Gene	Rho	P_val
BRD4	6.517e-02	2.356e-01
BRIP1	-8.730e-02	1.118e-01
BTG1	7.561e-02	1.687e-01
BTK	-6.722e-02	2.211e-01
BUB1B	-1.642e-01	2.648e-03
C11orf65	-1.060e-03	9.846e-01
C3orf70	-1.145e-01	3.682e-02
C8orf34	-3.686e-03	9.466e-01
CADM2	-1.016e-01	6.397e-02
CALR	2.297e-02	6.762e-01
CARD11	4.179e-02	4.472e-01
CASP8	7.564e-02	1.685e-01
CASR	1.618e-01	3.075e-03
CBFB	6.837e-02	2.134e-01
CBL	-8.995e-02	1.013e-01
CBLB	-7.498e-03	8.916e-01
CBLC	1.493e-01	6.335e-03
CBR3	5.173e-02	3.467e-01
CCDC6	-7.052e-02	1.993e-01
CCND1	9.406e-02	8.658e-02
CCND2	-1.420e-01	9.444e-03
CCND3	-1.667e-01	2.267e-03
CCNE1	-3.110e-01	6.700e-09
CCNE2	-1.403e-01	1.038e-02
CD19	1.025e-01	6.175e-02
CD22	-1.841e-01	7.353e-04
CD274	5.520e-02	3.153e-01
CD276	4.998e-02	3.632e-01
CD40	1.205e-01	2.794e-02
CD70	1.545e-02	7.788e-01
CD79A	-5.120e-02	3.516e-01
CD79B	5.149e-02	3.490e-01
CDC25A	1.050e-01	5.556e-02
CDC73	2.574e-01	1.946e-06
CDH1	-2.346e-01	1.518e-05
CDH2	-3.166e-02	5.648e-01
CDK12	8.270e-02	1.321e-01
CDK4	4.037e-02	4.628e-01
CDK5	7.782e-02	1.565e-01
CDK6	-2.046e-02	7.099e-01
CDK8	1.472e-01	7.134e-03
CDKN1A	-8.376e-03	8.790e-01
CDKN1B	-6.679e-02	2.241e-01
CDKN1C	-1.597e-01	3.480e-03
CDKN2A	-3.368e-01	2.820e-10
CDKN2B	3.268e-01	9.991e-10
CDKN2C	1.171e-01	3.273e-02
CEBPA	1.453e-01	7.937e-03
CEP57	-1.507e-01	5.877e-03
CFTR	-3.058e-02	5.781e-01
CHD2	-8.187e-02	1.360e-01
CHD4	7.281e-02	1.850e-01
CHEK1	1.567e-01	4.149e-03
CHEK2	-6.825e-02	2.141e-01
CIC	-5.955e-02	2.785e-01
CIITA	-4.068e-03	9.410e-01
CKS1B	2.505e-01	3.690e-06
CREBBP	-4.111e-02	4.547e-01
CRKL	-1.774e-01	1.152e-03
CRLF2	8.273e-02	1.319e-01
CSF1R	-8.420e-02	1.252e-01
CSF3R	-5.810e-02	2.905e-01
CTC1	1.022e-01	6.244e-02
CTCF	9.080e-02	9.809e-02
CTLA4	-1.778e-01	1.119e-03
CTNNA1	-1.350e-01	1.370e-02
CTNNB1	-5.466e-02	3.200e-01
CTRC	-1.720e-01	1.635e-03
CUL3	-8.950e-02	1.030e-01
CUX1	1.766e-02	7.482e-01
CXCR4	2.574e-02	6.398e-01
CYLD	1.773e-01	1.160e-03
CYP1B1	1.134e-01	3.866e-02
CYP2D6	5.393e-03	9.219e-01
CYP3A5	-6.961e-02	2.051e-01
DAXX	6.311e-02	2.508e-01
DDB2	-1.309e-01	1.682e-02
DDR2	-2.095e-01	1.174e-04
DDX3X	8.653e-02	1.150e-01
DICER1	9.143e-02	9.577e-02
DIS3	-1.529e-01	5.185e-03
DIS3L2	-1.036e-01	5.889e-02
DKC1	-1.627e-01	2.908e-03
DMD	3.282e-02	5.506e-01
DNM2	-4.886e-02	3.741e-01
DNMT1	-1.226e-01	2.530e-02
DNMT3A	-2.217e-01	4.466e-05
DNMT3B	-1.310e-01	1.680e-02
DOT1L	-1.639e-02	7.657e-01
DPYD	3.799e-02	4.896e-01
DYNC2H1	4.225e-02	4.422e-01
E2F1	1.474e-01	7.032e-03
E2F2	6.546e-02	2.335e-01
E2F3	9.258e-02	9.167e-02
E2F4	6.039e-02	2.718e-01
E2F5	6.173e-02	2.613e-01
E2F6	-1.267e-01	2.075e-02
EBF1	6.513e-02	2.359e-01
ECT2L	1.279e-02	8.162e-01
EED	-1.329e-01	1.527e-02
EGF	-2.077e-02	7.056e-01
EGFL7	-1.366e-01	1.260e-02
EGFR	-1.427e-01	9.121e-03
EGLN1	-1.456e-01	7.781e-03
ELF3	-2.101e-01	1.122e-04
ELOC	-1.032e-01	5.986e-02
EMSY	1.753e-01	1.320e-03
ENG	-5.007e-02	3.624e-01
EP300	-2.752e-02	6.168e-01
EPCAM	2.021e-01	2.055e-04
EPHA2	-1.221e-01	2.591e-02
EPHA3	8.608e-02	1.169e-01
EPHA5	8.812e-02	1.085e-01
EPHA7	6.214e-02	2.581e-01
EPHB1	1.663e-01	2.333e-03
EPHB2	3.148e-02	5.670e-01
EPOR	4.421e-04	9.936e-01
ERBB2	-1.442e-01	8.399e-03
ERBB3	2.671e-02	6.272e-01
ERBB4	-7.942e-02	1.482e-01
ERCC1	1.291e-01	1.844e-02
ERCC2	-3.408e-02	5.355e-01
ERCC3	1.873e-02	7.334e-01
ERCC4	4.063e-02	4.600e-01
ERCC5	7.712e-02	1.603e-01
ERCC6	3.485e-02	5.262e-01
ERG	-1.198e-01	2.881e-02
ERRFI1	-4.942e-02	3.686e-01
ESR1	-5.499e-03	9.204e-01
ESR2	-1.379e-01	1.178e-02
ETS1	-8.594e-02	1.175e-01
ETS2	2.731e-02	6.195e-01
ETV1	9.141e-02	9.585e-02
ETV4	1.331e-01	1.505e-02
ETV5	-4.028e-02	4.638e-01
ETV6	1.128e-02	8.375e-01
EWSR1	-2.071e-01	1.409e-04
EXT2	-4.849e-02	3.778e-01
EZH2	-5.553e-02	3.123e-01
FAM46C	4.627e-02	4.000e-01
FANCA	-5.059e-02	3.574e-01
FANCB	4.229e-02	4.418e-01
FANCC	1.423e-01	9.334e-03
FANCD2	5.451e-02	3.213e-01
FANCE	-8.782e-02	1.097e-01
FANCF	-2.043e-02	7.103e-01
FANCG	-7.563e-02	1.686e-01
FANCI	-1.761e-02	7.489e-01
FANCL	-9.004e-02	1.009e-01
FANCM	5.627e-02	3.059e-01
FAS	7.307e-02	1.834e-01
FAT1	3.206e-02	5.599e-01
FBXO11	9.188e-02	9.416e-02
FBXW7	-6.437e-02	2.414e-01
FCGR2A	1.423e-01	9.302e-03
FCGR3A	-1.644e-01	2.615e-03
FDPS	1.343e-01	1.415e-02
FGF1	5.563e-02	3.115e-01
FGF10	2.287e-01	2.517e-05
FGF14	2.318e-01	1.939e-05
FGF19	7.350e-02	1.809e-01
FGF2	2.252e-02	6.823e-01
FGF23	-1.321e-01	1.590e-02
FGF3	1.300e-01	1.765e-02
FGF4	-1.206e-01	2.780e-02
FGF5	-3.388e-02	5.378e-01
FGF6	-1.318e-01	1.606e-02
FGF7	4.796e-02	3.830e-01
FGF8	1.090e-01	4.693e-02
FGF9	3.222e-02	5.579e-01
FGFR1	-1.120e-01	4.109e-02
FGFR2	-5.297e-03	9.233e-01
FGFR3	-4.789e-02	3.836e-01
FGFR4	5.575e-02	3.104e-01
FH	-1.993e-01	2.518e-04
FHIT	-1.558e-01	4.381e-03
FLCN	-8.928e-02	1.039e-01
FLG	-2.984e-01	2.838e-08
FLT1	3.029e-02	5.818e-01
FLT3	1.298e-02	8.135e-01
FLT4	-8.660e-02	1.147e-01
FNTB	-1.022e-01	6.254e-02
FOXA1	1.816e-01	8.739e-04
FOXL2	-1.578e-01	3.881e-03
FOXO1	-7.072e-02	1.980e-01
FOXO3	-5.653e-02	3.037e-01
FOXP1	9.329e-03	8.653e-01
FOXQ1	-1.940e-02	7.243e-01
FRS2	1.071e-02	8.456e-01
FUBP1	1.230e-01	2.474e-02
FUS	-1.125e-01	4.028e-02
FYN	-5.107e-02	3.529e-01
G6PD	-1.173e-01	3.233e-02
GABRA6	-5.122e-02	3.514e-01
GALNT12	-3.617e-02	5.107e-01
GATA1	-1.092e-01	4.647e-02
GATA2	3.219e-02	5.583e-01
GATA3	-1.014e-01	6.467e-02
GATA4	8.644e-02	1.154e-01
GATA6	1.012e-01	6.501e-02
GEN1	1.081e-01	4.864e-02
GID4	-3.582e-02	5.148e-01
GLI1	-9.501e-02	8.342e-02
GLI2	-3.198e-02	5.609e-01
GLI3	-1.052e-01	5.518e-02
GNA11	8.264e-02	1.324e-01
GNA13	1.354e-01	1.339e-02
GNAQ	-1.157e-02	8.334e-01
GNAS	-1.433e-01	8.840e-03
GPC3	-1.306e-01	1.712e-02
GPER1	1.142e-01	3.719e-02
GPS2	2.668e-02	6.276e-01
GREM1	6.469e-02	2.390e-01
GRIN2A	5.115e-02	3.521e-01
GRM3	-1.268e-01	2.068e-02
GSK3B	-1.517e-01	5.541e-03
GSTP1	5.251e-02	3.394e-01
H3F3A	-1.328e-02	8.092e-01
H3F3C	-4.326e-02	4.314e-01
HAS3	5.868e-02	2.856e-01
HAVCR2	-3.543e-02	5.194e-01
HDAC1	-1.669e-02	7.616e-01
HDAC2	7.430e-02	1.762e-01
HDAC3	-1.322e-01	1.576e-02
HDAC4	-1.219e-01	2.617e-02
HDAC5	-1.362e-02	8.045e-01
HGF	2.420e-02	6.600e-01
HIF1A	1.014e-01	6.447e-02
HIST1H1C	6.341e-02	2.485e-01
HIST1H1E	-8.613e-02	1.167e-01
HIST1H2BD	9.222e-02	9.295e-02
HIST1H3F	-4.474e-02	4.158e-01
HIST1H4E	7.832e-02	1.538e-01
HIST3H3	-8.478e-02	1.226e-01
HLA-A	1.097e-01	4.555e-02
HLA-B	-1.279e-01	1.954e-02
HLA-C	1.129e-01	3.957e-02
HLA-DMA	9.375e-02	8.762e-02
HLA-DMB	-3.989e-02	4.681e-01
HLA-DOA	-5.135e-02	3.502e-01
HLA-DOB	5.135e-02	3.502e-01
HLA-DPA1	1.405e-01	1.025e-02
HLA-DPB1	1.437e-01	8.657e-03
HLA-DQA1	1.244e-01	2.318e-02
HLA-DQA2	6.713e-02	2.218e-01
HLA-DQB1	-1.597e-01	3.471e-03
HLA-DQB2	1.540e-01	4.865e-03
HLA-DRA	2.627e-01	1.163e-06
HLA-DRB1	-1.391e-01	1.104e-02
HLA-DRB5	-1.703e-01	1.814e-03
HLA-E	-1.764e-01	1.232e-03
HLA-F	-1.918e-01	4.329e-04
HLA-G	1.452e-01	7.947e-03
HNF1A	-4.212e-03	9.390e-01
HNF1B	-1.285e-01	1.898e-02
HOXB13	2.328e-02	6.721e-01
HRAS	2.151e-01	7.619e-05
HSD3B1	-1.811e-01	8.999e-04
HSP90AA1	-5.777e-02	2.932e-01
HSPH1	-2.960e-02	5.904e-01
IDH1	4.854e-02	3.773e-01
IDH2	-1.633e-02	7.665e-01
IDO1	1.599e-01	3.430e-03
IFIT1	9.425e-02	8.594e-02
IFIT2	-4.658e-02	3.968e-01
IFIT3	-4.302e-02	4.340e-01
IFNAR1	4.641e-02	3.986e-01
IFNAR2	-1.049e-01	5.575e-02
IFNGR1	-2.098e-02	7.029e-01
IFNGR2	1.479e-02	7.881e-01
IFNL3	-1.981e-01	2.746e-04
IGF1	-8.434e-02	1.245e-01
IGF1R	-4.592e-02	4.036e-01
IGF2	-3.950e-02	4.725e-01
IKBKE	2.047e-01	1.692e-04
IKZF1	1.888e-01	5.328e-04
IKZF3	3.550e-02	5.185e-01
IL10RA	-6.052e-02	2.708e-01
IL15	nan	nan
IL2RA	9.338e-02	8.887e-02
IL6R	-2.460e-01	5.554e-06
IL7R	2.057e-01	1.564e-04
ING1	1.994e-01	2.511e-04
INHBA	-1.137e-01	3.817e-02
INPP4A	-5.393e-02	3.265e-01
INPP4B	5.739e-02	2.964e-01
INPPL1	-1.944e-02	7.237e-01
INSR	1.623e-02	7.680e-01
IRF1	6.193e-02	2.598e-01
IRF2	-1.359e-02	8.048e-01
IRF4	-6.490e-02	2.375e-01
IRS1	-1.782e-01	1.094e-03
IRS2	2.407e-01	8.940e-06
ITPKB	-5.685e-02	3.009e-01
JAK1	-8.030e-02	1.437e-01
JAK2	-7.216e-02	1.890e-01
JAK3	2.627e-02	6.329e-01
JUN	1.354e-01	1.341e-02
KAT6A	3.991e-02	4.679e-01
KDM5A	9.267e-02	9.133e-02
KDM5C	-7.592e-02	1.669e-01
KDM6A	5.511e-02	3.161e-01
KDM6B	2.623e-02	6.334e-01
KDR	-9.886e-02	7.161e-02
KEAP1	-1.705e-01	1.794e-03
KEL	5.007e-02	3.624e-01
KIF1B	7.034e-02	2.004e-01
KIT	1.472e-02	7.890e-01
KLF4	1.066e-01	5.197e-02
KLHL6	1.237e-01	2.393e-02
KLLN	6.488e-02	2.377e-01
KMT2A	1.555e-02	7.774e-01
KMT2B	-1.282e-01	1.929e-02
KMT2C	-3.677e-02	5.037e-01
KMT2D	5.453e-02	3.212e-01
KRAS	-8.247e-02	1.331e-01
LAG3	-8.752e-02	1.109e-01
LATS1	5.660e-02	3.031e-01
LATS2	-1.968e-02	7.204e-01
LDLR	-1.656e-02	7.633e-01
LEF1	5.563e-02	3.115e-01
LMNA	1.467e-01	7.319e-03
LMO1	-4.588e-03	9.335e-01
LRP1B	1.206e-01	2.774e-02
LYN	3.642e-02	5.078e-01
LZTR1	1.045e-01	5.669e-02
MAD2L2	-3.073e-02	5.763e-01
MAF	2.337e-02	6.709e-01
MAFB	-1.321e-01	1.587e-02
MAGI2	-1.994e-01	2.510e-04
MALT1	4.208e-02	4.441e-01
MAP2K1	9.638e-02	7.905e-02
MAP2K2	-9.200e-02	9.372e-02
MAP2K4	-1.389e-01	1.116e-02
MAP3K1	-7.503e-02	1.720e-01
MAP3K7	4.173e-02	4.479e-01
MAPK1	-2.110e-03	9.694e-01
MAX	-1.510e-01	5.756e-03
MC1R	1.306e-01	1.711e-02
MCL1	-2.189e-01	5.621e-05
MDC1	3.642e-02	5.077e-01
MDM2	1.583e-02	7.735e-01
MDM4	9.632e-02	7.924e-02
MECOM	-7.449e-02	1.751e-01
MED1	5.206e-03	9.246e-01
MED12	-6.392e-02	2.447e-01
MEF2B	-3.677e-02	5.036e-01
MEN1	1.895e-01	5.077e-04
MET	-6.824e-02	2.142e-01
MGA	-1.127e-01	3.991e-02
MGMT	-9.224e-02	9.285e-02
MIB1	-2.285e-02	6.778e-01
MITF	-5.570e-02	3.108e-01
MKI67	9.624e-02	7.948e-02
MLH1	3.893e-03	9.436e-01
MLH3	-8.054e-02	1.425e-01
MLLT3	-2.402e-02	6.622e-01
MPL	1.620e-01	3.030e-03
MRE11	1.319e-01	1.600e-02
MS4A1	-1.007e-01	6.655e-02
MSH2	-9.106e-02	9.715e-02
MSH3	4.237e-02	4.409e-01
MSH6	1.405e-01	1.027e-02
MST1	7.901e-03	8.858e-01
MST1R	4.842e-02	3.784e-01
MTA1	6.929e-02	2.072e-01
MTAP	-2.316e-01	1.971e-05
MTHFR	6.638e-02	2.270e-01
MTOR	3.434e-02	5.324e-01
MTRR	-2.406e-01	9.047e-06
MUTYH	-7.970e-02	1.467e-01
MYB	-1.019e-01	6.317e-02
MYC	2.758e-01	3.165e-07
MYCL	1.059e-01	5.361e-02
MYCN	-1.311e-01	1.672e-02
MYD88	2.287e-02	6.775e-01
MYH11	-8.870e-02	1.062e-01
MYOD1	1.349e-03	9.804e-01
NBN	2.695e-02	6.241e-01
NCOA3	-1.726e-01	1.569e-03
NCOR1	4.371e-02	4.266e-01
NCOR2	-4.059e-02	4.603e-01
NEGR1	-1.469e-01	7.263e-03
NF1	-3.599e-02	5.128e-01
NF2	5.735e-02	2.968e-01
NFE2L2	-6.620e-03	9.042e-01
NFKBIA	-8.713e-02	1.125e-01
NHP2	7.358e-02	1.804e-01
NKX2-1	-1.170e-01	3.276e-02
NKX3-1	-2.532e-01	2.884e-06
NOTCH1	1.654e-02	7.637e-01
NOTCH2	1.390e-01	1.110e-02
NOTCH3	-1.906e-01	4.711e-04
NOTCH4	-8.538e-02	1.200e-01
NPM1	-1.598e-01	3.458e-03
NQO1	-2.026e-02	7.126e-01
NRAS	-1.229e-01	2.493e-02
NRG1	-4.540e-02	4.089e-01
NRIP1	-1.612e-01	3.183e-03
NSD1	1.619e-02	7.685e-01
NSD2	-1.282e-01	1.930e-02
NT5C2	-2.137e-02	6.976e-01
NTHL1	6.834e-02	2.135e-01
NTRK1	-1.661e-01	2.359e-03
NTRK2	-3.879e-02	4.806e-01
NTRK3	1.318e-01	1.610e-02
NUDT15	4.440e-02	4.194e-01
NUP93	-1.456e-01	7.788e-03
NUP98	1.271e-01	2.031e-02
P2RY8	-7.914e-02	1.496e-01
PA2G4	-6.008e-02	2.743e-01
PAK1	-1.246e-01	2.300e-02
PAK3	1.617e-01	3.087e-03
PAK5	1.441e-02	7.933e-01
PALB2	-1.166e-01	3.347e-02
PALLD	4.676e-02	3.950e-01
PARK2	-4.768e-02	3.858e-01
PARP1	-2.835e-01	1.419e-07
PAX5	1.026e-01	6.144e-02
PAX7	2.042e-03	9.704e-01
PAX8	-9.170e-02	9.481e-02
PBRM1	-1.077e-01	4.948e-02
PCBP1	-1.632e-01	2.821e-03
PDCD1	-3.319e-02	5.462e-01
PDCD1LG2	2.243e-02	6.834e-01
PDGFRA	-1.559e-01	4.361e-03
PDGFRB	-2.797e-02	6.111e-01
PDK1	5.212e-02	3.431e-01
PDPK1	1.311e-01	1.670e-02
PELP1	1.056e-01	5.432e-02
PGR	1.578e-01	3.892e-03
PHB2	2.775e-02	6.138e-01
PHF6	1.399e-01	1.059e-02
PHOX2B	3.946e-02	4.730e-01
PIAS4	2.895e-02	5.986e-01
PIK3C2B	-2.677e-02	6.264e-01
PIK3C2G	7.638e-02	1.643e-01
PIK3C3	1.452e-01	7.945e-03
PIK3CA	-1.538e-01	4.904e-03
PIK3CB	4.845e-02	3.781e-01
PIK3CD	2.865e-02	6.024e-01
PIK3CG	5.091e-02	3.544e-01
PIK3R1	-1.127e-01	3.982e-02
PIK3R2	1.050e-01	5.565e-02
PIK3R3	1.401e-01	1.047e-02
PIM1	7.186e-03	8.961e-01
PLCG2	7.568e-02	1.683e-01
PLK2	1.289e-02	8.147e-01
PML	1.065e-01	5.223e-02
PMS1	8.131e-02	1.387e-01
PMS2	-1.259e-01	2.159e-02
PNRC1	2.727e-02	6.200e-01
POLD1	-8.424e-02	1.250e-01
POLE	1.079e-02	8.445e-01
POLH	-1.225e-02	8.238e-01
POT1	-5.846e-02	2.875e-01
POU2F2	-9.984e-02	6.881e-02
PPP1CA	-1.021e-01	6.267e-02
PPP1CB	-1.795e-01	1.001e-03
PPP1CC	1.032e-02	8.511e-01
PPP1R15A	1.963e-02	7.212e-01
PPP2CA	5.627e-02	3.060e-01
PPP2CB	8.889e-02	1.054e-01
PPP2R1A	-1.752e-01	1.328e-03
PPP2R1B	2.181e-02	6.918e-01
PPP2R2A	-1.677e-01	2.133e-03
PPP6C	2.349e-02	6.693e-01
PRAME	-6.113e-02	2.659e-01
PRCC	-1.885e-01	5.425e-04
PRDM1	7.847e-02	1.531e-01
PREX2	2.757e-02	6.162e-01
PRF1	-7.942e-02	1.481e-01
PRKAR1A	-8.719e-02	1.123e-01
PRKCI	-1.308e-01	1.691e-02
PRKCZ	9.119e-02	9.666e-02
PRKDC	2.294e-03	9.667e-01
PRPF40B	1.144e-02	8.353e-01
PRSS1	1.587e-01	3.682e-03
PRSS2	-2.080e-01	1.321e-04
PRSS8	-6.679e-02	2.242e-01
PTCH1	3.881e-02	4.803e-01
PTCH2	8.066e-02	1.419e-01
PTEN	-1.575e-01	3.959e-03
PTK2	1.671e-01	2.222e-03
PTPN11	2.518e-02	6.470e-01
PTPN13	-1.004e-01	6.723e-02
PTPN22	2.031e-01	1.902e-04
PTPRD	-3.039e-03	9.559e-01
QKI	7.288e-02	1.846e-01
RAB35	-3.268e-02	5.523e-01
RAC1	7.342e-02	1.814e-01
RAD21	2.392e-01	1.020e-05
RAD50	1.124e-01	4.029e-02
RAD51	nan	nan
RAD51B	-1.869e-01	6.077e-04
RAD51C	7.699e-02	1.610e-01
RAD51D	7.851e-02	1.529e-01
RAD52	1.016e-01	6.410e-02
RAD54L	-1.056e-01	5.430e-02
RAF1	1.316e-01	1.626e-02
RANBP2	3.938e-02	4.739e-01
RARA	2.365e-02	6.671e-01
RASA1	8.182e-02	1.363e-01
RB1	3.359e-01	3.186e-10
RBL1	-5.781e-02	2.928e-01
RBL2	-2.040e-01	1.779e-04
RBM10	8.975e-02	1.021e-01
RECQL4	1.673e-01	2.193e-03
REL	-9.523e-02	8.272e-02
RET	4.397e-03	9.363e-01
RHOA	-1.675e-01	2.158e-03
RHPN2	-1.906e-01	4.718e-04
RICTOR	-1.666e-01	2.286e-03
RINT1	-9.156e-02	9.532e-02
RIT1	-2.296e-01	2.332e-05
RNF139	-1.793e-01	1.016e-03
RNF43	4.574e-02	4.054e-01
ROS1	-2.764e-02	6.153e-01
RPL5	1.039e-01	5.815e-02
RPS15	-1.131e-01	3.918e-02
RPS6KA4	8.877e-02	1.059e-01
RPS6KB1	-5.112e-02	3.524e-01
RPS6KB2	6.074e-02	2.690e-01
RPTOR	1.500e-02	7.851e-01
RSF1	1.735e-01	1.478e-03
RUNX1	8.374e-02	1.272e-01
RUNX1T1	-1.631e-01	2.827e-03
RXRA	-7.589e-02	1.671e-01
SCG5	1.139e-01	3.769e-02
SDHA	1.975e-01	2.866e-04
SDHAF2	5.623e-02	3.063e-01
SDHB	1.250e-01	2.249e-02
SDHC	1.990e-01	2.586e-04
SDHD	-6.318e-02	2.502e-01
SEC23B	2.684e-02	6.255e-01
SEMA3C	-2.286e-02	6.777e-01
SETBP1	-1.248e-01	2.275e-02
SETD2	1.184e-01	3.076e-02
SF1	1.061e-01	5.298e-02
SF3B1	-8.015e-02	1.444e-01
SGK1	-6.697e-02	2.229e-01
SH2B3	-1.130e-01	3.927e-02
SH2D1A	-1.595e-01	3.517e-03
SHQ1	8.010e-02	1.447e-01
SKP1	3.618e-02	5.105e-01
SLC26A3	-6.923e-02	2.076e-01
SLC47A2	4.443e-02	4.191e-01
SLIT2	-3.961e-02	4.713e-01
SLX4	-1.175e-01	3.203e-02
SMAD2	-1.715e-01	1.678e-03
SMAD3	-8.019e-02	1.442e-01
SMAD4	-5.422e-02	3.239e-01
SMARCA1	2.187e-01	5.715e-05
SMARCA4	6.610e-02	2.289e-01
SMARCB1	4.313e-04	9.937e-01
SMARCE1	1.009e-01	6.578e-02
SMC1A	4.150e-02	4.503e-01
SMC3	1.450e-01	8.055e-03
SMO	-5.197e-02	3.444e-01
SNCAIP	-1.073e-01	5.051e-02
SOCS1	-1.613e-01	3.159e-03
SOD2	1.243e-01	2.324e-02
SOX10	-1.240e-01	2.358e-02
SOX17	5.187e-02	3.454e-01
SOX2	-2.202e-01	5.075e-05
SOX9	8.318e-02	1.298e-01
SPEN	5.137e-02	3.500e-01
SPINK1	nan	nan
SPOP	8.778e-02	1.098e-01
SPRED1	3.587e-02	5.142e-01
SPTA1	-3.150e-02	5.668e-01
SQSTM1	4.175e-02	4.477e-01
SRC	-1.538e-01	4.914e-03
SRSF2	-3.218e-02	5.584e-01
STAG1	1.439e-01	8.544e-03
STAG2	-1.996e-01	2.475e-04
STAT3	3.653e-02	5.065e-01
STAT4	8.271e-02	1.320e-01
STAT5A	-1.822e-01	8.390e-04
STAT5B	5.740e-02	2.963e-01
STAT6	6.622e-02	2.282e-01
STK11	1.099e-01	4.497e-02
SUFU	-8.964e-02	1.025e-01
SUZ12	1.389e-01	1.119e-02
SYK	-4.281e-02	4.362e-01
TAF1	-2.043e-01	1.738e-04
TANC1	-1.420e-01	9.448e-03
TAP1	1.944e-01	3.605e-04
TAP2	1.520e-02	7.823e-01
TBC1D12	-8.778e-03	8.732e-01
TBL1XR1	-1.265e-01	2.099e-02
TBX3	-6.132e-02	2.645e-01
TCF3	8.139e-02	1.383e-01
TCF7L2	6.707e-02	2.222e-01
TCL1A	4.971e-02	3.658e-01
TERT	2.839e-01	1.362e-07
TET1	-7.427e-02	1.763e-01
TET2	-9.111e-02	9.696e-02
TFDP1	-1.444e-01	8.298e-03
TFF1	5.621e-02	3.064e-01
TGFBR1	-1.306e-01	1.711e-02
TGFBR2	-1.036e-02	8.505e-01
TIGIT	5.326e-02	3.326e-01
TLR4	4.946e-02	3.683e-01
TMEM127	-1.923e-01	4.187e-04
TMEM173	-4.894e-03	9.291e-01
TMPRSS2	-1.154e-01	3.536e-02
TNF	2.072e-01	1.399e-04
TNFAIP3	-8.651e-02	1.151e-01
TNFRSF14	-6.840e-02	2.132e-01
TNFRSF17	3.827e-02	4.865e-01
TNFRSF9	-2.082e-02	7.050e-01
TOP1	9.155e-02	9.534e-02
TOP2A	-2.564e-03	9.628e-01
TP53	-2.438e-01	6.797e-06
TP63	1.227e-01	2.520e-02
TPM1	-8.208e-02	1.350e-01
TPMT	7.433e-02	1.760e-01
TPRX1	-2.382e-02	6.649e-01
TRAF2	4.064e-02	4.598e-01
TRAF3	-5.022e-02	3.609e-01
TRAF7	2.398e-02	6.628e-01
TSC1	7.414e-03	8.928e-01
TSC2	-7.092e-03	8.974e-01
TSHR	-8.016e-02	1.444e-01
TUSC3	-1.072e-01	5.075e-02
TYMS	-1.349e-01	1.378e-02
U2AF1	-1.438e-02	7.938e-01
UBE2T	1.002e-01	6.776e-02
UMPS	-8.453e-02	1.237e-01
UPF1	-6.762e-02	2.184e-01
VEGFA	4.046e-02	4.618e-01
VHL	4.507e-02	4.123e-01
VSIR	-1.306e-01	1.711e-02
