Gene	Rho	P_val
CREBBP	-7.378e-02	1.793e-01
CRKL	-1.889e-01	5.282e-04
CRLF2	1.513e-01	5.675e-03
CSF1R	4.059e-02	4.604e-01
CSF3R	-4.340e-02	4.299e-01
CTC1	3.979e-02	4.693e-01
CTCF	9.831e-03	8.582e-01
CTLA4	-3.270e-02	5.520e-01
CTNNA1	-2.198e-02	6.895e-01
CTNNB1	2.909e-03	9.578e-01
CTRC	-2.094e-01	1.181e-04
CUL3	-1.368e-01	1.244e-02
CUX1	-2.707e-02	6.225e-01
CXCR4	3.395e-02	5.370e-01
CYLD	1.924e-01	4.135e-04
CYP1B1	4.440e-02	4.194e-01
CYP2D6	7.830e-02	1.540e-01
CYP3A5	-4.692e-02	3.934e-01
DAXX	3.373e-03	9.511e-01
DDB2	-1.468e-01	7.290e-03
DDR2	-1.339e-01	1.446e-02
DDX3X	7.856e-02	1.526e-01
DICER1	1.105e-01	4.387e-02
DIS3	-1.438e-01	8.614e-03
DIS3L2	-2.868e-02	6.020e-01
DKC1	-1.196e-01	2.906e-02
DMD	2.049e-02	7.095e-01
DNM2	-6.010e-02	2.741e-01
DNMT1	-8.433e-02	1.246e-01
DNMT3A	-2.188e-01	5.677e-05
DNMT3B	-1.650e-01	2.530e-03
DOT1L	-6.399e-02	2.442e-01
DPYD	-3.158e-02	5.658e-01
DYNC2H1	3.257e-02	5.537e-01
E2F1	1.458e-01	7.685e-03
E2F2	1.918e-02	7.273e-01
E2F3	9.477e-02	8.420e-02
E2F4	-4.187e-02	4.463e-01
E2F5	-3.044e-02	5.799e-01
E2F6	-4.804e-02	3.822e-01
EBF1	1.546e-01	4.692e-03
ECT2L	5.498e-02	3.171e-01
EED	-7.456e-02	1.747e-01
EGF	2.919e-02	5.956e-01
EGFL7	-1.144e-01	3.695e-02
EGFR	-4.487e-02	4.144e-01
EGLN1	-4.756e-02	3.869e-01
ELF3	-1.592e-01	3.580e-03
ELOC	3.805e-02	4.889e-01
EMSY	1.687e-01	2.006e-03
ENG	-8.313e-02	1.301e-01
EP300	-6.156e-02	2.626e-01
EPCAM	1.491e-01	6.399e-03
EPHA2	-9.689e-02	7.747e-02
EPHA3	8.917e-02	1.043e-01
EPHA5	9.321e-02	8.946e-02
EPHA7	7.744e-02	1.586e-01
EPHB1	1.624e-01	2.949e-03
EPHB2	5.147e-02	3.491e-01
EPOR	3.531e-02	5.208e-01
ERBB2	-1.054e-01	5.476e-02
ERBB3	1.933e-02	7.253e-01
ERBB4	-7.307e-02	1.835e-01
ERCC1	1.081e-01	4.869e-02
ERCC2	6.410e-02	2.434e-01
ERCC3	-2.009e-02	7.149e-01
ERCC4	-4.270e-02	4.374e-01
ERCC5	7.645e-02	1.640e-01
ERCC6	4.970e-02	3.660e-01
ERG	-1.479e-01	6.842e-03
ERRFI1	-1.147e-01	3.643e-02
ESR1	-1.220e-01	2.601e-02
ESR2	-1.378e-01	1.181e-02
ETS1	-1.473e-01	7.101e-03
ETS2	1.279e-02	8.162e-01
ETV1	7.096e-02	1.965e-01
ETV4	2.062e-01	1.505e-04
ETV5	-8.698e-02	1.131e-01
ETV6	-1.842e-01	7.294e-04
EWSR1	-2.463e-01	5.442e-06
EXT2	-6.770e-02	2.179e-01
EZH2	4.157e-02	4.496e-01
FAM46C	-7.445e-02	1.753e-01
FANCA	2.039e-02	7.108e-01
FANCB	1.123e-02	8.382e-01
FANCC	1.225e-01	2.533e-02
FANCD2	6.560e-02	2.325e-01
FANCE	-1.490e-01	6.459e-03
FANCF	-3.875e-02	4.810e-01
FANCG	2.098e-03	9.696e-01
FANCI	8.392e-02	1.264e-01
FANCL	-5.162e-03	9.252e-01
FANCM	1.667e-02	7.618e-01
FAS	5.360e-02	3.295e-01
FAT1	-1.060e-02	8.472e-01
FBXO11	-8.393e-03	8.787e-01
FBXW7	-1.138e-01	3.789e-02
FCGR2A	1.369e-01	1.237e-02
FCGR3A	-1.415e-01	9.727e-03
FDPS	9.469e-02	8.447e-02
FGF1	7.513e-02	1.714e-01
FGF10	2.634e-01	1.085e-06
FGF14	2.182e-01	5.925e-05
FGF19	3.960e-02	4.714e-01
FGF2	-6.082e-02	2.684e-01
FGF23	-1.929e-01	3.998e-04
FGF3	6.731e-02	2.206e-01
FGF4	-3.688e-02	5.024e-01
FGF5	-1.217e-02	8.249e-01
FGF6	-1.941e-01	3.668e-04
FGF7	3.426e-03	9.503e-01
FGF8	8.087e-02	1.409e-01
FGF9	5.648e-02	3.041e-01
FGFR1	-7.781e-02	1.566e-01
FGFR2	7.736e-02	1.590e-01
FGFR3	-4.672e-02	3.954e-01
FGFR4	-5.731e-02	2.971e-01
FH	-1.322e-01	1.578e-02
FHIT	-1.828e-01	8.012e-04
FLCN	-5.607e-02	3.076e-01
FLG	-3.256e-01	1.154e-09
FLT1	1.027e-02	8.518e-01
FLT3	2.976e-02	5.883e-01
FLT4	-4.770e-02	3.856e-01
FNTB	-1.419e-01	9.505e-03
FOXA1	1.962e-01	3.153e-04
FOXL2	-2.153e-01	7.485e-05
FOXO1	4.516e-03	9.346e-01
FOXO3	-3.510e-02	5.233e-01
FOXP1	8.801e-03	8.729e-01
FOXQ1	-1.732e-02	7.528e-01
FRS2	-1.339e-02	8.077e-01
FUBP1	1.006e-01	6.660e-02
FUS	-1.232e-01	2.461e-02
FYN	7.329e-02	1.821e-01
G6PD	-1.016e-01	6.401e-02
GABRA6	-6.117e-02	2.657e-01
GALNT12	-1.433e-01	8.845e-03
GATA1	-8.188e-02	1.360e-01
GATA2	1.117e-01	4.168e-02
GATA3	-2.952e-02	5.915e-01
GATA4	1.483e-01	6.690e-03
GATA6	1.265e-01	2.089e-02
GEN1	1.126e-01	4.000e-02
GID4	7.877e-02	1.515e-01
GLI1	-8.383e-02	1.269e-01
GLI2	2.318e-02	6.734e-01
GLI3	-1.587e-01	3.695e-03
GNA11	5.029e-02	3.603e-01
GNA13	1.218e-01	2.619e-02
GNAQ	-3.326e-02	5.453e-01
GNAS	-1.092e-01	4.650e-02
GPC3	-1.144e-01	3.684e-02
GPER1	1.369e-01	1.240e-02
GPS2	1.157e-01	3.489e-02
GREM1	4.737e-02	3.889e-01
GRIN2A	3.611e-02	5.114e-01
GRM3	-6.571e-02	2.318e-01
GSK3B	-1.737e-01	1.463e-03
GSTP1	8.980e-02	1.019e-01
H3F3A	-6.533e-02	2.345e-01
H3F3C	-9.178e-02	9.451e-02
HAS3	8.901e-02	1.050e-01
HAVCR2	-3.461e-02	5.291e-01
HDAC1	-8.963e-03	8.706e-01
HDAC2	3.091e-02	5.741e-01
HDAC3	-8.478e-02	1.226e-01
HDAC4	-6.832e-02	2.137e-01
HDAC5	8.118e-03	8.827e-01
HGF	7.687e-02	1.616e-01
HIF1A	2.640e-02	6.313e-01
HIST1H1C	1.853e-02	7.362e-01
HIST1H1E	-9.532e-02	8.241e-02
HIST1H2BD	3.346e-02	5.429e-01
HIST1H3F	-7.571e-02	1.681e-01
HIST1H4E	8.134e-03	8.824e-01
HIST3H3	9.159e-03	8.677e-01
HLA-A	7.675e-02	1.623e-01
HLA-B	-5.428e-02	3.234e-01
HLA-C	2.511e-02	6.480e-01
HLA-DMA	4.036e-02	4.630e-01
HLA-DMB	-2.823e-02	6.078e-01
HLA-DOA	1.496e-02	7.856e-01
HLA-DOB	-1.496e-02	7.856e-01
HLA-DPA1	5.935e-02	2.801e-01
HLA-DPB1	8.691e-02	1.134e-01
HLA-DQA1	2.384e-01	1.091e-05
HLA-DQA2	6.313e-02	2.506e-01
HLA-DQB1	-2.236e-01	3.841e-05
HLA-DQB2	1.549e-01	4.602e-03
HLA-DRA	1.758e-01	1.277e-03
HLA-DRB1	-2.274e-01	2.798e-05
HLA-DRB5	-1.898e-01	4.970e-04
HLA-E	-1.373e-01	1.214e-02
HLA-F	-1.602e-01	3.383e-03
HLA-G	1.022e-01	6.247e-02
HNF1A	-4.600e-02	4.028e-01
HNF1B	-3.183e-02	5.627e-01
HOXB13	4.995e-02	3.636e-01
HRAS	2.003e-01	2.347e-04
HSD3B1	-8.531e-02	1.202e-01
HSP90AA1	-3.248e-02	5.547e-01
HSPH1	3.308e-02	5.475e-01
IDH1	-4.068e-02	4.594e-01
IDH2	-1.616e-02	7.690e-01
IDO1	6.333e-02	2.491e-01
IFIT1	1.198e-01	2.879e-02
IFIT2	-3.721e-02	4.986e-01
IFIT3	-3.337e-02	5.440e-01
IFNAR1	8.544e-04	9.876e-01
IFNAR2	-1.230e-01	2.481e-02
IFNGR1	-7.774e-02	1.569e-01
IFNGR2	-8.370e-03	8.791e-01
IFNL3	-1.396e-01	1.075e-02
IGF1	-4.085e-03	9.408e-01
IGF1R	-6.041e-02	2.717e-01
IGF2	-5.462e-02	3.204e-01
IKBKE	1.552e-01	4.519e-03
IKZF1	1.519e-01	5.479e-03
IKZF3	5.692e-02	3.004e-01
IL10RA	-8.099e-02	1.403e-01
IL15	nan	nan
IL2RA	4.531e-02	4.098e-01
IL6R	-2.374e-01	1.197e-05
IL7R	2.585e-01	1.752e-06
ING1	2.494e-01	4.074e-06
INHBA	-1.060e-01	5.339e-02
INPP4A	1.417e-02	7.967e-01
INPP4B	-2.777e-02	6.136e-01
INPPL1	-6.378e-02	2.458e-01
INSR	3.511e-02	5.231e-01
IRF1	5.564e-02	3.114e-01
IRF2	2.743e-02	6.179e-01
IRF4	-2.352e-02	6.689e-01
IRS1	-2.066e-01	1.462e-04
IRS2	2.314e-01	1.999e-05
ITPKB	-7.467e-02	1.740e-01
JAK1	-1.078e-01	4.931e-02
JAK2	-1.109e-01	4.310e-02
JAK3	3.206e-02	5.599e-01
JUN	2.228e-01	4.095e-05
KAT6A	-3.283e-02	5.505e-01
KDM5A	8.101e-02	1.402e-01
KDM5C	-7.156e-02	1.927e-01
KDM6A	1.617e-02	7.687e-01
KDM6B	-4.489e-02	4.142e-01
KDR	-8.929e-02	1.039e-01
KEAP1	-1.526e-01	5.261e-03
KEL	-4.392e-02	4.243e-01
KIF1B	1.431e-01	8.947e-03
KIT	6.832e-03	9.011e-01
KLF4	1.375e-01	1.200e-02
KLHL6	7.582e-02	1.675e-01
KLLN	1.465e-01	7.418e-03
KMT2A	4.452e-03	9.355e-01
KMT2B	-9.832e-02	7.318e-02
KMT2C	3.562e-02	5.171e-01
KMT2D	-2.648e-02	6.301e-01
KRAS	-1.141e-01	3.738e-02
LAG3	-1.656e-01	2.439e-03
LATS1	3.170e-02	5.644e-01
LATS2	-7.859e-03	8.864e-01
LDLR	2.892e-02	5.990e-01
LEF1	-1.549e-02	7.783e-01
LMNA	1.629e-01	2.863e-03
LMO1	-5.104e-02	3.531e-01
LRP1B	9.475e-02	8.427e-02
LYN	-1.424e-02	7.957e-01
LZTR1	1.340e-01	1.437e-02
MAD2L2	-1.512e-01	5.685e-03
MAF	-6.333e-02	2.491e-01
MAFB	-2.077e-01	1.343e-04
MAGI2	-1.566e-01	4.170e-03
MALT1	1.400e-01	1.052e-02
MAP2K1	3.277e-02	5.512e-01
MAP2K2	-5.783e-02	2.927e-01
MAP2K4	-1.294e-01	1.818e-02
MAP3K1	-8.408e-02	1.257e-01
MAP3K7	2.052e-02	7.091e-01
MAPK1	-5.868e-02	2.856e-01
MAX	-1.458e-01	7.682e-03
MC1R	1.209e-01	2.739e-02
MCL1	-2.422e-01	7.845e-06
MDC1	-2.161e-02	6.944e-01
MDM2	8.789e-02	1.094e-01
MDM4	1.105e-01	4.397e-02
MECOM	-3.224e-02	5.577e-01
MED1	-3.014e-02	5.836e-01
MED12	-3.379e-02	5.389e-01
MEF2B	-3.602e-02	5.124e-01
MEN1	1.387e-01	1.128e-02
MET	-1.274e-01	2.000e-02
MGA	-9.237e-03	8.666e-01
MGMT	-3.885e-02	4.798e-01
MIB1	1.814e-02	7.415e-01
MITF	-5.321e-02	3.331e-01
MKI67	6.036e-02	2.721e-01
MLH1	-1.543e-02	7.791e-01
MLH3	-1.577e-01	3.924e-03
MLLT3	6.890e-02	2.098e-01
MPL	1.920e-01	4.265e-04
MRE11	1.139e-01	3.769e-02
MS4A1	-5.970e-02	2.773e-01
MSH2	-4.120e-02	4.537e-01
MSH3	1.945e-02	7.236e-01
MSH6	6.744e-02	2.196e-01
MST1	1.179e-01	3.143e-02
MST1R	1.120e-02	8.386e-01
MTA1	1.330e-01	1.516e-02
MTAP	-2.251e-01	3.379e-05
MTHFR	-4.129e-02	4.527e-01
MTOR	1.584e-02	7.733e-01
MTRR	-1.957e-01	3.278e-04
MUTYH	-1.244e-01	2.318e-02
MYB	-1.550e-01	4.581e-03
MYC	1.207e-01	2.767e-02
MYCL	4.388e-02	4.248e-01
MYCN	-3.150e-02	5.668e-01
MYD88	-2.953e-02	5.913e-01
MYH11	-1.020e-01	6.296e-02
MYOD1	8.419e-02	1.252e-01
NBN	-3.137e-02	5.684e-01
NCOA3	-2.099e-01	1.141e-04
NCOR1	3.229e-02	5.571e-01
NCOR2	-1.036e-02	8.506e-01
NEGR1	-1.793e-01	1.014e-03
NF1	-4.482e-02	4.149e-01
NF2	5.719e-02	2.981e-01
NFE2L2	-1.560e-02	7.767e-01
NFKBIA	-1.066e-01	5.192e-02
NHP2	1.642e-01	2.650e-03
NKX2-1	-1.574e-01	3.988e-03
NKX3-1	-2.598e-01	1.537e-06
NOTCH1	6.018e-02	2.735e-01
NOTCH2	1.269e-02	8.176e-01
NOTCH3	-1.381e-01	1.165e-02
NOTCH4	-4.299e-02	4.342e-01
NPM1	-1.664e-01	2.320e-03
NQO1	4.040e-02	4.625e-01
NRAS	-1.597e-02	7.715e-01
NRG1	6.805e-03	9.015e-01
NRIP1	-9.988e-02	6.871e-02
NSD1	7.474e-02	1.736e-01
NSD2	-1.266e-01	2.089e-02
NT5C2	3.218e-02	5.585e-01
NTHL1	2.842e-02	6.053e-01
NTRK1	-9.564e-02	8.139e-02
NTRK2	-5.274e-02	3.374e-01
NTRK3	1.048e-01	5.608e-02
NUDT15	-4.116e-02	4.541e-01
NUP93	-7.784e-02	1.564e-01
NUP98	6.884e-02	2.102e-01
P2RY8	-1.443e-01	8.360e-03
PA2G4	-2.332e-02	6.715e-01
PAK1	-1.203e-01	2.811e-02
PAK3	1.431e-01	8.935e-03
PAK5	6.707e-02	2.222e-01
PALB2	-1.201e-01	2.847e-02
PALLD	9.048e-02	9.928e-02
PARK2	3.380e-02	5.388e-01
PARP1	-2.059e-01	1.549e-04
PAX5	1.091e-01	4.674e-02
PAX7	8.668e-02	1.144e-01
PAX8	-7.328e-02	1.822e-01
PBRM1	-1.997e-01	2.451e-04
PCBP1	-9.980e-02	6.894e-02
PDCD1	-2.655e-02	6.293e-01
PDCD1LG2	5.146e-02	3.492e-01
PDGFRA	-1.044e-01	5.694e-02
PDGFRB	6.344e-02	2.483e-01
PDK1	-8.585e-03	8.760e-01
PDPK1	2.246e-02	6.830e-01
PELP1	1.045e-01	5.669e-02
PGR	1.348e-01	1.380e-02
PHB2	-9.884e-02	7.164e-02
PHF6	8.170e-02	1.368e-01
PHOX2B	1.045e-01	5.680e-02
PIAS4	1.762e-01	1.242e-03
PIK3C2B	2.449e-02	6.562e-01
PIK3C2G	6.126e-02	2.649e-01
PIK3C3	1.587e-01	3.695e-03
PIK3CA	-7.635e-02	1.645e-01
PIK3CB	1.483e-01	6.701e-03
PIK3CD	-9.784e-02	7.460e-02
PIK3CG	8.474e-02	1.227e-01
PIK3R1	-1.018e-01	6.346e-02
PIK3R2	3.307e-02	5.476e-01
PIK3R3	2.681e-01	6.846e-07
PIM1	-5.690e-02	3.005e-01
PLCG2	1.158e-01	3.472e-02
PLK2	-9.828e-02	7.330e-02
PML	9.925e-02	7.048e-02
PMS1	-1.552e-02	7.778e-01
PMS2	-1.128e-01	3.966e-02
PNRC1	9.701e-03	8.600e-01
POLD1	-8.529e-02	1.203e-01
POLE	-4.232e-02	4.414e-01
POLH	6.075e-03	9.121e-01
POT1	-2.303e-02	6.754e-01
POU2F2	-8.950e-02	1.030e-01
PPP1CA	-1.257e-01	2.181e-02
PPP1CB	-1.789e-01	1.040e-03
PPP1CC	-1.663e-02	7.624e-01
PPP1R15A	-6.714e-03	9.028e-01
PPP2CA	-4.119e-02	4.537e-01
PPP2CB	1.384e-01	1.146e-02
PPP2R1A	-6.300e-02	2.516e-01
PPP2R1B	1.106e-02	8.407e-01
PPP2R2A	-2.103e-01	1.107e-04
PPP6C	3.083e-02	5.751e-01
PRAME	1.354e-02	8.056e-01
PRCC	-1.357e-01	1.321e-02
PRDM1	7.023e-02	2.011e-01
PREX2	4.004e-02	4.664e-01
PRF1	2.690e-02	6.247e-01
PRKAR1A	-1.018e-01	6.355e-02
PRKCI	-7.209e-02	1.894e-01
PRKCZ	2.810e-02	6.093e-01
PRKDC	6.923e-05	9.990e-01
PRPF40B	-6.404e-02	2.439e-01
PRSS1	1.366e-01	1.262e-02
PRSS2	-1.597e-01	3.470e-03
PRSS8	-5.049e-02	3.583e-01
PTCH1	3.774e-03	9.453e-01
PTCH2	5.229e-02	3.415e-01
PTEN	-1.780e-01	1.105e-03
PTK2	5.197e-02	3.445e-01
PTPN11	-7.756e-02	1.579e-01
PTPN13	-1.128e-01	3.970e-02
PTPN22	7.533e-02	1.703e-01
PTPRD	-3.189e-02	5.620e-01
QKI	1.206e-02	8.264e-01
RAB35	-1.172e-01	3.254e-02
RAC1	1.097e-01	4.548e-02
RAD21	5.070e-02	3.564e-01
RAD50	1.381e-01	1.167e-02
RAD51	nan	nan
RAD51B	-2.122e-01	9.509e-05
RAD51C	1.750e-02	7.503e-01
RAD51D	6.552e-03	9.052e-01
RAD52	1.666e-01	2.293e-03
RAD54L	-1.473e-01	7.088e-03
RAF1	1.552e-01	4.523e-03
RANBP2	8.690e-02	1.134e-01
RARA	-5.264e-03	9.238e-01
RASA1	3.342e-02	5.434e-01
RB1	4.616e-01	5.565e-19
RBL1	-1.463e-01	7.513e-03
RBL2	-1.464e-01	7.456e-03
RBM10	3.209e-02	5.596e-01
RECQL4	3.388e-02	5.379e-01
REL	-1.042e-01	5.740e-02
RET	1.243e-01	2.325e-02
RHOA	-1.405e-01	1.026e-02
RHPN2	-1.001e-01	6.819e-02
RICTOR	-3.325e-01	4.899e-10
RINT1	6.671e-02	2.247e-01
RIT1	-1.696e-01	1.895e-03
RNF139	1.690e-02	7.586e-01
RNF43	7.101e-02	1.961e-01
ROS1	-6.901e-02	2.091e-01
RPL5	9.470e-02	8.445e-02
RPS15	-1.564e-01	4.228e-03
RPS6KA4	-1.102e-02	8.412e-01
RPS6KB1	-5.513e-03	9.202e-01
RPS6KB2	2.515e-02	6.475e-01
RPTOR	4.770e-02	3.856e-01
RSF1	1.562e-01	4.267e-03
RUNX1	7.949e-02	1.478e-01
RUNX1T1	-1.201e-01	2.838e-02
RXRA	-3.810e-02	4.884e-01
SCG5	-6.298e-02	2.517e-01
SDHA	2.747e-01	3.527e-07
SDHAF2	9.624e-03	8.611e-01
SDHB	1.537e-01	4.938e-03
SDHC	1.740e-01	1.432e-03
SDHD	-8.510e-02	1.212e-01
SEC23B	3.110e-02	5.717e-01
SEMA3C	2.185e-02	6.912e-01
SETBP1	-1.234e-01	2.436e-02
SETD2	1.850e-02	7.366e-01
SF1	1.051e-01	5.543e-02
SF3B1	-3.928e-02	4.750e-01
SGK1	-6.862e-02	2.117e-01
SH2B3	-4.652e-02	3.975e-01
SH2D1A	-1.511e-01	5.741e-03
SHQ1	2.545e-02	6.435e-01
SKP1	8.324e-02	1.295e-01
SLC26A3	-6.954e-02	2.056e-01
SLC47A2	5.879e-02	2.848e-01
SLIT2	-2.006e-02	7.153e-01
SLX4	-1.156e-01	3.497e-02
SMAD2	-1.623e-01	2.968e-03
SMAD3	-7.411e-02	1.773e-01
SMAD4	6.566e-02	2.321e-01
SMARCA1	1.982e-01	2.729e-04
SMARCA4	3.428e-02	5.330e-01
SMARCB1	5.785e-02	2.926e-01
SMARCE1	5.789e-02	2.922e-01
SMC1A	3.907e-02	4.774e-01
SMC3	2.051e-02	7.092e-01
SMO	2.530e-02	6.455e-01
SNCAIP	-7.605e-02	1.662e-01
SOCS1	-1.093e-01	4.625e-02
SOD2	9.462e-02	8.470e-02
SOX10	-6.245e-02	2.558e-01
SOX17	-5.547e-02	3.129e-01
SOX2	-1.230e-01	2.481e-02
SOX9	9.809e-02	7.385e-02
SPEN	7.692e-02	1.614e-01
SPINK1	nan	nan
SPOP	3.208e-02	5.596e-01
SPRED1	7.174e-02	1.916e-01
SPTA1	-5.229e-02	3.415e-01
SQSTM1	-1.508e-02	7.839e-01
SRC	-2.056e-01	1.575e-04
SRSF2	3.422e-02	5.338e-01
STAG1	1.570e-01	4.086e-03
STAG2	-1.527e-01	5.226e-03
STAT3	6.100e-02	2.670e-01
STAT4	1.654e-01	2.464e-03
STAT5A	-1.797e-01	9.897e-04
STAT5B	2.792e-02	6.117e-01
STAT6	4.892e-02	3.736e-01
STK11	-7.206e-02	1.896e-01
SUFU	-7.422e-02	1.766e-01
SUZ12	3.856e-02	4.832e-01
SYK	-3.783e-02	4.915e-01
TAF1	-1.641e-01	2.661e-03
TANC1	2.311e-02	6.744e-01
TAP1	9.783e-02	7.462e-02
TAP2	1.105e-02	8.408e-01
TBC1D12	1.232e-02	8.228e-01
TBL1XR1	-8.695e-02	1.133e-01
TBX3	-7.327e-02	1.823e-01
TCF3	-2.323e-03	9.663e-01
TCF7L2	1.657e-02	7.632e-01
TCL1A	9.208e-02	9.343e-02
TERT	3.409e-01	1.658e-10
TET1	3.271e-02	5.520e-01
TET2	-1.026e-02	8.521e-01
TFDP1	-1.722e-01	1.606e-03
TFF1	1.457e-01	7.759e-03
TGFBR1	-1.475e-01	7.028e-03
TGFBR2	-3.070e-02	5.767e-01
TIGIT	-1.427e-02	7.953e-01
TLR4	9.956e-02	6.959e-02
TMEM127	-1.332e-01	1.497e-02
TMEM173	-5.419e-02	3.242e-01
TMPRSS2	-1.309e-01	1.686e-02
TNF	1.210e-01	2.729e-02
TNFAIP3	-9.462e-02	8.469e-02
TNFRSF14	-1.977e-02	7.193e-01
TNFRSF17	5.118e-03	9.259e-01
TNFRSF9	-3.394e-03	9.508e-01
TOP1	1.928e-01	4.024e-04
TOP2A	6.342e-03	9.082e-01
TP53	-1.951e-01	3.411e-04
TP63	1.123e-01	4.063e-02
TPM1	-4.245e-02	4.400e-01
TPMT	1.126e-01	4.006e-02
TPRX1	-8.555e-02	1.192e-01
TRAF2	-4.643e-03	9.327e-01
TRAF3	-8.926e-02	1.040e-01
TRAF7	6.278e-02	2.532e-01
TSC1	1.024e-02	8.524e-01
TSC2	1.801e-02	7.433e-01
TSHR	-1.109e-01	4.310e-02
TUSC3	-9.173e-02	9.471e-02
TYMS	-1.207e-01	2.762e-02
U2AF1	-3.143e-02	5.676e-01
UBE2T	8.176e-02	1.365e-01
UMPS	2.621e-02	6.336e-01
UPF1	-7.719e-02	1.599e-01
VEGFA	5.733e-02	2.969e-01
VHL	2.597e-02	6.368e-01
VSIR	-1.209e-01	2.739e-02
