Gene	Rho	P_val
ERBB4	-5.385e-02	3.272e-01
ERCC1	1.418e-01	9.563e-03
ERCC2	-6.417e-02	2.429e-01
ERCC3	7.174e-02	1.916e-01
ERCC4	2.676e-02	6.266e-01
ERCC5	5.005e-02	3.626e-01
ERCC6	-1.305e-02	8.125e-01
ERG	-1.065e-01	5.210e-02
ERRFI1	1.723e-02	7.542e-01
ESR1	-5.630e-02	3.057e-01
ESR2	-1.609e-01	3.242e-03
ETS1	-1.405e-01	1.026e-02
ETS2	3.747e-02	4.956e-01
ETV1	-3.564e-03	9.483e-01
ETV4	9.331e-02	8.912e-02
ETV5	2.462e-02	6.544e-01
ETV6	-1.318e-01	1.613e-02
EWSR1	-5.813e-02	2.902e-01
EXT2	-5.715e-02	2.984e-01
EZH2	2.395e-02	6.632e-01
FAM46C	-4.439e-02	4.195e-01
FANCA	6.460e-02	2.397e-01
FANCB	-4.403e-02	4.232e-01
FANCC	6.705e-02	2.223e-01
FANCD2	1.507e-01	5.853e-03
FANCE	-1.737e-01	1.459e-03
FANCF	-9.794e-02	7.431e-02
FANCG	2.219e-02	6.867e-01
FANCI	6.734e-02	2.203e-01
FANCL	-7.915e-02	1.495e-01
FANCM	7.764e-02	1.575e-01
FAS	7.992e-02	1.456e-01
FAT1	4.709e-02	3.917e-01
FBXO11	-1.208e-02	8.261e-01
FBXW7	-5.663e-02	3.029e-01
FCGR2A	6.452e-02	2.403e-01
FCGR3A	-1.130e-01	3.938e-02
FDPS	5.832e-02	2.886e-01
FGF1	6.940e-02	2.065e-01
FGF10	1.834e-01	7.703e-04
FGF14	1.798e-01	9.827e-04
FGF19	-2.033e-02	7.117e-01
FGF2	6.443e-03	9.068e-01
FGF23	-1.800e-01	9.677e-04
FGF3	3.518e-02	5.223e-01
FGF4	-2.733e-02	6.192e-01
FGF5	-6.906e-02	2.087e-01
FGF6	-1.835e-01	7.650e-04
FGF7	-5.709e-03	9.173e-01
FGF8	-2.524e-02	6.463e-01
FGF9	-2.643e-02	6.308e-01
FGFR1	-8.984e-02	1.017e-01
FGFR2	-3.547e-02	5.189e-01
FGFR3	-2.100e-02	7.026e-01
FGFR4	-9.303e-02	9.009e-02
FH	-8.115e-02	1.395e-01
FHIT	-1.026e-01	6.138e-02
FLCN	-6.454e-02	2.401e-01
FLG	-2.000e-01	2.404e-04
FLT1	5.909e-03	9.144e-01
FLT3	1.153e-01	3.543e-02
FLT4	-2.571e-03	9.627e-01
FNTB	-1.507e-01	5.859e-03
FOXA1	7.828e-02	1.541e-01
FOXL2	-1.769e-01	1.190e-03
FOXO1	-6.186e-02	2.603e-01
FOXO3	1.485e-03	9.785e-01
FOXP1	-3.134e-03	9.546e-01
FOXQ1	1.272e-01	2.025e-02
FRS2	1.606e-02	7.703e-01
FUBP1	1.480e-01	6.811e-03
FUS	-1.180e-01	3.131e-02
FYN	3.679e-02	5.035e-01
G6PD	-3.392e-02	5.373e-01
GABRA6	-4.906e-02	3.721e-01
GALNT12	4.533e-02	4.097e-01
GATA1	-3.976e-02	4.696e-01
GATA2	4.854e-02	3.772e-01
GATA3	-1.007e-02	8.548e-01
GATA4	6.036e-02	2.721e-01
GATA6	5.113e-02	3.523e-01
GEN1	2.076e-01	1.363e-04
GID4	9.594e-03	8.615e-01
GLI1	-1.152e-01	3.558e-02
GLI2	-2.286e-02	6.777e-01
GLI3	-5.382e-02	3.275e-01
GNA11	-5.379e-02	3.278e-01
GNA13	3.021e-02	5.827e-01
GNAQ	-1.049e-03	9.848e-01
GNAS	-1.099e-01	4.503e-02
GPC3	-4.189e-02	4.462e-01
GPER1	4.933e-02	3.695e-01
GPS2	7.379e-02	1.792e-01
GREM1	-1.078e-01	4.935e-02
GRIN2A	6.567e-02	2.320e-01
GRM3	-5.295e-02	3.354e-01
GSK3B	-9.672e-02	7.798e-02
GSTP1	5.319e-02	3.332e-01
H3F3A	-4.464e-02	4.168e-01
H3F3C	5.458e-02	3.207e-01
HAS3	1.133e-01	3.886e-02
HAVCR2	-1.204e-01	2.803e-02
HDAC1	-2.110e-02	7.012e-01
HDAC2	-6.177e-02	2.610e-01
HDAC3	-1.388e-01	1.122e-02
HDAC4	-4.347e-02	4.292e-01
HDAC5	6.844e-02	2.129e-01
HGF	5.019e-02	3.613e-01
HIF1A	2.142e-02	6.969e-01
HIST1H1C	1.491e-02	7.863e-01
HIST1H1E	-1.327e-01	1.535e-02
HIST1H2BD	-1.877e-02	7.329e-01
HIST1H3F	-6.395e-02	2.445e-01
HIST1H4E	8.179e-02	1.364e-01
HIST3H3	2.701e-02	6.234e-01
HLA-A	7.432e-02	1.761e-01
HLA-B	-1.451e-02	7.919e-01
HLA-C	2.729e-02	6.198e-01
HLA-DMA	3.803e-02	4.891e-01
HLA-DMB	-4.038e-02	4.627e-01
HLA-DOA	1.577e-02	7.744e-01
HLA-DOB	-1.577e-02	7.744e-01
HLA-DPA1	1.294e-01	1.814e-02
HLA-DPB1	1.205e-01	2.784e-02
HLA-DQA1	1.982e-01	2.733e-04
HLA-DQA2	-3.107e-03	9.550e-01
HLA-DQB1	-1.816e-01	8.691e-04
HLA-DQB2	9.220e-02	9.301e-02
HLA-DRA	1.463e-01	7.514e-03
HLA-DRB1	-1.946e-01	3.532e-04
HLA-DRB5	-1.585e-01	3.743e-03
HLA-E	-1.361e-01	1.292e-02
HLA-F	-1.457e-01	7.746e-03
HLA-G	6.666e-02	2.251e-01
HNF1A	-2.665e-03	9.614e-01
HNF1B	-6.461e-02	2.397e-01
HOXB13	-2.964e-02	5.899e-01
HRAS	1.226e-01	2.530e-02
HSD3B1	-1.089e-01	4.703e-02
HSP90AA1	-4.541e-02	4.088e-01
HSPH1	1.146e-01	3.658e-02
IDH1	7.233e-02	1.879e-01
IDH2	-3.788e-02	4.908e-01
IDO1	4.334e-03	9.372e-01
IFIT1	1.001e-01	6.819e-02
IFIT2	-9.204e-02	9.359e-02
IFIT3	-1.884e-02	7.319e-01
IFNAR1	1.254e-01	2.208e-02
IFNAR2	-1.560e-01	4.328e-03
IFNGR1	-5.075e-02	3.559e-01
IFNGR2	3.892e-02	4.791e-01
IFNL3	-1.900e-01	4.913e-04
IGF1	1.923e-02	7.267e-01
IGF1R	-1.231e-01	2.463e-02
IGF2	-1.574e-01	3.982e-03
IKBKE	1.452e-01	7.973e-03
IKZF1	1.073e-01	5.032e-02
IKZF3	7.230e-02	1.882e-01
IL10RA	-1.246e-01	2.294e-02
IL15	nan	nan
IL2RA	2.755e-02	6.164e-01
IL6R	-1.531e-01	5.122e-03
IL7R	1.807e-01	9.258e-04
ING1	2.552e-01	2.393e-06
INHBA	-8.810e-02	1.085e-01
INPP4A	-4.513e-02	4.117e-01
INPP4B	7.382e-02	1.790e-01
INPPL1	-5.207e-02	3.435e-01
INSR	9.768e-02	7.507e-02
IRF1	-7.253e-03	8.951e-01
IRF2	7.805e-02	1.553e-01
IRF4	9.638e-03	8.609e-01
IRS1	-1.191e-01	2.983e-02
IRS2	1.851e-01	6.854e-04
ITPKB	-9.630e-02	7.928e-02
JAK1	-4.656e-02	3.970e-01
JAK2	-3.578e-02	5.152e-01
JAK3	4.043e-02	4.621e-01
JUN	9.644e-02	7.887e-02
KAT6A	6.833e-02	2.136e-01
KDM5A	1.229e-01	2.486e-02
KDM5C	3.722e-02	4.985e-01
KDM6A	-2.714e-02	6.217e-01
KDM6B	1.365e-03	9.802e-01
KDR	-9.920e-02	7.063e-02
KEAP1	-1.125e-01	4.013e-02
KEL	-5.391e-02	3.267e-01
KIF1B	1.580e-02	7.739e-01
KIT	7.541e-02	1.698e-01
KLF4	1.582e-01	3.793e-03
KLHL6	-7.480e-03	8.918e-01
KLLN	1.408e-01	1.011e-02
KMT2A	9.143e-02	9.579e-02
KMT2B	-1.066e-01	5.186e-02
KMT2C	-1.511e-02	7.835e-01
KMT2D	-4.090e-02	4.570e-01
KRAS	-1.081e-01	4.877e-02
LAG3	-1.230e-01	2.477e-02
LATS1	-6.396e-03	9.074e-01
LATS2	8.756e-02	1.107e-01
LDLR	-6.241e-02	2.561e-01
LEF1	8.259e-02	1.326e-01
LMNA	1.311e-01	1.667e-02
LMO1	2.638e-02	6.314e-01
LRP1B	1.192e-01	2.971e-02
LYN	7.644e-02	1.640e-01
LZTR1	1.068e-01	5.142e-02
MAD2L2	-1.223e-01	2.558e-02
MAF	-1.235e-02	8.224e-01
MAFB	-1.312e-01	1.660e-02
MAGI2	-1.621e-01	3.013e-03
MALT1	-1.606e-02	7.703e-01
MAP2K1	1.612e-02	7.695e-01
MAP2K2	-3.181e-02	5.630e-01
MAP2K4	-1.486e-01	6.606e-03
MAP3K1	-3.071e-02	5.766e-01
MAP3K7	7.389e-02	1.786e-01
MAPK1	-4.188e-03	9.393e-01
MAX	-1.574e-01	3.989e-03
MC1R	1.290e-01	1.854e-02
MCL1	-1.421e-01	9.426e-03
MDC1	-7.575e-02	1.679e-01
MDM2	1.610e-02	7.697e-01
MDM4	1.173e-01	3.243e-02
MECOM	-6.497e-02	2.371e-01
MED1	-5.716e-02	2.983e-01
MED12	-2.331e-02	6.717e-01
MEF2B	2.924e-02	5.949e-01
MEN1	7.477e-02	1.734e-01
MET	-2.896e-02	5.984e-01
MGA	-4.834e-02	3.792e-01
MGMT	1.120e-01	4.104e-02
MIB1	7.132e-02	1.942e-01
MITF	-4.784e-02	3.842e-01
MKI67	1.396e-01	1.075e-02
MLH1	-1.186e-02	8.293e-01
MLH3	-7.095e-02	1.966e-01
MLLT3	-8.644e-02	1.154e-01
MPL	1.472e-01	7.135e-03
MRE11	1.074e-01	5.020e-02
MS4A1	-4.772e-02	3.853e-01
MSH2	-1.050e-01	5.549e-02
MSH3	3.277e-02	5.513e-01
MSH6	8.766e-02	1.103e-01
MST1	6.883e-02	2.103e-01
MST1R	9.424e-02	8.595e-02
MTA1	1.166e-01	3.348e-02
MTAP	-3.112e-01	6.578e-09
MTHFR	-4.283e-02	4.360e-01
MTOR	4.525e-02	4.105e-01
MTRR	-2.354e-01	1.417e-05
MUTYH	-1.817e-03	9.737e-01
MYB	-7.607e-02	1.661e-01
MYC	1.839e-01	7.442e-04
MYCL	5.579e-02	3.101e-01
MYCN	-2.255e-03	9.673e-01
MYD88	2.303e-02	6.754e-01
MYH11	-3.131e-02	5.691e-01
MYOD1	7.494e-02	1.725e-01
NBN	-1.745e-02	7.511e-01
NCOA3	-1.559e-01	4.357e-03
NCOR1	3.982e-02	4.689e-01
NCOR2	2.715e-02	6.216e-01
NEGR1	-1.207e-01	2.769e-02
NF1	1.716e-03	9.751e-01
NF2	-3.724e-02	4.983e-01
NFE2L2	1.794e-02	7.443e-01
NFKBIA	-1.364e-01	1.275e-02
NHP2	1.657e-01	2.416e-03
NKX2-1	-9.595e-02	8.039e-02
NKX3-1	-2.290e-01	2.454e-05
NOTCH1	1.344e-02	8.070e-01
NOTCH2	8.348e-03	8.794e-01
NOTCH3	-1.611e-01	3.200e-03
NOTCH4	-9.347e-02	8.859e-02
NPM1	-1.629e-01	2.866e-03
NQO1	2.056e-02	7.085e-01
NRAS	4.730e-02	3.896e-01
NRG1	-2.131e-02	6.984e-01
NRIP1	-1.936e-01	3.808e-04
NSD1	2.261e-02	6.811e-01
NSD2	-8.450e-02	1.238e-01
NT5C2	8.807e-02	1.087e-01
NTHL1	-7.868e-02	1.520e-01
NTRK1	-9.517e-02	8.290e-02
NTRK2	-5.284e-02	3.364e-01
NTRK3	1.093e-01	4.619e-02
NUDT15	-1.259e-02	8.190e-01
NUP93	-8.218e-02	1.345e-01
NUP98	5.410e-02	3.250e-01
P2RY8	-2.234e-02	6.846e-01
PA2G4	7.716e-02	1.601e-01
PAK1	-9.322e-02	8.943e-02
PAK3	1.146e-01	3.653e-02
PAK5	2.492e-02	6.505e-01
PALB2	-1.724e-02	7.540e-01
PALLD	5.017e-02	3.614e-01
PARK2	-5.012e-02	3.619e-01
PARP1	-1.613e-01	3.168e-03
PAX5	1.405e-01	1.024e-02
PAX7	9.759e-02	7.533e-02
PAX8	-1.764e-01	1.229e-03
PBRM1	-1.223e-01	2.559e-02
PCBP1	1.058e-02	8.474e-01
PDCD1	-3.221e-02	5.580e-01
PDCD1LG2	4.285e-02	4.357e-01
PDGFRA	-1.783e-01	1.083e-03
PDGFRB	8.679e-02	1.139e-01
PDK1	3.756e-02	4.945e-01
PDPK1	9.688e-02	7.749e-02
PELP1	1.246e-02	8.208e-01
PGR	7.925e-02	1.490e-01
PHB2	-3.167e-02	5.647e-01
PHF6	2.830e-02	6.068e-01
PHOX2B	6.891e-03	9.003e-01
PIAS4	6.654e-02	2.259e-01
PIK3C2B	6.716e-02	2.216e-01
PIK3C2G	1.640e-01	2.677e-03
PIK3C3	1.384e-01	1.146e-02
PIK3CA	-2.372e-02	6.662e-01
PIK3CB	5.737e-02	2.966e-01
PIK3CD	5.517e-02	3.155e-01
PIK3CG	3.258e-03	9.528e-01
PIK3R1	3.961e-03	9.426e-01
PIK3R2	1.298e-02	8.135e-01
PIK3R3	1.530e-01	5.130e-03
PIM1	-6.338e-02	2.487e-01
PLCG2	1.076e-01	4.982e-02
PLK2	3.508e-02	5.235e-01
PML	1.202e-01	2.836e-02
PMS1	-4.944e-02	3.684e-01
PMS2	-7.377e-02	1.793e-01
PNRC1	4.924e-02	3.704e-01
POLD1	-1.523e-01	5.366e-03
POLE	-4.849e-02	3.778e-01
POLH	2.535e-02	6.448e-01
POT1	2.385e-03	9.654e-01
POU2F2	-1.964e-01	3.116e-04
PPP1CA	-2.721e-02	6.208e-01
PPP1CB	-1.738e-01	1.455e-03
PPP1CC	-8.431e-02	1.247e-01
PPP1R15A	3.625e-02	5.097e-01
PPP2CA	-9.090e-02	9.775e-02
PPP2CB	1.711e-02	7.557e-01
PPP2R1A	-7.574e-02	1.680e-01
PPP2R1B	4.084e-02	4.577e-01
PPP2R2A	-9.622e-02	7.956e-02
PPP6C	1.622e-02	7.681e-01
PRAME	-1.639e-02	7.657e-01
PRCC	-9.416e-02	8.623e-02
PRDM1	1.164e-01	3.378e-02
PREX2	-1.758e-02	7.493e-01
PRF1	-2.045e-02	7.100e-01
PRKAR1A	-6.504e-02	2.366e-01
PRKCI	-3.441e-02	5.315e-01
PRKCZ	9.176e-03	8.675e-01
PRKDC	-2.760e-02	6.158e-01
PRPF40B	5.458e-02	3.207e-01
PRSS1	1.291e-01	1.840e-02
PRSS2	-1.504e-01	5.959e-03
PRSS8	-1.073e-02	8.453e-01
PTCH1	3.651e-03	9.471e-01
PTCH2	2.247e-02	6.829e-01
PTEN	-1.493e-01	6.347e-03
PTK2	1.197e-01	2.891e-02
PTPN11	-4.543e-02	4.086e-01
PTPN13	-4.465e-02	4.167e-01
PTPN22	1.334e-01	1.486e-02
PTPRD	7.171e-02	1.918e-01
QKI	4.598e-03	9.334e-01
RAB35	-1.696e-02	7.578e-01
RAC1	-2.445e-02	6.567e-01
RAD21	1.848e-01	7.038e-04
RAD50	1.813e-01	8.870e-04
RAD51	nan	nan
RAD51B	-2.027e-01	1.956e-04
RAD51C	6.975e-02	2.042e-01
RAD51D	-5.941e-02	2.797e-01
RAD52	1.143e-01	3.707e-02
RAD54L	-8.884e-02	1.056e-01
RAF1	1.216e-01	2.646e-02
RANBP2	5.279e-02	3.369e-01
RARA	3.292e-02	5.494e-01
RASA1	-8.933e-03	8.710e-01
RB1	5.125e-01	1.063e-23
RBL1	-6.703e-02	2.225e-01
RBL2	-1.493e-01	6.342e-03
RBM10	-3.106e-02	5.722e-01
RECQL4	6.367e-02	2.466e-01
REL	-8.861e-02	1.065e-01
RET	1.337e-02	8.079e-01
RHOA	-8.874e-02	1.060e-01
RHPN2	-1.511e-01	5.733e-03
RICTOR	-2.386e-01	1.080e-05
RINT1	-3.501e-02	5.243e-01
RIT1	-1.190e-01	2.988e-02
RNF139	-9.614e-02	7.981e-02
RNF43	4.537e-02	4.093e-01
ROS1	-9.889e-02	7.150e-02
RPL5	1.266e-01	2.083e-02
RPS15	-1.445e-01	8.278e-03
RPS6KA4	8.805e-02	1.088e-01
RPS6KB1	-1.439e-02	7.936e-01
RPS6KB2	4.511e-02	4.119e-01
RPTOR	6.669e-02	2.248e-01
RSF1	1.894e-01	5.096e-04
RUNX1	1.527e-01	5.223e-03
RUNX1T1	-1.244e-01	2.313e-02
RXRA	-3.913e-02	4.767e-01
SCG5	-1.781e-01	1.100e-03
SDHA	2.597e-01	1.549e-06
SDHAF2	1.054e-01	5.469e-02
SDHB	6.825e-02	2.142e-01
SDHC	1.307e-01	1.699e-02
SDHD	-1.570e-01	4.089e-03
SEC23B	1.573e-02	7.748e-01
SEMA3C	6.789e-02	2.166e-01
SETBP1	-5.302e-02	3.347e-01
SETD2	9.170e-02	9.481e-02
SF1	9.279e-02	9.094e-02
SF3B1	-7.942e-02	1.481e-01
SGK1	-8.419e-02	1.252e-01
SH2B3	-1.216e-01	2.650e-02
SH2D1A	-9.922e-02	7.057e-02
SHQ1	1.303e-02	8.127e-01
SKP1	-1.187e-02	8.292e-01
SLC26A3	2.711e-02	6.221e-01
SLC47A2	8.219e-02	1.345e-01
SLIT2	-6.305e-03	9.087e-01
SLX4	-4.149e-02	4.505e-01
SMAD2	-1.460e-01	7.638e-03
SMAD3	-1.853e-02	7.361e-01
SMAD4	-2.998e-02	5.856e-01
SMARCA1	1.387e-01	1.130e-02
SMARCA4	-3.840e-02	4.849e-01
SMARCB1	7.492e-02	1.726e-01
SMARCE1	2.077e-02	7.057e-01
SMC1A	-8.716e-02	1.124e-01
SMC3	5.351e-02	3.303e-01
SMO	-3.363e-02	5.409e-01
SNCAIP	-1.367e-01	1.253e-02
SOCS1	-1.043e-01	5.728e-02
SOD2	1.163e-01	3.395e-02
SOX10	-3.866e-02	4.820e-01
SOX17	3.282e-02	5.506e-01
SOX2	-1.235e-01	2.422e-02
SOX9	-1.035e-02	8.508e-01
SPEN	1.279e-02	8.162e-01
SPINK1	nan	nan
SPOP	-7.693e-02	1.613e-01
SPRED1	1.257e-01	2.176e-02
SPTA1	-4.592e-02	4.036e-01
SQSTM1	1.042e-01	5.747e-02
SRC	-1.368e-01	1.246e-02
SRSF2	3.446e-02	5.309e-01
STAG1	1.166e-01	3.335e-02
STAG2	-9.658e-02	7.843e-02
STAT3	2.123e-02	6.995e-01
STAT4	9.113e-02	9.687e-02
STAT5A	-7.232e-02	1.880e-01
STAT5B	1.069e-01	5.132e-02
STAT6	7.788e-02	1.562e-01
STK11	-3.230e-02	5.570e-01
SUFU	-9.363e-02	8.801e-02
SUZ12	1.578e-02	7.742e-01
SYK	2.008e-02	7.150e-01
TAF1	-1.380e-01	1.172e-02
TANC1	-2.241e-02	6.837e-01
TAP1	7.837e-02	1.536e-01
TAP2	3.778e-02	4.920e-01
TBC1D12	5.143e-02	3.495e-01
TBL1XR1	-7.461e-02	1.744e-01
TBX3	1.641e-03	9.762e-01
TCF3	2.679e-02	6.262e-01
TCF7L2	2.848e-02	6.046e-01
TCL1A	1.342e-01	1.423e-02
TERT	2.986e-01	2.766e-08
TET1	-1.185e-01	3.056e-02
TET2	-9.678e-02	7.780e-02
TFDP1	-8.238e-02	1.335e-01
TFF1	5.953e-02	2.787e-01
TGFBR1	-1.415e-01	9.721e-03
TGFBR2	-1.304e-01	1.726e-02
TIGIT	-5.044e-02	3.588e-01
TLR4	1.385e-01	1.141e-02
TMEM127	-1.473e-01	7.075e-03
TMEM173	-1.103e-01	4.430e-02
TMPRSS2	-1.626e-01	2.928e-03
TNF	1.079e-01	4.921e-02
TNFAIP3	-1.484e-01	6.652e-03
TNFRSF14	-4.431e-02	4.203e-01
TNFRSF17	3.327e-02	5.452e-01
TNFRSF9	-1.675e-02	7.607e-01
TOP1	1.938e-01	3.748e-04
TOP2A	-1.062e-01	5.281e-02
TP53	-2.184e-01	5.859e-05
TP63	5.884e-02	2.844e-01
TPM1	1.739e-02	7.519e-01
TPMT	9.740e-02	7.591e-02
TPRX1	-1.121e-01	4.089e-02
TRAF2	3.556e-02	5.179e-01
TRAF3	-8.881e-02	1.057e-01
TRAF7	5.070e-02	3.563e-01
TSC1	-1.495e-02	7.857e-01
TSC2	-7.047e-02	1.996e-01
TSHR	-1.126e-01	4.008e-02
TUSC3	-1.196e-01	2.906e-02
TYMS	-1.870e-01	6.048e-04
U2AF1	-9.011e-03	8.699e-01
UBE2T	5.402e-02	3.257e-01
UMPS	1.805e-02	7.428e-01
UPF1	-1.099e-01	4.499e-02
VEGFA	8.111e-02	1.397e-01
VHL	8.881e-03	8.717e-01
