Gene	Rho	P_val
CDKN2A	-5.589e-01	9.330e-29
CDKN2B	5.385e-01	1.985e-26
CDKN2C	1.210e-02	8.259e-01
CEBPA	8.376e-02	1.272e-01
CEP57	-1.400e-01	1.055e-02
CFTR	-3.093e-02	5.738e-01
CHD2	-1.061e-01	5.297e-02
CHD4	1.310e-01	1.677e-02
CHEK1	1.109e-01	4.320e-02
CHEK2	-4.788e-02	3.838e-01
CIC	-9.826e-02	7.334e-02
CIITA	-1.301e-02	8.131e-01
CKS1B	2.517e-02	6.472e-01
CREBBP	-4.964e-02	3.666e-01
CRKL	-1.277e-01	1.978e-02
CRLF2	1.786e-01	1.061e-03
CSF1R	-9.183e-02	9.432e-02
CSF3R	-4.085e-02	4.575e-01
CTC1	7.820e-02	1.545e-01
CTCF	-1.542e-02	7.792e-01
CTLA4	-1.042e-01	5.760e-02
CTNNA1	-3.533e-03	9.488e-01
CTNNB1	2.292e-02	6.769e-01
CTRC	-1.339e-01	1.450e-02
CUL3	-1.411e-01	9.952e-03
CUX1	1.669e-02	7.615e-01
CXCR4	3.925e-02	4.753e-01
CYLD	6.886e-02	2.101e-01
CYP1B1	5.769e-02	2.939e-01
CYP2D6	-5.908e-02	2.824e-01
CYP3A5	4.461e-03	9.354e-01
DAXX	7.933e-03	8.853e-01
DDB2	-8.563e-02	1.188e-01
DDR2	-4.111e-02	4.547e-01
DDX3X	7.033e-02	2.005e-01
DICER1	1.535e-01	4.997e-03
DIS3	-1.337e-01	1.462e-02
DIS3L2	-6.734e-02	2.203e-01
DKC1	-4.616e-02	4.011e-01
DMD	4.218e-02	4.429e-01
DNM2	4.380e-03	9.365e-01
DNMT1	-4.641e-02	3.985e-01
DNMT3A	-1.299e-01	1.772e-02
DNMT3B	-3.051e-01	1.321e-08
DOT1L	-3.220e-02	5.582e-01
DPYD	-4.904e-02	3.724e-01
DYNC2H1	-2.737e-02	6.187e-01
E2F1	2.679e-01	7.007e-07
E2F2	8.700e-03	8.743e-01
E2F3	5.060e-02	3.574e-01
E2F4	1.228e-01	2.501e-02
E2F5	6.090e-02	2.678e-01
E2F6	-3.264e-02	5.529e-01
EBF1	4.421e-02	4.213e-01
ECT2L	-1.000e-02	8.557e-01
EED	-1.016e-01	6.395e-02
EGF	1.097e-01	4.555e-02
EGFL7	-1.132e-01	3.894e-02
EGFR	-1.143e-01	3.713e-02
EGLN1	-6.408e-02	2.435e-01
ELF3	-7.092e-02	1.967e-01
ELOC	-8.004e-02	1.450e-01
EMSY	1.962e-01	3.165e-04
ENG	-7.066e-03	8.978e-01
EP300	-3.853e-02	4.835e-01
EPCAM	1.241e-01	2.353e-02
EPHA2	-2.421e-02	6.598e-01
EPHA3	1.267e-03	9.816e-01
EPHA5	1.535e-01	5.005e-03
EPHA7	7.094e-02	1.966e-01
EPHB1	3.257e-02	5.537e-01
EPHB2	-1.431e-02	7.948e-01
EPOR	5.772e-02	2.936e-01
ERBB2	-1.812e-02	7.419e-01
ERBB3	7.274e-02	1.854e-01
ERBB4	-7.750e-02	1.583e-01
ERCC1	9.304e-02	9.005e-02
ERCC2	-4.694e-02	3.932e-01
ERCC3	-5.323e-04	9.923e-01
ERCC4	8.688e-02	1.135e-01
ERCC5	1.387e-01	1.127e-02
ERCC6	3.982e-02	4.689e-01
ERG	-7.776e-02	1.568e-01
ERRFI1	-4.938e-02	3.690e-01
ESR1	-4.011e-03	9.419e-01
ESR2	-1.251e-01	2.245e-02
ETS1	-1.020e-01	6.309e-02
ETS2	3.573e-02	5.159e-01
ETV1	1.931e-01	3.948e-04
ETV4	1.317e-01	1.618e-02
ETV5	-7.851e-02	1.529e-01
ETV6	-1.622e-01	2.995e-03
EWSR1	-1.199e-01	2.864e-02
EXT2	2.613e-02	6.347e-01
EZH2	-1.101e-02	8.414e-01
FAM46C	9.089e-02	9.777e-02
FANCA	1.136e-02	8.363e-01
FANCB	-1.560e-02	7.766e-01
FANCC	3.782e-02	4.915e-01
FANCD2	9.063e-02	9.873e-02
FANCE	-8.965e-02	1.025e-01
FANCF	3.405e-02	5.357e-01
FANCG	2.676e-02	6.265e-01
FANCI	-2.390e-02	6.638e-01
FANCL	-4.359e-02	4.279e-01
FANCM	1.141e-02	8.356e-01
FAS	4.839e-02	3.788e-01
FAT1	-7.377e-02	1.793e-01
FBXO11	-1.474e-02	7.887e-01
FBXW7	-3.724e-02	4.982e-01
FCGR2A	6.962e-02	2.051e-01
FCGR3A	-2.733e-03	9.604e-01
FDPS	-1.770e-02	7.476e-01
FGF1	1.721e-02	7.544e-01
FGF10	2.949e-01	4.182e-08
FGF14	2.033e-01	1.883e-04
FGF19	7.619e-02	1.654e-01
FGF2	2.359e-02	6.680e-01
FGF23	-1.413e-01	9.831e-03
FGF3	8.450e-02	1.238e-01
FGF4	-4.192e-02	4.458e-01
FGF5	3.997e-02	4.673e-01
FGF6	-1.574e-01	3.989e-03
FGF7	1.370e-02	8.033e-01
FGF8	-3.613e-02	5.111e-01
FGF9	-4.269e-02	4.375e-01
FGFR1	-8.472e-02	1.228e-01
FGFR2	4.723e-03	9.316e-01
FGFR3	-8.765e-02	1.104e-01
FGFR4	5.957e-02	2.784e-01
FH	-3.083e-02	5.751e-01
FHIT	-1.328e-01	1.534e-02
FLCN	-3.579e-02	5.151e-01
FLG	-1.854e-01	6.749e-04
FLT1	3.772e-03	9.453e-01
FLT3	9.251e-02	9.192e-02
FLT4	-5.810e-03	9.159e-01
FNTB	-1.154e-01	3.521e-02
FOXA1	2.023e-01	2.026e-04
FOXL2	-1.513e-01	5.668e-03
FOXO1	-5.784e-02	2.926e-01
FOXO3	-1.279e-02	8.161e-01
FOXP1	5.999e-02	2.750e-01
FOXQ1	7.003e-02	2.024e-01
FRS2	-6.515e-02	2.358e-01
FUBP1	7.961e-02	1.472e-01
FUS	-1.077e-01	4.962e-02
FYN	-4.981e-02	3.648e-01
G6PD	-7.864e-03	8.863e-01
GABRA6	-6.733e-02	2.204e-01
GALNT12	-3.523e-02	5.218e-01
GATA1	-1.252e-01	2.235e-02
GATA2	-3.451e-02	5.303e-01
GATA3	-2.768e-02	6.148e-01
GATA4	2.723e-02	6.206e-01
GATA6	1.098e-01	4.527e-02
GEN1	2.197e-01	5.247e-05
GID4	8.209e-02	1.350e-01
GLI1	-3.056e-02	5.784e-01
GLI2	-7.881e-02	1.513e-01
GLI3	-1.918e-01	4.325e-04
GNA11	-1.536e-02	7.801e-01
GNA13	7.362e-02	1.801e-01
GNAQ	-3.385e-02	5.381e-01
GNAS	-7.562e-02	1.686e-01
GPC3	-3.479e-02	5.269e-01
GPER1	1.907e-01	4.677e-04
GPS2	7.673e-02	1.624e-01
GREM1	-1.452e-01	7.966e-03
GRIN2A	4.247e-02	4.399e-01
GRM3	-1.033e-01	5.963e-02
GSK3B	-3.496e-02	5.249e-01
GSTP1	6.882e-02	2.104e-01
H3F3A	5.510e-02	3.162e-01
H3F3C	-1.011e-02	8.542e-01
HAS3	2.535e-02	6.449e-01
HAVCR2	-4.392e-02	4.244e-01
HDAC1	6.571e-02	2.317e-01
HDAC2	5.867e-02	2.857e-01
HDAC3	-1.726e-01	1.567e-03
HDAC4	-2.551e-02	6.428e-01
HDAC5	-1.094e-01	4.603e-02
HGF	4.593e-02	4.035e-01
HIF1A	4.581e-02	4.047e-01
HIST1H1C	2.606e-02	6.356e-01
HIST1H1E	-2.323e-02	6.728e-01
HIST1H2BD	5.794e-02	2.918e-01
HIST1H3F	-7.743e-02	1.586e-01
HIST1H4E	4.187e-02	4.463e-01
HIST3H3	-7.750e-03	8.879e-01
HLA-A	9.744e-02	7.578e-02
HLA-B	-1.102e-02	8.412e-01
HLA-C	-2.615e-02	6.344e-01
HLA-DMA	1.364e-02	8.041e-01
HLA-DMB	-6.132e-03	9.112e-01
HLA-DOA	4.569e-02	4.060e-01
HLA-DOB	-4.569e-02	4.060e-01
HLA-DPA1	9.504e-02	8.332e-02
HLA-DPB1	9.227e-02	9.275e-02
HLA-DQA1	1.208e-01	2.757e-02
HLA-DQA2	2.575e-02	6.396e-01
HLA-DQB1	-1.305e-01	1.717e-02
HLA-DQB2	-1.177e-02	8.305e-01
HLA-DRA	1.047e-01	5.624e-02
HLA-DRB1	-1.589e-01	3.636e-03
HLA-DRB5	-1.246e-01	2.297e-02
HLA-E	-9.538e-02	8.221e-02
HLA-F	-1.091e-01	4.669e-02
HLA-G	9.918e-02	7.069e-02
HNF1A	-5.874e-02	2.851e-01
HNF1B	7.973e-02	1.466e-01
HOXB13	-5.538e-02	3.137e-01
HRAS	1.931e-01	3.940e-04
HSD3B1	-1.504e-01	5.961e-03
HSP90AA1	-1.006e-01	6.666e-02
HSPH1	-4.194e-03	9.392e-01
IDH1	4.076e-03	9.409e-01
IDH2	-1.241e-01	2.355e-02
IDO1	7.581e-02	1.675e-01
IFIT1	2.506e-02	6.486e-01
IFIT2	9.685e-04	9.860e-01
IFIT3	-8.590e-02	1.177e-01
IFNAR1	6.547e-02	2.335e-01
IFNAR2	1.104e-02	8.410e-01
IFNGR1	4.390e-03	9.364e-01
IFNGR2	4.447e-03	9.356e-01
IFNL3	-4.320e-02	4.321e-01
IGF1	-5.389e-02	3.269e-01
IGF1R	-7.607e-02	1.661e-01
IGF2	-5.947e-02	2.792e-01
IKBKE	9.530e-02	8.249e-02
IKZF1	1.628e-01	2.885e-03
IKZF3	-1.715e-02	7.552e-01
IL10RA	-8.671e-02	1.143e-01
IL15	nan	nan
IL2RA	-5.062e-03	9.267e-01
IL6R	-4.989e-02	3.641e-01
IL7R	2.939e-01	4.629e-08
ING1	1.675e-01	2.160e-03
INHBA	-1.866e-01	6.221e-04
INPP4A	-6.188e-02	2.602e-01
INPP4B	2.839e-02	6.057e-01
INPPL1	6.764e-03	9.021e-01
INSR	3.442e-02	5.314e-01
IRF1	1.978e-02	7.191e-01
IRF2	1.115e-01	4.206e-02
IRF4	-2.911e-03	9.578e-01
IRS1	-1.100e-01	4.478e-02
IRS2	1.625e-01	2.945e-03
ITPKB	-3.364e-03	9.512e-01
JAK1	-1.614e-01	3.142e-03
JAK2	-5.219e-02	3.424e-01
JAK3	9.886e-03	8.574e-01
JUN	1.510e-01	5.755e-03
KAT6A	5.164e-02	3.475e-01
KDM5A	3.612e-02	5.113e-01
KDM5C	-9.912e-02	7.087e-02
KDM6A	2.364e-02	6.673e-01
KDM6B	5.093e-03	9.262e-01
KDR	-1.260e-01	2.142e-02
KEAP1	-1.371e-01	1.226e-02
KEL	5.041e-02	3.591e-01
KIF1B	1.174e-01	3.220e-02
KIT	8.245e-02	1.332e-01
KLF4	9.713e-02	7.672e-02
KLHL6	7.399e-02	1.780e-01
KLLN	1.963e-01	3.144e-04
KMT2A	7.110e-03	8.972e-01
KMT2B	-4.089e-02	4.571e-01
KMT2C	1.719e-02	7.547e-01
KMT2D	-1.019e-02	8.531e-01
KRAS	-1.394e-01	1.087e-02
LAG3	-8.853e-02	1.068e-01
LATS1	8.540e-02	1.199e-01
LATS2	1.009e-01	6.596e-02
LDLR	-2.065e-02	7.074e-01
LEF1	-2.122e-02	6.996e-01
LMNA	-6.815e-03	9.014e-01
LMO1	9.922e-02	7.057e-02
LRP1B	1.578e-01	3.885e-03
LYN	8.351e-02	1.283e-01
LZTR1	1.329e-01	1.519e-02
MAD2L2	-8.599e-02	1.173e-01
MAF	3.311e-02	5.471e-01
MAFB	-2.886e-01	8.298e-08
MAGI2	-9.152e-02	9.547e-02
MALT1	4.851e-02	3.775e-01
MAP2K1	6.667e-02	2.250e-01
MAP2K2	-2.484e-02	6.516e-01
MAP2K4	-1.230e-01	2.481e-02
MAP3K1	-2.259e-02	6.813e-01
MAP3K7	-4.204e-03	9.391e-01
MAPK1	-2.138e-02	6.974e-01
MAX	-1.109e-01	4.306e-02
MC1R	1.290e-01	1.854e-02
MCL1	4.288e-03	9.379e-01
MDC1	-6.648e-03	9.038e-01
MDM2	7.464e-02	1.742e-01
MDM4	-2.792e-02	6.116e-01
MECOM	-8.135e-02	1.385e-01
MED1	-1.035e-01	5.918e-02
MED12	-5.259e-02	3.387e-01
MEF2B	1.316e-01	1.626e-02
MEN1	9.632e-02	7.924e-02
MET	-1.062e-01	5.274e-02
MGA	-1.249e-02	8.203e-01
MGMT	2.665e-03	9.614e-01
MIB1	-2.935e-02	5.935e-01
MITF	-3.542e-02	5.195e-01
MKI67	6.504e-02	2.366e-01
MLH1	1.533e-02	7.804e-01
MLH3	-1.212e-01	2.702e-02
MLLT3	-2.591e-02	6.375e-01
MPL	1.584e-01	3.747e-03
MRE11	1.577e-01	3.912e-03
MS4A1	-3.745e-02	4.958e-01
MSH2	-9.425e-02	8.593e-02
MSH3	1.164e-01	3.379e-02
MSH6	7.522e-02	1.708e-01
MST1	1.562e-01	4.284e-03
MST1R	3.059e-02	5.781e-01
MTA1	1.457e-01	7.748e-03
MTAP	-4.321e-01	1.400e-16
MTHFR	1.396e-02	7.996e-01
MTOR	1.053e-01	5.482e-02
MTRR	-3.299e-01	6.821e-10
MUTYH	-1.174e-01	3.217e-02
MYB	-1.482e-01	6.727e-03
MYC	1.955e-01	3.321e-04
MYCL	1.183e-01	3.097e-02
MYCN	-3.040e-03	9.559e-01
MYD88	-4.553e-02	4.076e-01
MYH11	-3.157e-02	5.660e-01
MYOD1	1.033e-01	5.980e-02
NBN	1.558e-01	4.387e-03
NCOA3	-2.715e-01	4.912e-07
NCOR1	2.328e-02	6.721e-01
NCOR2	2.882e-02	6.003e-01
NEGR1	-1.411e-01	9.944e-03
NF1	4.745e-02	3.881e-01
NF2	1.832e-02	7.390e-01
NFE2L2	-6.248e-02	2.555e-01
NFKBIA	-1.166e-01	3.340e-02
NHP2	2.625e-02	6.331e-01
NKX2-1	-1.490e-01	6.436e-03
NKX3-1	-1.966e-01	3.058e-04
NOTCH1	-2.786e-02	6.125e-01
NOTCH2	1.027e-01	6.123e-02
NOTCH3	-1.746e-01	1.384e-03
NOTCH4	-7.796e-02	1.558e-01
NPM1	-1.425e-01	9.210e-03
NQO1	-3.807e-02	4.887e-01
NRAS	-3.389e-02	5.377e-01
NRG1	-2.609e-02	6.352e-01
NRIP1	-1.307e-01	1.705e-02
NSD1	-6.865e-02	2.115e-01
NSD2	-1.096e-01	4.572e-02
NT5C2	5.848e-02	2.873e-01
NTHL1	5.284e-02	3.364e-01
NTRK1	-5.851e-02	2.870e-01
NTRK2	-7.859e-02	1.524e-01
NTRK3	5.997e-02	2.752e-01
NUDT15	-2.710e-02	6.221e-01
NUP93	4.375e-02	4.262e-01
NUP98	5.561e-02	3.117e-01
P2RY8	-1.566e-01	4.186e-03
PA2G4	1.131e-02	8.371e-01
PAK1	-1.509e-01	5.803e-03
PAK3	9.290e-02	9.054e-02
PAK5	1.028e-01	6.105e-02
PALB2	-2.921e-04	9.958e-01
PALLD	6.270e-02	2.539e-01
PARK2	8.611e-03	8.756e-01
PARP1	-1.150e-01	3.598e-02
PAX5	1.337e-01	1.466e-02
PAX7	2.883e-02	6.001e-01
PAX8	-6.906e-02	2.088e-01
PBRM1	-1.298e-01	1.779e-02
PCBP1	-6.140e-02	2.639e-01
PDCD1	-1.267e-02	8.178e-01
PDCD1LG2	-2.493e-02	6.504e-01
PDGFRA	-1.060e-01	5.323e-02
PDGFRB	1.519e-01	5.462e-03
PDK1	6.799e-02	2.159e-01
PDPK1	6.705e-03	9.030e-01
PELP1	7.802e-02	1.554e-01
PGR	1.494e-01	6.318e-03
PHB2	-5.516e-02	3.156e-01
PHF6	-1.358e-02	8.049e-01
PHOX2B	5.446e-02	3.217e-01
PIAS4	3.856e-02	4.831e-01
PIK3C2B	8.571e-02	1.185e-01
PIK3C2G	9.625e-02	7.946e-02
PIK3C3	1.632e-01	2.814e-03
PIK3CA	-7.975e-02	1.464e-01
PIK3CB	3.851e-02	4.837e-01
PIK3CD	-7.453e-02	1.749e-01
PIK3CG	6.345e-02	2.482e-01
PIK3R1	-8.369e-02	1.275e-01
PIK3R2	6.025e-02	2.729e-01
PIK3R3	1.271e-01	2.029e-02
PIM1	-5.825e-02	2.892e-01
PLCG2	1.278e-01	1.962e-02
PLK2	-4.403e-02	4.232e-01
PML	8.957e-02	1.028e-01
PMS1	2.782e-02	6.130e-01
PMS2	-2.238e-01	3.771e-05
PNRC1	-5.510e-02	3.162e-01
POLD1	-4.240e-02	4.407e-01
POLE	8.773e-03	8.733e-01
POLH	-9.642e-03	8.608e-01
POT1	-1.121e-01	4.092e-02
POU2F2	-6.090e-02	2.678e-01
PPP1CA	-1.676e-01	2.151e-03
PPP1CB	-1.669e-01	2.246e-03
PPP1CC	3.326e-02	5.452e-01
PPP1R15A	-8.981e-02	1.019e-01
PPP2CA	-1.073e-01	5.039e-02
PPP2CB	8.935e-02	1.036e-01
PPP2R1A	-3.175e-03	9.540e-01
PPP2R1B	-5.781e-02	2.929e-01
PPP2R2A	-8.311e-02	1.301e-01
PPP6C	5.372e-02	3.284e-01
PRAME	-1.037e-02	8.505e-01
PRCC	-1.259e-02	8.189e-01
PRDM1	7.250e-02	1.869e-01
PREX2	5.050e-02	3.583e-01
PRF1	6.879e-02	2.106e-01
PRKAR1A	-5.461e-02	3.204e-01
PRKCI	-8.407e-02	1.257e-01
PRKCZ	5.506e-02	3.165e-01
PRKDC	-6.713e-02	2.218e-01
PRPF40B	3.101e-02	5.728e-01
PRSS1	6.846e-02	2.128e-01
PRSS2	-9.216e-02	9.314e-02
PRSS8	-1.056e-01	5.423e-02
PTCH1	4.456e-03	9.354e-01
PTCH2	6.288e-02	2.525e-01
PTEN	-1.485e-01	6.640e-03
PTK2	1.110e-01	4.287e-02
PTPN11	-1.507e-02	7.840e-01
PTPN13	-7.115e-02	1.953e-01
PTPN22	1.720e-01	1.627e-03
PTPRD	7.989e-03	8.845e-01
QKI	2.005e-02	7.154e-01
RAB35	-9.699e-02	7.715e-02
RAC1	2.640e-01	1.027e-06
RAD21	1.918e-01	4.334e-04
RAD50	1.034e-01	5.937e-02
RAD51	nan	nan
RAD51B	-1.364e-01	1.274e-02
RAD51C	4.635e-02	3.991e-01
RAD51D	-5.835e-02	2.884e-01
RAD52	9.810e-02	7.383e-02
RAD54L	-5.806e-02	2.908e-01
RAF1	1.772e-01	1.169e-03
RANBP2	5.113e-02	3.523e-01
RARA	9.298e-02	9.027e-02
RASA1	1.539e-01	4.885e-03
RB1	5.607e-01	5.735e-29
RBL1	-2.114e-01	1.017e-04
RBL2	-5.049e-03	9.269e-01
RBM10	3.635e-02	5.085e-01
RECQL4	1.081e-01	4.871e-02
REL	-1.795e-01	1.000e-03
RET	9.390e-02	8.710e-02
RHOA	-6.981e-02	2.038e-01
RHPN2	1.148e-02	8.347e-01
RICTOR	-2.651e-01	9.211e-07
RINT1	-9.597e-02	8.035e-02
RIT1	-2.443e-03	9.646e-01
RNF139	-1.503e-01	6.006e-03
RNF43	4.560e-02	4.069e-01
ROS1	-1.081e-01	4.868e-02
RPL5	1.056e-01	5.414e-02
RPS15	-1.498e-01	6.176e-03
RPS6KA4	-4.382e-02	4.254e-01
RPS6KB1	1.192e-02	8.284e-01
RPS6KB2	7.657e-02	1.633e-01
RPTOR	6.111e-03	9.115e-01
RSF1	2.435e-01	6.967e-06
RUNX1	1.410e-01	9.969e-03
RUNX1T1	-1.078e-01	4.945e-02
RXRA	7.869e-02	1.519e-01
SCG5	-7.141e-02	1.936e-01
SDHA	3.239e-01	1.431e-09
SDHAF2	3.958e-03	9.426e-01
SDHB	7.054e-02	1.991e-01
SDHC	-2.272e-03	9.671e-01
SDHD	-8.926e-02	1.040e-01
SEC23B	-9.500e-02	8.345e-02
SEMA3C	-3.308e-02	5.474e-01
SETBP1	-4.491e-02	4.140e-01
SETD2	1.006e-01	6.685e-02
SF1	3.148e-02	5.671e-01
SF3B1	-2.001e-01	2.376e-04
SGK1	-5.005e-02	3.626e-01
SH2B3	-1.085e-01	4.781e-02
SH2D1A	-6.842e-02	2.130e-01
SHQ1	2.647e-02	6.304e-01
SKP1	1.199e-01	2.863e-02
SLC26A3	-5.462e-02	3.204e-01
SLC47A2	6.589e-02	2.304e-01
SLIT2	4.293e-02	4.350e-01
SLX4	-1.107e-01	4.356e-02
SMAD2	-1.953e-01	3.378e-04
SMAD3	-3.524e-02	5.216e-01
SMAD4	-6.724e-02	2.210e-01
SMARCA1	1.618e-01	3.063e-03
SMARCA4	-3.985e-02	4.686e-01
SMARCB1	3.980e-02	4.691e-01
SMARCE1	-5.904e-02	2.827e-01
SMC1A	4.521e-02	4.109e-01
SMC3	7.889e-02	1.509e-01
SMO	-6.446e-02	2.408e-01
SNCAIP	-5.297e-02	3.352e-01
SOCS1	-1.291e-01	1.839e-02
SOD2	1.471e-02	7.891e-01
SOX10	1.411e-02	7.976e-01
SOX17	4.836e-02	3.791e-01
SOX2	-1.554e-01	4.477e-03
SOX9	5.583e-02	3.097e-01
SPEN	-1.819e-02	7.408e-01
SPINK1	nan	nan
SPOP	-8.841e-02	1.073e-01
SPRED1	7.040e-03	8.982e-01
SPTA1	-6.894e-02	2.095e-01
SQSTM1	1.365e-01	1.265e-02
SRC	-3.112e-01	6.579e-09
SRSF2	1.843e-02	7.375e-01
STAG1	1.174e-01	3.218e-02
STAG2	-4.188e-02	4.462e-01
STAT3	-7.201e-02	1.899e-01
STAT4	1.154e-02	8.339e-01
STAT5A	-1.354e-01	1.337e-02
STAT5B	9.584e-02	8.074e-02
STAT6	1.622e-03	9.765e-01
STK11	3.726e-04	9.946e-01
SUFU	-8.507e-02	1.213e-01
SUZ12	-1.907e-02	7.289e-01
SYK	-9.262e-02	9.152e-02
TAF1	-1.405e-01	1.027e-02
TANC1	4.192e-02	4.459e-01
TAP1	2.461e-02	6.545e-01
TAP2	5.425e-02	3.236e-01
TBC1D12	3.080e-02	5.754e-01
TBL1XR1	-1.257e-01	2.182e-02
TBX3	5.226e-03	9.243e-01
TCF3	1.435e-02	7.942e-01
TCF7L2	8.201e-02	1.353e-01
TCL1A	1.502e-01	6.026e-03
TERT	3.889e-01	1.819e-13
TET1	-9.935e-02	7.020e-02
TET2	-6.710e-02	2.220e-01
TFDP1	-1.501e-01	6.070e-03
TFF1	-1.519e-02	7.824e-01
TGFBR1	-1.356e-01	1.329e-02
TGFBR2	-2.393e-02	6.634e-01
TIGIT	-4.848e-02	3.779e-01
TLR4	8.310e-02	1.302e-01
TMEM127	-1.360e-01	1.298e-02
TMEM173	-7.831e-02	1.539e-01
TMPRSS2	-1.405e-02	7.984e-01
TNF	2.138e-01	8.438e-05
TNFAIP3	-4.147e-02	4.507e-01
TNFRSF14	2.930e-02	5.942e-01
TNFRSF17	-2.389e-02	6.641e-01
TNFRSF9	-1.840e-02	7.380e-01
TOP1	2.587e-01	1.715e-06
TOP2A	-1.002e-01	6.783e-02
TP53	-4.958e-01	4.608e-22
TP63	1.768e-01	1.200e-03
TPM1	2.871e-02	6.017e-01
TPMT	1.202e-02	8.270e-01
TPRX1	-9.521e-02	8.276e-02
TRAF2	-6.315e-02	2.505e-01
TRAF3	-1.691e-02	7.586e-01
TRAF7	1.107e-01	4.344e-02
TSC1	2.559e-02	6.418e-01
TSC2	-4.244e-02	4.402e-01
TSHR	-1.306e-01	1.711e-02
TUSC3	-1.037e-01	5.873e-02
TYMS	-1.075e-01	5.005e-02
U2AF1	5.358e-04	9.922e-01
UBE2T	2.981e-02	5.878e-01
UMPS	-1.047e-02	8.491e-01
UPF1	-1.104e-01	4.409e-02
VEGFA	3.684e-02	5.028e-01
VHL	1.574e-02	7.748e-01
