Gene	Rho	P_val
CREBBP	6.514e-02	2.358e-01
CRKL	-1.890e-01	5.254e-04
CRLF2	8.314e-02	1.300e-01
CSF1R	-4.883e-02	3.744e-01
CSF3R	6.436e-02	2.415e-01
CTC1	-7.529e-03	8.911e-01
CTCF	-6.999e-02	2.026e-01
CTLA4	-1.721e-01	1.617e-03
CTNNA1	-1.254e-01	2.211e-02
CTNNB1	-7.498e-02	1.722e-01
CTRC	-1.931e-01	3.941e-04
CUL3	-8.239e-02	1.335e-01
CUX1	5.608e-02	3.076e-01
CXCR4	6.688e-04	9.903e-01
CYLD	7.579e-02	1.677e-01
CYP1B1	7.107e-03	8.972e-01
CYP2D6	-1.703e-02	7.569e-01
CYP3A5	-8.224e-02	1.342e-01
DAXX	-4.414e-02	4.221e-01
DDB2	-1.263e-01	2.115e-02
DDR2	-1.073e-01	5.053e-02
DDX3X	4.587e-02	4.040e-01
DICER1	2.603e-01	1.468e-06
DIS3	-1.559e-01	4.361e-03
DIS3L2	-5.644e-02	3.045e-01
DKC1	-1.213e-01	2.691e-02
DMD	-8.213e-02	1.347e-01
DNM2	-1.617e-02	7.688e-01
DNMT1	1.296e-02	8.137e-01
DNMT3A	-5.716e-02	2.983e-01
DNMT3B	-5.686e-02	3.009e-01
DOT1L	-1.063e-01	5.259e-02
DPYD	-2.941e-02	5.928e-01
DYNC2H1	5.768e-02	2.940e-01
E2F1	3.932e-02	4.745e-01
E2F2	8.318e-02	1.298e-01
E2F3	6.687e-02	2.236e-01
E2F4	2.659e-02	6.288e-01
E2F5	7.004e-02	2.023e-01
E2F6	-1.318e-01	1.609e-02
EBF1	1.024e-02	8.523e-01
ECT2L	-4.141e-02	4.513e-01
EED	-1.630e-01	2.853e-03
EGF	-8.126e-02	1.390e-01
EGFL7	-1.139e-01	3.774e-02
EGFR	1.362e-02	8.044e-01
EGLN1	5.260e-03	9.238e-01
ELF3	-1.381e-01	1.166e-02
ELOC	1.962e-02	7.213e-01
EMSY	1.855e-01	6.687e-04
ENG	-1.319e-01	1.599e-02
EP300	-1.797e-01	9.857e-04
EPCAM	2.048e-01	1.683e-04
EPHA2	-1.338e-01	1.451e-02
EPHA3	9.766e-02	7.511e-02
EPHA5	1.692e-01	1.947e-03
EPHA7	7.533e-02	1.702e-01
EPHB1	9.868e-02	7.211e-02
EPHB2	1.365e-01	1.265e-02
EPOR	-6.914e-02	2.082e-01
ERBB2	-1.326e-01	1.546e-02
ERBB3	-4.112e-02	4.546e-01
ERBB4	2.318e-02	6.735e-01
ERCC1	1.861e-02	7.351e-01
ERCC2	-9.910e-02	7.090e-02
ERCC3	1.060e-01	5.329e-02
ERCC4	7.037e-02	2.002e-01
ERCC5	8.992e-02	1.014e-01
ERCC6	-9.859e-02	7.239e-02
ERG	-1.402e-01	1.043e-02
ERRFI1	-1.012e-01	6.514e-02
ESR1	1.809e-02	7.422e-01
ESR2	-1.699e-01	1.867e-03
ETS1	-1.449e-01	8.106e-03
ETS2	-2.983e-02	5.876e-01
ETV1	3.097e-02	5.733e-01
ETV4	-8.134e-03	8.824e-01
ETV5	-1.349e-01	1.372e-02
ETV6	-9.966e-02	6.932e-02
EWSR1	-1.009e-02	8.545e-01
EXT2	4.988e-02	3.642e-01
EZH2	5.279e-02	3.369e-01
FAM46C	-2.349e-04	9.966e-01
FANCA	9.184e-03	8.674e-01
FANCB	-3.171e-02	5.642e-01
FANCC	1.367e-01	1.250e-02
FANCD2	8.734e-03	8.738e-01
FANCE	-1.598e-01	3.456e-03
FANCF	-5.331e-02	3.321e-01
FANCG	4.590e-02	4.038e-01
FANCI	8.482e-03	8.774e-01
FANCL	-5.735e-02	2.967e-01
FANCM	1.381e-01	1.162e-02
FAS	2.757e-02	6.161e-01
FAT1	-8.092e-02	1.406e-01
FBXO11	-1.846e-02	7.372e-01
FBXW7	-5.525e-02	3.148e-01
FCGR2A	1.437e-01	8.642e-03
FCGR3A	-7.986e-02	1.459e-01
FDPS	7.946e-02	1.479e-01
FGF1	1.571e-01	4.043e-03
FGF10	1.811e-01	8.998e-04
FGF14	1.950e-01	3.442e-04
FGF19	-6.322e-03	9.085e-01
FGF2	-1.660e-01	2.374e-03
FGF23	-1.436e-01	8.698e-03
FGF3	1.104e-02	8.409e-01
FGF4	-1.298e-02	8.134e-01
FGF5	6.689e-02	2.234e-01
FGF6	-1.412e-01	9.888e-03
FGF7	-3.026e-02	5.822e-01
FGF8	-3.269e-02	5.522e-01
FGF9	-1.743e-02	7.513e-01
FGFR1	-2.201e-02	6.890e-01
FGFR2	6.020e-02	2.733e-01
FGFR3	6.536e-03	9.054e-01
FGFR4	-1.063e-01	5.260e-02
FH	-2.106e-02	7.019e-01
FHIT	-1.662e-01	2.349e-03
FLCN	4.935e-03	9.285e-01
FLG	-2.798e-01	2.096e-07
FLT1	-4.859e-02	3.768e-01
FLT3	8.399e-02	1.261e-01
FLT4	-7.690e-02	1.615e-01
FNTB	-1.733e-01	1.501e-03
FOXA1	7.934e-02	1.485e-01
FOXL2	-4.875e-02	3.751e-01
FOXO1	1.286e-01	1.885e-02
FOXO3	-9.944e-02	6.995e-02
FOXP1	-7.677e-02	1.622e-01
FOXQ1	-6.962e-02	2.051e-01
FRS2	3.349e-02	5.425e-01
FUBP1	1.241e-01	2.349e-02
FUS	-1.117e-01	4.171e-02
FYN	-9.503e-02	8.336e-02
G6PD	-7.692e-02	1.614e-01
GABRA6	-1.013e-01	6.479e-02
GALNT12	6.459e-02	2.398e-01
GATA1	-4.880e-02	3.747e-01
GATA2	4.022e-02	4.645e-01
GATA3	-1.172e-01	3.254e-02
GATA4	8.860e-02	1.065e-01
GATA6	8.219e-02	1.345e-01
GEN1	1.663e-01	2.325e-03
GID4	5.333e-02	3.319e-01
GLI1	-1.667e-01	2.278e-03
GLI2	-1.395e-01	1.081e-02
GLI3	-8.210e-02	1.349e-01
GNA11	-4.351e-02	4.288e-01
GNA13	-3.725e-02	4.981e-01
GNAQ	-2.037e-02	7.111e-01
GNAS	-1.448e-01	8.147e-03
GPC3	-7.634e-02	1.646e-01
GPER1	5.539e-02	3.136e-01
GPS2	9.970e-02	6.920e-02
GREM1	-5.818e-02	2.898e-01
GRIN2A	9.821e-02	7.349e-02
GRM3	-1.260e-01	2.148e-02
GSK3B	-1.098e-01	4.530e-02
GSTP1	-2.124e-02	6.994e-01
H3F3A	-1.220e-02	8.245e-01
H3F3C	4.043e-04	9.941e-01
HAS3	8.301e-02	1.306e-01
HAVCR2	-9.662e-02	7.831e-02
HDAC1	-7.094e-03	8.974e-01
HDAC2	-2.036e-02	7.112e-01
HDAC3	-1.430e-01	8.958e-03
HDAC4	-6.474e-02	2.387e-01
HDAC5	-6.457e-02	2.400e-01
HGF	2.642e-04	9.962e-01
HIF1A	8.125e-02	1.390e-01
HIST1H1C	-4.669e-03	9.324e-01
HIST1H1E	-1.097e-01	4.551e-02
HIST1H2BD	-4.244e-02	4.402e-01
HIST1H3F	-6.251e-02	2.553e-01
HIST1H4E	-1.115e-02	8.394e-01
HIST3H3	-1.181e-01	3.115e-02
HLA-A	9.013e-02	1.006e-01
HLA-B	-4.805e-02	3.821e-01
HLA-C	8.949e-02	1.031e-01
HLA-DMA	1.366e-01	1.257e-02
HLA-DMB	-1.310e-01	1.673e-02
HLA-DOA	-9.987e-02	6.874e-02
HLA-DOB	9.987e-02	6.874e-02
HLA-DPA1	2.035e-01	1.849e-04
HLA-DPB1	1.680e-01	2.092e-03
HLA-DQA1	1.644e-01	2.624e-03
HLA-DQA2	-1.900e-02	7.298e-01
HLA-DQB1	-2.007e-01	2.277e-04
HLA-DQB2	1.258e-01	2.165e-02
HLA-DRA	1.824e-01	8.239e-04
HLA-DRB1	-2.474e-01	4.886e-06
HLA-DRB5	-2.304e-01	2.171e-05
HLA-E	-9.091e-02	9.768e-02
HLA-F	-1.550e-01	4.571e-03
HLA-G	5.221e-02	3.422e-01
HNF1A	4.747e-02	3.879e-01
HNF1B	-1.510e-01	5.761e-03
HOXB13	-2.022e-02	7.132e-01
HRAS	8.789e-02	1.094e-01
HSD3B1	-1.563e-01	4.249e-03
HSP90AA1	-6.900e-02	2.092e-01
HSPH1	2.831e-02	6.067e-01
IDH1	4.935e-02	3.693e-01
IDH2	-4.136e-02	4.520e-01
IDO1	1.485e-01	6.643e-03
IFIT1	7.758e-02	1.578e-01
IFIT2	-7.821e-02	1.544e-01
IFIT3	-5.816e-02	2.900e-01
IFNAR1	8.250e-02	1.330e-01
IFNAR2	-8.597e-02	1.174e-01
IFNGR1	-7.905e-03	8.857e-01
IFNGR2	1.345e-02	8.068e-01
IFNL3	-1.434e-01	8.792e-03
IGF1	-8.412e-02	1.255e-01
IGF1R	-2.392e-01	1.020e-05
IGF2	-1.532e-01	5.072e-03
IKBKE	8.599e-02	1.173e-01
IKZF1	6.319e-02	2.502e-01
IKZF3	1.149e-01	3.614e-02
IL10RA	-2.284e-02	6.779e-01
IL15	nan	nan
IL2RA	2.898e-02	5.982e-01
IL6R	-1.129e-01	3.945e-02
IL7R	1.512e-01	5.710e-03
ING1	3.497e-01	5.188e-11
INHBA	-8.915e-02	1.044e-01
INPP4A	-5.468e-02	3.198e-01
INPP4B	1.575e-01	3.950e-03
INPPL1	-8.695e-02	1.133e-01
INSR	-6.656e-02	2.258e-01
IRF1	-1.934e-01	3.852e-04
IRF2	-1.406e-01	1.020e-02
IRF4	-5.466e-02	3.200e-01
IRS1	-1.531e-01	5.115e-03
IRS2	1.801e-01	9.625e-04
ITPKB	8.979e-03	8.703e-01
JAK1	-4.634e-02	3.993e-01
JAK2	4.706e-02	3.920e-01
JAK3	-1.878e-01	5.697e-04
JUN	1.719e-01	1.636e-03
KAT6A	6.194e-02	2.597e-01
KDM5A	9.494e-02	8.365e-02
KDM5C	-5.336e-03	9.227e-01
KDM6A	-2.530e-02	6.455e-01
KDM6B	2.552e-02	6.427e-01
KDR	-1.865e-01	6.232e-04
KEAP1	-1.454e-01	7.858e-03
KEL	-5.908e-02	2.823e-01
KIF1B	-1.083e-01	4.833e-02
KIT	-1.055e-01	5.454e-02
KLF4	1.790e-01	1.033e-03
KLHL6	2.241e-02	6.837e-01
KLLN	7.426e-02	1.764e-01
KMT2A	1.216e-01	2.646e-02
KMT2B	3.967e-02	4.706e-01
KMT2C	6.868e-02	2.113e-01
KMT2D	9.071e-02	9.842e-02
KRAS	-1.695e-01	1.904e-03
LAG3	-8.397e-02	1.262e-01
LATS1	4.998e-02	3.633e-01
LATS2	2.135e-02	6.979e-01
LDLR	2.715e-02	6.215e-01
LEF1	2.122e-02	6.996e-01
LMNA	6.177e-02	2.610e-01
LMO1	-8.029e-03	8.839e-01
LRP1B	1.882e-01	5.574e-04
LYN	9.425e-03	8.640e-01
LZTR1	-1.815e-02	7.414e-01
MAD2L2	-6.138e-02	2.640e-01
MAF	-7.874e-03	8.862e-01
MAFB	-1.465e-01	7.397e-03
MAGI2	-2.141e-01	8.214e-05
MALT1	-6.824e-02	2.142e-01
MAP2K1	-5.916e-02	2.817e-01
MAP2K2	-3.314e-02	5.468e-01
MAP2K4	-5.072e-02	3.562e-01
MAP3K1	-1.413e-01	9.840e-03
MAP3K7	1.499e-01	6.145e-03
MAPK1	-9.209e-02	9.339e-02
MAX	-1.488e-01	6.532e-03
MC1R	1.136e-01	3.825e-02
MCL1	-1.174e-01	3.227e-02
MDC1	-3.291e-02	5.495e-01
MDM2	2.474e-02	6.529e-01
MDM4	3.441e-02	5.315e-01
MECOM	-6.184e-02	2.604e-01
MED1	-4.648e-02	3.979e-01
MED12	-2.739e-02	6.184e-01
MEF2B	-3.892e-02	4.791e-01
MEN1	-3.808e-02	4.886e-01
MET	-1.354e-01	1.339e-02
MGA	1.448e-02	7.924e-01
MGMT	7.564e-03	8.906e-01
MIB1	9.978e-03	8.560e-01
MITF	-4.608e-02	4.020e-01
MKI67	1.647e-01	2.568e-03
MLH1	5.809e-04	9.916e-01
MLH3	-1.734e-01	1.493e-03
MLLT3	-6.083e-02	2.683e-01
MPL	9.915e-02	7.075e-02
MRE11	1.422e-01	9.346e-03
MS4A1	3.235e-02	5.564e-01
MSH2	2.564e-02	6.411e-01
MSH3	8.894e-02	1.052e-01
MSH6	1.465e-01	7.406e-03
MST1	1.206e-02	8.264e-01
MST1R	-4.273e-02	4.371e-01
MTA1	7.892e-02	1.507e-01
MTAP	-3.121e-01	5.873e-09
MTHFR	-7.511e-02	1.715e-01
MTOR	1.988e-02	7.177e-01
MTRR	-1.986e-01	2.648e-04
MUTYH	-7.396e-02	1.782e-01
MYB	-5.254e-02	3.392e-01
MYC	1.078e-01	4.933e-02
MYCL	9.432e-02	8.571e-02
MYCN	-7.166e-02	1.921e-01
MYD88	4.017e-03	9.418e-01
MYH11	-1.829e-01	7.986e-04
MYOD1	-3.988e-02	4.683e-01
NBN	-1.582e-02	7.736e-01
NCOA3	-1.189e-01	3.013e-02
NCOR1	7.299e-02	1.839e-01
NCOR2	-6.724e-02	2.210e-01
NEGR1	-1.578e-01	3.893e-03
NF1	-9.273e-03	8.661e-01
NF2	-7.837e-02	1.536e-01
NFE2L2	9.579e-03	8.618e-01
NFKBIA	-1.470e-01	7.204e-03
NHP2	1.001e-01	6.797e-02
NKX2-1	-5.206e-02	3.436e-01
NKX3-1	-1.879e-01	5.693e-04
NOTCH1	-2.535e-02	6.449e-01
NOTCH2	1.589e-01	3.643e-03
NOTCH3	-8.742e-03	8.737e-01
NOTCH4	-1.109e-01	4.314e-02
NPM1	-9.792e-02	7.436e-02
NQO1	2.466e-02	6.539e-01
NRAS	2.461e-02	6.546e-01
NRG1	-7.666e-02	1.628e-01
NRIP1	-8.234e-02	1.337e-01
NSD1	1.344e-01	1.410e-02
NSD2	-1.257e-01	2.173e-02
NT5C2	-2.325e-02	6.725e-01
NTHL1	-5.754e-02	2.951e-01
NTRK1	-1.458e-01	7.684e-03
NTRK2	-1.783e-01	1.082e-03
NTRK3	1.553e-01	4.496e-03
NUDT15	-1.068e-01	5.146e-02
NUP93	-8.677e-02	1.140e-01
NUP98	1.475e-01	7.009e-03
P2RY8	-1.320e-01	1.592e-02
PA2G4	3.036e-02	5.809e-01
PAK1	-2.177e-01	6.177e-05
PAK3	1.561e-01	4.293e-03
PAK5	4.337e-02	4.302e-01
PALB2	3.827e-02	4.864e-01
PALLD	1.033e-01	5.975e-02
PARK2	-1.179e-01	3.156e-02
PARP1	-1.902e-01	4.828e-04
PAX5	1.325e-01	1.554e-02
PAX7	9.883e-03	8.574e-01
PAX8	-1.239e-01	2.375e-02
PBRM1	-2.296e-01	2.333e-05
PCBP1	-2.424e-02	6.594e-01
PDCD1	-6.830e-02	2.138e-01
PDCD1LG2	-3.588e-02	5.141e-01
PDGFRA	-1.716e-01	1.672e-03
PDGFRB	1.062e-01	5.286e-02
PDK1	8.389e-02	1.266e-01
PDPK1	1.881e-01	5.611e-04
PELP1	1.101e-01	4.460e-02
PGR	1.713e-01	1.704e-03
PHB2	-1.477e-02	7.883e-01
PHF6	3.335e-02	5.442e-01
PHOX2B	-8.842e-02	1.073e-01
PIAS4	-4.406e-02	4.229e-01
PIK3C2B	8.543e-02	1.197e-01
PIK3C2G	1.818e-01	8.603e-04
PIK3C3	8.271e-02	1.320e-01
PIK3CA	-1.697e-01	1.884e-03
PIK3CB	-1.857e-02	7.357e-01
PIK3CD	1.092e-01	4.650e-02
PIK3CG	-5.122e-02	3.515e-01
PIK3R1	-1.295e-01	1.810e-02
PIK3R2	8.412e-02	1.255e-01
PIK3R3	1.423e-01	9.339e-03
PIM1	-3.722e-02	4.985e-01
PLCG2	1.574e-01	3.980e-03
PLK2	1.156e-01	3.491e-02
PML	5.009e-02	3.622e-01
PMS1	-5.313e-02	3.338e-01
PMS2	-5.942e-02	2.796e-01
PNRC1	1.298e-01	1.782e-02
POLD1	-2.936e-02	5.935e-01
POLE	4.955e-02	3.674e-01
POLH	1.004e-02	8.552e-01
POT1	-6.332e-02	2.492e-01
POU2F2	-9.739e-02	7.595e-02
PPP1CA	-1.638e-03	9.762e-01
PPP1CB	-1.526e-01	5.274e-03
PPP1CC	-3.154e-02	5.662e-01
PPP1R15A	7.498e-02	1.722e-01
PPP2CA	6.628e-02	2.277e-01
PPP2CB	-1.591e-02	7.724e-01
PPP2R1A	-1.910e-01	4.557e-04
PPP2R1B	-8.888e-02	1.054e-01
PPP2R2A	-1.502e-01	6.046e-03
PPP6C	-8.563e-03	8.763e-01
PRAME	-5.657e-02	3.034e-01
PRCC	-7.080e-02	1.975e-01
PRDM1	1.446e-02	7.926e-01
PREX2	9.701e-02	7.711e-02
PRF1	-1.097e-01	4.546e-02
PRKAR1A	-9.387e-02	8.721e-02
PRKCI	-5.204e-02	3.438e-01
PRKCZ	1.256e-01	2.188e-02
PRKDC	-7.290e-02	1.845e-01
PRPF40B	2.705e-02	6.228e-01
PRSS1	1.383e-02	8.015e-01
PRSS2	-6.504e-02	2.365e-01
PRSS8	-5.560e-03	9.195e-01
PTCH1	-2.006e-01	2.286e-04
PTCH2	1.580e-01	3.840e-03
PTEN	-7.832e-02	1.538e-01
PTK2	2.036e-03	9.705e-01
PTPN11	-1.572e-02	7.750e-01
PTPN13	6.315e-02	2.505e-01
PTPN22	1.795e-01	1.005e-03
PTPRD	-4.469e-02	4.164e-01
QKI	1.283e-01	1.914e-02
RAB35	8.396e-02	1.262e-01
RAC1	1.917e-02	7.274e-01
RAD21	1.785e-01	1.071e-03
RAD50	1.793e-01	1.017e-03
RAD51	nan	nan
RAD51B	-1.885e-01	5.446e-04
RAD51C	3.428e-02	5.331e-01
RAD51D	2.001e-02	7.160e-01
RAD52	5.814e-02	2.901e-01
RAD54L	-1.673e-01	2.186e-03
RAF1	3.496e-02	5.250e-01
RANBP2	1.160e-01	3.437e-02
RARA	-1.405e-01	1.024e-02
RASA1	1.092e-01	4.656e-02
RB1	4.836e-01	6.409e-21
RBL1	2.679e-02	6.262e-01
RBL2	-6.810e-02	2.151e-01
RBM10	8.438e-02	1.244e-01
RECQL4	-8.782e-03	8.731e-01
REL	-9.413e-02	8.634e-02
RET	5.375e-02	3.281e-01
RHOA	-8.788e-02	1.094e-01
RHPN2	-1.379e-01	1.174e-02
RICTOR	-2.253e-01	3.348e-05
RINT1	-6.734e-02	2.204e-01
RIT1	-1.190e-02	8.288e-01
RNF139	-1.028e-01	6.088e-02
RNF43	6.593e-03	9.046e-01
ROS1	-1.280e-01	1.947e-02
RPL5	1.509e-01	5.796e-03
RPS15	-3.604e-02	5.122e-01
RPS6KA4	2.235e-03	9.676e-01
RPS6KB1	-8.171e-02	1.368e-01
RPS6KB2	3.114e-02	5.712e-01
RPTOR	1.597e-01	3.470e-03
RSF1	1.290e-01	1.855e-02
RUNX1	1.024e-01	6.188e-02
RUNX1T1	-1.019e-01	6.313e-02
RXRA	-4.826e-02	3.800e-01
SCG5	-7.509e-02	1.716e-01
SDHA	2.303e-01	2.192e-05
SDHAF2	3.500e-02	5.245e-01
SDHB	1.290e-01	1.848e-02
SDHC	1.209e-01	2.738e-02
SDHD	-1.017e-01	6.391e-02
SEC23B	-4.190e-02	4.460e-01
SEMA3C	-1.001e-01	6.802e-02
SETBP1	-1.661e-01	2.365e-03
SETD2	1.672e-01	2.209e-03
SF1	7.573e-02	1.680e-01
SF3B1	-1.179e-01	3.153e-02
SGK1	-2.058e-02	7.083e-01
SH2B3	-1.587e-01	3.684e-03
SH2D1A	-1.335e-01	1.478e-02
SHQ1	2.144e-01	8.046e-05
SKP1	-1.135e-01	3.842e-02
SLC26A3	-7.377e-02	1.793e-01
SLC47A2	5.976e-02	2.768e-01
SLIT2	-9.622e-03	8.611e-01
SLX4	4.510e-02	4.120e-01
SMAD2	-1.333e-01	1.492e-02
SMAD3	-4.659e-02	3.967e-01
SMAD4	-1.054e-01	5.477e-02
SMARCA1	1.666e-01	2.292e-03
SMARCA4	-4.509e-02	4.122e-01
SMARCB1	7.859e-02	1.525e-01
SMARCE1	7.791e-02	1.560e-01
SMC1A	5.697e-02	3.000e-01
SMC3	1.210e-01	2.724e-02
SMO	-6.940e-02	2.065e-01
SNCAIP	2.889e-02	5.993e-01
SOCS1	-1.214e-01	2.674e-02
SOD2	1.371e-01	1.229e-02
SOX10	-9.806e-02	7.394e-02
SOX17	4.758e-02	3.867e-01
SOX2	-8.838e-02	1.074e-01
SOX9	7.605e-02	1.662e-01
SPEN	-4.320e-02	4.320e-01
SPINK1	nan	nan
SPOP	4.592e-02	4.036e-01
SPRED1	-7.610e-02	1.659e-01
SPTA1	-1.073e-01	5.052e-02
SQSTM1	8.532e-02	1.202e-01
SRC	-1.289e-01	1.862e-02
SRSF2	6.880e-02	2.105e-01
STAG1	1.779e-01	1.117e-03
STAG2	-1.426e-01	9.173e-03
STAT3	7.416e-02	1.770e-01
STAT4	6.562e-02	2.324e-01
STAT5A	-5.015e-02	3.616e-01
STAT5B	1.016e-01	6.396e-02
STAT6	1.619e-01	3.052e-03
STK11	-6.979e-02	2.040e-01
SUFU	-8.336e-02	1.290e-01
SUZ12	1.199e-01	2.868e-02
SYK	-3.752e-02	4.951e-01
TAF1	-1.632e-01	2.818e-03
TANC1	5.670e-03	9.179e-01
TAP1	1.255e-01	2.196e-02
TAP2	-5.821e-02	2.896e-01
TBC1D12	6.705e-03	9.030e-01
TBL1XR1	-5.668e-02	3.024e-01
TBX3	-6.871e-02	2.111e-01
TCF3	4.877e-02	3.750e-01
TCF7L2	-8.480e-02	1.225e-01
TCL1A	9.846e-02	7.276e-02
TERT	3.210e-01	2.039e-09
TET1	-1.711e-01	1.725e-03
TET2	-1.070e-01	5.099e-02
TFDP1	-2.026e-01	1.981e-04
TFF1	4.579e-02	4.049e-01
TGFBR1	-1.250e-01	2.255e-02
TGFBR2	4.706e-02	3.920e-01
TIGIT	1.359e-02	8.048e-01
TLR4	7.571e-02	1.681e-01
TMEM127	-1.246e-01	2.298e-02
TMEM173	5.593e-03	9.190e-01
TMPRSS2	-1.796e-01	9.934e-04
TNF	2.377e-02	6.656e-01
TNFAIP3	-2.337e-01	1.643e-05
TNFRSF14	-7.402e-02	1.778e-01
TNFRSF17	7.475e-02	1.735e-01
TNFRSF9	-2.184e-02	6.913e-01
TOP1	1.968e-01	3.026e-04
TOP2A	-6.821e-02	2.144e-01
TP53	-2.402e-01	9.370e-06
TP63	4.354e-03	9.369e-01
TPM1	6.671e-02	2.247e-01
TPMT	9.436e-02	8.556e-02
TPRX1	9.465e-02	8.461e-02
TRAF2	9.779e-02	7.474e-02
TRAF3	-1.798e-01	9.827e-04
TRAF7	-6.535e-02	2.343e-01
TSC1	-7.308e-02	1.834e-01
TSC2	1.017e-01	6.391e-02
TSHR	-1.085e-01	4.798e-02
TUSC3	-2.613e-02	6.347e-01
TYMS	-7.192e-02	1.905e-01
U2AF1	-4.894e-05	9.993e-01
UBE2T	1.767e-01	1.207e-03
UMPS	-1.441e-02	7.934e-01
UPF1	-7.589e-02	1.671e-01
VEGFA	9.621e-03	8.612e-01
