Gene	Rho	P_val
BMPR1A	-1.271e-01	2.038e-02
BRAF	-2.356e-03	9.658e-01
BRCA1	1.076e-01	4.968e-02
BRCA2	8.813e-03	8.727e-01
BRD4	-5.915e-02	2.818e-01
BRIP1	1.593e-02	7.721e-01
BTG1	-4.407e-02	4.228e-01
BTK	-1.450e-01	8.063e-03
BUB1B	-1.635e-01	2.765e-03
C11orf65	5.683e-03	9.177e-01
C3orf70	-1.388e-01	1.122e-02
C8orf34	-9.964e-02	6.938e-02
CADM2	-9.875e-02	7.190e-02
CALR	1.314e-01	1.639e-02
CARD11	1.270e-01	2.039e-02
CASP8	4.485e-03	9.350e-01
CASR	2.258e-01	3.195e-05
CBFB	1.589e-02	7.727e-01
CBL	-2.948e-02	5.919e-01
CBLB	5.802e-02	2.911e-01
CBLC	1.129e-01	3.949e-02
CBR3	1.090e-01	4.682e-02
CCDC6	-6.772e-02	2.177e-01
CCND1	3.775e-02	4.923e-01
CCND2	-1.138e-01	3.789e-02
CCND3	-1.114e-01	4.220e-02
CCNE1	-1.773e-01	1.155e-03
CCNE2	-1.374e-01	1.208e-02
CD19	1.420e-01	9.468e-03
CD22	-1.221e-01	2.585e-02
CD274	1.930e-02	7.257e-01
CD276	-3.584e-02	5.146e-01
CD40	1.973e-01	2.918e-04
CD70	-9.214e-03	8.670e-01
CD79A	-6.875e-02	2.108e-01
CD79B	3.186e-02	5.623e-01
CDC25A	4.587e-02	4.040e-01
CDC73	1.853e-01	6.783e-04
CDH1	-1.644e-01	2.619e-03
CDH2	-8.845e-02	1.071e-01
CDK12	8.086e-02	1.409e-01
CDK4	4.285e-02	4.357e-01
CDK5	1.653e-02	7.638e-01
CDK6	-6.149e-03	9.110e-01
CDK8	1.380e-01	1.171e-02
CDKN1A	-7.436e-02	1.758e-01
CDKN1B	-1.193e-01	2.954e-02
CDKN1C	-1.593e-01	3.553e-03
CDKN2A	-1.671e-01	2.223e-03
CDKN2B	1.822e-01	8.366e-04
CDKN2C	8.850e-03	8.722e-01
CEBPA	9.110e-02	9.701e-02
CEP57	-1.212e-01	2.703e-02
CFTR	-1.048e-01	5.617e-02
CHD2	-7.181e-02	1.911e-01
CHD4	7.734e-02	1.591e-01
CHEK1	1.060e-01	5.337e-02
CHEK2	-5.066e-02	3.567e-01
CIC	-1.053e-01	5.481e-02
CIITA	-2.903e-02	5.976e-01
CKS1B	1.430e-01	8.987e-03
CREBBP	5.919e-02	2.815e-01
CRKL	-1.934e-01	3.846e-04
CRLF2	1.623e-01	2.981e-03
CSF1R	-5.977e-02	2.768e-01
CSF3R	-3.754e-02	4.948e-01
CTC1	1.941e-03	9.718e-01
CTCF	5.977e-02	2.768e-01
CTLA4	-1.618e-01	3.060e-03
CTNNA1	-1.253e-01	2.223e-02
CTNNB1	-1.349e-02	8.063e-01
CTRC	-1.702e-01	1.833e-03
CUL3	-6.532e-03	9.055e-01
CUX1	-2.464e-02	6.541e-01
CXCR4	2.874e-02	6.013e-01
CYLD	1.192e-01	2.969e-02
CYP1B1	1.999e-01	2.413e-04
CYP2D6	-7.057e-02	1.990e-01
CYP3A5	1.065e-02	8.465e-01
DAXX	6.705e-02	2.223e-01
DDB2	-1.134e-01	3.861e-02
DDR2	-1.160e-01	3.435e-02
DDX3X	1.067e-01	5.180e-02
DICER1	1.579e-01	3.879e-03
DIS3	-2.281e-01	2.638e-05
DIS3L2	-4.073e-02	4.588e-01
DKC1	-2.103e-01	1.102e-04
DMD	-7.496e-03	8.916e-01
DNM2	2.319e-02	6.732e-01
DNMT1	-1.601e-01	3.398e-03
DNMT3A	-1.267e-01	2.074e-02
DNMT3B	-1.887e-01	5.384e-04
DOT1L	-1.193e-02	8.283e-01
DPYD	4.166e-02	4.486e-01
DYNC2H1	-2.123e-02	6.995e-01
E2F1	1.724e-01	1.589e-03
E2F2	9.274e-02	9.110e-02
E2F3	1.285e-01	1.896e-02
E2F4	4.127e-02	4.529e-01
E2F5	8.471e-02	1.229e-01
E2F6	-7.871e-02	1.518e-01
EBF1	4.967e-02	3.663e-01
ECT2L	3.302e-02	5.482e-01
EED	-1.247e-01	2.283e-02
EGF	2.564e-02	6.411e-01
EGFL7	-1.056e-01	5.417e-02
EGFR	-7.448e-02	1.751e-01
EGLN1	-4.671e-02	3.955e-01
ELF3	-1.744e-01	1.395e-03
ELOC	-1.041e-01	5.770e-02
EMSY	1.499e-01	6.143e-03
ENG	5.473e-02	3.194e-01
EP300	-1.261e-02	8.186e-01
EPCAM	2.038e-01	1.808e-04
EPHA2	-5.382e-02	3.275e-01
EPHA3	9.624e-02	7.948e-02
EPHA5	1.474e-01	7.036e-03
EPHA7	9.848e-02	7.271e-02
EPHB1	1.716e-01	1.673e-03
EPHB2	-2.617e-02	6.342e-01
EPOR	-4.299e-02	4.343e-01
ERBB2	-9.056e-02	9.899e-02
ERBB3	4.784e-02	3.841e-01
ERBB4	-6.764e-02	2.183e-01
ERCC1	6.336e-02	2.489e-01
ERCC2	-3.859e-02	4.828e-01
ERCC3	6.705e-02	2.223e-01
ERCC4	3.430e-02	5.328e-01
ERCC5	1.087e-01	4.740e-02
ERCC6	6.817e-02	2.147e-01
ERG	-1.019e-01	6.338e-02
ERRFI1	-1.509e-01	5.800e-03
ESR1	6.286e-02	2.526e-01
ESR2	-1.858e-01	6.559e-04
ETS1	-9.489e-02	8.382e-02
ETS2	6.230e-02	2.569e-01
ETV1	8.541e-02	1.198e-01
ETV4	7.516e-02	1.712e-01
ETV5	-1.065e-01	5.225e-02
ETV6	-9.761e-02	7.529e-02
EWSR1	-9.378e-02	8.753e-02
EXT2	2.646e-02	6.305e-01
EZH2	1.645e-02	7.649e-01
FAM46C	3.734e-02	4.971e-01
FANCA	6.709e-02	2.221e-01
FANCB	-5.563e-03	9.194e-01
FANCC	5.548e-02	3.128e-01
FANCD2	1.003e-01	6.764e-02
FANCE	-1.985e-01	2.674e-04
FANCF	-4.674e-02	3.953e-01
FANCG	-4.259e-02	4.385e-01
FANCI	6.863e-02	2.116e-01
FANCL	-6.137e-02	2.641e-01
FANCM	3.893e-02	4.789e-01
FAS	4.974e-02	3.656e-01
FAT1	-3.395e-03	9.508e-01
FBXO11	2.522e-03	9.634e-01
FBXW7	-8.663e-02	1.146e-01
FCGR2A	5.264e-02	3.383e-01
FCGR3A	-6.143e-02	2.636e-01
FDPS	7.461e-02	1.744e-01
FGF1	-8.259e-02	1.326e-01
FGF10	2.861e-01	1.083e-07
FGF14	2.090e-01	1.220e-04
FGF19	2.370e-02	6.665e-01
FGF2	5.063e-03	9.267e-01
FGF23	-1.539e-01	4.884e-03
FGF3	8.540e-02	1.199e-01
FGF4	-5.791e-02	2.921e-01
FGF5	-4.292e-02	4.350e-01
FGF6	-1.455e-01	7.810e-03
FGF7	-7.993e-03	8.845e-01
FGF8	-2.982e-02	5.876e-01
FGF9	-9.514e-02	8.299e-02
FGFR1	-7.503e-02	1.719e-01
FGFR2	3.113e-02	5.714e-01
FGFR3	-1.010e-01	6.554e-02
FGFR4	-8.684e-03	8.745e-01
FH	-1.040e-01	5.807e-02
FHIT	-1.935e-01	3.832e-04
FLCN	-3.397e-02	5.368e-01
FLG	-2.464e-01	5.348e-06
FLT1	1.051e-02	8.485e-01
FLT3	-4.003e-02	4.666e-01
FLT4	-6.107e-02	2.665e-01
FNTB	-1.856e-01	6.659e-04
FOXA1	1.324e-01	1.563e-02
FOXL2	-1.860e-01	6.454e-04
FOXO1	-6.818e-02	2.147e-01
FOXO3	-5.197e-02	3.444e-01
FOXP1	4.071e-02	4.591e-01
FOXQ1	1.910e-02	7.285e-01
FRS2	-9.729e-03	8.596e-01
FUBP1	1.125e-01	4.019e-02
FUS	-7.496e-02	1.724e-01
FYN	-9.563e-03	8.620e-01
G6PD	-1.456e-01	7.798e-03
GABRA6	-5.552e-02	3.124e-01
GALNT12	4.040e-02	4.625e-01
GATA1	-1.300e-01	1.761e-02
GATA2	1.538e-01	4.902e-03
GATA3	-3.887e-02	4.796e-01
GATA4	6.120e-02	2.654e-01
GATA6	5.151e-02	3.487e-01
GEN1	2.269e-01	2.913e-05
GID4	-4.095e-03	9.406e-01
GLI1	-6.593e-02	2.302e-01
GLI2	-4.178e-02	4.473e-01
GLI3	-6.358e-02	2.473e-01
GNA11	3.612e-02	5.113e-01
GNA13	5.882e-02	2.845e-01
GNAQ	-4.449e-02	4.184e-01
GNAS	-1.703e-01	1.818e-03
GPC3	-1.956e-01	3.300e-04
GPER1	1.610e-01	3.210e-03
GPS2	-2.472e-02	6.530e-01
GREM1	-1.229e-02	8.232e-01
GRIN2A	-2.435e-02	6.580e-01
GRM3	-7.125e-02	1.946e-01
GSK3B	-1.044e-02	8.495e-01
GSTP1	7.379e-02	1.792e-01
H3F3A	1.350e-02	8.061e-01
H3F3C	1.577e-02	7.744e-01
HAS3	2.491e-02	6.506e-01
HAVCR2	-1.357e-01	1.317e-02
HDAC1	-5.158e-02	3.481e-01
HDAC2	-1.012e-01	6.520e-02
HDAC3	-1.604e-01	3.334e-03
HDAC4	1.179e-02	8.303e-01
HDAC5	-4.274e-02	4.370e-01
HGF	3.361e-02	5.411e-01
HIF1A	1.204e-01	2.803e-02
HIST1H1C	9.263e-02	9.147e-02
HIST1H1E	-8.839e-02	1.074e-01
HIST1H2BD	9.793e-03	8.587e-01
HIST1H3F	-6.194e-02	2.597e-01
HIST1H4E	4.489e-02	4.143e-01
HIST3H3	6.459e-02	2.398e-01
HLA-A	1.242e-01	2.342e-02
HLA-B	-5.031e-02	3.601e-01
HLA-C	8.139e-02	1.383e-01
HLA-DMA	1.459e-01	7.677e-03
HLA-DMB	-1.376e-01	1.193e-02
HLA-DOA	-1.112e-01	4.260e-02
HLA-DOB	1.112e-01	4.260e-02
HLA-DPA1	4.796e-02	3.830e-01
HLA-DPB1	1.508e-01	5.812e-03
HLA-DQA1	1.798e-01	9.822e-04
HLA-DQA2	-1.409e-03	9.796e-01
HLA-DQB1	-1.880e-01	5.629e-04
HLA-DQB2	1.359e-01	1.307e-02
HLA-DRA	2.853e-01	1.182e-07
HLA-DRB1	-2.081e-01	1.309e-04
HLA-DRB5	-2.074e-01	1.378e-04
HLA-E	-1.660e-01	2.368e-03
HLA-F	-2.719e-01	4.713e-07
HLA-G	7.223e-02	1.886e-01
HNF1A	-1.601e-02	7.711e-01
HNF1B	-1.002e-01	6.785e-02
HOXB13	6.714e-02	2.217e-01
HRAS	2.329e-01	1.762e-05
HSD3B1	-1.570e-01	4.079e-03
HSP90AA1	-9.603e-02	8.015e-02
HSPH1	1.018e-01	6.357e-02
IDH1	2.852e-02	6.040e-01
IDH2	-5.389e-02	3.269e-01
IDO1	1.274e-01	2.006e-02
IFIT1	9.360e-02	8.811e-02
IFIT2	2.785e-02	6.126e-01
IFIT3	8.675e-03	8.747e-01
IFNAR1	2.746e-02	6.176e-01
IFNAR2	-1.204e-01	2.809e-02
IFNGR1	7.534e-02	1.702e-01
IFNGR2	1.071e-01	5.088e-02
IFNL3	-1.785e-01	1.068e-03
IGF1	-2.116e-02	7.004e-01
IGF1R	-1.174e-01	3.221e-02
IGF2	-1.190e-01	2.987e-02
IKBKE	1.964e-01	3.110e-04
IKZF1	2.066e-01	1.464e-04
IKZF3	1.275e-01	1.995e-02
IL10RA	-9.380e-02	8.744e-02
IL15	nan	nan
IL2RA	-3.083e-02	5.750e-01
IL6R	-2.076e-01	1.362e-04
IL7R	2.217e-01	4.486e-05
ING1	2.292e-01	2.418e-05
INHBA	-1.378e-01	1.181e-02
INPP4A	-2.752e-02	6.168e-01
INPP4B	1.530e-02	7.809e-01
INPPL1	2.979e-02	5.880e-01
INSR	1.562e-02	7.765e-01
IRF1	1.304e-02	8.127e-01
IRF2	2.130e-02	6.985e-01
IRF4	-5.341e-02	3.312e-01
IRS1	-1.459e-01	7.651e-03
IRS2	2.531e-01	2.890e-06
ITPKB	-6.713e-02	2.218e-01
JAK1	-6.293e-03	9.089e-01
JAK2	-1.109e-01	4.320e-02
JAK3	4.911e-03	9.289e-01
JUN	1.760e-01	1.257e-03
KAT6A	6.220e-02	2.577e-01
KDM5A	7.859e-02	1.525e-01
KDM5C	-8.299e-02	1.307e-01
KDM6A	9.588e-02	8.061e-02
KDM6B	-1.131e-02	8.371e-01
KDR	-1.224e-01	2.546e-02
KEAP1	-2.278e-02	6.787e-01
KEL	-2.682e-02	6.258e-01
KIF1B	9.092e-02	9.767e-02
KIT	2.827e-02	6.072e-01
KLF4	9.145e-02	9.570e-02
KLHL6	7.557e-02	1.689e-01
KLLN	7.222e-02	1.886e-01
KMT2A	6.175e-02	2.612e-01
KMT2B	-1.640e-01	2.686e-03
KMT2C	-3.825e-02	4.867e-01
KMT2D	-3.169e-03	9.541e-01
KRAS	-1.679e-01	2.106e-03
LAG3	-1.393e-01	1.091e-02
LATS1	-3.798e-02	4.897e-01
LATS2	1.107e-01	4.345e-02
LDLR	6.210e-03	9.101e-01
LEF1	8.374e-02	1.273e-01
LMNA	1.185e-01	3.065e-02
LMO1	1.222e-01	2.580e-02
LRP1B	1.159e-01	3.456e-02
LYN	1.694e-01	1.921e-03
LZTR1	1.382e-01	1.159e-02
MAD2L2	-1.187e-01	3.037e-02
MAF	1.479e-01	6.871e-03
MAFB	-1.603e-01	3.350e-03
MAGI2	-1.298e-01	1.783e-02
MALT1	1.664e-01	2.314e-03
MAP2K1	6.649e-03	9.038e-01
MAP2K2	-2.205e-01	4.928e-05
MAP2K4	-6.007e-02	2.744e-01
MAP3K1	1.245e-02	8.210e-01
MAP3K7	7.191e-02	1.905e-01
MAPK1	-1.299e-02	8.133e-01
MAX	-1.496e-01	6.233e-03
MC1R	1.330e-01	1.514e-02
MCL1	-1.585e-01	3.736e-03
MDC1	-5.708e-02	2.990e-01
MDM2	3.801e-02	4.894e-01
MDM4	4.269e-02	4.374e-01
MECOM	-1.911e-01	4.548e-04
MED1	-1.981e-02	7.187e-01
MED12	-1.696e-01	1.903e-03
MEF2B	-8.418e-02	1.253e-01
MEN1	1.334e-01	1.483e-02
MET	2.504e-02	6.489e-01
MGA	-1.056e-01	5.418e-02
MGMT	-5.040e-03	9.270e-01
MIB1	5.122e-02	3.515e-01
MITF	-1.043e-02	8.496e-01
MKI67	9.766e-02	7.513e-02
MLH1	-1.181e-02	8.301e-01
MLH3	2.270e-02	6.798e-01
MLLT3	1.381e-02	8.017e-01
MPL	1.973e-01	2.924e-04
MRE11	1.105e-01	4.381e-02
MS4A1	-4.826e-02	3.800e-01
MSH2	-1.332e-01	1.500e-02
MSH3	2.530e-02	6.456e-01
MSH6	8.689e-03	8.745e-01
MST1	1.097e-01	4.545e-02
MST1R	8.638e-02	1.157e-01
MTA1	1.200e-01	2.860e-02
MTAP	-9.613e-02	7.983e-02
MTHFR	-5.426e-02	3.236e-01
MTOR	8.909e-02	1.046e-01
MTRR	-2.334e-01	1.682e-05
MUTYH	-6.106e-02	2.665e-01
MYB	-1.307e-01	1.704e-02
MYC	1.293e-01	1.829e-02
MYCL	1.142e-01	3.718e-02
MYCN	-4.833e-02	3.793e-01
MYD88	4.536e-02	4.094e-01
MYH11	-3.962e-02	4.712e-01
MYOD1	6.242e-02	2.560e-01
NBN	2.929e-02	5.943e-01
NCOA3	-2.097e-01	1.160e-04
NCOR1	9.573e-03	8.618e-01
NCOR2	-1.888e-02	7.314e-01
NEGR1	-1.495e-01	6.288e-03
NF1	5.095e-02	3.540e-01
NF2	6.693e-02	2.232e-01
NFE2L2	4.266e-02	4.378e-01
NFKBIA	-1.421e-01	9.410e-03
NHP2	5.632e-02	3.055e-01
NKX2-1	-1.201e-01	2.836e-02
NKX3-1	-1.552e-01	4.519e-03
NOTCH1	3.199e-02	5.607e-01
NOTCH2	9.846e-02	7.275e-02
NOTCH3	-1.728e-01	1.547e-03
NOTCH4	-1.233e-01	2.446e-02
NPM1	-1.203e-01	2.817e-02
NQO1	-2.992e-02	5.863e-01
NRAS	-1.618e-02	7.686e-01
NRG1	1.516e-02	7.829e-01
NRIP1	-1.398e-01	1.066e-02
NSD1	-7.323e-02	1.825e-01
NSD2	-1.249e-01	2.260e-02
NT5C2	1.574e-02	7.748e-01
NTHL1	5.237e-02	3.407e-01
NTRK1	-5.936e-02	2.801e-01
NTRK2	-1.046e-01	5.656e-02
NTRK3	1.911e-01	4.548e-04
NUDT15	-5.133e-02	3.505e-01
NUP93	-8.788e-02	1.094e-01
NUP98	6.592e-03	9.046e-01
P2RY8	-1.415e-01	9.712e-03
PA2G4	-2.760e-02	6.158e-01
PAK1	-9.796e-02	7.424e-02
PAK3	1.983e-01	2.717e-04
PAK5	9.172e-02	9.473e-02
PALB2	2.045e-03	9.703e-01
PALLD	7.121e-02	1.949e-01
PARK2	5.526e-03	9.200e-01
PARP1	-4.320e-02	4.321e-01
PAX5	1.892e-02	7.308e-01
PAX7	1.323e-01	1.571e-02
PAX8	-5.002e-02	3.628e-01
PBRM1	-1.108e-01	4.336e-02
PCBP1	-5.570e-02	3.109e-01
PDCD1	4.661e-03	9.325e-01
PDCD1LG2	1.148e-01	3.630e-02
PDGFRA	-2.202e-01	5.046e-05
PDGFRB	5.681e-02	3.013e-01
PDK1	6.463e-02	2.395e-01
PDPK1	1.220e-01	2.597e-02
PELP1	3.194e-02	5.614e-01
PGR	1.522e-01	5.388e-03
PHB2	-5.557e-02	3.120e-01
PHF6	1.517e-01	5.550e-03
PHOX2B	-1.635e-02	7.663e-01
PIAS4	6.853e-02	2.123e-01
PIK3C2B	5.465e-02	3.201e-01
PIK3C2G	7.310e-02	1.833e-01
PIK3C3	1.564e-01	4.221e-03
PIK3CA	-1.168e-01	3.314e-02
PIK3CB	5.675e-02	3.018e-01
PIK3CD	-3.810e-02	4.884e-01
PIK3CG	-2.847e-02	6.047e-01
PIK3R1	-7.440e-02	1.756e-01
PIK3R2	-5.808e-02	2.906e-01
PIK3R3	1.080e-01	4.888e-02
PIM1	-1.748e-02	7.507e-01
PLCG2	1.289e-01	1.865e-02
PLK2	6.298e-02	2.517e-01
PML	2.258e-01	3.196e-05
PMS1	3.486e-03	9.495e-01
PMS2	-1.801e-01	9.652e-04
PNRC1	1.441e-01	8.473e-03
POLD1	-1.184e-01	3.077e-02
POLE	-2.442e-02	6.570e-01
POLH	-1.148e-01	3.627e-02
POT1	2.534e-02	6.450e-01
POU2F2	-9.363e-02	8.801e-02
PPP1CA	-6.598e-02	2.298e-01
PPP1CB	-1.594e-01	3.531e-03
PPP1CC	-1.371e-01	1.229e-02
PPP1R15A	-4.025e-02	4.641e-01
PPP2CA	1.130e-02	8.372e-01
PPP2CB	8.045e-02	1.430e-01
PPP2R1A	-6.553e-02	2.330e-01
PPP2R1B	5.897e-02	2.833e-01
PPP2R2A	-1.037e-01	5.876e-02
PPP6C	4.450e-02	4.183e-01
PRAME	3.172e-02	5.640e-01
PRCC	-3.479e-02	5.269e-01
PRDM1	8.992e-02	1.014e-01
PREX2	3.417e-02	5.344e-01
PRF1	-1.904e-01	4.780e-04
PRKAR1A	-9.772e-02	7.494e-02
PRKCI	-9.786e-02	7.454e-02
PRKCZ	6.710e-02	2.220e-01
PRKDC	-1.815e-02	7.414e-01
PRPF40B	3.223e-02	5.578e-01
PRSS1	1.533e-01	5.043e-03
PRSS2	-1.825e-01	8.202e-04
PRSS8	-1.789e-02	7.450e-01
PTCH1	5.116e-02	3.520e-01
PTCH2	2.160e-02	6.946e-01
PTEN	-1.470e-01	7.208e-03
PTK2	1.116e-01	4.188e-02
PTPN11	2.663e-02	6.282e-01
PTPN13	-3.238e-02	5.560e-01
PTPN22	1.682e-01	2.072e-03
PTPRD	-4.935e-03	9.285e-01
QKI	1.041e-01	5.779e-02
RAB35	-1.139e-03	9.835e-01
RAC1	1.439e-01	8.546e-03
RAD21	1.613e-01	3.154e-03
RAD50	9.928e-02	7.039e-02
RAD51	nan	nan
RAD51B	-1.831e-01	7.896e-04
RAD51C	1.148e-01	3.630e-02
RAD51D	8.216e-02	1.346e-01
RAD52	1.042e-01	5.761e-02
RAD54L	-6.359e-02	2.472e-01
RAF1	1.299e-01	1.769e-02
RANBP2	4.319e-02	4.321e-01
RARA	2.019e-02	7.135e-01
RASA1	6.471e-02	2.389e-01
RB1	4.690e-01	1.304e-19
RBL1	-1.723e-01	1.600e-03
RBL2	-1.279e-01	1.956e-02
RBM10	8.841e-02	1.073e-01
RECQL4	4.956e-02	3.673e-01
REL	-3.997e-02	4.673e-01
RET	9.487e-02	8.389e-02
RHOA	-7.499e-02	1.722e-01
RHPN2	-9.520e-02	8.281e-02
RICTOR	-1.856e-01	6.645e-04
RINT1	-1.136e-01	3.822e-02
RIT1	-1.272e-01	2.021e-02
RNF139	-3.966e-02	4.708e-01
RNF43	6.590e-02	2.304e-01
ROS1	-6.016e-02	2.737e-01
RPL5	1.522e-01	5.393e-03
RPS15	4.298e-03	9.377e-01
RPS6KA4	1.138e-01	3.801e-02
RPS6KB1	-3.951e-02	4.724e-01
RPS6KB2	3.425e-02	5.334e-01
RPTOR	-2.092e-02	7.037e-01
RSF1	1.776e-01	1.136e-03
RUNX1	1.281e-01	1.939e-02
RUNX1T1	-1.316e-01	1.624e-02
RXRA	2.742e-02	6.180e-01
SCG5	-1.104e-01	4.404e-02
SDHA	2.741e-01	3.773e-07
SDHAF2	6.091e-02	2.677e-01
SDHB	1.199e-01	2.874e-02
SDHC	8.571e-02	1.185e-01
SDHD	-1.793e-02	7.445e-01
SEC23B	-1.367e-01	1.251e-02
SEMA3C	4.378e-02	4.259e-01
SETBP1	-1.018e-01	6.344e-02
SETD2	1.945e-01	3.573e-04
SF1	3.775e-02	4.923e-01
SF3B1	-1.094e-01	4.602e-02
SGK1	2.734e-02	6.191e-01
SH2B3	-1.375e-01	1.201e-02
SH2D1A	-1.930e-01	3.965e-04
SHQ1	2.057e-02	7.085e-01
SKP1	9.007e-03	8.699e-01
SLC26A3	8.868e-03	8.719e-01
SLC47A2	1.009e-01	6.599e-02
SLIT2	1.957e-03	9.716e-01
SLX4	-1.292e-01	1.830e-02
SMAD2	-2.315e-01	1.982e-05
SMAD3	-1.164e-01	3.378e-02
SMAD4	5.208e-02	3.435e-01
SMARCA1	2.281e-01	2.641e-05
SMARCA4	-5.820e-02	2.896e-01
SMARCB1	5.568e-02	3.110e-01
SMARCE1	1.210e-01	2.729e-02
SMC1A	-6.767e-03	9.021e-01
SMC3	1.334e-01	1.483e-02
SMO	-7.304e-02	1.836e-01
SNCAIP	-2.226e-01	4.157e-05
SOCS1	-5.776e-02	2.932e-01
SOD2	1.649e-01	2.533e-03
SOX10	-5.874e-02	2.852e-01
SOX17	7.896e-02	1.505e-01
SOX2	-2.569e-01	2.024e-06
SOX9	4.946e-03	9.284e-01
SPEN	6.022e-02	2.732e-01
SPINK1	nan	nan
SPOP	6.283e-02	2.529e-01
SPRED1	8.615e-02	1.166e-01
SPTA1	-9.725e-03	8.597e-01
SQSTM1	-1.371e-03	9.801e-01
SRC	-2.423e-01	7.743e-06
SRSF2	9.605e-03	8.614e-01
STAG1	2.045e-01	1.714e-04
STAG2	-2.806e-01	1.925e-07
STAT3	2.547e-02	6.433e-01
STAT4	5.834e-02	2.884e-01
STAT5A	-1.662e-01	2.342e-03
STAT5B	6.804e-02	2.156e-01
STAT6	5.551e-02	3.126e-01
STK11	-5.023e-02	3.608e-01
SUFU	-7.765e-02	1.574e-01
SUZ12	7.012e-02	2.018e-01
SYK	6.024e-02	2.730e-01
TAF1	-1.533e-01	5.049e-03
TANC1	-2.628e-02	6.328e-01
TAP1	1.328e-01	1.534e-02
TAP2	9.620e-02	7.963e-02
TBC1D12	1.081e-01	4.878e-02
TBL1XR1	-1.671e-01	2.215e-03
TBX3	9.565e-02	8.136e-02
TCF3	-5.320e-02	3.331e-01
TCF7L2	6.610e-02	2.290e-01
TCL1A	1.212e-01	2.705e-02
TERT	3.428e-01	1.291e-10
TET1	-4.548e-02	4.081e-01
TET2	-6.318e-02	2.503e-01
TFDP1	-1.972e-01	2.943e-04
TFF1	1.336e-02	8.080e-01
TGFBR1	-1.253e-01	2.219e-02
TGFBR2	-8.074e-02	1.415e-01
TIGIT	-1.044e-01	5.713e-02
TLR4	9.710e-02	7.683e-02
TMEM127	-1.047e-01	5.625e-02
TMEM173	-4.894e-02	3.733e-01
TMPRSS2	-1.497e-01	6.192e-03
TNF	2.159e-01	7.134e-05
TNFAIP3	-1.708e-01	1.761e-03
TNFRSF14	8.201e-02	1.353e-01
TNFRSF17	-2.094e-02	7.034e-01
TNFRSF9	-4.923e-02	3.705e-01
TOP1	2.402e-01	9.321e-06
TOP2A	-3.014e-02	5.837e-01
TP53	-2.111e-01	1.037e-04
TP63	1.294e-01	1.817e-02
TPM1	-9.421e-02	8.608e-02
TPMT	1.651e-01	2.510e-03
TPRX1	-7.105e-02	1.959e-01
TRAF2	-2.125e-02	6.992e-01
TRAF3	-6.600e-02	2.297e-01
TRAF7	3.112e-03	9.549e-01
TSC1	1.052e-02	8.483e-01
TSC2	1.328e-02	8.092e-01
TSHR	-7.109e-02	1.956e-01
TUSC3	-6.796e-02	2.161e-01
TYMS	-5.029e-02	3.603e-01
U2AF1	-8.576e-02	1.183e-01
UBE2T	1.119e-01	4.137e-02
UMPS	-1.455e-02	7.914e-01
UPF1	-5.423e-02	3.239e-01
VEGFA	1.762e-01	1.241e-03
VHL	4.029e-02	4.637e-01
VSIR	-1.330e-01	1.514e-02
