Gene	Rho	P_val
EZH2	8.126e-02	1.390e-01
FAM46C	-6.928e-02	2.073e-01
FANCA	1.129e-01	3.956e-02
FANCB	7.976e-03	8.847e-01
FANCC	1.032e-01	5.983e-02
FANCD2	1.004e-01	6.722e-02
FANCE	-2.499e-01	3.901e-06
FANCF	-8.854e-02	1.068e-01
FANCG	-3.043e-02	5.801e-01
FANCI	1.330e-01	1.514e-02
FANCL	5.162e-03	9.252e-01
FANCM	-1.211e-02	8.257e-01
FAS	1.318e-01	1.606e-02
FAT1	6.268e-02	2.540e-01
FBXO11	-3.109e-02	5.719e-01
FBXW7	-7.238e-02	1.876e-01
FCGR2A	2.023e-01	2.027e-04
FCGR3A	-2.227e-01	4.141e-05
FDPS	1.265e-01	2.095e-02
FGF1	3.154e-02	5.662e-01
FGF10	2.172e-01	6.450e-05
FGF14	1.641e-01	2.665e-03
FGF19	5.888e-02	2.840e-01
FGF2	-7.539e-02	1.699e-01
FGF23	-1.943e-01	3.611e-04
FGF3	1.384e-01	1.148e-02
FGF4	-7.847e-02	1.531e-01
FGF5	-8.395e-02	1.263e-01
FGF6	-1.972e-01	2.932e-04
FGF7	4.453e-02	4.179e-01
FGF8	-4.760e-02	3.865e-01
FGF9	-1.281e-01	1.935e-02
FGFR1	-9.496e-02	8.358e-02
FGFR2	-1.420e-02	7.963e-01
FGFR3	-1.369e-01	1.237e-02
FGFR4	-7.968e-02	1.468e-01
FH	-1.107e-01	4.360e-02
FHIT	-1.522e-01	5.393e-03
FLCN	-5.112e-02	3.524e-01
FLG	-2.803e-01	1.981e-07
FLT1	6.115e-02	2.659e-01
FLT3	7.365e-02	1.800e-01
FLT4	-4.062e-02	4.600e-01
FNTB	-9.640e-02	7.898e-02
FOXA1	1.488e-01	6.522e-03
FOXL2	-9.919e-02	7.067e-02
FOXO1	-3.474e-02	5.276e-01
FOXO3	-7.452e-02	1.749e-01
FOXP1	-6.188e-04	9.910e-01
FOXQ1	-4.121e-02	4.536e-01
FRS2	5.577e-02	3.103e-01
FUBP1	1.374e-01	1.208e-02
FUS	-6.809e-02	2.152e-01
FYN	-5.204e-02	3.438e-01
G6PD	-1.308e-01	1.694e-02
GABRA6	-3.206e-04	9.953e-01
GALNT12	-2.701e-02	6.234e-01
GATA1	-7.212e-02	1.893e-01
GATA2	-7.173e-02	1.917e-01
GATA3	-3.063e-02	5.776e-01
GATA4	1.621e-01	3.018e-03
GATA6	1.188e-01	3.022e-02
GEN1	1.636e-01	2.755e-03
GID4	2.698e-02	6.237e-01
GLI1	-2.622e-02	6.335e-01
GLI2	-3.631e-02	5.090e-01
GLI3	-1.081e-01	4.878e-02
GNA11	-4.108e-02	4.550e-01
GNA13	8.928e-02	1.039e-01
GNAQ	-3.298e-02	5.487e-01
GNAS	-3.257e-02	5.536e-01
GPC3	-1.238e-01	2.382e-02
GPER1	1.121e-01	4.098e-02
GPS2	1.585e-01	3.734e-03
GREM1	-4.748e-02	3.878e-01
GRIN2A	-3.357e-03	9.513e-01
GRM3	-1.896e-02	7.303e-01
GSK3B	6.954e-02	2.056e-01
GSTP1	1.116e-01	4.177e-02
H3F3A	-3.659e-02	5.058e-01
H3F3C	-6.267e-02	2.541e-01
HAS3	3.421e-02	5.338e-01
HAVCR2	-5.777e-02	2.932e-01
HDAC1	-5.909e-02	2.823e-01
HDAC2	-1.422e-01	9.374e-03
HDAC3	-1.205e-01	2.793e-02
HDAC4	9.592e-03	8.616e-01
HDAC5	6.923e-02	2.076e-01
HGF	2.882e-02	6.003e-01
HIF1A	3.897e-02	4.785e-01
HIST1H1C	1.122e-01	4.071e-02
HIST1H1E	-1.415e-01	9.751e-03
HIST1H2BD	8.406e-02	1.258e-01
HIST1H3F	-9.262e-02	9.150e-02
HIST1H4E	1.145e-02	8.351e-01
HIST3H3	-2.137e-02	6.976e-01
HLA-A	1.568e-01	4.116e-03
HLA-B	-7.828e-02	1.541e-01
HLA-C	3.588e-02	5.141e-01
HLA-DMA	1.333e-01	1.492e-02
HLA-DMB	-9.390e-02	8.709e-02
HLA-DOA	-9.906e-02	7.103e-02
HLA-DOB	9.906e-02	7.103e-02
HLA-DPA1	2.149e-01	7.694e-05
HLA-DPB1	1.918e-01	4.331e-04
HLA-DQA1	1.927e-01	4.056e-04
HLA-DQA2	-2.917e-02	5.958e-01
HLA-DQB1	-1.830e-01	7.953e-04
HLA-DQB2	1.204e-01	2.801e-02
HLA-DRA	2.922e-01	5.623e-08
HLA-DRB1	-1.759e-01	1.269e-03
HLA-DRB5	-1.935e-01	3.826e-04
HLA-E	-2.147e-01	7.838e-05
HLA-F	-2.028e-01	1.953e-04
HLA-G	1.542e-01	4.803e-03
HNF1A	-1.002e-01	6.775e-02
HNF1B	-2.534e-02	6.450e-01
HOXB13	1.282e-01	1.925e-02
HRAS	1.525e-01	5.279e-03
HSD3B1	-1.492e-01	6.381e-03
HSP90AA1	-6.386e-02	2.452e-01
HSPH1	1.412e-01	9.879e-03
IDH1	-6.334e-03	9.083e-01
IDH2	-8.763e-02	1.105e-01
IDO1	9.426e-02	8.589e-02
IFIT1	5.812e-02	2.903e-01
IFIT2	-5.030e-02	3.602e-01
IFIT3	-3.894e-02	4.789e-01
IFNAR1	8.435e-02	1.245e-01
IFNAR2	-1.771e-01	1.177e-03
IFNGR1	1.774e-02	7.470e-01
IFNGR2	6.363e-02	2.469e-01
IFNL3	-1.998e-01	2.429e-04
IGF1	6.503e-02	2.366e-01
IGF1R	-1.085e-02	8.436e-01
IGF2	-7.406e-02	1.776e-01
IKBKE	2.123e-01	9.427e-05
IKZF1	1.276e-01	1.980e-02
IKZF3	2.569e-02	6.405e-01
IL10RA	-1.803e-01	9.483e-04
IL15	nan	nan
IL2RA	1.176e-01	3.194e-02
IL6R	-3.337e-01	4.214e-10
IL7R	1.747e-01	1.368e-03
ING1	2.074e-01	1.378e-04
INHBA	-1.090e-01	4.683e-02
INPP4A	-2.304e-03	9.666e-01
INPP4B	1.328e-02	8.092e-01
INPPL1	-3.588e-02	5.141e-01
INSR	6.564e-02	2.322e-01
IRF1	4.714e-02	3.911e-01
IRF2	-4.423e-02	4.211e-01
IRF4	-7.116e-02	1.952e-01
IRS1	-9.600e-02	8.024e-02
IRS2	1.834e-01	7.703e-04
ITPKB	-9.512e-02	8.305e-02
JAK1	-1.456e-01	7.803e-03
JAK2	-3.062e-02	5.777e-01
JAK3	2.846e-02	6.047e-01
JUN	1.459e-01	7.660e-03
KAT6A	9.041e-02	9.956e-02
KDM5A	9.373e-02	8.767e-02
KDM5C	-2.440e-02	6.573e-01
KDM6A	1.161e-02	8.328e-01
KDM6B	-8.674e-02	1.141e-01
KDR	2.023e-02	7.130e-01
KEAP1	-9.013e-02	1.006e-01
KEL	-4.403e-02	4.232e-01
KIF1B	1.029e-01	6.064e-02
KIT	1.113e-02	8.397e-01
KLF4	7.124e-02	1.947e-01
KLHL6	7.052e-02	1.993e-01
KLLN	1.406e-01	1.022e-02
KMT2A	-1.902e-02	7.294e-01
KMT2B	-2.248e-01	3.468e-05
KMT2C	-2.281e-02	6.783e-01
KMT2D	-7.435e-02	1.759e-01
KRAS	-1.294e-01	1.816e-02
LAG3	-1.942e-01	3.651e-04
LATS1	-7.590e-02	1.670e-01
LATS2	1.577e-01	3.921e-03
LDLR	-2.524e-02	6.462e-01
LEF1	2.237e-02	6.842e-01
LMNA	2.565e-01	2.106e-06
LMO1	1.147e-03	9.834e-01
LRP1B	8.691e-02	1.134e-01
LYN	6.266e-03	9.093e-01
LZTR1	7.123e-02	1.948e-01
MAD2L2	-1.435e-01	8.733e-03
MAF	-5.577e-02	3.102e-01
MAFB	-1.103e-01	4.422e-02
MAGI2	-6.887e-02	2.100e-01
MALT1	8.102e-02	1.401e-01
MAP2K1	1.068e-01	5.153e-02
MAP2K2	-5.683e-02	3.011e-01
MAP2K4	-1.668e-01	2.265e-03
MAP3K1	-2.914e-02	5.962e-01
MAP3K7	1.746e-02	7.509e-01
MAPK1	-5.731e-02	2.971e-01
MAX	-1.287e-01	1.877e-02
MC1R	1.306e-01	1.711e-02
MCL1	-2.838e-01	1.379e-07
MDC1	-2.640e-02	6.313e-01
MDM2	2.197e-02	6.895e-01
MDM4	2.050e-01	1.653e-04
MECOM	-1.678e-01	2.118e-03
MED1	-5.689e-03	9.176e-01
MED12	-7.678e-02	1.622e-01
MEF2B	8.557e-03	8.764e-01
MEN1	1.217e-01	2.636e-02
MET	-9.480e-02	8.410e-02
MGA	-8.957e-02	1.027e-01
MGMT	5.527e-02	3.146e-01
MIB1	6.092e-02	2.676e-01
MITF	-7.258e-02	1.864e-01
MKI67	8.783e-02	1.096e-01
MLH1	5.105e-02	3.531e-01
MLH3	-6.483e-02	2.381e-01
MLLT3	7.296e-03	8.945e-01
MPL	2.071e-01	1.409e-04
MRE11	1.309e-01	1.683e-02
MS4A1	-3.385e-02	5.381e-01
MSH2	-1.188e-01	3.021e-02
MSH3	-2.341e-02	6.704e-01
MSH6	8.365e-02	1.277e-01
MST1	1.407e-01	1.016e-02
MST1R	6.898e-02	2.093e-01
MTA1	1.479e-01	6.845e-03
MTAP	-2.325e-01	1.818e-05
MTHFR	-2.559e-02	6.418e-01
MTOR	1.039e-01	5.812e-02
MTRR	-1.829e-01	7.969e-04
MUTYH	-8.502e-02	1.215e-01
MYB	-1.945e-01	3.567e-04
MYC	1.951e-01	3.423e-04
MYCL	4.132e-02	4.523e-01
MYCN	-2.910e-02	5.967e-01
MYD88	1.100e-02	8.415e-01
MYH11	-1.760e-02	7.489e-01
MYOD1	1.002e-01	6.789e-02
NBN	-2.694e-02	6.242e-01
NCOA3	-1.697e-01	1.886e-03
NCOR1	3.724e-02	4.982e-01
NCOR2	3.391e-02	5.374e-01
NEGR1	-1.583e-01	3.781e-03
NF1	5.459e-02	3.207e-01
NF2	4.242e-02	4.404e-01
NFE2L2	5.231e-03	9.242e-01
NFKBIA	-1.313e-01	1.649e-02
NHP2	1.212e-01	2.704e-02
NKX2-1	-1.606e-01	3.287e-03
NKX3-1	-2.317e-01	1.952e-05
NOTCH1	5.263e-02	3.384e-01
NOTCH2	6.499e-02	2.369e-01
NOTCH3	-1.821e-01	8.426e-04
NOTCH4	-1.673e-01	2.197e-03
NPM1	-1.588e-01	3.667e-03
NQO1	-7.493e-02	1.725e-01
NRAS	2.101e-03	9.695e-01
NRG1	1.746e-02	7.509e-01
NRIP1	-2.741e-01	3.753e-07
NSD1	-2.222e-02	6.863e-01
NSD2	-1.144e-01	3.689e-02
NT5C2	1.083e-01	4.837e-02
NTHL1	-1.245e-02	8.210e-01
NTRK1	-1.601e-01	3.399e-03
NTRK2	-1.058e-01	5.371e-02
NTRK3	4.064e-02	4.599e-01
NUDT15	-3.439e-02	5.318e-01
NUP93	-1.340e-01	1.437e-02
NUP98	7.526e-02	1.706e-01
P2RY8	-1.070e-01	5.098e-02
PA2G4	2.632e-02	6.323e-01
PAK1	-1.282e-01	1.931e-02
PAK3	1.204e-01	2.805e-02
PAK5	-2.963e-03	9.570e-01
PALB2	-5.697e-02	3.000e-01
PALLD	4.847e-02	3.780e-01
PARK2	3.663e-02	5.053e-01
PARP1	-1.742e-01	1.416e-03
PAX5	5.832e-02	2.887e-01
PAX7	2.272e-01	2.856e-05
PAX8	-1.268e-01	2.065e-02
PBRM1	-1.863e-01	6.350e-04
PCBP1	-3.970e-02	4.702e-01
PDCD1	-5.336e-02	3.317e-01
PDCD1LG2	7.861e-02	1.523e-01
PDGFRA	-1.467e-01	7.325e-03
PDGFRB	6.837e-02	2.134e-01
PDK1	1.105e-02	8.408e-01
PDPK1	2.715e-02	6.215e-01
PELP1	-4.716e-03	9.317e-01
PGR	1.379e-01	1.176e-02
PHB2	-1.413e-01	9.839e-03
PHF6	9.147e-02	9.563e-02
PHOX2B	1.064e-01	5.245e-02
PIAS4	9.852e-02	7.257e-02
PIK3C2B	-2.983e-02	5.875e-01
PIK3C2G	5.070e-02	3.563e-01
PIK3C3	1.687e-01	2.007e-03
PIK3CA	-5.618e-02	3.067e-01
PIK3CB	1.075e-01	5.002e-02
PIK3CD	-8.414e-02	1.254e-01
PIK3CG	6.312e-02	2.507e-01
PIK3R1	-8.291e-02	1.311e-01
PIK3R2	6.025e-02	2.730e-01
PIK3R3	2.187e-01	5.708e-05
PIM1	-5.763e-02	2.943e-01
PLCG2	1.035e-01	5.927e-02
PLK2	-3.112e-02	5.714e-01
PML	1.451e-01	8.012e-03
PMS1	7.255e-02	1.866e-01
PMS2	-1.234e-01	2.434e-02
PNRC1	1.301e-01	1.750e-02
POLD1	-1.506e-01	5.881e-03
POLE	-9.330e-02	8.915e-02
POLH	-2.302e-02	6.755e-01
POT1	-1.853e-02	7.362e-01
POU2F2	-9.975e-02	6.906e-02
PPP1CA	-8.790e-02	1.094e-01
PPP1CB	-1.589e-01	3.653e-03
PPP1CC	-1.835e-01	7.651e-04
PPP1R15A	-1.581e-02	7.737e-01
PPP2CA	-1.018e-02	8.532e-01
PPP2CB	2.169e-02	6.933e-01
PPP2R1A	-1.365e-01	1.264e-02
PPP2R1B	-2.723e-02	6.206e-01
PPP2R2A	-1.516e-01	5.560e-03
PPP6C	4.315e-03	9.375e-01
PRAME	-4.707e-02	3.918e-01
PRCC	-1.867e-01	6.143e-04
PRDM1	1.177e-01	3.178e-02
PREX2	-3.091e-02	5.741e-01
PRF1	-5.517e-02	3.155e-01
PRKAR1A	-1.174e-01	3.215e-02
PRKCI	-8.034e-02	1.435e-01
PRKCZ	-3.212e-02	5.592e-01
PRKDC	-9.431e-03	8.639e-01
PRPF40B	-6.028e-02	2.727e-01
PRSS1	9.731e-02	7.618e-02
PRSS2	-9.107e-02	9.712e-02
PRSS8	-5.905e-02	2.826e-01
PTCH1	3.522e-02	5.219e-01
PTCH2	3.580e-02	5.150e-01
PTEN	-1.617e-01	3.090e-03
PTK2	1.472e-01	7.111e-03
PTPN11	-3.231e-02	5.568e-01
PTPN13	-4.394e-02	4.242e-01
PTPN22	1.167e-01	3.329e-02
PTPRD	4.220e-02	4.428e-01
QKI	2.672e-02	6.271e-01
RAB35	-1.063e-01	5.271e-02
RAC1	9.567e-02	8.131e-02
RAD21	1.848e-01	7.023e-04
RAD50	1.364e-01	1.271e-02
RAD51	nan	nan
RAD51B	-1.842e-01	7.303e-04
RAD51C	4.518e-02	4.112e-01
RAD51D	-3.660e-02	5.057e-01
RAD52	1.457e-01	7.724e-03
RAD54L	-1.346e-01	1.395e-02
RAF1	2.207e-01	4.855e-05
RANBP2	5.737e-02	2.966e-01
RARA	-4.925e-02	3.703e-01
RASA1	9.158e-03	8.678e-01
RB1	4.293e-01	2.304e-16
RBL1	-9.729e-02	7.624e-02
RBL2	-4.676e-02	3.950e-01
RBM10	2.369e-02	6.666e-01
RECQL4	1.098e-01	4.530e-02
REL	-4.152e-02	4.502e-01
RET	1.018e-02	8.532e-01
RHOA	-9.723e-02	7.643e-02
RHPN2	-2.023e-01	2.021e-04
RICTOR	-1.984e-01	2.690e-04
RINT1	2.783e-02	6.128e-01
RIT1	-1.616e-01	3.096e-03
RNF139	-4.666e-02	3.960e-01
RNF43	1.500e-01	6.102e-03
ROS1	-6.420e-02	2.427e-01
RPL5	1.769e-01	1.188e-03
RPS15	-1.395e-01	1.080e-02
RPS6KA4	9.038e-02	9.968e-02
RPS6KB1	-8.036e-02	1.434e-01
RPS6KB2	2.845e-02	6.050e-01
RPTOR	1.337e-02	8.080e-01
RSF1	1.640e-01	2.692e-03
RUNX1	1.997e-01	2.456e-04
RUNX1T1	-1.383e-01	1.149e-02
RXRA	4.284e-02	4.359e-01
SCG5	-1.311e-01	1.668e-02
SDHA	2.086e-01	1.258e-04
SDHAF2	1.285e-02	8.153e-01
SDHB	1.101e-01	4.464e-02
SDHC	2.034e-01	1.864e-04
SDHD	-1.082e-01	4.858e-02
SEC23B	2.671e-02	6.273e-01
SEMA3C	1.275e-02	8.167e-01
SETBP1	-1.209e-01	2.745e-02
SETD2	1.021e-01	6.284e-02
SF1	3.774e-02	4.925e-01
SF3B1	-3.504e-02	5.240e-01
SGK1	-2.253e-02	6.821e-01
SH2B3	-1.045e-01	5.688e-02
SH2D1A	-1.355e-01	1.330e-02
SHQ1	-3.165e-02	5.649e-01
SKP1	6.375e-02	2.460e-01
SLC26A3	5.220e-02	3.423e-01
SLC47A2	7.244e-02	1.873e-01
SLIT2	-8.518e-03	8.769e-01
SLX4	-3.300e-02	5.485e-01
SMAD2	-2.032e-01	1.892e-04
SMAD3	-2.084e-03	9.698e-01
SMAD4	-6.676e-03	9.034e-01
SMARCA1	1.929e-01	4.006e-04
SMARCA4	2.850e-03	9.587e-01
SMARCB1	6.870e-02	2.111e-01
SMARCE1	5.525e-02	3.148e-01
SMC1A	-1.401e-02	7.989e-01
SMC3	5.475e-02	3.192e-01
SMO	4.947e-02	3.682e-01
SNCAIP	-2.074e-02	7.061e-01
SOCS1	-3.625e-02	5.097e-01
SOD2	1.141e-01	3.747e-02
SOX10	-4.392e-02	4.244e-01
SOX17	-6.792e-02	2.164e-01
SOX2	-1.296e-01	1.794e-02
SOX9	1.195e-02	8.280e-01
SPEN	2.891e-02	5.992e-01
SPINK1	nan	nan
SPOP	3.737e-02	4.967e-01
SPRED1	8.381e-03	8.789e-01
SPTA1	2.476e-03	9.641e-01
SQSTM1	5.592e-02	3.090e-01
SRC	-1.283e-01	1.913e-02
SRSF2	5.183e-02	3.457e-01
STAG1	8.315e-02	1.300e-01
STAG2	-1.099e-01	4.511e-02
STAT3	-1.180e-02	8.301e-01
STAT4	9.559e-02	8.153e-02
STAT5A	-9.179e-02	9.446e-02
STAT5B	5.718e-02	2.982e-01
STAT6	-7.469e-03	8.920e-01
STK11	8.684e-04	9.874e-01
SUFU	-8.678e-02	1.140e-01
SUZ12	2.297e-02	6.762e-01
SYK	9.698e-02	7.719e-02
TAF1	-1.597e-01	3.487e-03
TANC1	-2.117e-02	7.004e-01
TAP1	1.199e-01	2.876e-02
TAP2	-5.182e-02	3.458e-01
TBC1D12	-1.951e-02	7.228e-01
TBL1XR1	-5.906e-02	2.826e-01
TBX3	3.668e-02	5.048e-01
TCF3	-6.623e-02	2.281e-01
TCF7L2	3.835e-02	4.855e-01
TCL1A	8.810e-02	1.085e-01
TERT	2.906e-01	6.631e-08
TET1	-6.867e-02	2.114e-01
TET2	-1.615e-02	7.691e-01
TFDP1	-1.056e-01	5.427e-02
TFF1	1.013e-01	6.478e-02
TGFBR1	-1.127e-01	3.976e-02
TGFBR2	-1.052e-01	5.510e-02
TIGIT	-6.723e-02	2.211e-01
TLR4	6.417e-02	2.429e-01
TMEM127	-1.229e-01	2.487e-02
TMEM173	-2.832e-02	6.066e-01
TMPRSS2	-1.527e-01	5.226e-03
TNF	1.863e-01	6.320e-04
TNFAIP3	-8.159e-02	1.374e-01
TNFRSF14	-8.405e-02	1.258e-01
TNFRSF17	-2.246e-02	6.831e-01
TNFRSF9	4.007e-02	4.661e-01
TOP1	1.387e-01	1.131e-02
TOP2A	-5.301e-02	3.349e-01
TP53	-3.405e-01	1.751e-10
TP63	9.089e-02	9.776e-02
TPM1	-1.071e-01	5.076e-02
TPMT	1.667e-01	2.273e-03
TPRX1	-5.582e-02	3.099e-01
TRAF2	-1.719e-02	7.547e-01
TRAF3	-5.586e-02	3.095e-01
TRAF7	1.217e-01	2.634e-02
TSC1	2.923e-02	5.951e-01
TSC2	6.754e-04	9.902e-01
TSHR	-1.033e-01	5.974e-02
TUSC3	-1.748e-01	1.365e-03
TYMS	-1.187e-01	3.037e-02
U2AF1	1.924e-04	9.972e-01
UBE2T	2.199e-01	5.167e-05
UMPS	2.769e-02	6.146e-01
UPF1	-7.232e-02	1.880e-01
VEGFA	2.433e-01	7.078e-06
VHL	3.033e-02	5.813e-01
