Gene	Rho	P_val
FANCB	4.650e-02	3.977e-01
FANCC	1.454e-01	7.867e-03
FANCD2	1.382e-03	9.800e-01
FANCE	-9.583e-02	8.077e-02
FANCF	-1.808e-02	7.423e-01
FANCG	3.035e-03	9.560e-01
FANCI	9.896e-03	8.572e-01
FANCL	-4.015e-03	9.418e-01
FANCM	6.591e-02	2.303e-01
FAS	-9.557e-02	8.162e-02
FAT1	-1.076e-02	8.449e-01
FBXO11	3.452e-02	5.301e-01
FBXW7	-4.802e-02	3.824e-01
FCGR2A	1.348e-01	1.381e-02
FCGR3A	-1.330e-01	1.513e-02
FDPS	2.772e-02	6.142e-01
FGF1	-1.606e-02	7.703e-01
FGF10	2.992e-01	2.597e-08
FGF14	3.048e-01	1.374e-08
FGF19	-7.331e-03	8.940e-01
FGF2	1.425e-02	7.955e-01
FGF23	-1.036e-01	5.900e-02
FGF3	9.240e-02	9.229e-02
FGF4	-5.109e-02	3.527e-01
FGF5	3.516e-02	5.225e-01
FGF6	-9.729e-02	7.624e-02
FGF7	2.055e-02	7.086e-01
FGF8	-3.556e-02	5.179e-01
FGF9	-1.079e-01	4.908e-02
FGFR1	-1.637e-01	2.737e-03
FGFR2	3.445e-03	9.501e-01
FGFR3	-7.921e-02	1.492e-01
FGFR4	-4.458e-02	4.174e-01
FH	-7.813e-02	1.549e-01
FHIT	-1.294e-01	1.819e-02
FLCN	-9.008e-02	1.008e-01
FLG	-2.641e-01	1.018e-06
FLT1	-3.681e-02	5.032e-01
FLT3	6.322e-02	2.500e-01
FLT4	2.048e-02	7.096e-01
FNTB	-1.417e-01	9.627e-03
FOXA1	1.537e-01	4.939e-03
FOXL2	-1.417e-01	9.625e-03
FOXO1	-6.107e-02	2.665e-01
FOXO3	-8.231e-02	1.339e-01
FOXP1	9.604e-02	8.013e-02
FOXQ1	-4.239e-02	4.407e-01
FRS2	-8.274e-03	8.804e-01
FUBP1	5.544e-02	3.131e-01
FUS	-1.605e-01	3.324e-03
FYN	-1.071e-01	5.080e-02
G6PD	-6.466e-02	2.393e-01
GABRA6	-2.735e-02	6.190e-01
GALNT12	-3.358e-02	5.414e-01
GATA1	-6.077e-02	2.688e-01
GATA2	2.498e-02	6.497e-01
GATA3	-3.790e-02	4.906e-01
GATA4	1.845e-01	7.156e-04
GATA6	1.150e-01	3.597e-02
GEN1	1.213e-01	2.690e-02
GID4	1.910e-02	7.284e-01
GLI1	-9.856e-02	7.247e-02
GLI2	-4.914e-03	9.288e-01
GLI3	-1.651e-01	2.513e-03
GNA11	7.002e-02	2.025e-01
GNA13	7.476e-02	1.735e-01
GNAQ	-1.650e-02	7.642e-01
GNAS	-3.981e-02	4.690e-01
GPC3	-6.695e-02	2.230e-01
GPER1	1.285e-01	1.895e-02
GPS2	8.884e-02	1.056e-01
GREM1	-5.354e-02	3.301e-01
GRIN2A	4.205e-03	9.391e-01
GRM3	-4.565e-02	4.063e-01
GSK3B	4.536e-02	4.093e-01
GSTP1	7.985e-02	1.460e-01
H3F3A	4.007e-02	4.662e-01
H3F3C	-3.841e-02	4.848e-01
HAS3	-7.951e-02	1.477e-01
HAVCR2	7.508e-03	8.914e-01
HDAC1	-7.341e-02	1.814e-01
HDAC2	-8.429e-02	1.248e-01
HDAC3	-2.046e-01	1.708e-04
HDAC4	-6.513e-02	2.359e-01
HDAC5	-1.381e-01	1.165e-02
HGF	-4.183e-02	4.468e-01
HIF1A	7.986e-02	1.459e-01
HIST1H1C	1.199e-01	2.870e-02
HIST1H1E	-6.758e-02	2.187e-01
HIST1H2BD	6.161e-02	2.622e-01
HIST1H3F	-4.961e-02	3.668e-01
HIST1H4E	2.937e-02	5.933e-01
HIST3H3	-4.016e-02	4.651e-01
HLA-A	1.843e-01	7.266e-04
HLA-B	-1.068e-01	5.149e-02
HLA-C	7.286e-02	1.847e-01
HLA-DMA	1.637e-01	2.741e-03
HLA-DMB	-1.393e-01	1.091e-02
HLA-DOA	-1.338e-01	1.453e-02
HLA-DOB	1.338e-01	1.453e-02
HLA-DPA1	1.883e-01	5.501e-04
HLA-DPB1	2.109e-01	1.058e-04
HLA-DQA1	2.122e-01	9.551e-05
HLA-DQA2	2.100e-02	7.027e-01
HLA-DQB1	-2.167e-01	6.688e-05
HLA-DQB2	7.470e-02	1.738e-01
HLA-DRA	2.327e-01	1.794e-05
HLA-DRB1	-1.414e-01	9.796e-03
HLA-DRB5	-2.250e-01	3.406e-05
HLA-E	-2.283e-01	2.599e-05
HLA-F	-2.192e-01	5.494e-05
HLA-G	2.283e-01	2.593e-05
HNF1A	-8.009e-02	1.447e-01
HNF1B	-1.447e-01	8.185e-03
HOXB13	1.933e-01	3.898e-04
HRAS	1.318e-01	1.608e-02
HSD3B1	-1.852e-01	6.837e-04
HSP90AA1	-5.655e-02	3.035e-01
HSPH1	1.406e-02	7.982e-01
IDH1	5.561e-02	3.117e-01
IDH2	-9.684e-02	7.761e-02
IDO1	1.366e-01	1.259e-02
IFIT1	1.089e-01	4.708e-02
IFIT2	-5.351e-02	3.303e-01
IFIT3	-9.704e-02	7.699e-02
IFNAR1	2.014e-02	7.143e-01
IFNAR2	-6.638e-02	2.270e-01
IFNGR1	3.561e-02	5.172e-01
IFNGR2	-3.485e-02	5.263e-01
IFNL3	-1.730e-01	1.525e-03
IGF1	-1.525e-02	7.816e-01
IGF1R	4.400e-02	4.235e-01
IGF2	-5.034e-02	3.598e-01
IKBKE	1.765e-01	1.219e-03
IKZF1	1.658e-01	2.398e-03
IKZF3	3.519e-02	5.222e-01
IL10RA	-1.723e-01	1.597e-03
IL15	nan	nan
IL2RA	1.905e-01	4.723e-04
IL6R	-1.935e-01	3.839e-04
IL7R	2.283e-01	2.599e-05
ING1	1.848e-01	7.038e-04
INHBA	-8.510e-02	1.212e-01
INPP4A	-2.114e-02	7.006e-01
INPP4B	1.507e-04	9.978e-01
INPPL1	3.282e-02	5.506e-01
INSR	9.029e-02	1.000e-01
IRF1	8.768e-02	1.102e-01
IRF2	9.523e-02	8.271e-02
IRF4	-8.173e-02	1.367e-01
IRS1	-7.148e-02	1.932e-01
IRS2	2.603e-01	1.463e-06
ITPKB	-5.676e-02	3.017e-01
JAK1	-6.205e-02	2.588e-01
JAK2	-8.617e-03	8.755e-01
JAK3	9.313e-02	8.974e-02
JUN	1.295e-01	1.810e-02
KAT6A	5.122e-02	3.514e-01
KDM5A	2.242e-02	6.836e-01
KDM5C	-7.430e-02	1.762e-01
KDM6A	6.715e-02	2.217e-01
KDM6B	-4.804e-03	9.304e-01
KDR	-1.353e-02	8.057e-01
KEAP1	-1.017e-01	6.391e-02
KEL	-1.227e-02	8.234e-01
KIF1B	1.098e-01	4.529e-02
KIT	2.864e-02	6.025e-01
KLF4	8.741e-02	1.114e-01
KLHL6	1.381e-01	1.162e-02
KLLN	1.151e-01	3.583e-02
KMT2A	-4.302e-02	4.340e-01
KMT2B	-1.635e-01	2.760e-03
KMT2C	-4.807e-02	3.819e-01
KMT2D	1.993e-02	7.171e-01
KRAS	-1.886e-01	5.404e-04
LAG3	-3.483e-02	5.265e-01
LATS1	-6.967e-02	2.048e-01
LATS2	1.205e-01	2.794e-02
LDLR	3.603e-02	5.123e-01
LEF1	-3.671e-02	5.044e-01
LMNA	1.809e-01	9.128e-04
LMO1	6.309e-03	9.087e-01
LRP1B	1.563e-01	4.253e-03
LYN	4.246e-02	4.400e-01
LZTR1	1.985e-01	2.675e-04
MAD2L2	-7.599e-02	1.665e-01
MAF	-2.769e-02	6.147e-01
MAFB	-9.229e-02	9.268e-02
MAGI2	-1.184e-01	3.083e-02
MALT1	4.727e-02	3.899e-01
MAP2K1	7.901e-02	1.502e-01
MAP2K2	-8.690e-02	1.135e-01
MAP2K4	-1.204e-01	2.799e-02
MAP3K1	-1.081e-01	4.882e-02
MAP3K7	-4.820e-02	3.807e-01
MAPK1	-1.026e-01	6.134e-02
MAX	-1.851e-01	6.858e-04
MC1R	1.241e-01	2.349e-02
MCL1	-1.962e-01	3.153e-04
MDC1	7.489e-02	1.728e-01
MDM2	-3.641e-02	5.079e-01
MDM4	9.205e-02	9.355e-02
MECOM	-1.107e-01	4.343e-02
MED1	8.845e-02	1.071e-01
MED12	-4.680e-02	3.947e-01
MEF2B	8.866e-02	1.063e-01
MEN1	1.848e-01	7.028e-04
MET	9.341e-03	8.652e-01
MGA	-5.711e-02	2.988e-01
MGMT	2.973e-02	5.888e-01
MIB1	-1.171e-03	9.830e-01
MITF	-6.059e-02	2.703e-01
MKI67	2.700e-02	6.235e-01
MLH1	1.091e-01	4.664e-02
MLH3	-9.078e-02	9.819e-02
MLLT3	5.264e-02	3.382e-01
MPL	1.309e-01	1.688e-02
MRE11	2.425e-01	7.637e-06
MS4A1	-3.676e-02	5.038e-01
MSH2	-1.717e-01	1.665e-03
MSH3	9.311e-03	8.656e-01
MSH6	1.038e-01	5.858e-02
MST1	2.483e-02	6.517e-01
MST1R	2.451e-02	6.558e-01
MTA1	8.055e-02	1.425e-01
MTAP	-3.176e-01	3.048e-09
MTHFR	-5.238e-02	3.406e-01
MTOR	9.279e-02	9.094e-02
MTRR	-1.943e-01	3.621e-04
MUTYH	-7.110e-02	1.956e-01
MYB	-1.548e-01	4.646e-03
MYC	1.485e-01	6.614e-03
MYCL	7.414e-02	1.771e-01
MYCN	-1.252e-02	8.200e-01
MYD88	-1.757e-02	7.494e-01
MYH11	3.304e-02	5.480e-01
MYOD1	6.589e-02	2.305e-01
NBN	6.007e-02	2.744e-01
NCOA3	-1.399e-01	1.061e-02
NCOR1	-4.442e-02	4.191e-01
NCOR2	2.380e-02	6.651e-01
NEGR1	-1.229e-01	2.493e-02
NF1	7.701e-02	1.609e-01
NF2	2.319e-02	6.733e-01
NFE2L2	2.554e-02	6.424e-01
NFKBIA	-7.958e-02	1.473e-01
NHP2	1.393e-02	8.001e-01
NKX2-1	-1.112e-01	4.261e-02
NKX3-1	-2.026e-01	1.973e-04
NOTCH1	7.638e-02	1.643e-01
NOTCH2	1.044e-01	5.693e-02
NOTCH3	-2.039e-01	1.789e-04
NOTCH4	-1.898e-01	4.990e-04
NPM1	-1.972e-01	2.949e-04
NQO1	-9.241e-02	9.225e-02
NRAS	-5.371e-03	9.222e-01
NRG1	1.364e-02	8.041e-01
NRIP1	-1.886e-01	5.413e-04
NSD1	-5.408e-03	9.217e-01
NSD2	-1.314e-01	1.643e-02
NT5C2	-6.811e-03	9.015e-01
NTHL1	7.022e-02	2.012e-01
NTRK1	-9.332e-02	8.910e-02
NTRK2	-5.038e-02	3.594e-01
NTRK3	1.134e-01	3.860e-02
NUDT15	-1.440e-02	7.935e-01
NUP93	-6.227e-02	2.571e-01
NUP98	4.608e-02	4.020e-01
P2RY8	-9.380e-02	8.745e-02
PA2G4	2.805e-02	6.100e-01
PAK1	-1.580e-01	3.852e-03
PAK3	2.629e-02	6.327e-01
PAK5	3.636e-03	9.473e-01
PALB2	-5.375e-02	3.281e-01
PALLD	2.077e-02	7.058e-01
PARK2	4.203e-02	4.447e-01
PARP1	-1.751e-01	1.340e-03
PAX5	6.394e-02	2.445e-01
PAX7	1.189e-01	3.005e-02
PAX8	-1.172e-01	3.253e-02
PBRM1	-9.592e-02	8.050e-02
PCBP1	-1.145e-01	3.684e-02
PDCD1	-6.446e-02	2.408e-01
PDCD1LG2	-3.068e-02	5.769e-01
PDGFRA	-1.350e-01	1.371e-02
PDGFRB	-3.624e-03	9.475e-01
PDK1	3.857e-02	4.830e-01
PDPK1	8.096e-02	1.404e-01
PELP1	6.932e-02	2.071e-01
PGR	2.544e-01	2.569e-06
PHB2	4.923e-02	3.705e-01
PHF6	2.534e-02	6.450e-01
PHOX2B	9.921e-02	7.058e-02
PIAS4	9.369e-02	8.783e-02
PIK3C2B	-6.775e-03	9.020e-01
PIK3C2G	5.884e-02	2.844e-01
PIK3C3	1.097e-01	4.548e-02
PIK3CA	-1.753e-01	1.321e-03
PIK3CB	9.487e-02	8.388e-02
PIK3CD	-9.671e-02	7.803e-02
PIK3CG	7.050e-02	1.994e-01
PIK3R1	-1.054e-01	5.474e-02
PIK3R2	5.547e-02	3.129e-01
PIK3R3	1.194e-01	2.936e-02
PIM1	4.663e-02	3.964e-01
PLCG2	3.383e-02	5.384e-01
PLK2	-4.993e-02	3.637e-01
PML	1.234e-01	2.437e-02
PMS1	6.787e-02	2.167e-01
PMS2	-1.375e-01	1.202e-02
PNRC1	4.082e-02	4.579e-01
POLD1	-1.199e-01	2.876e-02
POLE	-1.067e-02	8.462e-01
POLH	-6.894e-02	2.095e-01
POT1	-4.332e-02	4.307e-01
POU2F2	-1.238e-01	2.391e-02
PPP1CA	-1.406e-01	1.019e-02
PPP1CB	-1.738e-01	1.455e-03
PPP1CC	-6.194e-02	2.597e-01
PPP1R15A	-3.879e-02	4.805e-01
PPP2CA	2.466e-02	6.539e-01
PPP2CB	6.210e-02	2.584e-01
PPP2R1A	-1.397e-01	1.072e-02
PPP2R1B	-1.120e-01	4.109e-02
PPP2R2A	-1.587e-01	3.700e-03
PPP6C	-4.815e-04	9.930e-01
PRAME	6.242e-02	2.560e-01
PRCC	-1.464e-01	7.434e-03
PRDM1	1.777e-01	1.126e-03
PREX2	3.878e-02	4.807e-01
PRF1	-2.129e-02	6.987e-01
PRKAR1A	-7.009e-02	2.020e-01
PRKCI	-1.701e-01	1.843e-03
PRKCZ	3.040e-02	5.804e-01
PRKDC	-2.165e-02	6.938e-01
PRPF40B	-6.191e-02	2.599e-01
PRSS1	1.677e-01	2.141e-03
PRSS2	-1.728e-01	1.554e-03
PRSS8	-1.107e-01	4.342e-02
PTCH1	1.485e-02	7.871e-01
PTCH2	4.053e-02	4.610e-01
PTEN	-6.455e-02	2.401e-01
PTK2	1.116e-01	4.186e-02
PTPN11	1.349e-02	8.063e-01
PTPN13	-4.945e-02	3.683e-01
PTPN22	8.771e-02	1.101e-01
PTPRD	7.955e-02	1.475e-01
QKI	1.074e-01	5.023e-02
RAB35	-1.106e-01	4.367e-02
RAC1	1.220e-01	2.603e-02
RAD21	1.834e-01	7.696e-04
RAD50	6.782e-02	2.170e-01
RAD51	nan	nan
RAD51B	-2.469e-01	5.111e-06
RAD51C	1.486e-01	6.598e-03
RAD51D	7.636e-02	1.645e-01
RAD52	9.199e-03	8.672e-01
RAD54L	-1.082e-01	4.861e-02
RAF1	1.336e-01	1.467e-02
RANBP2	4.390e-03	9.364e-01
RARA	-6.121e-02	2.654e-01
RASA1	1.486e-01	6.607e-03
RB1	4.298e-01	2.109e-16
RBL1	-1.822e-02	7.405e-01
RBL2	-1.278e-03	9.815e-01
RBM10	1.997e-02	7.166e-01
RECQL4	1.046e-01	5.665e-02
REL	-1.167e-01	3.322e-02
RET	-3.486e-02	5.262e-01
RHOA	-8.115e-02	1.395e-01
RHPN2	-8.306e-02	1.304e-01
RICTOR	-1.310e-01	1.677e-02
RINT1	-9.124e-02	9.648e-02
RIT1	-1.398e-01	1.067e-02
RNF139	-5.434e-02	3.229e-01
RNF43	7.826e-02	1.542e-01
ROS1	-3.673e-02	5.042e-01
RPL5	1.080e-01	4.902e-02
RPS15	-1.580e-01	3.837e-03
RPS6KA4	7.575e-02	1.678e-01
RPS6KB1	-9.072e-02	9.841e-02
RPS6KB2	4.589e-02	4.039e-01
RPTOR	4.736e-02	3.890e-01
RSF1	2.135e-01	8.622e-05
RUNX1	1.582e-01	3.795e-03
RUNX1T1	-7.208e-02	1.895e-01
RXRA	-8.851e-03	8.722e-01
SCG5	-8.060e-02	1.422e-01
SDHA	2.221e-01	4.318e-05
SDHAF2	-2.028e-02	7.123e-01
SDHB	7.800e-02	1.556e-01
SDHC	1.235e-01	2.419e-02
SDHD	-2.150e-01	7.665e-05
SEC23B	-4.748e-02	3.878e-01
SEMA3C	-1.470e-02	7.892e-01
SETBP1	-7.654e-02	1.635e-01
SETD2	1.355e-01	1.330e-02
SF1	1.208e-01	2.757e-02
SF3B1	-6.482e-02	2.381e-01
SGK1	1.520e-02	7.823e-01
SH2B3	-1.693e-01	1.930e-03
SH2D1A	-9.628e-02	7.937e-02
SHQ1	6.185e-03	9.105e-01
SKP1	9.801e-02	7.408e-02
SLC26A3	4.928e-02	3.700e-01
SLC47A2	7.330e-02	1.821e-01
SLIT2	-7.247e-02	1.871e-01
SLX4	-1.585e-01	3.732e-03
SMAD2	-1.687e-01	2.008e-03
SMAD3	-1.969e-03	9.714e-01
SMAD4	-3.954e-02	4.720e-01
SMARCA1	1.866e-01	6.209e-04
SMARCA4	-1.207e-02	8.263e-01
SMARCB1	3.370e-02	5.399e-01
SMARCE1	1.421e-01	9.432e-03
SMC1A	-1.992e-02	7.172e-01
SMC3	1.019e-01	6.332e-02
SMO	-1.559e-02	7.769e-01
SNCAIP	-7.741e-02	1.587e-01
SOCS1	-9.128e-02	9.634e-02
SOD2	8.779e-02	1.098e-01
SOX10	-3.988e-02	4.683e-01
SOX17	-2.990e-02	5.866e-01
SOX2	-2.137e-01	8.472e-05
SOX9	7.167e-02	1.921e-01
SPEN	1.093e-01	4.631e-02
SPINK1	nan	nan
SPOP	1.004e-01	6.725e-02
SPRED1	2.648e-02	6.301e-01
SPTA1	1.128e-02	8.374e-01
SQSTM1	5.820e-02	2.896e-01
SRC	-1.017e-01	6.388e-02
SRSF2	5.413e-02	3.247e-01
STAG1	1.006e-01	6.666e-02
STAG2	-1.062e-01	5.285e-02
STAT3	5.403e-02	3.256e-01
STAT4	4.186e-02	4.465e-01
STAT5A	-2.462e-01	5.448e-06
STAT5B	-4.304e-02	4.337e-01
STAT6	1.332e-02	8.087e-01
STK11	5.789e-02	2.922e-01
SUFU	-6.280e-02	2.531e-01
SUZ12	5.092e-02	3.543e-01
SYK	-2.491e-02	6.506e-01
TAF1	-1.342e-01	1.427e-02
TANC1	-1.163e-02	8.325e-01
TAP1	1.983e-01	2.709e-04
TAP2	-1.180e-01	3.128e-02
TBC1D12	2.519e-02	6.470e-01
TBL1XR1	-3.763e-02	4.937e-01
TBX3	3.389e-02	5.377e-01
TCF3	-7.417e-02	1.769e-01
TCF7L2	8.438e-02	1.244e-01
TCL1A	1.044e-01	5.694e-02
TERT	3.861e-01	2.795e-13
TET1	-5.832e-02	2.886e-01
TET2	-6.994e-02	2.030e-01
TFDP1	-1.783e-01	1.082e-03
TFF1	-5.989e-02	2.759e-01
TGFBR1	-1.349e-01	1.375e-02
TGFBR2	-4.666e-02	3.961e-01
TIGIT	-1.096e-02	8.421e-01
TLR4	1.114e-02	8.395e-01
TMEM127	-1.253e-01	2.219e-02
TMEM173	-5.768e-03	9.165e-01
TMPRSS2	-2.804e-02	6.101e-01
TNF	3.169e-01	3.331e-09
TNFAIP3	-6.442e-02	2.411e-01
TNFRSF14	-6.668e-02	2.249e-01
TNFRSF17	-7.869e-03	8.862e-01
TNFRSF9	2.245e-02	6.831e-01
TOP1	6.854e-02	2.122e-01
TOP2A	4.028e-02	4.638e-01
TP53	-2.037e-01	1.822e-04
TP63	1.371e-01	1.225e-02
TPM1	3.275e-02	5.515e-01
TPMT	1.453e-01	7.912e-03
TPRX1	-1.921e-02	7.269e-01
TRAF2	-4.618e-02	4.010e-01
TRAF3	-1.920e-02	7.271e-01
TRAF7	7.706e-02	1.606e-01
TSC1	6.665e-02	2.251e-01
TSC2	-5.887e-02	2.841e-01
TSHR	-9.726e-02	7.634e-02
TUSC3	-1.841e-01	7.372e-04
TYMS	-1.113e-01	4.238e-02
U2AF1	5.699e-02	2.997e-01
UBE2T	7.061e-02	1.987e-01
UMPS	-1.075e-01	4.989e-02
UPF1	-3.516e-02	5.226e-01
VEGFA	1.994e-01	2.511e-04
VHL	5.444e-02	3.219e-01
