Gene	Rho	P_val
CDKN2A	-2.824e-01	1.594e-07
CDKN2B	3.176e-01	3.057e-09
CDKN2C	7.246e-02	1.871e-01
CEBPA	1.180e-01	3.127e-02
CEP57	-1.161e-01	3.424e-02
CFTR	-6.289e-02	2.525e-01
CHD2	-1.172e-01	3.249e-02
CHD4	9.670e-02	7.806e-02
CHEK1	1.509e-01	5.796e-03
CHEK2	-6.883e-02	2.103e-01
CIC	-6.734e-02	2.203e-01
CIITA	8.128e-03	8.825e-01
CKS1B	2.359e-01	1.359e-05
CREBBP	3.338e-02	5.438e-01
CRKL	-1.901e-01	4.878e-04
CRLF2	3.767e-02	4.933e-01
CSF1R	-1.344e-01	1.412e-02
CSF3R	-2.911e-02	5.965e-01
CTC1	-2.118e-02	7.001e-01
CTCF	7.419e-02	1.768e-01
CTLA4	-2.141e-01	8.243e-05
CTNNA1	-7.123e-02	1.948e-01
CTNNB1	-3.753e-02	4.949e-01
CTRC	-1.199e-01	2.867e-02
CUL3	5.974e-02	2.770e-01
CUX1	1.029e-01	6.076e-02
CXCR4	-6.173e-02	2.613e-01
CYLD	1.214e-01	2.673e-02
CYP1B1	1.169e-01	3.299e-02
CYP2D6	-2.015e-02	7.141e-01
CYP3A5	2.787e-02	6.123e-01
DAXX	2.548e-02	6.431e-01
DDB2	-1.101e-01	4.468e-02
DDR2	-1.883e-01	5.512e-04
DDX3X	3.334e-02	5.444e-01
DICER1	7.901e-02	1.503e-01
DIS3	-1.935e-01	3.840e-04
DIS3L2	-1.167e-01	3.319e-02
DKC1	-9.055e-02	9.902e-02
DMD	-4.032e-02	4.634e-01
DNM2	-1.180e-01	3.133e-02
DNMT1	-5.363e-02	3.292e-01
DNMT3A	-1.401e-01	1.049e-02
DNMT3B	-9.028e-03	8.696e-01
DOT1L	1.735e-02	7.525e-01
DPYD	4.392e-02	4.244e-01
DYNC2H1	-3.707e-03	9.463e-01
E2F1	1.080e-02	8.444e-01
E2F2	5.871e-02	2.854e-01
E2F3	9.578e-02	8.093e-02
E2F4	4.678e-02	3.948e-01
E2F5	1.061e-01	5.305e-02
E2F6	-3.019e-02	5.830e-01
EBF1	1.332e-02	8.086e-01
ECT2L	-7.367e-02	1.799e-01
EED	-6.101e-02	2.669e-01
EGF	2.971e-02	5.890e-01
EGFL7	-1.180e-01	3.140e-02
EGFR	-1.264e-01	2.101e-02
EGLN1	2.094e-02	7.034e-01
ELF3	-2.019e-01	2.087e-04
ELOC	-7.549e-02	1.693e-01
EMSY	1.144e-01	3.697e-02
ENG	3.943e-03	9.428e-01
EP300	-5.115e-02	3.521e-01
EPCAM	1.701e-01	1.838e-03
EPHA2	-2.291e-02	6.770e-01
EPHA3	3.016e-02	5.834e-01
EPHA5	1.393e-01	1.095e-02
EPHA7	3.970e-02	4.703e-01
EPHB1	1.760e-01	1.259e-03
EPHB2	-4.772e-02	3.854e-01
EPOR	3.202e-02	5.604e-01
ERBB2	-1.013e-01	6.483e-02
ERBB3	5.221e-02	3.422e-01
ERBB4	-9.002e-02	1.010e-01
ERCC1	4.998e-02	3.632e-01
ERCC2	-7.391e-02	1.785e-01
ERCC3	1.321e-01	1.583e-02
ERCC4	5.149e-02	3.489e-01
ERCC5	5.042e-02	3.590e-01
ERCC6	-2.208e-02	6.881e-01
ERG	-1.387e-01	1.129e-02
ERRFI1	9.115e-02	9.681e-02
ESR1	-3.355e-02	5.418e-01
ESR2	-1.268e-01	2.065e-02
ETS1	-1.297e-01	1.788e-02
ETS2	-6.606e-03	9.044e-01
ETV1	6.528e-02	2.348e-01
ETV4	9.660e-02	7.837e-02
ETV5	-4.546e-03	9.341e-01
ETV6	-6.572e-02	2.317e-01
EWSR1	-1.579e-01	3.865e-03
EXT2	-2.603e-02	6.360e-01
EZH2	6.710e-03	9.029e-01
FAM46C	-2.419e-02	6.601e-01
FANCA	-9.184e-03	8.674e-01
FANCB	-6.148e-02	2.632e-01
FANCC	4.122e-03	9.403e-01
FANCD2	1.510e-01	5.770e-03
FANCE	-1.511e-01	5.725e-03
FANCF	-8.901e-02	1.049e-01
FANCG	-4.559e-02	4.070e-01
FANCI	7.711e-03	8.885e-01
FANCL	-3.900e-02	4.782e-01
FANCM	9.289e-02	9.056e-02
FAS	-9.884e-03	8.574e-01
FAT1	-1.917e-04	9.972e-01
FBXO11	-2.163e-02	6.941e-01
FBXW7	-4.492e-02	4.139e-01
FCGR2A	9.386e-02	8.726e-02
FCGR3A	-1.641e-01	2.673e-03
FDPS	1.445e-01	8.254e-03
FGF1	-7.915e-02	1.495e-01
FGF10	2.262e-01	3.083e-05
FGF14	2.002e-01	2.359e-04
FGF19	3.482e-02	5.266e-01
FGF2	2.742e-02	6.181e-01
FGF23	-1.557e-01	4.392e-03
FGF3	1.946e-02	7.235e-01
FGF4	-5.187e-02	3.454e-01
FGF5	1.037e-02	8.505e-01
FGF6	-1.540e-01	4.868e-03
FGF7	2.855e-02	6.037e-01
FGF8	5.735e-02	2.967e-01
FGF9	-5.040e-02	3.592e-01
FGFR1	-6.826e-02	2.141e-01
FGFR2	-3.818e-02	4.874e-01
FGFR3	-5.469e-02	3.197e-01
FGFR4	-1.159e-01	3.445e-02
FH	-1.284e-01	1.909e-02
FHIT	-1.431e-01	8.926e-03
FLCN	-7.988e-03	8.845e-01
FLG	-2.348e-01	1.492e-05
FLT1	3.310e-02	5.472e-01
FLT3	8.908e-02	1.047e-01
FLT4	-5.935e-02	2.802e-01
FNTB	-1.102e-01	4.446e-02
FOXA1	1.533e-01	5.043e-03
FOXL2	-2.092e-01	1.203e-04
FOXO1	-4.725e-02	3.901e-01
FOXO3	-4.294e-02	4.348e-01
FOXP1	-4.615e-02	4.012e-01
FOXQ1	4.629e-02	3.998e-01
FRS2	-2.892e-02	5.990e-01
FUBP1	9.428e-02	8.585e-02
FUS	-1.419e-01	9.516e-03
FYN	3.171e-02	5.642e-01
G6PD	-6.026e-02	2.728e-01
GABRA6	-7.851e-02	1.529e-01
GALNT12	4.791e-02	3.835e-01
GATA1	-4.238e-02	4.408e-01
GATA2	9.296e-02	9.034e-02
GATA3	-4.798e-02	3.828e-01
GATA4	5.218e-02	3.425e-01
GATA6	1.066e-01	5.199e-02
GEN1	1.385e-01	1.139e-02
GID4	5.380e-02	3.277e-01
GLI1	-1.762e-01	1.247e-03
GLI2	-5.660e-02	3.031e-01
GLI3	-5.663e-02	3.029e-01
GNA11	-1.068e-01	5.160e-02
GNA13	4.973e-02	3.657e-01
GNAQ	-2.142e-02	6.970e-01
GNAS	-1.634e-01	2.776e-03
GPC3	-4.509e-02	4.121e-01
GPER1	1.256e-01	2.192e-02
GPS2	4.658e-02	3.968e-01
GREM1	-4.314e-02	4.327e-01
GRIN2A	-2.452e-02	6.557e-01
GRM3	-1.185e-01	3.058e-02
GSK3B	-5.538e-02	3.136e-01
GSTP1	5.390e-02	3.268e-01
H3F3A	-1.089e-02	8.431e-01
H3F3C	-7.237e-02	1.877e-01
HAS3	-5.850e-03	9.153e-01
HAVCR2	-1.229e-01	2.487e-02
HDAC1	-1.806e-02	7.426e-01
HDAC2	4.796e-02	3.830e-01
HDAC3	-1.336e-01	1.467e-02
HDAC4	-1.109e-01	4.308e-02
HDAC5	-1.298e-02	8.134e-01
HGF	-1.077e-02	8.448e-01
HIF1A	3.559e-02	5.175e-01
HIST1H1C	3.073e-02	5.763e-01
HIST1H1E	-1.140e-01	3.754e-02
HIST1H2BD	-6.610e-02	2.290e-01
HIST1H3F	-5.907e-02	2.824e-01
HIST1H4E	1.945e-01	3.580e-04
HIST3H3	-1.386e-02	8.011e-01
HLA-A	4.862e-02	3.764e-01
HLA-B	-7.470e-02	1.738e-01
HLA-C	2.363e-02	6.675e-01
HLA-DMA	6.269e-02	2.539e-01
HLA-DMB	-3.884e-02	4.800e-01
HLA-DOA	-2.305e-02	6.752e-01
HLA-DOB	2.305e-02	6.752e-01
HLA-DPA1	7.100e-02	1.962e-01
HLA-DPB1	1.441e-01	8.441e-03
HLA-DQA1	4.135e-02	4.521e-01
HLA-DQA2	1.310e-02	8.118e-01
HLA-DQB1	-5.394e-02	3.265e-01
HLA-DQB2	1.232e-01	2.461e-02
HLA-DRA	1.874e-01	5.892e-04
HLA-DRB1	-7.623e-02	1.652e-01
HLA-DRB5	-9.076e-02	9.824e-02
HLA-E	-1.029e-01	6.073e-02
HLA-F	-2.402e-01	9.330e-06
HLA-G	1.362e-01	1.284e-02
HNF1A	2.205e-02	6.884e-01
HNF1B	-1.429e-01	8.999e-03
HOXB13	-9.867e-03	8.576e-01
HRAS	1.943e-01	3.627e-04
HSD3B1	-1.644e-01	2.618e-03
HSP90AA1	-8.460e-03	8.778e-01
HSPH1	-2.205e-02	6.885e-01
IDH1	3.034e-02	5.811e-01
IDH2	-3.916e-02	4.764e-01
IDO1	9.485e-02	8.396e-02
IFIT1	1.477e-01	6.945e-03
IFIT2	1.981e-02	7.187e-01
IFIT3	-5.153e-02	3.485e-01
IFNAR1	1.144e-01	3.690e-02
IFNAR2	-3.466e-02	5.284e-01
IFNGR1	-2.038e-02	7.109e-01
IFNGR2	5.932e-02	2.804e-01
IFNL3	-1.778e-01	1.118e-03
IGF1	-1.134e-02	8.366e-01
IGF1R	-1.579e-01	3.865e-03
IGF2	-1.472e-01	7.142e-03
IKBKE	1.819e-01	8.525e-04
IKZF1	1.841e-01	7.366e-04
IKZF3	9.515e-02	8.296e-02
IL10RA	-7.967e-02	1.468e-01
IL15	nan	nan
IL2RA	9.309e-02	8.990e-02
IL6R	-2.408e-01	8.838e-06
IL7R	1.758e-01	1.278e-03
ING1	2.467e-01	5.220e-06
INHBA	-7.765e-02	1.574e-01
INPP4A	-7.230e-02	1.881e-01
INPP4B	-7.529e-02	1.705e-01
INPPL1	-1.970e-02	7.201e-01
INSR	2.636e-02	6.317e-01
IRF1	-3.818e-02	4.874e-01
IRF2	-2.164e-02	6.940e-01
IRF4	-1.177e-01	3.179e-02
IRS1	-1.739e-01	1.440e-03
IRS2	2.030e-01	1.922e-04
ITPKB	-4.284e-02	4.359e-01
JAK1	-5.069e-02	3.565e-01
JAK2	-3.015e-02	5.835e-01
JAK3	1.162e-01	3.405e-02
JUN	1.755e-01	1.306e-03
KAT6A	7.274e-02	1.855e-01
KDM5A	1.093e-01	4.623e-02
KDM5C	-2.027e-02	7.124e-01
KDM6A	1.967e-02	7.207e-01
KDM6B	2.426e-02	6.592e-01
KDR	-1.242e-01	2.346e-02
KEAP1	-1.464e-01	7.439e-03
KEL	-1.267e-02	8.178e-01
KIF1B	5.338e-02	3.315e-01
KIT	-6.716e-03	9.028e-01
KLF4	5.805e-02	2.909e-01
KLHL6	8.459e-02	1.234e-01
KLLN	1.375e-01	1.201e-02
KMT2A	1.116e-01	4.186e-02
KMT2B	-1.694e-01	1.921e-03
KMT2C	2.474e-02	6.529e-01
KMT2D	3.871e-02	4.815e-01
KRAS	-9.195e-02	9.389e-02
LAG3	-1.045e-01	5.673e-02
LATS1	-3.885e-03	9.437e-01
LATS2	-1.705e-02	7.565e-01
LDLR	-8.173e-02	1.367e-01
LEF1	6.481e-02	2.382e-01
LMNA	1.605e-01	3.316e-03
LMO1	2.179e-02	6.919e-01
LRP1B	1.096e-01	4.556e-02
LYN	9.997e-02	6.846e-02
LZTR1	1.360e-01	1.297e-02
MAD2L2	1.707e-02	7.563e-01
MAF	1.305e-03	9.811e-01
MAFB	-5.540e-02	3.135e-01
MAGI2	-1.841e-01	7.379e-04
MALT1	3.361e-02	5.411e-01
MAP2K1	1.001e-03	9.855e-01
MAP2K2	-7.488e-02	1.728e-01
MAP2K4	-7.625e-02	1.651e-01
MAP3K1	-2.067e-02	7.070e-01
MAP3K7	6.688e-02	2.235e-01
MAPK1	-4.432e-02	4.202e-01
MAX	-8.633e-02	1.158e-01
MC1R	1.298e-01	1.781e-02
MCL1	-2.111e-01	1.037e-04
MDC1	-6.519e-02	2.355e-01
MDM2	2.403e-02	6.621e-01
MDM4	8.266e-02	1.322e-01
MECOM	-5.067e-02	3.566e-01
MED1	3.968e-03	9.425e-01
MED12	6.241e-02	2.561e-01
MEF2B	1.806e-02	7.426e-01
MEN1	1.121e-01	4.091e-02
MET	6.464e-02	2.394e-01
MGA	-9.505e-02	8.328e-02
MGMT	-2.411e-02	6.611e-01
MIB1	-5.047e-02	3.586e-01
MITF	-2.944e-02	5.924e-01
MKI67	1.446e-01	8.204e-03
MLH1	-3.249e-02	5.546e-01
MLH3	3.294e-02	5.492e-01
MLLT3	-4.644e-02	3.982e-01
MPL	2.431e-01	7.238e-06
MRE11	8.678e-02	1.140e-01
MS4A1	-4.373e-02	4.264e-01
MSH2	-9.514e-02	8.299e-02
MSH3	3.175e-02	5.637e-01
MSH6	1.247e-01	2.290e-02
MST1	2.505e-02	6.488e-01
MST1R	-2.482e-03	9.640e-01
MTA1	-3.475e-02	5.274e-01
MTAP	-2.519e-01	3.235e-06
MTHFR	4.829e-02	3.797e-01
MTOR	-6.282e-05	9.991e-01
MTRR	-1.687e-01	2.011e-03
MUTYH	-5.096e-02	3.539e-01
MYB	-1.047e-01	5.638e-02
MYC	1.231e-01	2.467e-02
MYCL	1.025e-01	6.182e-02
MYCN	-5.960e-02	2.782e-01
MYD88	6.123e-02	2.652e-01
MYH11	-6.815e-02	2.148e-01
MYOD1	-3.159e-02	5.656e-01
NBN	7.815e-02	1.547e-01
NCOA3	-4.555e-02	4.074e-01
NCOR1	4.875e-02	3.752e-01
NCOR2	-3.642e-02	5.078e-01
NEGR1	-1.315e-01	1.635e-02
NF1	2.991e-03	9.566e-01
NF2	6.076e-02	2.689e-01
NFE2L2	-2.656e-03	9.615e-01
NFKBIA	-1.601e-01	3.391e-03
NHP2	1.554e-01	4.476e-03
NKX2-1	-1.362e-01	1.283e-02
NKX3-1	-2.312e-01	2.032e-05
NOTCH1	-2.990e-02	5.866e-01
NOTCH2	1.769e-01	1.192e-03
NOTCH3	-1.399e-01	1.061e-02
NOTCH4	-6.503e-02	2.366e-01
NPM1	-1.623e-01	2.982e-03
NQO1	4.607e-02	4.020e-01
NRAS	-3.146e-02	5.673e-01
NRG1	-2.976e-02	5.885e-01
NRIP1	-1.396e-01	1.077e-02
NSD1	-8.709e-03	8.742e-01
NSD2	-9.825e-02	7.338e-02
NT5C2	-6.036e-02	2.721e-01
NTHL1	-1.435e-01	8.733e-03
NTRK1	-1.131e-01	3.913e-02
NTRK2	-5.620e-02	3.066e-01
NTRK3	1.170e-01	3.278e-02
NUDT15	4.925e-02	3.703e-01
NUP93	-8.100e-02	1.402e-01
NUP98	5.091e-02	3.544e-01
P2RY8	-2.167e-02	6.936e-01
PA2G4	3.682e-02	5.031e-01
PAK1	-5.085e-02	3.549e-01
PAK3	9.538e-02	8.223e-02
PAK5	-2.343e-02	6.700e-01
PALB2	2.074e-02	7.061e-01
PALLD	1.127e-01	3.982e-02
PARK2	-1.177e-01	3.174e-02
PARP1	-1.024e-01	6.185e-02
PAX5	5.656e-02	3.035e-01
PAX7	2.524e-02	6.463e-01
PAX8	-2.061e-01	1.521e-04
PBRM1	-4.076e-02	4.585e-01
PCBP1	-2.599e-02	6.366e-01
PDCD1	-1.012e-01	6.516e-02
PDCD1LG2	4.800e-03	9.305e-01
PDGFRA	-1.590e-01	3.629e-03
PDGFRB	1.080e-03	9.843e-01
PDK1	9.498e-02	8.350e-02
PDPK1	1.877e-01	5.743e-04
PELP1	9.883e-03	8.574e-01
PGR	1.208e-01	2.745e-02
PHB2	-3.046e-02	5.796e-01
PHF6	2.338e-02	6.708e-01
PHOX2B	-2.642e-02	6.310e-01
PIAS4	1.368e-01	1.244e-02
PIK3C2B	3.194e-03	9.537e-01
PIK3C2G	7.380e-02	1.791e-01
PIK3C3	1.539e-01	4.879e-03
PIK3CA	-5.962e-02	2.780e-01
PIK3CB	-9.911e-03	8.570e-01
PIK3CD	2.670e-02	6.274e-01
PIK3CG	-5.004e-02	3.627e-01
PIK3R1	-1.196e-01	2.905e-02
PIK3R2	-2.537e-03	9.632e-01
PIK3R3	1.188e-01	3.019e-02
PIM1	-5.276e-02	3.371e-01
PLCG2	1.544e-01	4.733e-03
PLK2	1.086e-01	4.765e-02
PML	1.456e-01	7.773e-03
PMS1	-2.691e-02	6.247e-01
PMS2	-1.186e-01	3.051e-02
PNRC1	4.521e-02	4.109e-01
POLD1	-8.433e-02	1.246e-01
POLE	5.821e-02	2.895e-01
POLH	-6.888e-02	2.099e-01
POT1	-7.367e-02	1.799e-01
POU2F2	-7.109e-02	1.957e-01
PPP1CA	-4.010e-02	4.658e-01
PPP1CB	-1.050e-01	5.570e-02
PPP1CC	-8.316e-02	1.299e-01
PPP1R15A	-4.083e-02	4.578e-01
PPP2CA	2.077e-02	7.057e-01
PPP2CB	3.608e-02	5.117e-01
PPP2R1A	-9.280e-02	9.091e-02
PPP2R1B	-6.134e-03	9.112e-01
PPP2R2A	-1.565e-01	4.209e-03
PPP6C	1.888e-02	7.315e-01
PRAME	-4.035e-02	4.631e-01
PRCC	-1.736e-01	1.470e-03
PRDM1	1.034e-01	5.943e-02
PREX2	6.301e-03	9.088e-01
PRF1	-2.244e-02	6.833e-01
PRKAR1A	-5.663e-02	3.028e-01
PRKCI	-8.604e-02	1.171e-01
PRKCZ	1.061e-01	5.307e-02
PRKDC	-6.269e-02	2.540e-01
PRPF40B	1.563e-01	4.255e-03
PRSS1	2.165e-01	6.816e-05
PRSS2	-2.578e-01	1.871e-06
PRSS8	-3.769e-02	4.931e-01
PTCH1	-1.630e-02	7.669e-01
PTCH2	7.624e-02	1.651e-01
PTEN	-5.879e-02	2.847e-01
PTK2	1.511e-01	5.731e-03
PTPN11	-4.065e-02	4.597e-01
PTPN13	2.668e-03	9.613e-01
PTPN22	1.748e-01	1.358e-03
PTPRD	5.120e-02	3.517e-01
QKI	9.392e-02	8.703e-02
RAB35	7.500e-02	1.721e-01
RAC1	8.306e-02	1.304e-01
RAD21	1.878e-01	5.712e-04
RAD50	1.340e-01	1.440e-02
RAD51	nan	nan
RAD51B	-1.429e-01	9.019e-03
RAD51C	6.249e-02	2.555e-01
RAD51D	-1.776e-02	7.467e-01
RAD52	6.373e-02	2.461e-01
RAD54L	-5.385e-02	3.272e-01
RAF1	1.096e-01	4.576e-02
RANBP2	5.127e-02	3.510e-01
RARA	6.774e-02	2.176e-01
RASA1	6.021e-02	2.732e-01
RB1	4.849e-01	4.876e-21
RBL1	-1.119e-02	8.389e-01
RBL2	-1.445e-01	8.279e-03
RBM10	6.674e-03	9.034e-01
RECQL4	9.891e-02	7.146e-02
REL	-1.085e-01	4.783e-02
RET	3.392e-02	5.373e-01
RHOA	-1.274e-01	2.004e-02
RHPN2	-1.679e-01	2.116e-03
RICTOR	-1.385e-01	1.143e-02
RINT1	-1.227e-01	2.510e-02
RIT1	-1.937e-01	3.774e-04
RNF139	-9.028e-02	1.001e-01
RNF43	-6.346e-03	9.082e-01
ROS1	-1.642e-01	2.657e-03
RPL5	1.129e-01	3.944e-02
RPS15	-1.620e-01	3.029e-03
RPS6KA4	4.394e-02	4.242e-01
RPS6KB1	-5.616e-03	9.187e-01
RPS6KB2	1.024e-01	6.200e-02
RPTOR	2.967e-02	5.896e-01
RSF1	1.534e-01	5.018e-03
RUNX1	1.152e-01	3.561e-02
RUNX1T1	-1.487e-01	6.552e-03
RXRA	-3.823e-02	4.869e-01
SCG5	-4.924e-02	3.704e-01
SDHA	2.282e-01	2.614e-05
SDHAF2	1.310e-01	1.672e-02
SDHB	3.212e-02	5.592e-01
SDHC	1.783e-01	1.082e-03
SDHD	-5.826e-02	2.891e-01
SEC23B	3.164e-03	9.541e-01
SEMA3C	8.926e-03	8.711e-01
SETBP1	-7.009e-02	2.020e-01
SETD2	6.792e-02	2.164e-01
SF1	5.537e-02	3.137e-01
SF3B1	-8.219e-02	1.344e-01
SGK1	-2.405e-02	6.619e-01
SH2B3	-6.039e-02	2.718e-01
SH2D1A	-9.338e-02	8.887e-02
SHQ1	6.229e-02	2.570e-01
SKP1	-1.053e-01	5.493e-02
SLC26A3	-3.084e-02	5.750e-01
SLC47A2	7.895e-02	1.506e-01
SLIT2	-6.005e-02	2.745e-01
SLX4	-6.234e-02	2.566e-01
SMAD2	-1.266e-01	2.083e-02
SMAD3	-2.524e-02	6.462e-01
SMAD4	1.930e-02	7.256e-01
SMARCA1	1.811e-01	9.015e-04
SMARCA4	-5.767e-02	2.940e-01
SMARCB1	5.850e-02	2.872e-01
SMARCE1	3.016e-02	5.834e-01
SMC1A	-7.983e-02	1.461e-01
SMC3	1.471e-01	7.175e-03
SMO	-9.758e-02	7.537e-02
SNCAIP	-1.509e-01	5.799e-03
SOCS1	-1.106e-01	4.369e-02
SOD2	3.331e-02	5.447e-01
SOX10	-1.447e-01	8.191e-03
SOX17	6.153e-02	2.628e-01
SOX2	-2.031e-01	1.902e-04
SOX9	4.469e-02	4.163e-01
SPEN	-3.147e-02	5.672e-01
SPINK1	nan	nan
SPOP	7.664e-03	8.892e-01
SPRED1	1.160e-01	3.436e-02
SPTA1	-4.334e-02	4.305e-01
SQSTM1	4.022e-02	4.645e-01
SRC	-6.514e-02	2.358e-01
SRSF2	-3.644e-02	5.076e-01
STAG1	1.519e-01	5.487e-03
STAG2	-1.562e-01	4.280e-03
STAT3	4.513e-02	4.118e-01
STAT4	1.257e-01	2.177e-02
STAT5A	-7.158e-02	1.926e-01
STAT5B	1.131e-01	3.910e-02
STAT6	6.581e-02	2.310e-01
STK11	-6.226e-02	2.572e-01
SUFU	-9.363e-02	8.801e-02
SUZ12	3.091e-02	5.741e-01
SYK	-4.468e-02	4.164e-01
TAF1	-1.202e-01	2.835e-02
TANC1	-1.841e-01	7.384e-04
TAP1	1.191e-01	2.979e-02
TAP2	5.514e-02	3.158e-01
TBC1D12	6.336e-02	2.489e-01
TBL1XR1	-1.307e-01	1.702e-02
TBX3	6.298e-05	9.991e-01
TCF3	9.839e-02	7.295e-02
TCF7L2	3.411e-02	5.351e-01
TCL1A	-1.279e-03	9.814e-01
TERT	2.161e-01	7.009e-05
TET1	-1.531e-01	5.111e-03
TET2	-6.045e-02	2.714e-01
TFDP1	-1.356e-01	1.326e-02
TFF1	5.819e-02	2.897e-01
TGFBR1	-5.389e-02	3.269e-01
TGFBR2	-7.567e-02	1.683e-01
TIGIT	-1.576e-02	7.745e-01
TLR4	9.672e-02	7.800e-02
TMEM127	-1.528e-01	5.195e-03
TMEM173	-1.975e-02	7.195e-01
TMPRSS2	-1.895e-01	5.091e-04
TNF	1.347e-01	1.390e-02
TNFAIP3	-1.730e-01	1.530e-03
TNFRSF14	7.516e-03	8.913e-01
TNFRSF17	-6.692e-02	2.232e-01
TNFRSF9	6.357e-02	2.474e-01
TOP1	1.308e-01	1.691e-02
TOP2A	-7.910e-02	1.498e-01
TP53	-2.609e-01	1.383e-06
TP63	8.794e-02	1.092e-01
TPM1	-1.577e-02	7.744e-01
TPMT	9.217e-02	9.313e-02
TPRX1	-1.596e-02	7.717e-01
TRAF2	1.279e-01	1.958e-02
TRAF3	-4.975e-02	3.655e-01
TRAF7	-4.631e-02	3.996e-01
TSC1	-5.710e-02	2.989e-01
TSC2	3.467e-02	5.284e-01
TSHR	-2.770e-02	6.145e-01
TUSC3	-1.016e-01	6.395e-02
TYMS	-1.193e-01	2.956e-02
U2AF1	-5.242e-02	3.403e-01
UBE2T	5.120e-02	3.517e-01
UMPS	-1.818e-02	7.410e-01
UPF1	-1.604e-01	3.334e-03
VEGFA	1.618e-02	7.686e-01
