Gene	Rho	P_val
CCNE1	-7.301e-02	1.838e-01
CCNE2	-8.142e-02	1.382e-01
CD19	1.679e-01	2.113e-03
CD22	-9.543e-02	8.205e-02
CD274	1.095e-02	8.422e-01
CD276	1.300e-02	8.131e-01
CD40	2.196e-01	5.298e-05
CD70	2.858e-02	6.033e-01
CD79A	5.764e-02	2.943e-01
CD79B	1.214e-01	2.670e-02
CDC25A	1.542e-01	4.792e-03
CDC73	1.353e-01	1.344e-02
CDH1	-2.036e-01	1.833e-04
CDH2	2.105e-02	7.019e-01
CDK12	1.183e-01	3.097e-02
CDK4	-8.466e-02	1.231e-01
CDK5	2.592e-02	6.374e-01
CDK6	-3.330e-02	5.448e-01
CDK8	2.711e-02	6.221e-01
CDKN1A	-2.173e-02	6.928e-01
CDKN1B	-7.946e-02	1.479e-01
CDKN1C	-1.534e-01	5.038e-03
CDKN2A	-4.132e-01	3.672e-15
CDKN2B	3.916e-01	1.197e-13
CDKN2C	4.247e-02	4.398e-01
CEBPA	1.067e-01	5.166e-02
CEP57	-1.111e-01	4.277e-02
CFTR	-5.256e-02	3.389e-01
CHD2	2.540e-02	6.441e-01
CHD4	8.601e-02	1.172e-01
CHEK1	8.157e-02	1.374e-01
CHEK2	1.502e-02	7.848e-01
CIC	-7.009e-02	2.020e-01
CIITA	-2.920e-02	5.955e-01
CKS1B	2.006e-01	2.296e-04
CREBBP	-1.397e-01	1.070e-02
CRKL	-1.354e-01	1.341e-02
CRLF2	1.694e-01	1.926e-03
CSF1R	3.615e-02	5.109e-01
CSF3R	-1.112e-01	4.265e-02
CTC1	5.311e-02	3.339e-01
CTCF	3.078e-02	5.757e-01
CTLA4	-5.506e-02	3.164e-01
CTNNA1	-1.443e-02	7.930e-01
CTNNB1	-3.052e-02	5.789e-01
CTRC	-1.717e-01	1.657e-03
CUL3	-5.943e-02	2.796e-01
CUX1	2.320e-03	9.664e-01
CXCR4	4.936e-03	9.285e-01
CYLD	2.000e-01	2.404e-04
CYP1B1	1.305e-01	1.719e-02
CYP2D6	3.824e-03	9.446e-01
CYP3A5	1.679e-02	7.601e-01
DAXX	-1.662e-02	7.625e-01
DDB2	-1.389e-01	1.119e-02
DDR2	-1.280e-01	1.950e-02
DDX3X	1.121e-01	4.097e-02
DICER1	7.924e-02	1.491e-01
DIS3	-2.091e-01	1.211e-04
DIS3L2	4.617e-02	4.010e-01
DKC1	-1.477e-01	6.933e-03
DMD	3.578e-02	5.152e-01
DNM2	4.586e-02	4.042e-01
DNMT1	-1.578e-01	3.900e-03
DNMT3A	-2.309e-01	2.091e-05
DNMT3B	-2.283e-01	2.596e-05
DOT1L	-5.134e-02	3.503e-01
DPYD	3.562e-02	5.171e-01
DYNC2H1	7.105e-02	1.959e-01
E2F1	1.940e-01	3.697e-04
E2F2	-1.914e-02	7.279e-01
E2F3	3.051e-02	5.791e-01
E2F4	-6.242e-02	2.560e-01
E2F5	-8.750e-04	9.873e-01
E2F6	2.452e-02	6.558e-01
EBF1	1.272e-01	2.022e-02
ECT2L	7.657e-02	1.633e-01
EED	-8.563e-02	1.188e-01
EGF	1.893e-02	7.307e-01
EGFL7	-1.187e-01	3.032e-02
EGFR	-5.524e-02	3.149e-01
EGLN1	-8.784e-02	1.096e-01
ELF3	-2.357e-01	1.382e-05
ELOC	1.051e-02	8.485e-01
EMSY	1.249e-01	2.264e-02
ENG	-1.143e-02	8.354e-01
EP300	6.181e-03	9.105e-01
EPCAM	1.696e-01	1.903e-03
EPHA2	-4.928e-02	3.700e-01
EPHA3	1.028e-01	6.089e-02
EPHA5	5.019e-02	3.612e-01
EPHA7	2.390e-02	6.639e-01
EPHB1	3.923e-02	4.756e-01
EPHB2	-1.639e-02	7.657e-01
EPOR	1.782e-02	7.460e-01
ERBB2	-2.790e-02	6.119e-01
ERBB3	3.648e-02	5.070e-01
ERBB4	-1.902e-01	4.851e-04
ERCC1	1.392e-01	1.100e-02
ERCC2	6.452e-02	2.403e-01
ERCC3	1.534e-02	7.803e-01
ERCC4	-4.194e-02	4.456e-01
ERCC5	7.600e-02	1.665e-01
ERCC6	5.507e-02	3.164e-01
ERG	-1.827e-01	8.076e-04
ERRFI1	-1.287e-01	1.884e-02
ESR1	-1.070e-01	5.101e-02
ESR2	-9.211e-02	9.333e-02
ETS1	-8.643e-02	1.155e-01
ETS2	1.458e-01	7.682e-03
ETV1	-3.733e-02	4.972e-01
ETV4	1.739e-01	1.445e-03
ETV5	-9.499e-02	8.347e-02
ETV6	-1.642e-01	2.656e-03
EWSR1	-2.249e-01	3.445e-05
EXT2	-1.323e-02	8.099e-01
EZH2	1.148e-01	3.620e-02
FAM46C	-1.339e-02	8.077e-01
FANCA	1.216e-01	2.653e-02
FANCB	4.030e-02	4.636e-01
FANCC	1.939e-01	3.722e-04
FANCD2	3.560e-02	5.174e-01
FANCE	-1.030e-01	6.041e-02
FANCF	-4.016e-02	4.651e-01
FANCG	-3.189e-02	5.619e-01
FANCI	9.909e-02	7.094e-02
FANCL	8.718e-02	1.123e-01
FANCM	-6.165e-02	2.619e-01
FAS	-7.334e-02	1.819e-01
FAT1	1.180e-02	8.302e-01
FBXO11	1.069e-02	8.459e-01
FBXW7	-1.915e-01	4.404e-04
FCGR2A	1.426e-01	9.160e-03
FCGR3A	-1.433e-01	8.826e-03
FDPS	8.540e-02	1.198e-01
FGF1	7.800e-02	1.556e-01
FGF10	2.214e-01	4.594e-05
FGF14	1.905e-01	4.751e-04
FGF19	2.955e-02	5.911e-01
FGF2	-9.122e-02	9.653e-02
FGF23	-1.456e-01	7.798e-03
FGF3	4.891e-02	3.737e-01
FGF4	1.604e-02	7.706e-01
FGF5	-3.544e-02	5.193e-01
FGF6	-1.493e-01	6.348e-03
FGF7	2.740e-02	6.183e-01
FGF8	-5.276e-02	3.371e-01
FGF9	-6.072e-02	2.692e-01
FGFR1	-1.026e-01	6.147e-02
FGFR2	4.654e-02	3.972e-01
FGFR3	-9.579e-02	8.091e-02
FGFR4	-8.495e-03	8.773e-01
FH	-1.292e-01	1.830e-02
FHIT	-1.883e-01	5.503e-04
FLCN	-6.041e-02	2.717e-01
FLG	-2.682e-01	6.815e-07
FLT1	8.907e-02	1.047e-01
FLT3	-1.912e-03	9.723e-01
FLT4	3.913e-02	4.767e-01
FNTB	-1.140e-01	3.764e-02
FOXA1	1.508e-01	5.828e-03
FOXL2	-1.924e-01	4.134e-04
FOXO1	4.401e-02	4.234e-01
FOXO3	3.472e-02	5.278e-01
FOXP1	5.185e-02	3.456e-01
FOXQ1	3.380e-02	5.388e-01
FRS2	-1.837e-02	7.384e-01
FUBP1	7.675e-02	1.623e-01
FUS	-1.675e-01	2.170e-03
FYN	4.677e-02	3.949e-01
G6PD	-8.238e-02	1.335e-01
GABRA6	-5.297e-02	3.352e-01
GALNT12	-1.116e-01	4.191e-02
GATA1	-1.159e-01	3.451e-02
GATA2	5.323e-02	3.329e-01
GATA3	-4.035e-03	9.415e-01
GATA4	1.345e-01	1.406e-02
GATA6	1.190e-01	2.995e-02
GEN1	1.124e-01	4.038e-02
GID4	8.080e-02	1.412e-01
GLI1	2.099e-02	7.028e-01
GLI2	8.684e-03	8.746e-01
GLI3	-7.398e-02	1.781e-01
GNA11	8.696e-02	1.132e-01
GNA13	1.987e-01	2.644e-04
GNAQ	5.112e-02	3.524e-01
GNAS	-2.201e-02	6.890e-01
GPC3	-1.157e-01	3.480e-02
GPER1	9.695e-02	7.729e-02
GPS2	1.197e-01	2.896e-02
GREM1	-4.236e-02	4.410e-01
GRIN2A	-4.663e-02	3.963e-01
GRM3	-1.401e-02	7.989e-01
GSK3B	-2.989e-02	5.868e-01
GSTP1	1.204e-02	8.267e-01
H3F3A	2.025e-02	7.127e-01
H3F3C	3.032e-02	5.814e-01
HAS3	-1.943e-02	7.240e-01
HAVCR2	1.933e-02	7.252e-01
HDAC1	-3.349e-02	5.425e-01
HDAC2	-1.399e-01	1.058e-02
HDAC3	-5.002e-02	3.628e-01
HDAC4	6.148e-02	2.632e-01
HDAC5	4.831e-02	3.795e-01
HGF	-8.296e-02	1.309e-01
HIF1A	5.502e-02	3.168e-01
HIST1H1C	8.345e-02	1.286e-01
HIST1H1E	-1.242e-01	2.342e-02
HIST1H2BD	2.897e-02	5.983e-01
HIST1H3F	-7.771e-02	1.571e-01
HIST1H4E	-5.166e-02	3.473e-01
HIST3H3	2.419e-02	6.601e-01
HLA-A	1.121e-01	4.100e-02
HLA-B	-2.277e-02	6.789e-01
HLA-C	5.711e-03	9.173e-01
HLA-DMA	5.255e-02	3.391e-01
HLA-DMB	-4.700e-02	3.926e-01
HLA-DOA	-4.043e-04	9.941e-01
HLA-DOB	4.043e-04	9.941e-01
HLA-DPA1	1.112e-01	4.263e-02
HLA-DPB1	9.611e-02	7.990e-02
HLA-DQA1	1.556e-01	4.425e-03
HLA-DQA2	3.377e-02	5.392e-01
HLA-DQB1	-1.473e-01	7.105e-03
HLA-DQB2	6.932e-02	2.070e-01
HLA-DRA	2.369e-01	1.250e-05
HLA-DRB1	-1.488e-01	6.526e-03
HLA-DRB5	-1.279e-01	1.959e-02
HLA-E	-1.676e-01	2.155e-03
HLA-F	-1.870e-01	6.033e-04
HLA-G	1.675e-01	2.164e-03
HNF1A	-6.125e-02	2.650e-01
HNF1B	1.855e-02	7.359e-01
HOXB13	7.491e-02	1.727e-01
HRAS	1.231e-01	2.466e-02
HSD3B1	-1.726e-01	1.574e-03
HSP90AA1	-1.094e-02	8.423e-01
HSPH1	1.227e-01	2.513e-02
IDH1	3.983e-02	4.689e-01
IDH2	-4.482e-02	4.149e-01
IDO1	1.184e-01	3.079e-02
IFIT1	9.426e-02	8.590e-02
IFIT2	-2.046e-02	7.098e-01
IFIT3	-1.483e-02	7.874e-01
IFNAR1	7.342e-02	1.814e-01
IFNAR2	-1.921e-01	4.229e-04
IFNGR1	-6.931e-02	2.071e-01
IFNGR2	8.291e-02	1.311e-01
IFNL3	-1.136e-01	3.832e-02
IGF1	-3.270e-02	5.520e-01
IGF1R	-1.331e-02	8.087e-01
IGF2	-7.048e-02	1.996e-01
IKBKE	2.008e-01	2.267e-04
IKZF1	1.514e-01	5.629e-03
IKZF3	-3.551e-02	5.184e-01
IL10RA	-7.782e-02	1.565e-01
IL15	nan	nan
IL2RA	2.841e-02	6.055e-01
IL6R	-2.253e-01	3.347e-05
IL7R	1.758e-01	1.274e-03
ING1	2.673e-01	7.448e-07
INHBA	-6.550e-02	2.333e-01
INPP4A	2.472e-02	6.531e-01
INPP4B	1.393e-02	8.000e-01
INPPL1	-1.579e-02	7.740e-01
INSR	7.445e-02	1.753e-01
IRF1	-3.095e-02	5.736e-01
IRF2	3.252e-02	5.543e-01
IRF4	4.347e-02	4.291e-01
IRS1	-1.193e-01	2.946e-02
IRS2	3.036e-01	1.575e-08
ITPKB	-8.829e-02	1.078e-01
JAK1	-1.367e-01	1.251e-02
JAK2	-1.158e-01	3.470e-02
JAK3	4.157e-03	9.398e-01
JUN	1.366e-01	1.258e-02
KAT6A	1.296e-02	8.137e-01
KDM5A	4.717e-02	3.909e-01
KDM5C	-1.003e-01	6.747e-02
KDM6A	4.841e-02	3.785e-01
KDM6B	-4.448e-02	4.185e-01
KDR	-4.856e-02	3.771e-01
KEAP1	-2.080e-02	7.053e-01
KEL	-3.097e-02	5.734e-01
KIF1B	1.719e-01	1.636e-03
KIT	2.992e-03	9.566e-01
KLF4	1.500e-01	6.105e-03
KLHL6	1.673e-01	2.192e-03
KLLN	1.548e-01	4.623e-03
KMT2A	-3.917e-02	4.762e-01
KMT2B	-1.316e-01	1.630e-02
KMT2C	-3.779e-02	4.919e-01
KMT2D	-3.353e-02	5.421e-01
KRAS	-1.156e-01	3.503e-02
LAG3	-1.373e-01	1.214e-02
LATS1	-5.901e-02	2.830e-01
LATS2	1.956e-01	3.301e-04
LDLR	1.147e-01	3.646e-02
LEF1	7.972e-02	1.466e-01
LMNA	1.747e-01	1.367e-03
LMO1	-6.079e-02	2.686e-01
LRP1B	6.532e-02	2.346e-01
LYN	1.474e-03	9.786e-01
LZTR1	1.251e-01	2.243e-02
MAD2L2	-1.614e-01	3.135e-03
MAF	-6.357e-02	2.473e-01
MAFB	-2.010e-01	2.226e-04
MAGI2	-8.578e-02	1.182e-01
MALT1	9.817e-02	7.361e-02
MAP2K1	1.360e-01	1.299e-02
MAP2K2	-8.223e-02	1.343e-01
MAP2K4	-1.710e-01	1.734e-03
MAP3K1	-8.557e-02	1.191e-01
MAP3K7	-5.808e-03	9.159e-01
MAPK1	-7.641e-02	1.642e-01
MAX	-9.699e-02	7.717e-02
MC1R	1.322e-01	1.577e-02
MCL1	-1.741e-01	1.428e-03
MDC1	-1.523e-02	7.818e-01
MDM2	4.594e-02	4.034e-01
MDM4	1.641e-01	2.663e-03
MECOM	-1.664e-01	2.313e-03
MED1	-4.820e-02	3.806e-01
MED12	-1.508e-01	5.834e-03
MEF2B	-1.203e-02	8.269e-01
MEN1	5.257e-02	3.388e-01
MET	-5.575e-02	3.105e-01
MGA	-1.484e-02	7.874e-01
MGMT	2.600e-02	6.364e-01
MIB1	6.322e-02	2.500e-01
MITF	-1.178e-01	3.160e-02
MKI67	8.447e-02	1.239e-01
MLH1	7.518e-02	1.711e-01
MLH3	-8.219e-02	1.345e-01
MLLT3	-2.410e-02	6.612e-01
MPL	1.943e-01	3.616e-04
MRE11	9.382e-02	8.737e-02
MS4A1	-9.485e-02	8.396e-02
MSH2	-6.904e-02	2.089e-01
MSH3	-4.401e-02	4.234e-01
MSH6	1.164e-02	8.324e-01
MST1	1.436e-01	8.698e-03
MST1R	6.975e-02	2.043e-01
MTA1	1.580e-01	3.856e-03
MTAP	-3.087e-01	8.809e-09
MTHFR	-1.101e-01	4.466e-02
MTOR	1.791e-01	1.027e-03
MTRR	-1.187e-01	3.033e-02
MUTYH	-7.299e-02	1.840e-01
MYB	-2.467e-01	5.214e-06
MYC	1.816e-01	8.715e-04
MYCL	8.642e-02	1.155e-01
MYCN	3.882e-02	4.802e-01
MYD88	2.830e-02	6.068e-01
MYH11	-4.142e-02	4.512e-01
MYOD1	1.805e-01	9.369e-04
NBN	-3.154e-02	5.663e-01
NCOA3	-2.171e-01	6.497e-05
NCOR1	-3.760e-02	4.942e-01
NCOR2	4.251e-02	4.394e-01
NEGR1	-1.324e-01	1.559e-02
NF1	1.357e-01	1.317e-02
NF2	3.568e-02	5.164e-01
NFE2L2	-1.622e-02	7.681e-01
NFKBIA	-1.012e-01	6.515e-02
NHP2	3.112e-02	5.715e-01
NKX2-1	-1.390e-01	1.108e-02
NKX3-1	-2.205e-01	4.929e-05
NOTCH1	2.714e-02	6.217e-01
NOTCH2	6.083e-02	2.684e-01
NOTCH3	-1.475e-01	6.996e-03
NOTCH4	-1.295e-01	1.809e-02
NPM1	-1.624e-01	2.953e-03
NQO1	2.357e-02	6.682e-01
NRAS	-8.220e-02	1.344e-01
NRG1	6.258e-02	2.548e-01
NRIP1	-1.647e-01	2.568e-03
NSD1	-4.064e-02	4.598e-01
NSD2	-1.306e-01	1.711e-02
NT5C2	3.358e-02	5.414e-01
NTHL1	8.995e-02	1.013e-01
NTRK1	-5.733e-02	2.969e-01
NTRK2	-1.584e-01	3.748e-03
NTRK3	6.847e-02	2.127e-01
NUDT15	-8.127e-02	1.389e-01
NUP93	-1.085e-01	4.794e-02
NUP98	2.686e-02	6.253e-01
P2RY8	-1.655e-01	2.441e-03
PA2G4	-3.765e-02	4.935e-01
PAK1	-8.807e-02	1.087e-01
PAK3	1.270e-01	2.039e-02
PAK5	2.680e-02	6.260e-01
PALB2	-1.055e-01	5.452e-02
PALLD	1.616e-02	7.689e-01
PARK2	2.763e-02	6.154e-01
PARP1	-1.244e-01	2.317e-02
PAX5	8.959e-02	1.027e-01
PAX7	1.127e-01	3.977e-02
PAX8	-4.169e-02	4.483e-01
PBRM1	-1.062e-01	5.282e-02
PCBP1	-1.074e-01	5.013e-02
PDCD1	-1.743e-02	7.514e-01
PDCD1LG2	8.900e-02	1.050e-01
PDGFRA	-1.425e-01	9.203e-03
PDGFRB	4.426e-02	4.208e-01
PDK1	1.114e-03	9.838e-01
PDPK1	-1.408e-02	7.980e-01
PELP1	1.017e-01	6.371e-02
PGR	1.008e-01	6.627e-02
PHB2	-6.431e-02	2.419e-01
PHF6	8.379e-02	1.270e-01
PHOX2B	1.714e-01	1.698e-03
PIAS4	3.137e-02	5.684e-01
PIK3C2B	2.585e-02	6.383e-01
PIK3C2G	8.830e-02	1.078e-01
PIK3C3	1.856e-01	6.668e-04
PIK3CA	-1.127e-01	3.988e-02
PIK3CB	1.747e-01	1.372e-03
PIK3CD	-1.115e-01	4.210e-02
PIK3CG	4.831e-02	3.795e-01
PIK3R1	-1.106e-01	4.370e-02
PIK3R2	4.907e-03	9.289e-01
PIK3R3	2.198e-01	5.226e-05
PIM1	-5.741e-02	2.962e-01
PLCG2	1.130e-01	3.940e-02
PLK2	-1.688e-01	1.999e-03
PML	1.576e-01	3.942e-03
PMS1	-4.935e-03	9.285e-01
PMS2	-1.054e-01	5.459e-02
PNRC1	1.592e-02	7.722e-01
POLD1	-1.680e-01	2.092e-03
POLE	-8.891e-02	1.053e-01
POLH	-7.871e-02	1.518e-01
POT1	-9.922e-04	9.856e-01
POU2F2	-4.614e-02	4.014e-01
PPP1CA	-6.164e-02	2.620e-01
PPP1CB	-1.520e-01	5.449e-03
PPP1CC	-6.768e-02	2.180e-01
PPP1R15A	1.878e-02	7.328e-01
PPP2CA	1.034e-02	8.509e-01
PPP2CB	8.165e-02	1.371e-01
PPP2R1A	-1.107e-01	4.348e-02
PPP2R1B	3.120e-03	9.548e-01
PPP2R2A	-1.940e-01	3.705e-04
PPP6C	-3.356e-02	5.416e-01
PRAME	-8.454e-03	8.779e-01
PRCC	-7.645e-02	1.640e-01
PRDM1	7.744e-02	1.585e-01
PREX2	6.597e-02	2.299e-01
PRF1	-4.365e-02	4.273e-01
PRKAR1A	-1.174e-02	8.310e-01
PRKCI	-1.516e-01	5.565e-03
PRKCZ	1.606e-02	7.703e-01
PRKDC	9.368e-02	8.787e-02
PRPF40B	-4.383e-02	4.254e-01
PRSS1	8.630e-02	1.160e-01
PRSS2	-1.028e-01	6.084e-02
PRSS8	-7.275e-02	1.854e-01
PTCH1	6.296e-02	2.519e-01
PTCH2	2.856e-02	6.035e-01
PTEN	-1.823e-01	8.298e-04
PTK2	7.210e-02	1.894e-01
PTPN11	-7.352e-02	1.808e-01
PTPN13	-1.436e-01	8.707e-03
PTPN22	2.517e-02	6.471e-01
PTPRD	-2.850e-02	6.044e-01
QKI	-1.533e-02	7.805e-01
RAB35	-1.247e-01	2.288e-02
RAC1	1.033e-01	5.967e-02
RAD21	1.013e-01	6.472e-02
RAD50	7.654e-02	1.635e-01
RAD51	nan	nan
RAD51B	-1.935e-01	3.845e-04
RAD51C	-1.704e-02	7.567e-01
RAD51D	-6.267e-02	2.541e-01
RAD52	8.901e-02	1.049e-01
RAD54L	-9.492e-02	8.373e-02
RAF1	1.267e-01	2.069e-02
RANBP2	7.536e-02	1.701e-01
RARA	-5.148e-03	9.254e-01
RASA1	1.651e-02	7.640e-01
RB1	5.270e-01	3.417e-25
RBL1	-2.130e-01	8.961e-05
RBL2	-3.042e-02	5.802e-01
RBM10	9.081e-02	9.808e-02
RECQL4	3.178e-02	5.633e-01
REL	-5.211e-02	3.431e-01
RET	2.790e-02	6.119e-01
RHOA	-4.795e-02	3.831e-01
RHPN2	-6.373e-02	2.461e-01
RICTOR	-1.990e-01	2.586e-04
RINT1	-5.496e-03	9.204e-01
RIT1	-9.123e-02	9.650e-02
RNF139	5.221e-03	9.244e-01
RNF43	8.854e-02	1.068e-01
ROS1	-1.992e-02	7.172e-01
RPL5	1.041e-01	5.765e-02
RPS15	-1.313e-01	1.655e-02
RPS6KA4	6.505e-02	2.365e-01
RPS6KB1	5.463e-02	3.203e-01
RPS6KB2	-3.601e-02	5.125e-01
RPTOR	-5.551e-02	3.125e-01
RSF1	1.768e-01	1.200e-03
RUNX1	2.121e-01	9.584e-05
RUNX1T1	-1.409e-01	1.005e-02
RXRA	7.395e-02	1.782e-01
SCG5	-1.872e-01	5.949e-04
SDHA	1.490e-01	6.453e-03
SDHAF2	-1.365e-02	8.040e-01
SDHB	1.250e-01	2.249e-02
SDHC	1.641e-01	2.672e-03
SDHD	-4.732e-02	3.893e-01
SEC23B	-8.605e-02	1.171e-01
SEMA3C	-8.476e-04	9.877e-01
SETBP1	-1.711e-01	1.728e-03
SETD2	6.123e-02	2.652e-01
SF1	8.959e-02	1.027e-01
SF3B1	-3.703e-02	5.006e-01
SGK1	-1.353e-02	8.057e-01
SH2B3	-7.712e-02	1.603e-01
SH2D1A	-1.574e-01	3.993e-03
SHQ1	-1.561e-02	7.766e-01
SKP1	1.056e-01	5.417e-02
SLC26A3	4.676e-02	3.950e-01
SLC47A2	6.596e-02	2.300e-01
SLIT2	5.504e-02	3.167e-01
SLX4	-7.374e-02	1.794e-01
SMAD2	-2.205e-01	4.952e-05
SMAD3	7.338e-02	1.816e-01
SMAD4	-1.620e-02	7.683e-01
SMARCA1	1.796e-01	9.971e-04
SMARCA4	5.144e-02	3.494e-01
SMARCB1	3.589e-02	5.140e-01
SMARCE1	4.281e-02	4.362e-01
SMC1A	6.247e-02	2.556e-01
SMC3	-3.785e-02	4.912e-01
SMO	3.136e-02	5.686e-01
SNCAIP	-4.167e-02	4.485e-01
SOCS1	-5.817e-02	2.899e-01
SOD2	9.809e-02	7.385e-02
SOX10	-6.166e-02	2.618e-01
SOX17	-8.950e-02	1.030e-01
SOX2	-1.900e-01	4.912e-04
SOX9	-7.788e-02	1.562e-01
SPEN	1.485e-01	6.628e-03
SPINK1	nan	nan
SPOP	1.532e-02	7.807e-01
SPRED1	2.715e-02	6.215e-01
SPTA1	1.106e-02	8.406e-01
SQSTM1	1.095e-01	4.577e-02
SRC	-1.900e-01	4.913e-04
SRSF2	-5.097e-02	3.538e-01
STAG1	9.303e-02	9.009e-02
STAG2	-1.708e-01	1.754e-03
STAT3	-5.733e-02	2.969e-01
STAT4	1.506e-01	5.896e-03
STAT5A	-1.164e-01	3.368e-02
STAT5B	9.309e-02	8.987e-02
STAT6	-3.833e-02	4.858e-01
STK11	-3.134e-02	5.687e-01
SUFU	-7.765e-02	1.574e-01
SUZ12	-6.012e-03	9.130e-01
SYK	7.612e-02	1.658e-01
TAF1	-1.824e-01	8.280e-04
TANC1	7.937e-02	1.484e-01
TAP1	1.002e-01	6.790e-02
TAP2	1.783e-02	7.458e-01
TBC1D12	5.875e-02	2.850e-01
TBL1XR1	-1.266e-01	2.088e-02
TBX3	9.364e-02	8.800e-02
TCF3	-1.330e-01	1.519e-02
TCF7L2	-1.486e-02	7.870e-01
TCL1A	8.688e-02	1.135e-01
TERT	2.550e-01	2.426e-06
TET1	9.825e-03	8.582e-01
TET2	-5.336e-02	3.317e-01
TFDP1	-1.952e-01	3.386e-04
TFF1	1.646e-01	2.582e-03
TGFBR1	-1.111e-01	4.278e-02
TGFBR2	-3.615e-02	5.109e-01
TIGIT	-1.737e-01	1.465e-03
TLR4	7.794e-02	1.559e-01
TMEM127	-6.331e-02	2.493e-01
TMEM173	-2.185e-02	6.912e-01
TMPRSS2	-1.703e-01	1.820e-03
TNF	1.423e-01	9.315e-03
TNFAIP3	-2.699e-02	6.235e-01
TNFRSF14	1.625e-02	7.677e-01
TNFRSF17	6.328e-03	9.084e-01
TNFRSF9	1.921e-03	9.721e-01
TOP1	2.109e-01	1.052e-04
TOP2A	-9.321e-05	9.986e-01
TP53	-2.393e-01	1.008e-05
TP63	1.367e-01	1.254e-02
TPM1	-6.914e-02	2.082e-01
TPMT	5.017e-02	3.614e-01
TPRX1	-2.369e-02	6.667e-01
TRAF2	-7.836e-02	1.536e-01
TRAF3	-6.014e-02	2.739e-01
TRAF7	9.537e-02	8.227e-02
TSC1	1.012e-01	6.506e-02
TSC2	2.229e-02	6.853e-01
TSHR	-1.127e-01	3.979e-02
TUSC3	-8.735e-02	1.116e-01
TYMS	-8.152e-02	1.377e-01
U2AF1	-8.601e-02	1.172e-01
UBE2T	1.621e-01	3.003e-03
UMPS	-3.239e-02	5.559e-01
UPF1	-3.160e-02	5.656e-01
VEGFA	1.560e-01	4.317e-03
VHL	6.244e-02	2.558e-01
VSIR	-1.322e-01	1.577e-02
