Gene	Rho	P_val
EPHA7	4.862e-02	3.765e-01
EPHB1	7.154e-02	1.929e-01
EPHB2	-1.231e-02	8.230e-01
EPOR	-1.223e-01	2.561e-02
ERBB2	-4.866e-02	3.761e-01
ERBB3	1.121e-01	4.096e-02
ERBB4	-5.696e-02	3.001e-01
ERCC1	1.046e-01	5.647e-02
ERCC2	2.284e-02	6.779e-01
ERCC3	1.373e-01	1.211e-02
ERCC4	-2.617e-02	6.342e-01
ERCC5	3.117e-02	5.708e-01
ERCC6	-4.180e-02	4.471e-01
ERG	-1.636e-01	2.748e-03
ERRFI1	-1.275e-01	1.999e-02
ESR1	-6.907e-02	2.087e-01
ESR2	-1.021e-01	6.280e-02
ETS1	-1.593e-01	3.555e-03
ETS2	4.344e-02	4.295e-01
ETV1	-1.109e-02	8.402e-01
ETV4	1.366e-01	1.259e-02
ETV5	-9.096e-02	9.751e-02
ETV6	-9.213e-02	9.326e-02
EWSR1	-8.064e-02	1.420e-01
EXT2	-6.078e-02	2.687e-01
EZH2	5.496e-02	3.173e-01
FAM46C	-6.459e-02	2.398e-01
FANCA	6.865e-02	2.115e-01
FANCB	4.562e-02	4.067e-01
FANCC	9.869e-02	7.209e-02
FANCD2	4.030e-02	4.636e-01
FANCE	-1.096e-01	4.566e-02
FANCF	-1.365e-01	1.269e-02
FANCG	1.561e-03	9.774e-01
FANCI	1.067e-01	5.180e-02
FANCL	-5.276e-02	3.371e-01
FANCM	5.782e-02	2.928e-01
FAS	8.011e-02	1.447e-01
FAT1	-1.889e-02	7.313e-01
FBXO11	1.879e-03	9.728e-01
FBXW7	-1.034e-01	5.936e-02
FCGR2A	-7.484e-03	8.918e-01
FCGR3A	-6.644e-02	2.266e-01
FDPS	9.204e-02	9.359e-02
FGF1	1.084e-01	4.810e-02
FGF10	2.381e-01	1.124e-05
FGF14	1.469e-01	7.235e-03
FGF19	4.358e-02	4.279e-01
FGF2	1.025e-01	6.163e-02
FGF23	-4.970e-02	3.660e-01
FGF3	2.364e-02	6.673e-01
FGF4	-2.696e-02	6.239e-01
FGF5	-1.927e-02	7.260e-01
FGF6	-5.526e-02	3.147e-01
FGF7	1.827e-02	7.398e-01
FGF8	-4.129e-02	4.526e-01
FGF9	9.516e-03	8.626e-01
FGFR1	-4.533e-02	4.096e-01
FGFR2	-2.261e-02	6.810e-01
FGFR3	-1.666e-02	7.620e-01
FGFR4	-6.424e-02	2.424e-01
FH	-2.550e-02	6.429e-01
FHIT	-1.608e-01	3.249e-03
FLCN	-3.554e-02	5.180e-01
FLG	-2.346e-01	1.528e-05
FLT1	-1.300e-02	8.131e-01
FLT3	1.617e-02	7.688e-01
FLT4	6.262e-02	2.545e-01
FNTB	-2.132e-01	8.793e-05
FOXA1	8.807e-02	1.087e-01
FOXL2	-1.412e-01	9.863e-03
FOXO1	4.397e-02	4.238e-01
FOXO3	7.539e-03	8.910e-01
FOXP1	2.911e-02	5.965e-01
FOXQ1	7.724e-02	1.596e-01
FRS2	5.992e-02	2.756e-01
FUBP1	1.761e-01	1.252e-03
FUS	-1.133e-01	3.882e-02
FYN	3.792e-02	4.904e-01
G6PD	-8.852e-02	1.069e-01
GABRA6	4.192e-02	4.458e-01
GALNT12	3.429e-02	5.329e-01
GATA1	-5.636e-02	3.051e-01
GATA2	4.652e-02	3.974e-01
GATA3	-3.809e-02	4.885e-01
GATA4	8.295e-02	1.309e-01
GATA6	6.854e-02	2.122e-01
GEN1	8.232e-02	1.339e-01
GID4	7.121e-02	1.949e-01
GLI1	-6.590e-02	2.304e-01
GLI2	-4.148e-02	4.506e-01
GLI3	-1.270e-01	2.039e-02
GNA11	1.449e-01	8.102e-03
GNA13	7.546e-02	1.695e-01
GNAQ	5.430e-02	3.232e-01
GNAS	-1.019e-01	6.322e-02
GPC3	-9.556e-02	8.163e-02
GPER1	7.848e-02	1.530e-01
GPS2	2.635e-02	6.318e-01
GREM1	-2.033e-02	7.116e-01
GRIN2A	3.197e-02	5.610e-01
GRM3	-5.686e-02	3.009e-01
GSK3B	-1.170e-01	3.285e-02
GSTP1	6.265e-02	2.542e-01
H3F3A	2.308e-02	6.747e-01
H3F3C	4.245e-02	4.400e-01
HAS3	5.353e-02	3.301e-01
HAVCR2	-6.991e-02	2.032e-01
HDAC1	-8.155e-02	1.375e-01
HDAC2	-6.662e-02	2.253e-01
HDAC3	-1.111e-01	4.278e-02
HDAC4	-5.491e-02	3.178e-01
HDAC5	1.078e-01	4.926e-02
HGF	-1.621e-02	7.682e-01
HIF1A	-1.867e-02	7.342e-01
HIST1H1C	-7.019e-02	2.014e-01
HIST1H1E	-7.903e-02	1.501e-01
HIST1H2BD	-2.938e-02	5.932e-01
HIST1H3F	-8.718e-02	1.123e-01
HIST1H4E	1.151e-01	3.581e-02
HIST3H3	-1.855e-02	7.359e-01
HLA-A	8.574e-02	1.184e-01
HLA-B	-6.427e-03	9.070e-01
HLA-C	-6.575e-03	9.049e-01
HLA-DMA	7.528e-02	1.705e-01
HLA-DMB	-5.101e-02	3.534e-01
HLA-DOA	-3.032e-02	5.814e-01
HLA-DOB	3.032e-02	5.814e-01
HLA-DPA1	8.655e-02	1.149e-01
HLA-DPB1	1.218e-01	2.623e-02
HLA-DQA1	2.071e-01	1.408e-04
HLA-DQA2	6.725e-02	2.210e-01
HLA-DQB1	-1.946e-01	3.538e-04
HLA-DQB2	6.367e-02	2.466e-01
HLA-DRA	2.212e-01	4.652e-05
HLA-DRB1	-1.917e-01	4.354e-04
HLA-DRB5	-1.947e-01	3.510e-04
HLA-E	-1.918e-01	4.313e-04
HLA-F	-2.049e-01	1.667e-04
HLA-G	7.450e-02	1.750e-01
HNF1A	5.173e-04	9.925e-01
HNF1B	6.041e-03	9.125e-01
HOXB13	-1.172e-03	9.830e-01
HRAS	1.176e-01	3.199e-02
HSD3B1	-1.236e-01	2.407e-02
HSP90AA1	-1.160e-01	3.438e-02
HSPH1	8.938e-02	1.035e-01
IDH1	4.639e-02	3.988e-01
IDH2	4.440e-03	9.357e-01
IDO1	1.079e-01	4.922e-02
IFIT1	9.146e-02	9.566e-02
IFIT2	-1.239e-01	2.373e-02
IFIT3	-5.502e-02	3.168e-01
IFNAR1	4.830e-02	3.796e-01
IFNAR2	-2.522e-01	3.150e-06
IFNGR1	-9.650e-02	7.868e-02
IFNGR2	4.852e-02	3.775e-01
IFNL3	-1.273e-01	2.016e-02
IGF1	6.079e-02	2.687e-01
IGF1R	-7.330e-02	1.821e-01
IGF2	-1.715e-01	1.687e-03
IKBKE	2.028e-01	1.945e-04
IKZF1	1.350e-01	1.367e-02
IKZF3	-1.499e-02	7.853e-01
IL10RA	-1.179e-01	3.151e-02
IL15	nan	nan
IL2RA	7.165e-02	1.921e-01
IL6R	-1.572e-01	4.020e-03
IL7R	2.395e-01	9.906e-06
ING1	2.227e-01	4.138e-05
INHBA	-7.419e-02	1.768e-01
INPP4A	-6.574e-03	9.049e-01
INPP4B	9.139e-02	9.593e-02
INPPL1	-1.549e-02	7.782e-01
INSR	6.758e-02	2.187e-01
IRF1	-2.968e-02	5.894e-01
IRF2	1.185e-01	3.061e-02
IRF4	8.099e-02	1.403e-01
IRS1	-1.112e-01	4.262e-02
IRS2	1.928e-01	4.022e-04
ITPKB	-2.386e-02	6.644e-01
JAK1	-3.404e-02	5.359e-01
JAK2	-7.198e-02	1.901e-01
JAK3	-3.985e-02	4.686e-01
JUN	9.672e-02	7.800e-02
KAT6A	-3.274e-02	5.516e-01
KDM5A	2.764e-02	6.153e-01
KDM5C	-2.770e-02	6.145e-01
KDM6A	3.579e-02	5.151e-01
KDM6B	-7.869e-02	1.519e-01
KDR	-1.039e-01	5.833e-02
KEAP1	-8.182e-02	1.362e-01
KEL	-8.508e-02	1.213e-01
KIF1B	7.562e-02	1.686e-01
KIT	9.081e-02	9.805e-02
KLF4	1.216e-01	2.645e-02
KLHL6	1.168e-02	8.319e-01
KLLN	1.734e-02	7.525e-01
KMT2A	2.928e-02	5.945e-01
KMT2B	-2.251e-02	6.823e-01
KMT2C	4.260e-02	4.384e-01
KMT2D	1.781e-03	9.742e-01
KRAS	-5.786e-02	2.925e-01
LAG3	-7.570e-02	1.682e-01
LATS1	-2.139e-02	6.974e-01
LATS2	4.648e-02	3.979e-01
LDLR	6.030e-03	9.127e-01
LEF1	1.491e-02	7.863e-01
LMNA	1.013e-01	6.477e-02
LMO1	-7.513e-02	1.714e-01
LRP1B	9.281e-02	9.085e-02
LYN	1.587e-01	3.691e-03
LZTR1	1.096e-01	4.564e-02
MAD2L2	-1.394e-01	1.085e-02
MAF	-3.820e-02	4.872e-01
MAFB	-9.395e-02	8.696e-02
MAGI2	-2.036e-01	1.832e-04
MALT1	6.351e-02	2.478e-01
MAP2K1	-4.608e-02	4.020e-01
MAP2K2	-8.949e-02	1.031e-01
MAP2K4	-9.763e-02	7.521e-02
MAP3K1	-1.414e-02	7.972e-01
MAP3K7	1.223e-01	2.564e-02
MAPK1	2.519e-02	6.469e-01
MAX	-1.122e-01	4.069e-02
MC1R	1.306e-01	1.711e-02
MCL1	-1.279e-01	1.954e-02
MDC1	-4.435e-02	4.199e-01
MDM2	7.499e-02	1.722e-01
MDM4	1.493e-01	6.328e-03
MECOM	-1.508e-01	5.829e-03
MED1	-1.112e-01	4.258e-02
MED12	-4.376e-02	4.261e-01
MEF2B	-1.046e-01	5.661e-02
MEN1	2.402e-02	6.623e-01
MET	-1.351e-02	8.060e-01
MGA	-1.186e-01	3.043e-02
MGMT	8.471e-02	1.229e-01
MIB1	9.630e-02	7.930e-02
MITF	-1.009e-01	6.604e-02
MKI67	5.885e-02	2.843e-01
MLH1	5.897e-02	2.832e-01
MLH3	-1.095e-01	4.579e-02
MLLT3	-1.601e-01	3.392e-03
MPL	1.756e-01	1.293e-03
MRE11	1.260e-01	2.144e-02
MS4A1	1.961e-02	7.214e-01
MSH2	-1.554e-01	4.481e-03
MSH3	1.663e-02	7.623e-01
MSH6	5.813e-02	2.902e-01
MST1	1.938e-01	3.740e-04
MST1R	6.329e-02	2.495e-01
MTA1	1.388e-01	1.124e-02
MTAP	-2.920e-01	5.744e-08
MTHFR	-1.034e-01	5.942e-02
MTOR	8.683e-02	1.137e-01
MTRR	-2.222e-01	4.299e-05
MUTYH	-4.770e-02	3.855e-01
MYB	-4.177e-02	4.474e-01
MYC	1.057e-01	5.392e-02
MYCL	6.466e-02	2.393e-01
MYCN	-5.502e-02	3.168e-01
MYD88	-8.394e-02	1.264e-01
MYH11	1.364e-02	8.041e-01
MYOD1	1.194e-01	2.932e-02
NBN	2.052e-02	7.091e-01
NCOA3	-1.136e-01	3.830e-02
NCOR1	2.780e-02	6.133e-01
NCOR2	6.933e-03	8.997e-01
NEGR1	-1.300e-01	1.760e-02
NF1	-4.146e-03	9.399e-01
NF2	-9.455e-02	8.494e-02
NFE2L2	5.209e-03	9.246e-01
NFKBIA	-5.920e-02	2.814e-01
NHP2	8.343e-02	1.287e-01
NKX2-1	-7.151e-02	1.930e-01
NKX3-1	-9.243e-02	9.218e-02
NOTCH1	1.297e-02	8.136e-01
NOTCH2	1.835e-02	7.387e-01
NOTCH3	-8.392e-02	1.264e-01
NOTCH4	-1.042e-01	5.753e-02
NPM1	-8.623e-02	1.163e-01
NQO1	6.814e-02	2.149e-01
NRAS	6.556e-03	9.051e-01
NRG1	1.382e-02	8.016e-01
NRIP1	-1.962e-01	3.161e-04
NSD1	-2.953e-02	5.913e-01
NSD2	-1.322e-01	1.577e-02
NT5C2	6.130e-02	2.647e-01
NTHL1	6.177e-02	2.610e-01
NTRK1	-4.076e-02	4.585e-01
NTRK2	-6.022e-02	2.732e-01
NTRK3	1.502e-01	6.027e-03
NUDT15	-5.775e-02	2.934e-01
NUP93	2.290e-02	6.771e-01
NUP98	6.152e-02	2.629e-01
P2RY8	-8.379e-02	1.270e-01
PA2G4	5.016e-02	3.615e-01
PAK1	-7.242e-02	1.874e-01
PAK3	1.539e-01	4.887e-03
PAK5	8.889e-03	8.716e-01
PALB2	-2.688e-02	6.251e-01
PALLD	7.327e-02	1.822e-01
PARK2	-1.027e-01	6.124e-02
PARP1	-9.291e-02	9.052e-02
PAX5	1.635e-01	2.769e-03
PAX7	6.193e-02	2.598e-01
PAX8	-9.609e-02	7.996e-02
PBRM1	-1.282e-01	1.924e-02
PCBP1	-1.565e-02	7.760e-01
PDCD1	-8.647e-02	1.153e-01
PDCD1LG2	4.014e-02	4.653e-01
PDGFRA	-6.578e-02	2.313e-01
PDGFRB	3.551e-02	5.185e-01
PDK1	8.798e-02	1.090e-01
PDPK1	-6.705e-04	9.903e-01
PELP1	6.189e-02	2.600e-01
PGR	5.915e-02	2.818e-01
PHB2	1.802e-02	7.432e-01
PHF6	7.850e-02	1.529e-01
PHOX2B	2.661e-02	6.285e-01
PIAS4	-8.753e-02	1.109e-01
PIK3C2B	3.020e-02	5.829e-01
PIK3C2G	1.348e-01	1.382e-02
PIK3C3	8.744e-02	1.112e-01
PIK3CA	-6.294e-02	2.521e-01
PIK3CB	1.189e-01	3.007e-02
PIK3CD	4.792e-02	3.834e-01
PIK3CG	-1.630e-02	7.670e-01
PIK3R1	-5.108e-02	3.528e-01
PIK3R2	-8.099e-02	1.402e-01
PIK3R3	1.803e-01	9.518e-04
PIM1	-6.842e-02	2.130e-01
PLCG2	3.388e-02	5.378e-01
PLK2	-2.546e-02	6.434e-01
PML	1.932e-01	3.913e-04
PMS1	-1.227e-01	2.513e-02
PMS2	-7.219e-02	1.888e-01
PNRC1	4.009e-02	4.660e-01
POLD1	-1.551e-01	4.553e-03
POLE	2.110e-02	7.012e-01
POLH	-5.431e-02	3.231e-01
POT1	5.620e-02	3.065e-01
POU2F2	-1.154e-01	3.529e-02
PPP1CA	1.246e-02	8.208e-01
PPP1CB	-1.766e-01	1.208e-03
PPP1CC	-1.164e-01	3.369e-02
PPP1R15A	4.222e-02	4.426e-01
PPP2CA	-2.982e-02	5.877e-01
PPP2CB	3.476e-02	5.274e-01
PPP2R1A	-9.387e-02	8.721e-02
PPP2R1B	-2.508e-03	9.636e-01
PPP2R2A	-1.571e-01	4.053e-03
PPP6C	-1.065e-02	8.465e-01
PRAME	-3.477e-02	5.272e-01
PRCC	-7.143e-02	1.935e-01
PRDM1	1.815e-01	8.788e-04
PREX2	1.625e-02	7.677e-01
PRF1	-8.092e-02	1.406e-01
PRKAR1A	-6.573e-02	2.316e-01
PRKCI	-5.223e-02	3.421e-01
PRKCZ	1.032e-02	8.511e-01
PRKDC	-5.117e-02	3.519e-01
PRPF40B	-2.390e-02	6.639e-01
PRSS1	6.736e-02	2.202e-01
PRSS2	-9.192e-02	9.400e-02
PRSS8	1.089e-02	8.431e-01
PTCH1	3.303e-02	5.481e-01
PTCH2	3.938e-02	4.739e-01
PTEN	-1.442e-01	8.411e-03
PTK2	5.590e-02	3.092e-01
PTPN11	-1.527e-01	5.231e-03
PTPN13	-3.513e-02	5.229e-01
PTPN22	1.080e-01	4.889e-02
PTPRD	5.884e-02	2.843e-01
QKI	7.509e-03	8.914e-01
RAB35	-5.053e-03	9.268e-01
RAC1	3.166e-02	5.648e-01
RAD21	1.440e-01	8.497e-03
RAD50	1.914e-01	4.441e-04
RAD51	nan	nan
RAD51B	-2.286e-01	2.542e-05
RAD51C	3.736e-04	9.946e-01
RAD51D	-1.158e-02	8.332e-01
RAD52	3.981e-02	4.691e-01
RAD54L	-1.899e-01	4.930e-04
RAF1	9.506e-02	8.324e-02
RANBP2	-9.465e-04	9.863e-01
RARA	1.482e-02	7.876e-01
RASA1	1.388e-02	8.007e-01
RB1	4.194e-01	1.289e-15
RBL1	-1.116e-01	4.180e-02
RBL2	-1.108e-01	4.333e-02
RBM10	4.750e-03	9.312e-01
RECQL4	1.432e-02	7.945e-01
REL	-5.293e-02	3.356e-01
RET	-3.198e-02	5.608e-01
RHOA	-1.292e-01	1.838e-02
RHPN2	-6.578e-02	2.312e-01
RICTOR	-2.796e-01	2.134e-07
RINT1	-1.214e-01	2.669e-02
RIT1	-1.327e-01	1.536e-02
RNF139	-8.604e-02	1.171e-01
RNF43	2.404e-02	6.620e-01
ROS1	-3.206e-02	5.599e-01
RPL5	8.543e-02	1.197e-01
RPS15	1.574e-01	3.989e-03
RPS6KA4	1.275e-01	1.992e-02
RPS6KB1	6.551e-02	2.331e-01
RPS6KB2	1.814e-02	7.416e-01
RPTOR	4.353e-02	4.285e-01
RSF1	1.910e-01	4.560e-04
RUNX1	1.583e-01	3.787e-03
RUNX1T1	-1.842e-01	7.328e-04
RXRA	-2.461e-02	6.546e-01
SCG5	-1.498e-01	6.177e-03
SDHA	1.768e-01	1.193e-03
SDHAF2	6.124e-02	2.652e-01
SDHB	3.728e-02	4.978e-01
SDHC	1.185e-01	3.064e-02
SDHD	-1.355e-01	1.337e-02
SEC23B	1.184e-02	8.296e-01
SEMA3C	3.019e-02	5.830e-01
SETBP1	-1.753e-02	7.500e-01
SETD2	1.045e-01	5.689e-02
SF1	5.816e-02	2.900e-01
SF3B1	-6.520e-02	2.354e-01
SGK1	-4.234e-03	9.386e-01
SH2B3	-1.359e-01	1.308e-02
SH2D1A	-1.085e-01	4.792e-02
SHQ1	2.313e-02	6.741e-01
SKP1	-5.169e-02	3.471e-01
SLC26A3	4.988e-02	3.642e-01
SLC47A2	6.580e-02	2.311e-01
SLIT2	-4.452e-02	4.181e-01
SLX4	1.749e-02	7.504e-01
SMAD2	-1.367e-01	1.251e-02
SMAD3	-7.448e-02	1.752e-01
SMAD4	-5.607e-02	3.077e-01
SMARCA1	1.420e-01	9.452e-03
SMARCA4	6.361e-02	2.470e-01
SMARCB1	3.667e-03	9.468e-01
SMARCE1	-1.587e-02	7.730e-01
SMC1A	-4.147e-02	4.507e-01
SMC3	3.668e-02	5.048e-01
SMO	-5.355e-02	3.299e-01
SNCAIP	-9.078e-02	9.816e-02
SOCS1	-9.951e-02	6.974e-02
SOD2	1.116e-01	4.189e-02
SOX10	-3.314e-02	5.467e-01
SOX17	9.581e-02	8.085e-02
SOX2	-1.387e-01	1.131e-02
SOX9	-7.161e-02	1.924e-01
SPEN	4.686e-02	3.940e-01
SPINK1	nan	nan
SPOP	-3.392e-02	5.374e-01
SPRED1	1.086e-01	4.766e-02
SPTA1	-5.841e-02	2.879e-01
SQSTM1	1.076e-01	4.986e-02
SRC	-8.831e-02	1.077e-01
SRSF2	-5.329e-02	3.323e-01
STAG1	2.706e-02	6.227e-01
STAG2	-1.594e-01	3.538e-03
STAT3	6.137e-02	2.641e-01
STAT4	6.102e-02	2.669e-01
STAT5A	-4.632e-02	3.995e-01
STAT5B	1.141e-01	3.747e-02
STAT6	1.598e-01	3.466e-03
STK11	6.135e-03	9.112e-01
SUFU	-8.279e-02	1.317e-01
SUZ12	7.420e-02	1.767e-01
SYK	7.363e-02	1.801e-01
TAF1	-1.695e-01	1.909e-03
TANC1	4.335e-02	4.304e-01
TAP1	1.426e-01	9.180e-03
TAP2	-2.267e-02	6.802e-01
TBC1D12	-3.912e-02	4.768e-01
TBL1XR1	-5.620e-02	3.066e-01
TBX3	-9.593e-02	8.047e-02
TCF3	-7.081e-02	1.974e-01
TCF7L2	2.473e-02	6.530e-01
TCL1A	9.058e-02	9.892e-02
TERT	2.972e-01	3.223e-08
TET1	-1.036e-01	5.895e-02
TET2	-1.222e-01	2.575e-02
TFDP1	-9.385e-02	8.727e-02
TFF1	1.581e-01	3.832e-03
TGFBR1	-1.428e-01	9.054e-03
TGFBR2	-6.655e-02	2.258e-01
TIGIT	-7.846e-02	1.531e-01
TLR4	6.845e-02	2.128e-01
TMEM127	-1.335e-01	1.479e-02
TMEM173	-6.188e-02	2.602e-01
TMPRSS2	-2.575e-01	1.921e-06
TNF	1.036e-01	5.895e-02
TNFAIP3	-1.648e-01	2.553e-03
TNFRSF14	-5.414e-02	3.246e-01
TNFRSF17	3.216e-02	5.587e-01
TNFRSF9	1.933e-02	7.253e-01
TOP1	1.085e-01	4.790e-02
TOP2A	-8.374e-02	1.273e-01
TP53	-1.510e-01	5.758e-03
TP63	7.395e-02	1.782e-01
TPM1	-4.892e-02	3.735e-01
TPMT	7.639e-02	1.643e-01
TPRX1	-1.094e-01	4.612e-02
TRAF2	6.308e-02	2.510e-01
TRAF3	-1.147e-01	3.646e-02
TRAF7	1.043e-02	8.496e-01
TSC1	-1.358e-03	9.803e-01
TSC2	-1.441e-02	7.933e-01
TSHR	-1.168e-01	3.310e-02
TUSC3	-3.084e-02	5.749e-01
TYMS	-1.160e-01	3.439e-02
U2AF1	-8.467e-02	1.230e-01
UBE2T	9.241e-02	9.225e-02
UMPS	-2.366e-02	6.671e-01
UPF1	-2.983e-02	5.875e-01
VEGFA	5.494e-02	3.175e-01
VHL	5.079e-02	3.555e-01
