Gene	Rho	P_val
CDC25A	6.775e-02	2.175e-01
CDC73	1.384e-01	1.148e-02
CDH1	-1.162e-01	3.409e-02
CDH2	-6.435e-03	9.069e-01
CDK12	1.034e-01	5.948e-02
CDK4	-1.133e-01	3.882e-02
CDK5	-1.198e-02	8.275e-01
CDK6	1.193e-02	8.283e-01
CDK8	-1.012e-01	6.498e-02
CDKN1A	2.897e-02	5.984e-01
CDKN1B	-1.565e-01	4.211e-03
CDKN1C	-1.554e-01	4.475e-03
CDKN2A	-3.421e-01	1.429e-10
CDKN2B	3.112e-01	6.573e-09
CDKN2C	1.085e-01	4.799e-02
CEBPA	9.258e-02	9.166e-02
CEP57	-1.686e-01	2.015e-03
CFTR	-7.968e-02	1.468e-01
CHD2	-6.125e-02	2.651e-01
CHD4	2.026e-01	1.976e-04
CHEK1	2.071e-01	1.407e-04
CHEK2	-5.218e-02	3.425e-01
CIC	7.732e-02	1.592e-01
CIITA	-2.823e-02	6.077e-01
CKS1B	2.564e-01	2.137e-06
CREBBP	-3.473e-02	5.277e-01
CRKL	-1.330e-01	1.516e-02
CRLF2	9.235e-02	9.246e-02
CSF1R	-4.872e-02	3.755e-01
CSF3R	1.159e-02	8.331e-01
CTC1	1.987e-02	7.179e-01
CTCF	-1.108e-01	4.340e-02
CTLA4	-6.481e-02	2.382e-01
CTNNA1	-9.924e-02	7.051e-02
CTNNB1	-9.500e-02	8.344e-02
CTRC	-1.390e-01	1.111e-02
CUL3	-1.159e-01	3.449e-02
CUX1	1.598e-02	7.715e-01
CXCR4	-2.390e-02	6.638e-01
CYLD	7.756e-02	1.579e-01
CYP1B1	3.463e-02	5.288e-01
CYP2D6	3.681e-02	5.032e-01
CYP3A5	-2.182e-02	6.916e-01
DAXX	-8.540e-02	1.198e-01
DDB2	-1.065e-01	5.226e-02
DDR2	-1.990e-01	2.569e-04
DDX3X	-8.793e-03	8.730e-01
DICER1	1.581e-01	3.816e-03
DIS3	-1.501e-01	6.070e-03
DIS3L2	-4.258e-02	4.386e-01
DKC1	-1.510e-01	5.775e-03
DMD	-1.115e-01	4.196e-02
DNM2	1.062e-02	8.468e-01
DNMT1	-7.190e-02	1.906e-01
DNMT3A	-1.815e-01	8.741e-04
DNMT3B	-8.139e-02	1.383e-01
DOT1L	-1.292e-01	1.837e-02
DPYD	2.461e-02	6.545e-01
DYNC2H1	7.734e-02	1.591e-01
E2F1	4.401e-02	4.234e-01
E2F2	9.347e-04	9.864e-01
E2F3	8.972e-02	1.022e-01
E2F4	-4.668e-02	3.958e-01
E2F5	2.995e-02	5.860e-01
E2F6	2.113e-02	7.008e-01
EBF1	9.794e-02	7.429e-02
ECT2L	1.497e-01	6.212e-03
EED	-1.119e-01	4.134e-02
EGF	-5.286e-02	3.363e-01
EGFL7	-1.304e-01	1.732e-02
EGFR	-6.139e-03	9.111e-01
EGLN1	-1.830e-03	9.735e-01
ELF3	-1.777e-01	1.125e-03
ELOC	7.988e-03	8.845e-01
EMSY	2.200e-01	5.145e-05
ENG	-1.495e-01	6.263e-03
EP300	-7.239e-02	1.876e-01
EPCAM	1.797e-01	9.890e-04
EPHA2	-3.807e-02	4.888e-01
EPHA3	8.531e-02	1.202e-01
EPHA5	8.474e-02	1.228e-01
EPHA7	5.621e-02	3.064e-01
EPHB1	7.359e-02	1.803e-01
EPHB2	9.714e-02	7.669e-02
EPOR	-2.862e-02	6.027e-01
ERBB2	-1.626e-01	2.929e-03
ERBB3	-6.038e-02	2.719e-01
ERBB4	-7.906e-02	1.500e-01
ERCC1	9.036e-02	9.976e-02
ERCC2	-4.220e-03	9.388e-01
ERCC3	5.899e-02	2.831e-01
ERCC4	-6.773e-02	2.177e-01
ERCC5	5.679e-02	3.015e-01
ERCC6	-1.229e-02	8.232e-01
ERG	-1.430e-01	8.961e-03
ERRFI1	-3.349e-02	5.425e-01
ESR1	-9.514e-02	8.299e-02
ESR2	-1.038e-01	5.850e-02
ETS1	-1.410e-01	9.992e-03
ETS2	7.884e-02	1.512e-01
ETV1	2.962e-02	5.901e-01
ETV4	1.671e-01	2.224e-03
ETV5	-7.739e-02	1.588e-01
ETV6	-1.662e-01	2.343e-03
EWSR1	-1.835e-01	7.665e-04
EXT2	-1.183e-01	3.084e-02
EZH2	1.508e-01	5.832e-03
FAM46C	-6.459e-02	2.398e-01
FANCA	3.253e-02	5.541e-01
FANCB	-7.308e-02	1.834e-01
FANCC	1.081e-01	4.868e-02
FANCD2	9.923e-03	8.568e-01
FANCE	-2.070e-01	1.423e-04
FANCF	1.386e-02	8.011e-01
FANCG	1.776e-02	7.468e-01
FANCI	-1.285e-04	9.981e-01
FANCL	6.022e-02	2.732e-01
FANCM	5.348e-02	3.306e-01
FAS	7.798e-02	1.557e-01
FAT1	-8.057e-02	1.423e-01
FBXO11	-1.041e-02	8.499e-01
FBXW7	-1.128e-01	3.963e-02
FCGR2A	2.692e-01	6.138e-07
FCGR3A	-1.774e-01	1.149e-03
FDPS	1.985e-01	2.670e-04
FGF1	1.583e-01	3.779e-03
FGF10	2.565e-01	2.105e-06
FGF14	1.525e-01	5.286e-03
FGF19	2.271e-02	6.797e-01
FGF2	-1.650e-01	2.522e-03
FGF23	-1.511e-01	5.740e-03
FGF3	2.807e-02	6.097e-01
FGF4	-2.018e-02	7.136e-01
FGF5	-1.169e-03	9.830e-01
FGF6	-1.564e-01	4.213e-03
FGF7	4.339e-02	4.300e-01
FGF8	6.022e-02	2.732e-01
FGF9	-4.954e-03	9.282e-01
FGFR1	1.601e-02	7.710e-01
FGFR2	2.564e-02	6.411e-01
FGFR3	5.805e-03	9.160e-01
FGFR4	-1.007e-01	6.635e-02
FH	-7.832e-02	1.539e-01
FHIT	-1.547e-01	4.658e-03
FLCN	7.081e-03	8.976e-01
FLG	-2.966e-01	3.466e-08
FLT1	-3.541e-03	9.487e-01
FLT3	4.368e-02	4.269e-01
FLT4	-3.499e-02	5.246e-01
FNTB	-1.303e-01	1.736e-02
FOXA1	2.262e-01	3.097e-05
FOXL2	-1.804e-01	9.442e-04
FOXO1	4.339e-02	4.300e-01
FOXO3	-6.397e-02	2.444e-01
FOXP1	-4.291e-02	4.352e-01
FOXQ1	-5.166e-02	3.473e-01
FRS2	5.508e-02	3.163e-01
FUBP1	1.078e-01	4.942e-02
FUS	-8.318e-02	1.298e-01
FYN	-1.937e-03	9.719e-01
G6PD	-1.445e-01	8.285e-03
GABRA6	-8.269e-02	1.321e-01
GALNT12	-7.375e-02	1.794e-01
GATA1	-6.381e-02	2.455e-01
GATA2	1.590e-02	7.726e-01
GATA3	-6.374e-02	2.461e-01
GATA4	1.562e-01	4.286e-03
GATA6	9.572e-02	8.113e-02
GEN1	1.521e-01	5.400e-03
GID4	1.577e-01	3.922e-03
GLI1	-8.708e-02	1.127e-01
GLI2	-7.672e-02	1.625e-01
GLI3	-1.151e-01	3.577e-02
GNA11	4.385e-02	4.251e-01
GNA13	1.030e-01	6.033e-02
GNAQ	7.913e-02	1.496e-01
GNAS	-3.906e-02	4.775e-01
GPC3	-1.112e-01	4.249e-02
GPER1	7.996e-02	1.454e-01
GPS2	1.259e-01	2.152e-02
GREM1	-4.252e-02	4.394e-01
GRIN2A	4.831e-02	3.795e-01
GRM3	-8.332e-02	1.292e-01
GSK3B	-1.229e-01	2.496e-02
GSTP1	-4.179e-03	9.394e-01
H3F3A	-9.473e-02	8.434e-02
H3F3C	-8.612e-02	1.168e-01
HAS3	6.474e-02	2.387e-01
HAVCR2	-1.817e-02	7.411e-01
HDAC1	6.742e-03	9.025e-01
HDAC2	-1.070e-02	8.457e-01
HDAC3	-8.948e-02	1.031e-01
HDAC4	-2.068e-02	7.069e-01
HDAC5	4.686e-02	3.941e-01
HGF	3.710e-03	9.462e-01
HIF1A	4.149e-02	4.505e-01
HIST1H1C	-2.500e-02	6.494e-01
HIST1H1E	-1.160e-01	3.440e-02
HIST1H2BD	-7.345e-03	8.938e-01
HIST1H3F	-6.481e-02	2.382e-01
HIST1H4E	1.506e-04	9.978e-01
HIST3H3	-6.224e-02	2.574e-01
HLA-A	1.073e-01	5.037e-02
HLA-B	-7.935e-02	1.485e-01
HLA-C	5.415e-02	3.246e-01
HLA-DMA	7.455e-02	1.747e-01
HLA-DMB	-6.746e-02	2.195e-01
HLA-DOA	-3.841e-02	4.848e-01
HLA-DOB	3.841e-02	4.848e-01
HLA-DPA1	1.698e-01	1.875e-03
HLA-DPB1	1.325e-01	1.551e-02
HLA-DQA1	1.288e-01	1.873e-02
HLA-DQA2	2.291e-02	6.770e-01
HLA-DQB1	-1.325e-01	1.557e-02
HLA-DQB2	1.249e-01	2.259e-02
HLA-DRA	2.174e-01	6.350e-05
HLA-DRB1	-1.747e-01	1.375e-03
HLA-DRB5	-1.685e-01	2.027e-03
HLA-E	-1.462e-01	7.519e-03
HLA-F	-1.556e-01	4.432e-03
HLA-G	1.704e-01	1.807e-03
HNF1A	7.093e-03	8.974e-01
HNF1B	-6.002e-02	2.748e-01
HOXB13	4.495e-02	4.136e-01
HRAS	1.065e-01	5.216e-02
HSD3B1	-1.592e-01	3.585e-03
HSP90AA1	3.342e-02	5.433e-01
HSPH1	2.169e-02	6.933e-01
IDH1	-2.250e-05	9.997e-01
IDH2	-3.278e-02	5.511e-01
IDO1	1.447e-01	8.199e-03
IFIT1	1.083e-01	4.838e-02
IFIT2	-7.578e-02	1.677e-01
IFIT3	-1.013e-01	6.492e-02
IFNAR1	6.692e-02	2.233e-01
IFNAR2	-9.807e-02	7.390e-02
IFNGR1	-1.289e-01	1.857e-02
IFNGR2	1.094e-02	8.424e-01
IFNL3	-1.580e-01	3.857e-03
IGF1	-7.171e-02	1.918e-01
IGF1R	-9.728e-02	7.629e-02
IGF2	-9.708e-02	7.687e-02
IKBKE	1.309e-01	1.681e-02
IKZF1	3.493e-02	5.253e-01
IKZF3	6.465e-02	2.393e-01
IL10RA	-9.766e-02	7.512e-02
IL15	nan	nan
IL2RA	2.154e-02	6.954e-01
IL6R	-2.717e-01	4.791e-07
IL7R	1.798e-01	9.799e-04
ING1	2.457e-01	5.698e-06
INHBA	-1.575e-02	7.746e-01
INPP4A	-8.604e-02	1.171e-01
INPP4B	3.617e-02	5.107e-01
INPPL1	-9.927e-02	7.043e-02
INSR	-1.418e-02	7.966e-01
IRF1	-4.924e-02	3.704e-01
IRF2	-5.419e-02	3.242e-01
IRF4	-5.239e-03	9.241e-01
IRS1	-2.367e-01	1.269e-05
IRS2	1.228e-01	2.505e-02
ITPKB	-3.741e-02	4.963e-01
JAK1	-1.016e-01	6.409e-02
JAK2	-5.174e-02	3.466e-01
JAK3	-9.284e-02	9.074e-02
JUN	1.419e-01	9.497e-03
KAT6A	5.837e-02	2.882e-01
KDM5A	1.047e-01	5.624e-02
KDM5C	-2.713e-02	6.218e-01
KDM6A	-8.766e-02	1.103e-01
KDM6B	-5.940e-03	9.140e-01
KDR	-7.299e-02	1.840e-01
KEAP1	-1.856e-01	6.642e-04
KEL	-4.600e-02	4.027e-01
KIF1B	2.021e-02	7.132e-01
KIT	-2.814e-02	6.089e-01
KLF4	1.584e-01	3.751e-03
KLHL6	5.855e-02	2.867e-01
KLLN	1.022e-01	6.245e-02
KMT2A	2.120e-02	6.999e-01
KMT2B	-7.587e-02	1.672e-01
KMT2C	5.060e-02	3.573e-01
KMT2D	5.965e-02	2.777e-01
KRAS	-1.172e-01	3.253e-02
LAG3	-1.783e-01	1.086e-03
LATS1	4.621e-02	4.006e-01
LATS2	6.000e-02	2.749e-01
LDLR	5.471e-02	3.196e-01
LEF1	1.663e-02	7.624e-01
LMNA	1.909e-01	4.594e-04
LMO1	-1.336e-01	1.467e-02
LRP1B	1.479e-01	6.866e-03
LYN	-2.918e-02	5.957e-01
LZTR1	7.540e-02	1.699e-01
MAD2L2	-7.165e-02	1.922e-01
MAF	-5.070e-02	3.564e-01
MAFB	-1.344e-01	1.411e-02
MAGI2	-1.654e-01	2.457e-03
MALT1	3.100e-02	5.730e-01
MAP2K1	3.513e-03	9.491e-01
MAP2K2	-2.646e-02	6.304e-01
MAP2K4	-1.016e-01	6.414e-02
MAP3K1	-1.325e-01	1.556e-02
MAP3K7	1.155e-01	3.517e-02
MAPK1	-1.209e-01	2.735e-02
MAX	-9.471e-02	8.440e-02
MC1R	1.241e-01	2.349e-02
MCL1	-2.289e-01	2.476e-05
MDC1	4.584e-02	4.044e-01
MDM2	3.087e-02	5.745e-01
MDM4	1.088e-01	4.732e-02
MECOM	-1.040e-01	5.803e-02
MED1	-9.233e-03	8.667e-01
MED12	-5.048e-02	3.585e-01
MEF2B	-5.300e-02	3.349e-01
MEN1	-1.761e-02	7.489e-01
MET	-9.788e-02	7.446e-02
MGA	-1.702e-02	7.569e-01
MGMT	-7.034e-02	2.004e-01
MIB1	2.689e-02	6.249e-01
MITF	-2.615e-02	6.344e-01
MKI67	1.222e-01	2.581e-02
MLH1	4.240e-03	9.386e-01
MLH3	-1.664e-01	2.311e-03
MLLT3	-1.498e-02	7.854e-01
MPL	1.943e-01	3.608e-04
MRE11	1.543e-01	4.768e-03
MS4A1	-5.539e-02	3.136e-01
MSH2	-5.679e-02	3.015e-01
MSH3	3.137e-02	5.683e-01
MSH6	1.739e-01	1.443e-03
MST1	1.470e-01	7.198e-03
MST1R	-4.795e-02	3.831e-01
MTA1	3.553e-02	5.183e-01
MTAP	-2.711e-01	5.087e-07
MTHFR	-1.157e-02	8.335e-01
MTOR	3.797e-02	4.898e-01
MTRR	-2.169e-01	6.586e-05
MUTYH	-1.032e-01	5.986e-02
MYB	-1.413e-01	9.823e-03
MYC	1.570e-01	4.074e-03
MYCL	1.215e-03	9.824e-01
MYCN	-9.821e-03	8.583e-01
MYD88	-4.392e-02	4.244e-01
MYH11	-1.229e-01	2.486e-02
MYOD1	9.729e-02	7.626e-02
NBN	-3.996e-02	4.673e-01
NCOA3	-1.021e-01	6.264e-02
NCOR1	4.627e-02	4.000e-01
NCOR2	-7.016e-02	2.016e-01
NEGR1	-1.975e-01	2.875e-04
NF1	-2.878e-02	6.007e-01
NF2	-2.967e-02	5.896e-01
NFE2L2	-3.955e-02	4.719e-01
NFKBIA	-1.958e-01	3.250e-04
NHP2	9.263e-02	9.148e-02
NKX2-1	-1.776e-01	1.132e-03
NKX3-1	-2.016e-01	2.125e-04
NOTCH1	-3.877e-02	4.807e-01
NOTCH2	1.476e-01	6.961e-03
NOTCH3	-4.279e-02	4.364e-01
NOTCH4	-5.795e-02	2.917e-01
NPM1	-2.171e-01	6.501e-05
NQO1	-9.116e-03	8.684e-01
NRAS	-8.244e-02	1.333e-01
NRG1	-6.132e-02	2.645e-01
NRIP1	-1.909e-01	4.608e-04
NSD1	6.154e-02	2.627e-01
NSD2	-1.225e-01	2.538e-02
NT5C2	1.574e-02	7.748e-01
NTHL1	6.459e-02	2.398e-01
NTRK1	-1.942e-01	3.656e-04
NTRK2	-1.798e-01	9.820e-04
NTRK3	1.018e-01	6.361e-02
NUDT15	-7.227e-02	1.883e-01
NUP93	-1.241e-01	2.351e-02
NUP98	9.522e-02	8.274e-02
P2RY8	-1.151e-01	3.572e-02
PA2G4	-2.416e-02	6.604e-01
PAK1	-1.765e-01	1.223e-03
PAK3	1.679e-01	2.113e-03
PAK5	2.209e-02	6.880e-01
PALB2	-4.733e-02	3.893e-01
PALLD	5.481e-02	3.187e-01
PARK2	-2.956e-02	5.909e-01
PARP1	-2.008e-01	2.258e-04
PAX5	1.312e-01	1.656e-02
PAX7	2.007e-02	7.151e-01
PAX8	-1.238e-01	2.389e-02
PBRM1	-1.926e-01	4.090e-04
PCBP1	-9.223e-02	9.290e-02
PDCD1	-5.052e-02	3.580e-01
PDCD1LG2	2.571e-02	6.402e-01
PDGFRA	-1.239e-01	2.380e-02
PDGFRB	8.378e-02	1.270e-01
PDK1	4.247e-02	4.399e-01
PDPK1	4.224e-02	4.424e-01
PELP1	5.269e-02	3.378e-01
PGR	1.261e-01	2.136e-02
PHB2	-9.718e-02	7.658e-02
PHF6	6.003e-02	2.747e-01
PHOX2B	1.486e-01	6.585e-03
PIAS4	5.687e-02	3.008e-01
PIK3C2B	1.003e-01	6.745e-02
PIK3C2G	5.006e-02	3.625e-01
PIK3C3	7.427e-02	1.764e-01
PIK3CA	-1.253e-01	2.223e-02
PIK3CB	1.499e-01	6.127e-03
PIK3CD	-3.716e-03	9.461e-01
PIK3CG	9.109e-02	9.702e-02
PIK3R1	-9.800e-02	7.411e-02
PIK3R2	1.638e-02	7.658e-01
PIK3R3	2.230e-01	4.034e-05
PIM1	-7.767e-02	1.573e-01
PLCG2	1.813e-01	8.891e-04
PLK2	-1.089e-01	4.706e-02
PML	5.605e-02	3.078e-01
PMS1	-2.159e-02	6.946e-01
PMS2	-1.638e-02	7.658e-01
PNRC1	9.244e-02	9.217e-02
POLD1	-1.624e-01	2.962e-03
POLE	3.746e-02	4.957e-01
POLH	-2.680e-02	6.260e-01
POT1	5.882e-02	2.845e-01
POU2F2	-1.231e-01	2.473e-02
PPP1CA	-3.524e-02	5.216e-01
PPP1CB	-1.784e-01	1.080e-03
PPP1CC	1.090e-02	8.430e-01
PPP1R15A	5.054e-02	3.579e-01
PPP2CA	1.313e-02	8.113e-01
PPP2CB	-7.238e-03	8.953e-01
PPP2R1A	-1.752e-01	1.328e-03
PPP2R1B	-8.568e-02	1.186e-01
PPP2R2A	-1.699e-01	1.862e-03
PPP6C	-8.595e-02	1.175e-01
PRAME	-5.019e-02	3.612e-01
PRCC	-2.026e-01	1.970e-04
PRDM1	-1.614e-02	7.692e-01
PREX2	4.054e-02	4.610e-01
PRF1	-4.378e-02	4.258e-01
PRKAR1A	-1.281e-01	1.933e-02
PRKCI	-9.526e-02	8.260e-02
PRKCZ	5.735e-02	2.967e-01
PRKDC	-3.209e-02	5.595e-01
PRPF40B	-1.530e-02	7.809e-01
PRSS1	6.934e-02	2.069e-01
PRSS2	-1.005e-01	6.712e-02
PRSS8	1.998e-02	7.164e-01
PTCH1	-1.019e-01	6.329e-02
PTCH2	1.300e-01	1.759e-02
PTEN	-7.456e-02	1.747e-01
PTK2	5.074e-02	3.560e-01
PTPN11	-3.518e-02	5.223e-01
PTPN13	-8.183e-02	1.362e-01
PTPN22	1.295e-01	1.810e-02
PTPRD	-9.014e-02	1.006e-01
QKI	6.883e-02	2.103e-01
RAB35	-3.941e-02	4.735e-01
RAC1	3.535e-02	5.203e-01
RAD21	1.182e-01	3.101e-02
RAD50	2.091e-01	1.211e-04
RAD51	nan	nan
RAD51B	-1.336e-01	1.468e-02
RAD51C	-4.055e-03	9.412e-01
RAD51D	2.629e-03	9.619e-01
RAD52	1.052e-01	5.507e-02
RAD54L	-1.501e-01	6.070e-03
RAF1	5.183e-02	3.458e-01
RANBP2	9.728e-02	7.628e-02
RARA	-9.638e-02	7.903e-02
RASA1	-1.186e-02	8.293e-01
RB1	4.180e-01	1.618e-15
RBL1	-8.191e-02	1.358e-01
RBL2	-1.572e-01	4.026e-03
RBM10	1.236e-02	8.222e-01
RECQL4	5.876e-02	2.850e-01
REL	-1.577e-01	3.915e-03
RET	6.000e-02	2.750e-01
RHOA	-1.357e-01	1.322e-02
RHPN2	-1.571e-01	4.066e-03
RICTOR	-2.319e-01	1.919e-05
RINT1	-1.720e-02	7.546e-01
RIT1	-1.168e-01	3.306e-02
RNF139	-4.817e-02	3.809e-01
RNF43	4.393e-02	4.243e-01
ROS1	-1.132e-01	3.897e-02
RPL5	1.813e-01	8.908e-04
RPS15	-9.952e-02	6.972e-02
RPS6KA4	1.953e-02	7.226e-01
RPS6KB1	9.806e-03	8.585e-01
RPS6KB2	2.582e-03	9.626e-01
RPTOR	5.750e-02	2.954e-01
RSF1	1.596e-01	3.507e-03
RUNX1	2.044e-01	1.729e-04
RUNX1T1	-1.352e-01	1.352e-02
RXRA	-4.069e-02	4.593e-01
SCG5	-6.390e-02	2.449e-01
SDHA	2.603e-01	1.466e-06
SDHAF2	2.157e-02	6.950e-01
SDHB	8.201e-02	1.353e-01
SDHC	2.352e-01	1.442e-05
SDHD	-1.235e-01	2.419e-02
SEC23B	6.215e-02	2.581e-01
SEMA3C	-6.656e-02	2.257e-01
SETBP1	-1.198e-01	2.878e-02
SETD2	4.347e-02	4.292e-01
SF1	2.356e-02	6.684e-01
SF3B1	-1.043e-01	5.716e-02
SGK1	-3.778e-02	4.920e-01
SH2B3	-2.122e-02	6.997e-01
SH2D1A	-1.140e-01	3.752e-02
SHQ1	1.177e-01	3.178e-02
SKP1	4.191e-02	4.459e-01
SLC26A3	-2.741e-02	6.182e-01
SLC47A2	5.012e-02	3.620e-01
SLIT2	-1.813e-02	7.417e-01
SLX4	-1.642e-02	7.653e-01
SMAD2	-8.715e-02	1.124e-01
SMAD3	-1.507e-02	7.840e-01
SMAD4	-4.185e-02	4.466e-01
SMARCA1	1.581e-01	3.832e-03
SMARCA4	6.559e-02	2.326e-01
SMARCB1	6.366e-02	2.467e-01
SMARCE1	7.172e-02	1.917e-01
SMC1A	5.488e-02	3.181e-01
SMC3	3.337e-02	5.440e-01
SMO	1.774e-02	7.470e-01
SNCAIP	2.328e-02	6.721e-01
SOCS1	-1.075e-01	5.003e-02
SOD2	9.102e-02	9.729e-02
SOX10	-1.150e-01	3.598e-02
SOX17	-7.008e-02	2.021e-01
SOX2	-1.118e-01	4.154e-02
SOX9	8.211e-02	1.349e-01
SPEN	2.866e-02	6.023e-01
SPINK1	nan	nan
SPOP	1.175e-02	8.308e-01
SPRED1	2.078e-02	7.055e-01
SPTA1	-6.384e-02	2.453e-01
SQSTM1	8.273e-02	1.319e-01
SRC	-1.031e-01	6.008e-02
SRSF2	4.640e-03	9.328e-01
STAG1	8.679e-02	1.139e-01
STAG2	-1.328e-01	1.530e-02
STAT3	2.737e-02	6.187e-01
STAT4	1.474e-01	7.044e-03
STAT5A	-5.838e-02	2.881e-01
STAT5B	8.417e-02	1.253e-01
STAT6	6.811e-02	2.151e-01
STK11	-8.800e-02	1.090e-01
SUFU	-7.708e-02	1.605e-01
SUZ12	4.430e-02	4.203e-01
SYK	-6.087e-02	2.681e-01
TAF1	-1.730e-01	1.529e-03
TANC1	1.219e-04	9.982e-01
TAP1	9.224e-02	9.288e-02
TAP2	-3.807e-02	4.887e-01
TBC1D12	-1.466e-02	7.899e-01
TBL1XR1	-1.944e-02	7.238e-01
TBX3	-2.579e-02	6.391e-01
TCF3	-1.416e-02	7.968e-01
TCF7L2	-4.439e-02	4.194e-01
TCL1A	2.304e-02	6.753e-01
TERT	3.317e-01	5.419e-10
TET1	-4.818e-02	3.808e-01
TET2	-5.357e-02	3.297e-01
TFDP1	-1.736e-01	1.468e-03
TFF1	1.783e-01	1.083e-03
TGFBR1	-1.362e-01	1.285e-02
TGFBR2	-5.918e-03	9.143e-01
TIGIT	-1.197e-02	8.277e-01
TLR4	8.253e-02	1.329e-01
TMEM127	-1.065e-01	5.217e-02
TMEM173	-3.269e-02	5.523e-01
TMPRSS2	-2.040e-01	1.779e-04
TNF	5.820e-02	2.896e-01
TNFAIP3	-1.535e-01	5.011e-03
TNFRSF14	-1.195e-01	2.917e-02
TNFRSF17	5.360e-02	3.295e-01
TNFRSF9	2.634e-02	6.320e-01
TOP1	1.326e-01	1.546e-02
TOP2A	-2.501e-02	6.493e-01
TP53	-3.191e-01	2.548e-09
TP63	3.385e-02	5.382e-01
TPM1	-6.833e-02	2.136e-01
TPMT	9.034e-02	9.982e-02
TPRX1	2.253e-02	6.821e-01
TRAF2	4.492e-02	4.139e-01
TRAF3	-7.341e-02	1.814e-01
TRAF7	-5.674e-03	9.178e-01
TSC1	3.342e-02	5.434e-01
TSC2	1.132e-01	3.888e-02
TSHR	-1.366e-01	1.261e-02
TUSC3	-5.691e-02	3.004e-01
TYMS	-1.265e-01	2.094e-02
U2AF1	2.740e-03	9.603e-01
UBE2T	1.764e-01	1.227e-03
UMPS	-6.128e-02	2.648e-01
UPF1	-9.840e-02	7.292e-02
VEGFA	7.838e-02	1.535e-01
