Gene	Rho	P_val
CCNE1	-1.086e-01	4.774e-02
CCNE2	-1.093e-01	4.632e-02
CD19	1.694e-01	1.919e-03
CD22	-8.122e-02	1.391e-01
CD274	2.192e-02	6.902e-01
CD276	-9.002e-02	1.010e-01
CD40	2.519e-01	3.234e-06
CD70	-2.361e-02	6.677e-01
CD79A	-7.840e-03	8.867e-01
CD79B	2.217e-02	6.868e-01
CDC25A	1.099e-01	4.511e-02
CDC73	7.560e-02	1.687e-01
CDH1	-1.504e-01	5.977e-03
CDH2	-6.761e-02	2.185e-01
CDK12	7.358e-02	1.804e-01
CDK4	5.593e-03	9.190e-01
CDK5	3.407e-02	5.355e-01
CDK6	-1.792e-02	7.446e-01
CDK8	-3.150e-02	5.668e-01
CDKN1A	-1.173e-02	8.312e-01
CDKN1B	2.173e-02	6.927e-01
CDKN1C	-1.464e-01	7.464e-03
CDKN2A	-4.275e-01	3.159e-16
CDKN2B	3.577e-01	1.735e-11
CDKN2C	4.419e-02	4.215e-01
CEBPA	2.622e-02	6.336e-01
CEP57	-6.578e-02	2.312e-01
CFTR	-3.118e-02	5.708e-01
CHD2	-3.773e-03	9.453e-01
CHD4	-1.434e-02	7.943e-01
CHEK1	6.622e-02	2.281e-01
CHEK2	2.447e-02	6.564e-01
CIC	-9.491e-02	8.374e-02
CIITA	-9.244e-02	9.217e-02
CKS1B	8.428e-02	1.248e-01
CREBBP	-1.299e-01	1.775e-02
CRKL	-2.246e-01	3.543e-05
CRLF2	2.199e-01	5.168e-05
CSF1R	1.875e-02	7.331e-01
CSF3R	-1.155e-01	3.506e-02
CTC1	1.065e-01	5.222e-02
CTCF	9.020e-02	1.004e-01
CTLA4	-2.089e-02	7.041e-01
CTNNA1	1.709e-02	7.561e-01
CTNNB1	-9.129e-02	9.629e-02
CTRC	-1.773e-01	1.156e-03
CUL3	-8.295e-02	1.309e-01
CUX1	5.867e-03	9.151e-01
CXCR4	-6.474e-03	9.063e-01
CYLD	1.577e-01	3.922e-03
CYP1B1	4.925e-02	3.703e-01
CYP2D6	-3.689e-02	5.023e-01
CYP3A5	-3.266e-02	5.526e-01
DAXX	5.101e-02	3.535e-01
DDB2	-1.018e-01	6.344e-02
DDR2	-7.058e-02	1.989e-01
DDX3X	1.119e-01	4.137e-02
DICER1	1.345e-01	1.406e-02
DIS3	-1.208e-01	2.751e-02
DIS3L2	-3.666e-02	5.050e-01
DKC1	-1.138e-01	3.785e-02
DMD	1.366e-01	1.261e-02
DNM2	-6.173e-02	2.613e-01
DNMT1	-1.341e-01	1.434e-02
DNMT3A	-2.476e-01	4.814e-06
DNMT3B	-2.224e-01	4.227e-05
DOT1L	-6.884e-02	2.102e-01
DPYD	3.452e-02	5.302e-01
DYNC2H1	5.559e-02	3.118e-01
E2F1	2.211e-01	4.698e-05
E2F2	-9.698e-03	8.600e-01
E2F3	1.126e-01	4.000e-02
E2F4	-4.718e-02	3.908e-01
E2F5	3.538e-03	9.487e-01
E2F6	-8.460e-02	1.234e-01
EBF1	2.876e-02	6.010e-01
ECT2L	1.521e-01	5.409e-03
EED	-7.122e-02	1.948e-01
EGF	-5.088e-02	3.546e-01
EGFL7	-6.327e-02	2.496e-01
EGFR	-1.466e-01	7.355e-03
EGLN1	-9.021e-02	1.003e-01
ELF3	-1.353e-01	1.349e-02
ELOC	-9.286e-02	9.068e-02
EMSY	1.060e-01	5.319e-02
ENG	-2.853e-02	6.039e-01
EP300	-2.261e-02	6.809e-01
EPCAM	1.708e-01	1.756e-03
EPHA2	-9.104e-02	9.720e-02
EPHA3	7.255e-02	1.866e-01
EPHA5	7.484e-02	1.731e-01
EPHA7	-1.406e-02	7.982e-01
EPHB1	-6.556e-02	2.328e-01
EPHB2	-3.398e-02	5.367e-01
EPOR	7.597e-02	1.666e-01
ERBB2	-3.175e-02	5.637e-01
ERBB3	8.983e-02	1.017e-01
ERBB4	-1.720e-01	1.628e-03
ERCC1	8.803e-02	1.088e-01
ERCC2	7.230e-02	1.881e-01
ERCC3	2.827e-03	9.590e-01
ERCC4	4.535e-02	4.094e-01
ERCC5	1.098e-01	4.523e-02
ERCC6	6.362e-02	2.470e-01
ERG	-1.877e-01	5.761e-04
ERRFI1	-1.260e-01	2.145e-02
ESR1	-5.175e-02	3.465e-01
ESR2	-1.587e-01	3.686e-03
ETS1	-7.051e-02	1.993e-01
ETS2	3.602e-02	5.124e-01
ETV1	7.014e-02	2.017e-01
ETV4	9.371e-02	8.774e-02
ETV5	-1.423e-01	9.335e-03
ETV6	-1.457e-02	7.911e-01
EWSR1	-1.255e-01	2.196e-02
EXT2	-3.564e-02	5.169e-01
EZH2	3.400e-02	5.364e-01
FAM46C	1.059e-01	5.348e-02
FANCA	2.195e-02	6.898e-01
FANCB	1.147e-01	3.645e-02
FANCC	1.399e-01	1.058e-02
FANCD2	4.019e-02	4.648e-01
FANCE	-1.343e-01	1.416e-02
FANCF	-5.331e-02	3.321e-01
FANCG	-5.742e-02	2.961e-01
FANCI	2.352e-02	6.689e-01
FANCL	1.285e-01	1.901e-02
FANCM	-3.577e-02	5.154e-01
FAS	-1.471e-02	7.891e-01
FAT1	2.105e-02	7.019e-01
FBXO11	-6.536e-03	9.054e-01
FBXW7	-1.217e-01	2.642e-02
FCGR2A	-8.991e-03	8.702e-01
FCGR3A	-2.255e-02	6.818e-01
FDPS	4.074e-02	4.588e-01
FGF1	7.571e-02	1.681e-01
FGF10	2.977e-01	3.062e-08
FGF14	1.845e-01	7.145e-04
FGF19	9.235e-02	9.247e-02
FGF2	8.017e-03	8.841e-01
FGF23	-5.284e-02	3.364e-01
FGF3	8.759e-02	1.106e-01
FGF4	-4.959e-02	3.671e-01
FGF5	3.225e-02	5.576e-01
FGF6	-5.869e-02	2.856e-01
FGF7	1.884e-02	7.319e-01
FGF8	-1.549e-02	7.783e-01
FGF9	-1.173e-02	8.312e-01
FGFR1	-7.268e-02	1.858e-01
FGFR2	3.719e-02	4.989e-01
FGFR3	-6.257e-02	2.549e-01
FGFR4	7.118e-02	1.951e-01
FH	-1.659e-01	2.386e-03
FHIT	-1.536e-01	4.971e-03
FLCN	-6.119e-02	2.655e-01
FLG	-1.777e-01	1.128e-03
FLT1	3.532e-03	9.488e-01
FLT3	-1.002e-02	8.554e-01
FLT4	7.829e-02	1.540e-01
FNTB	-1.417e-01	9.623e-03
FOXA1	1.867e-01	6.181e-04
FOXL2	-1.194e-01	2.931e-02
FOXO1	-3.320e-02	5.460e-01
FOXO3	-1.449e-02	7.922e-01
FOXP1	1.241e-01	2.354e-02
FOXQ1	4.095e-02	4.564e-01
FRS2	-9.427e-02	8.585e-02
FUBP1	4.901e-02	3.726e-01
FUS	-1.657e-01	2.420e-03
FYN	-7.240e-03	8.953e-01
G6PD	-1.040e-01	5.800e-02
GABRA6	-6.366e-02	2.466e-01
GALNT12	-1.510e-01	5.759e-03
GATA1	-1.502e-01	6.043e-03
GATA2	4.291e-02	4.351e-01
GATA3	-9.073e-02	9.837e-02
GATA4	9.016e-02	1.005e-01
GATA6	6.941e-02	2.065e-01
GEN1	1.425e-01	9.218e-03
GID4	4.089e-02	4.571e-01
GLI1	-5.382e-02	3.275e-01
GLI2	-3.815e-02	4.878e-01
GLI3	-8.260e-02	1.325e-01
GNA11	6.543e-02	2.337e-01
GNA13	1.213e-01	2.683e-02
GNAQ	1.026e-01	6.141e-02
GNAS	-1.050e-01	5.562e-02
GPC3	-1.277e-01	1.972e-02
GPER1	1.330e-01	1.515e-02
GPS2	4.955e-02	3.674e-01
GREM1	3.457e-02	5.295e-01
GRIN2A	2.039e-02	7.108e-01
GRM3	-5.428e-02	3.233e-01
GSK3B	-5.893e-02	2.836e-01
GSTP1	5.470e-02	3.196e-01
H3F3A	2.940e-02	5.929e-01
H3F3C	2.952e-02	5.915e-01
HAS3	-2.480e-02	6.520e-01
HAVCR2	3.893e-03	9.436e-01
HDAC1	-9.873e-03	8.576e-01
HDAC2	-3.543e-02	5.194e-01
HDAC3	-2.466e-02	6.539e-01
HDAC4	2.354e-03	9.659e-01
HDAC5	-4.620e-02	4.007e-01
HGF	-3.319e-02	5.462e-01
HIF1A	7.962e-02	1.471e-01
HIST1H1C	-1.431e-02	7.947e-01
HIST1H1E	-6.500e-02	2.368e-01
HIST1H2BD	2.530e-02	6.455e-01
HIST1H3F	-8.316e-02	1.299e-01
HIST1H4E	-4.127e-02	4.529e-01
HIST3H3	4.815e-02	3.811e-01
HLA-A	1.059e-01	5.357e-02
HLA-B	-5.614e-02	3.071e-01
HLA-C	7.325e-02	1.824e-01
HLA-DMA	1.280e-01	1.941e-02
HLA-DMB	-1.070e-01	5.101e-02
HLA-DOA	-9.097e-02	9.746e-02
HLA-DOB	9.097e-02	9.746e-02
HLA-DPA1	3.788e-02	4.909e-01
HLA-DPB1	1.703e-01	1.811e-03
HLA-DQA1	2.772e-01	2.733e-07
HLA-DQA2	3.161e-02	5.654e-01
HLA-DQB1	-2.879e-01	8.933e-08
HLA-DQB2	5.081e-02	3.553e-01
HLA-DRA	2.057e-01	1.567e-04
HLA-DRB1	-3.007e-01	2.174e-08
HLA-DRB5	-2.311e-01	2.045e-05
HLA-E	-1.387e-01	1.131e-02
HLA-F	-1.871e-01	6.006e-04
HLA-G	1.133e-01	3.880e-02
HNF1A	3.377e-02	5.391e-01
HNF1B	-4.423e-03	9.359e-01
HOXB13	7.633e-02	1.646e-01
HRAS	2.054e-01	1.602e-04
HSD3B1	-1.590e-01	3.628e-03
HSP90AA1	-6.813e-02	2.150e-01
HSPH1	1.889e-02	7.313e-01
IDH1	-4.482e-02	4.149e-01
IDH2	-1.187e-01	3.040e-02
IDO1	1.133e-01	3.872e-02
IFIT1	9.695e-02	7.729e-02
IFIT2	-3.184e-02	5.626e-01
IFIT3	-7.615e-02	1.656e-01
IFNAR1	3.737e-02	4.968e-01
IFNAR2	-1.179e-01	3.151e-02
IFNGR1	-8.806e-02	1.087e-01
IFNGR2	4.855e-02	3.771e-01
IFNL3	-1.133e-01	3.887e-02
IGF1	-3.448e-02	5.306e-01
IGF1R	-4.987e-02	3.643e-01
IGF2	-6.137e-02	2.641e-01
IKBKE	1.373e-01	1.211e-02
IKZF1	2.350e-01	1.467e-05
IKZF3	2.171e-02	6.930e-01
IL10RA	4.529e-02	4.101e-01
IL15	nan	nan
IL2RA	1.007e-02	8.547e-01
IL6R	-1.020e-01	6.311e-02
IL7R	2.349e-01	1.489e-05
ING1	1.617e-01	3.076e-03
INHBA	-1.288e-01	1.869e-02
INPP4A	-2.454e-02	6.555e-01
INPP4B	2.740e-03	9.603e-01
INPPL1	-1.946e-02	7.235e-01
INSR	6.866e-02	2.114e-01
IRF1	4.512e-02	4.118e-01
IRF2	1.364e-01	1.272e-02
IRF4	-4.240e-02	4.406e-01
IRS1	-1.733e-01	1.504e-03
IRS2	1.362e-01	1.284e-02
ITPKB	-2.195e-03	9.682e-01
JAK1	-1.417e-01	9.626e-03
JAK2	-1.513e-01	5.676e-03
JAK3	4.302e-02	4.340e-01
JUN	1.377e-01	1.187e-02
KAT6A	-1.338e-02	8.079e-01
KDM5A	-7.697e-02	1.611e-01
KDM5C	-1.430e-01	8.955e-03
KDM6A	1.200e-01	2.854e-02
KDM6B	-3.727e-02	4.979e-01
KDR	-7.750e-02	1.582e-01
KEAP1	-1.286e-01	1.886e-02
KEL	-3.159e-02	5.657e-01
KIF1B	1.768e-01	1.199e-03
KIT	1.407e-01	1.014e-02
KLF4	1.733e-01	1.505e-03
KLHL6	1.057e-01	5.397e-02
KLLN	1.693e-01	1.930e-03
KMT2A	-1.257e-02	8.192e-01
KMT2B	-1.194e-01	2.941e-02
KMT2C	-5.517e-02	3.155e-01
KMT2D	-8.447e-02	1.239e-01
KRAS	-1.212e-01	2.697e-02
LAG3	-2.413e-02	6.608e-01
LATS1	-2.214e-03	9.679e-01
LATS2	1.034e-01	5.953e-02
LDLR	8.507e-02	1.213e-01
LEF1	3.728e-02	4.978e-01
LMNA	7.738e-02	1.589e-01
LMO1	-1.061e-01	5.307e-02
LRP1B	1.171e-01	3.264e-02
LYN	8.785e-02	1.096e-01
LZTR1	1.991e-01	2.564e-04
MAD2L2	-9.675e-02	7.790e-02
MAF	1.547e-02	7.785e-01
MAFB	-2.389e-01	1.050e-05
MAGI2	-1.866e-01	6.217e-04
MALT1	1.127e-01	3.987e-02
MAP2K1	2.944e-02	5.925e-01
MAP2K2	-4.999e-02	3.632e-01
MAP2K4	-1.224e-01	2.551e-02
MAP3K1	-4.757e-02	3.869e-01
MAP3K7	1.070e-01	5.113e-02
MAPK1	-9.543e-02	8.207e-02
MAX	-1.731e-01	1.515e-03
MC1R	1.322e-01	1.577e-02
MCL1	-6.859e-02	2.119e-01
MDC1	8.069e-03	8.834e-01
MDM2	1.564e-01	4.212e-03
MDM4	1.130e-02	8.372e-01
MECOM	-1.081e-01	4.878e-02
MED1	-8.415e-02	1.254e-01
MED12	-2.414e-01	8.399e-06
MEF2B	5.285e-02	3.363e-01
MEN1	1.347e-01	1.390e-02
MET	-9.538e-02	8.222e-02
MGA	-8.010e-02	1.447e-01
MGMT	-3.577e-02	5.154e-01
MIB1	-1.497e-02	7.855e-01
MITF	-2.452e-02	6.557e-01
MKI67	-5.542e-03	9.197e-01
MLH1	4.178e-02	4.473e-01
MLH3	-9.321e-02	8.946e-02
MLLT3	-4.291e-02	4.351e-01
MPL	1.562e-01	4.275e-03
MRE11	6.326e-02	2.496e-01
MS4A1	-5.794e-02	2.917e-01
MSH2	-5.319e-02	3.333e-01
MSH3	2.338e-02	6.708e-01
MSH6	2.268e-02	6.800e-01
MST1	1.187e-01	3.040e-02
MST1R	6.837e-02	2.134e-01
MTA1	2.059e-01	1.539e-04
MTAP	-2.511e-01	3.497e-06
MTHFR	-1.285e-01	1.899e-02
MTOR	1.685e-01	2.030e-03
MTRR	-2.205e-01	4.931e-05
MUTYH	-6.691e-02	2.233e-01
MYB	-1.840e-01	7.413e-04
MYC	1.978e-01	2.807e-04
MYCL	1.567e-01	4.159e-03
MYCN	-5.741e-02	2.962e-01
MYD88	-6.179e-02	2.608e-01
MYH11	-9.245e-02	9.212e-02
MYOD1	1.312e-01	1.660e-02
NBN	7.221e-02	1.887e-01
NCOA3	-2.377e-01	1.161e-05
NCOR1	-1.041e-01	5.785e-02
NCOR2	3.541e-02	5.196e-01
NEGR1	-1.383e-01	1.150e-02
NF1	5.748e-02	2.956e-01
NF2	-7.229e-03	8.954e-01
NFE2L2	5.782e-04	9.916e-01
NFKBIA	-9.455e-02	8.494e-02
NHP2	-6.706e-02	2.223e-01
NKX2-1	-1.329e-01	1.523e-02
NKX3-1	-2.138e-01	8.380e-05
NOTCH1	-5.204e-02	3.438e-01
NOTCH2	6.217e-02	2.579e-01
NOTCH3	-2.376e-01	1.174e-05
NOTCH4	-2.417e-01	8.215e-06
NPM1	-1.117e-01	4.157e-02
NQO1	-1.068e-02	8.461e-01
NRAS	-1.458e-01	7.702e-03
NRG1	5.097e-02	3.538e-01
NRIP1	-9.184e-02	9.428e-02
NSD1	-4.652e-02	3.975e-01
NSD2	-1.144e-01	3.689e-02
NT5C2	-1.855e-02	7.359e-01
NTHL1	8.431e-02	1.247e-01
NTRK1	-7.840e-03	8.867e-01
NTRK2	-3.036e-02	5.809e-01
NTRK3	3.493e-02	5.253e-01
NUDT15	-6.178e-02	2.609e-01
NUP93	-5.400e-02	3.259e-01
NUP98	-1.322e-02	8.100e-01
P2RY8	-2.249e-01	3.454e-05
PA2G4	-6.832e-02	2.137e-01
PAK1	-5.181e-02	3.459e-01
PAK3	2.024e-01	2.002e-04
PAK5	1.181e-01	3.117e-02
PALB2	-1.180e-01	3.130e-02
PALLD	5.234e-02	3.410e-01
PARK2	1.002e-02	8.554e-01
PARP1	-6.219e-02	2.577e-01
PAX5	1.444e-01	8.296e-03
PAX7	2.809e-02	6.095e-01
PAX8	-3.182e-02	5.628e-01
PBRM1	-4.525e-02	4.105e-01
PCBP1	-9.204e-02	9.356e-02
PDCD1	2.518e-02	6.471e-01
PDCD1LG2	7.588e-02	1.671e-01
PDGFRA	2.020e-03	9.707e-01
PDGFRB	-2.190e-03	9.682e-01
PDK1	9.989e-03	8.559e-01
PDPK1	1.341e-02	8.074e-01
PELP1	9.964e-02	6.938e-02
PGR	5.499e-02	3.171e-01
PHB2	4.081e-02	4.580e-01
PHF6	1.268e-01	2.060e-02
PHOX2B	1.615e-01	3.123e-03
PIAS4	7.239e-02	1.876e-01
PIK3C2B	8.631e-02	1.159e-01
PIK3C2G	2.025e-02	7.127e-01
PIK3C3	1.366e-01	1.260e-02
PIK3CA	-1.230e-01	2.475e-02
PIK3CB	1.912e-01	4.510e-04
PIK3CD	-5.415e-02	3.246e-01
PIK3CG	4.911e-02	3.716e-01
PIK3R1	-6.847e-02	2.127e-01
PIK3R2	7.980e-02	1.462e-01
PIK3R3	1.643e-01	2.637e-03
PIM1	-5.132e-03	9.257e-01
PLCG2	1.273e-01	2.019e-02
PLK2	-1.381e-01	1.166e-02
PML	1.350e-01	1.368e-02
PMS1	-7.983e-02	1.461e-01
PMS2	-1.530e-01	5.153e-03
PNRC1	3.826e-02	4.866e-01
POLD1	-1.798e-01	9.805e-04
POLE	-4.232e-02	4.414e-01
POLH	-1.712e-01	1.712e-03
POT1	1.713e-02	7.555e-01
POU2F2	-9.229e-02	9.267e-02
PPP1CA	-1.408e-01	1.009e-02
PPP1CB	-1.686e-01	2.018e-03
PPP1CC	-2.409e-02	6.614e-01
PPP1R15A	3.726e-02	4.981e-01
PPP2CA	-9.684e-02	7.762e-02
PPP2CB	1.450e-01	8.037e-03
PPP2R1A	-9.028e-02	1.001e-01
PPP2R1B	7.874e-02	1.517e-01
PPP2R2A	-1.480e-01	6.837e-03
PPP6C	2.019e-02	7.135e-01
PRAME	1.053e-01	5.496e-02
PRCC	-2.401e-02	6.625e-01
PRDM1	9.478e-02	8.416e-02
PREX2	2.770e-02	6.145e-01
PRF1	-1.394e-01	1.088e-02
PRKAR1A	-8.794e-02	1.092e-01
PRKCI	-1.963e-01	3.129e-04
PRKCZ	8.374e-02	1.273e-01
PRKDC	1.580e-02	7.739e-01
PRPF40B	-1.749e-02	7.505e-01
PRSS1	4.435e-02	4.199e-01
PRSS2	-9.408e-02	8.651e-02
PRSS8	-1.501e-01	6.074e-03
PTCH1	1.881e-02	7.324e-01
PTCH2	1.654e-02	7.636e-01
PTEN	-2.103e-01	1.100e-04
PTK2	1.497e-01	6.217e-03
PTPN11	-1.542e-01	4.813e-03
PTPN13	-1.768e-01	1.195e-03
PTPN22	1.321e-01	1.588e-02
PTPRD	-3.657e-02	5.060e-01
QKI	2.773e-02	6.142e-01
RAB35	-7.042e-02	1.999e-01
RAC1	1.411e-01	9.927e-03
RAD21	1.398e-01	1.064e-02
RAD50	4.318e-02	4.323e-01
RAD51	nan	nan
RAD51B	-2.112e-01	1.029e-04
RAD51C	1.345e-01	1.403e-02
RAD51D	-1.340e-02	8.075e-01
RAD52	-8.698e-04	9.874e-01
RAD54L	-4.859e-02	3.767e-01
RAF1	8.940e-02	1.034e-01
RANBP2	-5.389e-03	9.220e-01
RARA	7.388e-02	1.787e-01
RASA1	2.264e-02	6.806e-01
RB1	4.952e-01	5.218e-22
RBL1	-1.855e-01	6.705e-04
RBL2	-1.452e-01	7.966e-03
RBM10	1.684e-01	2.046e-03
RECQL4	1.359e-01	1.305e-02
REL	-4.519e-02	4.111e-01
RET	1.096e-01	4.562e-02
RHOA	-8.684e-02	1.137e-01
RHPN2	-7.648e-03	8.894e-01
RICTOR	-2.281e-01	2.634e-05
RINT1	-6.911e-02	2.084e-01
RIT1	-6.748e-02	2.194e-01
RNF139	-7.963e-02	1.471e-01
RNF43	1.047e-01	5.641e-02
ROS1	-9.449e-02	8.513e-02
RPL5	9.128e-02	9.632e-02
RPS15	-1.458e-01	7.700e-03
RPS6KA4	5.409e-02	3.251e-01
RPS6KB1	-4.360e-02	4.277e-01
RPS6KB2	2.342e-02	6.702e-01
RPTOR	-2.715e-02	6.215e-01
RSF1	1.581e-01	3.831e-03
RUNX1	2.121e-01	9.600e-05
RUNX1T1	-1.766e-01	1.213e-03
RXRA	1.004e-01	6.731e-02
SCG5	-6.871e-03	9.006e-01
SDHA	2.344e-01	1.551e-05
SDHAF2	-2.599e-02	6.365e-01
SDHB	1.107e-01	4.354e-02
SDHC	7.585e-02	1.673e-01
SDHD	-8.778e-03	8.732e-01
SEC23B	-1.317e-01	1.617e-02
SEMA3C	-4.404e-02	4.231e-01
SETBP1	-5.023e-02	3.609e-01
SETD2	9.644e-02	7.886e-02
SF1	8.371e-02	1.274e-01
SF3B1	-9.907e-02	7.098e-02
SGK1	-2.420e-02	6.600e-01
SH2B3	-9.834e-02	7.312e-02
SH2D1A	-1.478e-01	6.913e-03
SHQ1	6.138e-03	9.111e-01
SKP1	1.088e-01	4.723e-02
SLC26A3	-1.683e-02	7.596e-01
SLC47A2	3.597e-02	5.131e-01
SLIT2	2.868e-02	6.020e-01
SLX4	-1.239e-01	2.374e-02
SMAD2	-1.089e-01	4.697e-02
SMAD3	2.035e-02	7.114e-01
SMAD4	3.133e-02	5.689e-01
SMARCA1	2.111e-01	1.037e-04
SMARCA4	6.423e-02	2.425e-01
SMARCB1	4.661e-02	3.965e-01
SMARCE1	1.328e-02	8.093e-01
SMC1A	1.096e-01	4.563e-02
SMC3	7.890e-02	1.508e-01
SMO	3.582e-02	5.147e-01
SNCAIP	-1.517e-01	5.535e-03
SOCS1	-1.194e-01	2.935e-02
SOD2	1.812e-01	8.969e-04
SOX10	-4.001e-02	4.668e-01
SOX17	4.966e-02	3.664e-01
SOX2	-2.338e-01	1.629e-05
SOX9	8.716e-02	1.124e-01
SPEN	6.583e-02	2.309e-01
SPINK1	nan	nan
SPOP	4.581e-02	4.047e-01
SPRED1	8.682e-02	1.138e-01
SPTA1	-3.967e-02	4.706e-01
SQSTM1	8.578e-02	1.182e-01
SRC	-2.017e-01	2.108e-04
SRSF2	1.212e-03	9.824e-01
STAG1	7.560e-02	1.687e-01
STAG2	-1.509e-01	5.812e-03
STAT3	1.241e-02	8.215e-01
STAT4	8.826e-02	1.079e-01
STAT5A	-2.112e-01	1.031e-04
STAT5B	4.364e-02	4.273e-01
STAT6	-2.954e-03	9.572e-01
STK11	-2.042e-02	7.104e-01
SUFU	-8.164e-02	1.371e-01
SUZ12	1.310e-03	9.810e-01
SYK	-2.646e-03	9.616e-01
TAF1	-1.556e-01	4.422e-03
TANC1	8.859e-02	1.066e-01
TAP1	1.418e-01	9.570e-03
TAP2	1.086e-02	8.435e-01
TBC1D12	-1.842e-02	7.377e-01
TBL1XR1	-1.931e-01	3.945e-04
TBX3	1.907e-02	7.289e-01
TCF3	-3.433e-02	5.324e-01
TCF7L2	8.902e-02	1.049e-01
TCL1A	2.024e-01	2.008e-04
TERT	3.319e-01	5.276e-10
TET1	2.282e-02	6.782e-01
TET2	-1.403e-01	1.036e-02
TFDP1	-1.304e-01	1.730e-02
TFF1	9.575e-02	8.102e-02
TGFBR1	-1.349e-01	1.375e-02
TGFBR2	-8.688e-02	1.135e-01
TIGIT	-3.008e-02	5.843e-01
TLR4	3.830e-02	4.861e-01
TMEM127	-5.677e-02	3.017e-01
TMEM173	-2.797e-02	6.111e-01
TMPRSS2	-8.399e-02	1.261e-01
TNF	2.118e-01	9.847e-05
TNFAIP3	-1.588e-01	3.678e-03
TNFRSF14	4.090e-02	4.569e-01
TNFRSF17	-1.915e-02	7.277e-01
TNFRSF9	-1.548e-03	9.776e-01
TOP1	2.258e-01	3.196e-05
TOP2A	2.796e-02	6.112e-01
TP53	-2.431e-01	7.233e-06
TP63	1.920e-01	4.268e-04
TPM1	-3.194e-02	5.614e-01
TPMT	7.632e-02	1.647e-01
TPRX1	-2.964e-02	5.899e-01
TRAF2	-5.873e-02	2.852e-01
TRAF3	-1.029e-01	6.072e-02
TRAF7	6.901e-02	2.091e-01
TSC1	1.033e-01	5.966e-02
TSC2	2.567e-02	6.407e-01
TSHR	-1.483e-01	6.688e-03
TUSC3	-1.857e-03	9.731e-01
TYMS	-1.102e-01	4.456e-02
U2AF1	-6.679e-03	9.034e-01
UBE2T	4.616e-02	4.012e-01
UMPS	-1.191e-02	8.286e-01
UPF1	-8.275e-02	1.318e-01
VEGFA	8.417e-02	1.253e-01
VHL	2.801e-02	6.105e-01
