Gene	Rho	P_val
CHEK1	2.216e-01	4.505e-05
CHEK2	-1.727e-02	7.535e-01
CIC	-8.705e-02	1.128e-01
CIITA	-2.776e-02	6.137e-01
CKS1B	1.143e-01	3.710e-02
CREBBP	-3.953e-02	4.722e-01
CRKL	-1.592e-01	3.588e-03
CRLF2	1.689e-01	1.982e-03
CSF1R	-1.218e-01	2.621e-02
CSF3R	-4.650e-02	3.976e-01
CTC1	5.179e-02	3.461e-01
CTCF	1.186e-01	3.042e-02
CTLA4	-2.459e-01	5.617e-06
CTNNA1	-1.276e-01	1.982e-02
CTNNB1	-1.318e-01	1.611e-02
CTRC	-1.854e-01	6.725e-04
CUL3	-7.727e-02	1.595e-01
CUX1	-5.919e-02	2.814e-01
CXCR4	4.365e-02	4.272e-01
CYLD	1.121e-01	4.101e-02
CYP1B1	3.118e-02	5.707e-01
CYP2D6	-7.106e-03	8.972e-01
CYP3A5	-3.384e-02	5.383e-01
DAXX	-9.289e-02	9.059e-02
DDB2	-1.296e-01	1.797e-02
DDR2	-9.199e-02	9.376e-02
DDX3X	3.961e-02	4.713e-01
DICER1	1.588e-01	3.671e-03
DIS3	-2.108e-01	1.065e-04
DIS3L2	-1.045e-01	5.668e-02
DKC1	-1.027e-01	6.130e-02
DMD	-4.564e-02	4.064e-01
DNM2	3.338e-02	5.438e-01
DNMT1	-1.867e-01	6.161e-04
DNMT3A	-1.184e-01	3.072e-02
DNMT3B	-2.198e-01	5.206e-05
DOT1L	-6.151e-02	2.630e-01
DPYD	-7.776e-02	1.569e-01
DYNC2H1	7.321e-02	1.826e-01
E2F1	2.057e-01	1.570e-04
E2F2	7.811e-02	1.550e-01
E2F3	1.261e-01	2.135e-02
E2F4	-1.875e-02	7.332e-01
E2F5	3.601e-02	5.125e-01
E2F6	-8.888e-02	1.055e-01
EBF1	3.690e-03	9.465e-01
ECT2L	-5.128e-02	3.509e-01
EED	-1.142e-01	3.729e-02
EGF	-2.603e-02	6.360e-01
EGFL7	-5.871e-02	2.854e-01
EGFR	-9.670e-02	7.806e-02
EGLN1	-4.919e-02	3.709e-01
ELF3	-7.195e-02	1.903e-01
ELOC	1.178e-02	8.304e-01
EMSY	1.588e-01	3.673e-03
ENG	1.339e-02	8.076e-01
EP300	3.299e-02	5.485e-01
EPCAM	2.347e-01	1.504e-05
EPHA2	-1.503e-01	5.987e-03
EPHA3	1.225e-01	2.534e-02
EPHA5	1.740e-01	1.430e-03
EPHA7	3.469e-02	5.282e-01
EPHB1	1.307e-01	1.698e-02
EPHB2	1.042e-01	5.743e-02
EPOR	-1.626e-01	2.923e-03
ERBB2	-1.021e-01	6.267e-02
ERBB3	2.998e-02	5.856e-01
ERBB4	-6.847e-02	2.127e-01
ERCC1	5.001e-02	3.629e-01
ERCC2	-4.460e-02	4.172e-01
ERCC3	-3.594e-02	5.134e-01
ERCC4	3.313e-02	5.469e-01
ERCC5	1.141e-01	3.741e-02
ERCC6	-3.867e-02	4.819e-01
ERG	-2.012e-01	2.191e-04
ERRFI1	-1.369e-01	1.243e-02
ESR1	-7.273e-02	1.855e-01
ESR2	-6.649e-02	2.262e-01
ETS1	-1.924e-01	4.135e-04
ETS2	7.045e-02	1.997e-01
ETV1	3.661e-02	5.055e-01
ETV4	1.361e-01	1.293e-02
ETV5	-1.378e-01	1.182e-02
ETV6	-1.257e-01	2.181e-02
EWSR1	-1.309e-01	1.684e-02
EXT2	3.246e-02	5.550e-01
EZH2	2.214e-02	6.873e-01
FAM46C	-6.036e-02	2.721e-01
FANCA	9.496e-03	8.629e-01
FANCB	6.375e-02	2.460e-01
FANCC	6.183e-02	2.605e-01
FANCD2	-3.190e-02	5.619e-01
FANCE	-1.345e-01	1.401e-02
FANCF	-9.981e-02	6.889e-02
FANCG	-1.051e-01	5.539e-02
FANCI	1.979e-02	7.190e-01
FANCL	3.728e-02	4.978e-01
FANCM	3.125e-02	5.699e-01
FAS	-5.391e-02	3.267e-01
FAT1	-4.556e-02	4.073e-01
FBXO11	7.625e-03	8.897e-01
FBXW7	-1.131e-01	3.905e-02
FCGR2A	3.991e-02	4.680e-01
FCGR3A	-6.788e-02	2.166e-01
FDPS	-7.704e-03	8.886e-01
FGF1	1.222e-01	2.580e-02
FGF10	3.169e-01	3.324e-09
FGF14	2.124e-01	9.360e-05
FGF19	1.699e-02	7.575e-01
FGF2	-6.225e-02	2.573e-01
FGF23	-1.359e-01	1.305e-02
FGF3	9.129e-02	9.631e-02
FGF4	-1.285e-02	8.153e-01
FGF5	7.415e-02	1.771e-01
FGF6	-1.259e-01	2.153e-02
FGF7	2.112e-02	7.009e-01
FGF8	-4.818e-02	3.808e-01
FGF9	-4.993e-02	3.637e-01
FGFR1	-3.856e-02	4.832e-01
FGFR2	3.064e-02	5.774e-01
FGFR3	-8.537e-02	1.200e-01
FGFR4	-2.910e-02	5.967e-01
FH	-1.993e-02	7.171e-01
FHIT	-1.865e-01	6.263e-04
FLCN	-6.845e-02	2.128e-01
FLG	-2.758e-01	3.168e-07
FLT1	2.902e-02	5.978e-01
FLT3	-1.969e-02	7.204e-01
FLT4	-3.007e-02	5.846e-01
FNTB	-7.886e-02	1.510e-01
FOXA1	1.152e-01	3.563e-02
FOXL2	-1.623e-01	2.982e-03
FOXO1	1.338e-02	8.078e-01
FOXO3	-2.110e-02	7.012e-01
FOXP1	6.629e-03	9.041e-01
FOXQ1	-8.683e-02	1.138e-01
FRS2	-4.857e-02	3.769e-01
FUBP1	8.784e-02	1.096e-01
FUS	-1.658e-01	2.402e-03
FYN	-2.605e-02	6.357e-01
G6PD	-1.066e-01	5.190e-02
GABRA6	-7.210e-03	8.957e-01
GALNT12	-5.684e-02	3.011e-01
GATA1	-6.627e-02	2.278e-01
GATA2	9.090e-02	9.774e-02
GATA3	-1.199e-01	2.870e-02
GATA4	8.231e-02	1.339e-01
GATA6	1.679e-01	2.111e-03
GEN1	1.728e-01	1.554e-03
GID4	3.171e-02	5.641e-01
GLI1	-9.679e-02	7.776e-02
GLI2	-9.057e-02	9.896e-02
GLI3	-8.023e-02	1.441e-01
GNA11	1.933e-01	3.884e-04
GNA13	2.009e-01	2.238e-04
GNAQ	-1.124e-01	4.030e-02
GNAS	-1.011e-01	6.532e-02
GPC3	-4.635e-02	3.992e-01
GPER1	1.399e-01	1.061e-02
GPS2	4.888e-02	3.739e-01
GREM1	-3.648e-02	5.071e-01
GRIN2A	1.576e-02	7.744e-01
GRM3	-7.481e-02	1.732e-01
GSK3B	-2.772e-02	6.143e-01
GSTP1	8.051e-02	1.426e-01
H3F3A	-8.275e-03	8.804e-01
H3F3C	-4.448e-03	9.356e-01
HAS3	-3.929e-02	4.749e-01
HAVCR2	-8.864e-02	1.064e-01
HDAC1	-1.321e-01	1.585e-02
HDAC2	1.956e-02	7.222e-01
HDAC3	-1.163e-01	3.395e-02
HDAC4	-6.899e-02	2.092e-01
HDAC5	-6.836e-02	2.134e-01
HGF	-1.653e-02	7.638e-01
HIF1A	5.498e-02	3.172e-01
HIST1H1C	9.278e-02	9.094e-02
HIST1H1E	-1.263e-01	2.116e-02
HIST1H2BD	8.161e-04	9.882e-01
HIST1H3F	-6.337e-02	2.488e-01
HIST1H4E	4.217e-02	4.430e-01
HIST3H3	-1.660e-01	2.368e-03
HLA-A	6.210e-02	2.585e-01
HLA-B	-4.590e-02	4.038e-01
HLA-C	3.273e-02	5.517e-01
HLA-DMA	-3.464e-03	9.498e-01
HLA-DMB	2.055e-02	7.087e-01
HLA-DOA	7.156e-02	1.927e-01
HLA-DOB	-7.156e-02	1.927e-01
HLA-DPA1	1.995e-02	7.167e-01
HLA-DPB1	7.234e-02	1.879e-01
HLA-DQA1	1.202e-01	2.832e-02
HLA-DQA2	1.116e-01	4.191e-02
HLA-DQB1	-1.581e-01	3.816e-03
HLA-DQB2	3.390e-02	5.376e-01
HLA-DRA	1.421e-01	9.438e-03
HLA-DRB1	-1.706e-01	1.784e-03
HLA-DRB5	-1.352e-01	1.352e-02
HLA-E	-4.291e-02	4.351e-01
HLA-F	-1.309e-01	1.681e-02
HLA-G	2.457e-02	6.551e-01
HNF1A	2.735e-02	6.190e-01
HNF1B	-8.884e-02	1.056e-01
HOXB13	-1.125e-02	8.380e-01
HRAS	1.894e-01	5.099e-04
HSD3B1	-1.745e-01	1.389e-03
HSP90AA1	-3.226e-02	5.574e-01
HSPH1	5.198e-02	3.444e-01
IDH1	-2.048e-02	7.096e-01
IDH2	-7.578e-02	1.677e-01
IDO1	1.602e-01	3.375e-03
IFIT1	1.236e-01	2.408e-02
IFIT2	-4.846e-02	3.781e-01
IFIT3	-4.247e-03	9.385e-01
IFNAR1	-2.028e-03	9.706e-01
IFNAR2	-6.057e-02	2.704e-01
IFNGR1	2.525e-03	9.634e-01
IFNGR2	5.209e-02	3.433e-01
IFNL3	-2.055e-01	1.589e-04
IGF1	-8.891e-02	1.053e-01
IGF1R	-5.424e-02	3.238e-01
IGF2	-2.790e-02	6.119e-01
IKBKE	3.144e-02	5.675e-01
IKZF1	2.116e-01	9.953e-05
IKZF3	9.179e-02	9.447e-02
IL10RA	-1.500e-01	6.081e-03
IL15	nan	nan
IL2RA	8.050e-03	8.836e-01
IL6R	-1.567e-01	4.143e-03
IL7R	1.694e-01	1.925e-03
ING1	2.388e-01	1.057e-05
INHBA	-1.553e-01	4.501e-03
INPP4A	-4.970e-02	3.660e-01
INPP4B	9.687e-02	7.751e-02
INPPL1	1.902e-02	7.295e-01
INSR	5.761e-02	2.946e-01
IRF1	1.274e-01	2.004e-02
IRF2	-3.046e-02	5.797e-01
IRF4	-2.926e-02	5.947e-01
IRS1	-1.741e-01	1.428e-03
IRS2	2.288e-01	2.500e-05
ITPKB	-3.890e-02	4.792e-01
JAK1	-1.699e-01	1.861e-03
JAK2	-6.135e-02	2.642e-01
JAK3	-1.778e-01	1.121e-03
JUN	2.212e-01	4.672e-05
KAT6A	1.028e-01	6.096e-02
KDM5A	1.006e-01	6.683e-02
KDM5C	-7.070e-02	1.981e-01
KDM6A	5.821e-02	2.895e-01
KDM6B	-1.696e-02	7.578e-01
KDR	-1.567e-01	4.152e-03
KEAP1	-6.101e-02	2.669e-01
KEL	8.681e-03	8.746e-01
KIF1B	9.723e-03	8.597e-01
KIT	-1.547e-02	7.786e-01
KLF4	1.913e-01	4.470e-04
KLHL6	3.510e-02	5.233e-01
KLLN	-5.100e-03	9.261e-01
KMT2A	-7.527e-02	1.706e-01
KMT2B	-9.548e-02	8.189e-02
KMT2C	1.283e-02	8.156e-01
KMT2D	-2.863e-02	6.026e-01
KRAS	-7.804e-02	1.553e-01
LAG3	-1.609e-01	3.239e-03
LATS1	7.993e-02	1.455e-01
LATS2	1.001e-01	6.803e-02
LDLR	1.094e-01	4.613e-02
LEF1	-6.825e-02	2.142e-01
LMNA	6.555e-02	2.329e-01
LMO1	1.193e-01	2.952e-02
LRP1B	9.617e-02	7.969e-02
LYN	3.197e-03	9.537e-01
LZTR1	1.061e-01	5.307e-02
MAD2L2	-1.016e-02	8.534e-01
MAF	4.329e-02	4.311e-01
MAFB	-2.192e-01	5.462e-05
MAGI2	-1.166e-01	3.345e-02
MALT1	1.489e-01	6.498e-03
MAP2K1	1.286e-01	1.892e-02
MAP2K2	-1.871e-01	5.996e-04
MAP2K4	-2.679e-02	6.261e-01
MAP3K1	-9.804e-02	7.400e-02
MAP3K7	-4.822e-03	9.301e-01
MAPK1	-6.308e-02	2.510e-01
MAX	-9.935e-02	7.019e-02
MC1R	1.274e-01	2.008e-02
MCL1	-1.139e-01	3.783e-02
MDC1	-5.046e-02	3.586e-01
MDM2	5.217e-02	3.426e-01
MDM4	-1.841e-02	7.378e-01
MECOM	-8.967e-02	1.024e-01
MED1	-6.215e-02	2.581e-01
MED12	-1.220e-01	2.595e-02
MEF2B	-2.198e-02	6.895e-01
MEN1	1.529e-01	5.165e-03
MET	-5.001e-02	3.630e-01
MGA	-6.146e-02	2.634e-01
MGMT	-3.990e-02	4.681e-01
MIB1	-3.551e-02	5.185e-01
MITF	-2.764e-03	9.599e-01
MKI67	7.021e-02	2.013e-01
MLH1	1.285e-02	8.153e-01
MLH3	-3.420e-03	9.504e-01
MLLT3	8.387e-02	1.267e-01
MPL	1.887e-01	5.354e-04
MRE11	1.710e-01	1.733e-03
MS4A1	-2.940e-02	5.930e-01
MSH2	-4.854e-02	3.773e-01
MSH3	3.464e-02	5.287e-01
MSH6	4.854e-03	9.297e-01
MST1	2.925e-02	5.948e-01
MST1R	4.828e-02	3.799e-01
MTA1	3.409e-02	5.353e-01
MTAP	-1.988e-01	2.609e-04
MTHFR	-9.979e-02	6.896e-02
MTOR	1.588e-01	3.678e-03
MTRR	-1.996e-01	2.471e-04
MUTYH	-1.090e-01	4.681e-02
MYB	-3.147e-01	4.309e-09
MYC	1.057e-01	5.392e-02
MYCL	6.320e-02	2.501e-01
MYCN	-7.233e-02	1.879e-01
MYD88	1.624e-02	7.678e-01
MYH11	-1.071e-01	5.091e-02
MYOD1	1.098e-02	8.418e-01
NBN	-7.415e-03	8.928e-01
NCOA3	-2.321e-01	1.879e-05
NCOR1	1.222e-02	8.241e-01
NCOR2	4.009e-03	9.419e-01
NEGR1	-1.455e-01	7.829e-03
NF1	-6.064e-02	2.699e-01
NF2	1.449e-02	7.922e-01
NFE2L2	-5.551e-02	3.125e-01
NFKBIA	-1.228e-01	2.508e-02
NHP2	-2.980e-02	5.879e-01
NKX2-1	-1.118e-01	4.147e-02
NKX3-1	-1.274e-01	2.007e-02
NOTCH1	1.034e-02	8.509e-01
NOTCH2	1.202e-01	2.834e-02
NOTCH3	-7.834e-02	1.537e-01
NOTCH4	-1.142e-01	3.723e-02
NPM1	-1.307e-01	1.705e-02
NQO1	1.317e-03	9.809e-01
NRAS	-3.557e-02	5.178e-01
NRG1	8.086e-03	8.831e-01
NRIP1	-1.094e-01	4.612e-02
NSD1	8.994e-02	1.013e-01
NSD2	-1.168e-01	3.304e-02
NT5C2	-8.854e-02	1.068e-01
NTHL1	2.177e-01	6.173e-05
NTRK1	-2.337e-02	6.709e-01
NTRK2	-1.188e-01	3.018e-02
NTRK3	2.625e-01	1.194e-06
NUDT15	-4.512e-02	4.118e-01
NUP93	-6.686e-02	2.237e-01
NUP98	1.185e-01	3.069e-02
P2RY8	-2.005e-01	2.304e-04
PA2G4	-1.941e-02	7.241e-01
PAK1	-1.399e-01	1.057e-02
PAK3	1.748e-01	1.364e-03
PAK5	1.071e-01	5.092e-02
PALB2	1.519e-02	7.824e-01
PALLD	4.919e-02	3.709e-01
PARK2	-4.408e-02	4.227e-01
PARP1	-1.794e-02	7.442e-01
PAX5	1.135e-01	3.837e-02
PAX7	6.236e-02	2.565e-01
PAX8	1.938e-02	7.246e-01
PBRM1	-1.299e-01	1.771e-02
PCBP1	-1.063e-01	5.272e-02
PDCD1	-7.469e-02	1.739e-01
PDCD1LG2	8.974e-02	1.021e-01
PDGFRA	-2.180e-01	6.024e-05
PDGFRB	1.398e-01	1.065e-02
PDK1	4.002e-02	4.667e-01
PDPK1	8.816e-02	1.083e-01
PELP1	2.455e-01	5.813e-06
PGR	2.536e-01	2.766e-06
PHB2	-8.884e-02	1.056e-01
PHF6	6.056e-02	2.705e-01
PHOX2B	8.594e-02	1.175e-01
PIAS4	-2.026e-02	7.126e-01
PIK3C2B	1.200e-01	2.860e-02
PIK3C2G	7.139e-02	1.938e-01
PIK3C3	8.639e-02	1.156e-01
PIK3CA	-1.357e-01	1.321e-02
PIK3CB	8.418e-02	1.252e-01
PIK3CD	-2.509e-02	6.482e-01
PIK3CG	2.451e-02	6.559e-01
PIK3R1	-9.307e-02	8.997e-02
PIK3R2	4.374e-03	9.366e-01
PIK3R3	1.296e-01	1.794e-02
PIM1	-8.461e-02	1.233e-01
PLCG2	1.957e-01	3.268e-04
PLK2	1.413e-02	7.972e-01
PML	6.055e-02	2.706e-01
PMS1	4.056e-02	4.607e-01
PMS2	-9.764e-02	7.518e-02
PNRC1	6.388e-02	2.450e-01
POLD1	-6.844e-02	2.129e-01
POLE	-1.482e-02	7.876e-01
POLH	-1.735e-02	7.524e-01
POT1	4.600e-02	4.027e-01
POU2F2	-9.223e-02	9.289e-02
PPP1CA	-9.461e-02	8.474e-02
PPP1CB	-1.669e-01	2.246e-03
PPP1CC	-1.491e-01	6.407e-03
PPP1R15A	5.182e-03	9.249e-01
PPP2CA	-5.593e-02	3.088e-01
PPP2CB	6.556e-02	2.328e-01
PPP2R1A	-1.712e-01	1.716e-03
PPP2R1B	-1.560e-01	4.324e-03
PPP2R2A	-1.334e-01	1.481e-02
PPP6C	3.928e-02	4.750e-01
PRAME	-9.658e-03	8.606e-01
PRCC	-2.240e-02	6.838e-01
PRDM1	1.326e-01	1.548e-02
PREX2	9.218e-02	9.309e-02
PRF1	-1.727e-01	1.558e-03
PRKAR1A	-6.081e-02	2.685e-01
PRKCI	-8.861e-02	1.065e-01
PRKCZ	1.692e-01	1.947e-03
PRKDC	-2.149e-02	6.960e-01
PRPF40B	1.645e-02	7.649e-01
PRSS1	1.456e-01	7.778e-03
PRSS2	-2.173e-01	6.400e-05
PRSS8	-1.590e-01	3.622e-03
PTCH1	-4.617e-02	4.011e-01
PTCH2	4.706e-02	3.920e-01
PTEN	-1.414e-01	9.801e-03
PTK2	1.579e-02	7.741e-01
PTPN11	-8.526e-02	1.205e-01
PTPN13	-1.388e-02	8.008e-01
PTPN22	1.139e-01	3.783e-02
PTPRD	-7.296e-02	1.841e-01
QKI	2.764e-02	6.153e-01
RAB35	2.453e-04	9.964e-01
RAC1	7.748e-02	1.583e-01
RAD21	8.169e-02	1.369e-01
RAD50	1.818e-03	9.736e-01
RAD51	nan	nan
RAD51B	-2.054e-01	1.607e-04
RAD51C	3.374e-02	5.396e-01
RAD51D	-9.477e-03	8.632e-01
RAD52	4.648e-02	3.978e-01
RAD54L	-9.133e-02	9.615e-02
RAF1	7.555e-02	1.690e-01
RANBP2	9.579e-02	8.092e-02
RARA	-2.209e-02	6.879e-01
RASA1	1.335e-01	1.477e-02
RB1	3.275e-01	9.157e-10
RBL1	-1.564e-01	4.232e-03
RBL2	-8.617e-02	1.166e-01
RBM10	1.045e-01	5.676e-02
RECQL4	2.823e-03	9.591e-01
REL	1.078e-02	8.446e-01
RET	1.552e-01	4.524e-03
RHOA	-5.278e-02	3.369e-01
RHPN2	-1.960e-02	7.215e-01
RICTOR	-2.538e-01	2.719e-06
RINT1	-9.589e-02	8.060e-02
RIT1	-1.874e-02	7.333e-01
RNF139	1.469e-02	7.895e-01
RNF43	2.865e-02	6.023e-01
ROS1	2.816e-02	6.087e-01
RPL5	1.337e-01	1.460e-02
RPS15	6.315e-02	2.505e-01
RPS6KA4	1.010e-01	6.559e-02
RPS6KB1	4.556e-02	4.073e-01
RPS6KB2	4.670e-02	3.956e-01
RPTOR	-1.462e-02	7.904e-01
RSF1	1.602e-01	3.372e-03
RUNX1	1.765e-01	1.219e-03
RUNX1T1	-6.267e-02	2.541e-01
RXRA	8.068e-02	1.418e-01
SCG5	-8.182e-02	1.362e-01
SDHA	2.094e-01	1.187e-04
SDHAF2	-4.223e-02	4.424e-01
SDHB	1.199e-01	2.874e-02
SDHC	7.939e-02	1.483e-01
SDHD	-1.844e-01	7.211e-04
SEC23B	-1.581e-01	3.830e-03
SEMA3C	-8.322e-02	1.296e-01
SETBP1	-7.348e-02	1.810e-01
SETD2	1.423e-01	9.300e-03
SF1	-5.762e-02	2.945e-01
SF3B1	-7.890e-02	1.508e-01
SGK1	-1.625e-01	2.942e-03
SH2B3	-1.359e-01	1.308e-02
SH2D1A	-9.671e-02	7.803e-02
SHQ1	3.648e-02	5.070e-01
SKP1	1.313e-01	1.649e-02
SLC26A3	1.935e-02	7.250e-01
SLC47A2	1.275e-01	1.996e-02
SLIT2	-9.220e-03	8.669e-01
SLX4	-7.441e-02	1.755e-01
SMAD2	-1.630e-01	2.854e-03
SMAD3	2.676e-02	6.266e-01
SMAD4	1.089e-01	4.701e-02
SMARCA1	1.446e-01	8.224e-03
SMARCA4	4.125e-02	4.531e-01
SMARCB1	3.711e-02	4.997e-01
SMARCE1	2.953e-02	5.913e-01
SMC1A	8.074e-02	1.415e-01
SMC3	1.398e-01	1.065e-02
SMO	-2.678e-02	6.264e-01
SNCAIP	-6.203e-02	2.590e-01
SOCS1	4.112e-02	4.545e-01
SOD2	2.482e-02	6.518e-01
SOX10	-1.588e-01	3.664e-03
SOX17	7.445e-03	8.923e-01
SOX2	-1.051e-01	5.542e-02
SOX9	1.256e-02	8.194e-01
SPEN	4.478e-02	4.154e-01
SPINK1	nan	nan
SPOP	4.811e-02	3.815e-01
SPRED1	-5.498e-02	3.172e-01
SPTA1	-1.463e-01	7.511e-03
SQSTM1	8.943e-02	1.033e-01
SRC	-1.501e-01	6.063e-03
SRSF2	-4.524e-02	4.106e-01
STAG1	1.969e-01	2.997e-04
STAG2	-1.319e-01	1.602e-02
STAT3	-5.056e-02	3.577e-01
STAT4	8.268e-02	1.321e-01
STAT5A	-1.519e-01	5.479e-03
STAT5B	1.347e-01	1.389e-02
STAT6	4.819e-02	3.808e-01
STK11	5.419e-02	3.242e-01
SUFU	-8.507e-02	1.213e-01
SUZ12	2.719e-02	6.211e-01
SYK	-5.760e-03	9.166e-01
TAF1	-1.552e-01	4.530e-03
TANC1	6.529e-03	9.055e-01
TAP1	6.978e-02	2.040e-01
TAP2	4.094e-02	4.566e-01
TBC1D12	8.821e-02	1.081e-01
TBL1XR1	2.798e-02	6.109e-01
TBX3	-7.168e-02	1.920e-01
TCF3	-1.301e-01	1.749e-02
TCF7L2	-5.324e-02	3.328e-01
TCL1A	9.398e-02	8.684e-02
TERT	3.061e-01	1.178e-08
TET1	-8.507e-02	1.213e-01
TET2	-7.125e-02	1.946e-01
TFDP1	-1.689e-01	1.986e-03
TFF1	5.187e-02	3.453e-01
TGFBR1	-1.091e-01	4.665e-02
TGFBR2	-1.510e-02	7.836e-01
TIGIT	-7.035e-03	8.982e-01
TLR4	1.104e-01	4.401e-02
TMEM127	-4.057e-02	4.607e-01
TMEM173	-2.447e-03	9.645e-01
TMPRSS2	-7.214e-02	1.891e-01
TNF	1.184e-01	3.079e-02
TNFAIP3	-1.082e-01	4.846e-02
TNFRSF14	-4.991e-02	3.639e-01
TNFRSF17	1.110e-01	4.294e-02
TNFRSF9	2.500e-02	6.494e-01
TOP1	2.181e-01	5.965e-05
TOP2A	-2.546e-02	6.434e-01
TP53	-2.086e-01	1.258e-04
TP63	1.003e-01	6.760e-02
TPM1	-6.429e-02	2.420e-01
TPMT	7.698e-02	1.610e-01
TPRX1	6.059e-02	2.702e-01
TRAF2	-1.437e-02	7.939e-01
TRAF3	-2.609e-02	6.352e-01
TRAF7	4.924e-02	3.704e-01
TSC1	1.668e-02	7.617e-01
TSC2	2.690e-02	6.247e-01
TSHR	-4.978e-02	3.652e-01
TUSC3	2.381e-02	6.651e-01
TYMS	-1.182e-01	3.102e-02
U2AF1	8.066e-03	8.834e-01
UBE2T	1.052e-02	8.484e-01
UMPS	-2.251e-03	9.674e-01
UPF1	2.135e-02	6.979e-01
VEGFA	6.413e-02	2.432e-01
