Gene	Rho	P_val
FANCC	8.684e-02	1.137e-01
FANCD2	2.177e-02	6.922e-01
FANCE	-8.002e-02	1.451e-01
FANCF	-7.398e-02	1.781e-01
FANCG	-7.665e-02	1.628e-01
FANCI	1.266e-01	2.085e-02
FANCL	4.760e-02	3.865e-01
FANCM	5.641e-02	3.047e-01
FAS	4.999e-02	3.632e-01
FAT1	-1.162e-02	8.327e-01
FBXO11	2.815e-03	9.592e-01
FBXW7	-1.035e-01	5.912e-02
FCGR2A	1.708e-01	1.755e-03
FCGR3A	-1.841e-01	7.358e-04
FDPS	1.613e-01	3.153e-03
FGF1	8.890e-02	1.054e-01
FGF10	2.822e-01	1.633e-07
FGF14	2.072e-01	1.399e-04
FGF19	5.540e-02	3.135e-01
FGF2	4.851e-03	9.297e-01
FGF23	-1.452e-01	7.945e-03
FGF3	1.152e-01	3.565e-02
FGF4	-8.045e-02	1.429e-01
FGF5	2.173e-02	6.927e-01
FGF6	-1.571e-01	4.062e-03
FGF7	4.339e-02	4.300e-01
FGF8	-6.538e-02	2.341e-01
FGF9	-1.194e-01	2.934e-02
FGFR1	-1.096e-01	4.556e-02
FGFR2	-5.932e-03	9.141e-01
FGFR3	-4.211e-02	4.438e-01
FGFR4	-3.998e-02	4.672e-01
FH	-4.575e-02	4.053e-01
FHIT	-1.649e-01	2.538e-03
FLCN	-5.587e-02	3.094e-01
FLG	-2.946e-01	4.330e-08
FLT1	8.994e-02	1.013e-01
FLT3	5.738e-02	2.964e-01
FLT4	4.555e-02	4.074e-01
FNTB	-1.854e-01	6.740e-04
FOXA1	1.469e-01	7.238e-03
FOXL2	-1.153e-01	3.540e-02
FOXO1	-8.327e-04	9.879e-01
FOXO3	1.683e-02	7.596e-01
FOXP1	3.011e-02	5.840e-01
FOXQ1	5.620e-02	3.066e-01
FRS2	9.508e-02	8.320e-02
FUBP1	1.291e-01	1.845e-02
FUS	-1.041e-01	5.779e-02
FYN	2.724e-02	6.203e-01
G6PD	-7.897e-02	1.505e-01
GABRA6	-3.306e-02	5.477e-01
GALNT12	3.218e-02	5.585e-01
GATA1	-3.563e-02	5.170e-01
GATA2	2.565e-02	6.409e-01
GATA3	-5.726e-02	2.975e-01
GATA4	5.801e-02	2.912e-01
GATA6	1.228e-01	2.504e-02
GEN1	1.595e-01	3.523e-03
GID4	1.300e-02	8.132e-01
GLI1	-6.391e-02	2.448e-01
GLI2	-6.458e-02	2.399e-01
GLI3	-1.017e-01	6.376e-02
GNA11	-1.026e-01	6.134e-02
GNA13	7.192e-02	1.905e-01
GNAQ	2.102e-02	7.024e-01
GNAS	-5.494e-02	3.175e-01
GPC3	-5.677e-02	3.017e-01
GPER1	1.094e-01	4.599e-02
GPS2	1.655e-01	2.446e-03
GREM1	-7.866e-02	1.521e-01
GRIN2A	3.865e-02	4.821e-01
GRM3	2.472e-03	9.641e-01
GSK3B	2.170e-03	9.685e-01
GSTP1	1.040e-01	5.797e-02
H3F3A	-2.395e-03	9.653e-01
H3F3C	-6.914e-02	2.082e-01
HAS3	1.865e-02	7.346e-01
HAVCR2	-9.148e-02	9.562e-02
HDAC1	-4.129e-02	4.527e-01
HDAC2	4.263e-02	4.382e-01
HDAC3	-7.821e-02	1.545e-01
HDAC4	1.208e-02	8.261e-01
HDAC5	6.725e-02	2.210e-01
HGF	1.678e-02	7.603e-01
HIF1A	9.253e-02	9.184e-02
HIST1H1C	2.651e-02	6.298e-01
HIST1H1E	-9.177e-02	9.453e-02
HIST1H2BD	-1.469e-02	7.894e-01
HIST1H3F	-7.943e-02	1.481e-01
HIST1H4E	6.658e-02	2.256e-01
HIST3H3	-3.311e-02	5.471e-01
HLA-A	1.902e-02	7.295e-01
HLA-B	-2.961e-02	5.903e-01
HLA-C	1.102e-02	8.412e-01
HLA-DMA	-4.606e-02	4.021e-01
HLA-DMB	7.619e-02	1.654e-01
HLA-DOA	1.136e-01	3.825e-02
HLA-DOB	-1.136e-01	3.825e-02
HLA-DPA1	1.069e-01	5.134e-02
HLA-DPB1	5.363e-02	3.292e-01
HLA-DQA1	1.660e-01	2.381e-03
HLA-DQA2	9.296e-02	9.035e-02
HLA-DQB1	-1.823e-01	8.303e-04
HLA-DQB2	-1.430e-02	7.948e-01
HLA-DRA	1.701e-01	1.842e-03
HLA-DRB1	-2.013e-01	2.180e-04
HLA-DRB5	-1.497e-01	6.199e-03
HLA-E	-3.802e-02	4.893e-01
HLA-F	-8.654e-02	1.150e-01
HLA-G	5.233e-02	3.411e-01
HNF1A	-7.988e-03	8.845e-01
HNF1B	-8.658e-02	1.148e-01
HOXB13	4.298e-02	4.344e-01
HRAS	7.579e-02	1.676e-01
HSD3B1	-1.771e-01	1.172e-03
HSP90AA1	-1.437e-01	8.635e-03
HSPH1	9.179e-02	9.449e-02
IDH1	-2.119e-02	7.001e-01
IDH2	-9.007e-02	1.009e-01
IDO1	7.952e-02	1.476e-01
IFIT1	3.827e-02	4.864e-01
IFIT2	-1.626e-02	7.676e-01
IFIT3	-4.717e-02	3.909e-01
IFNAR1	5.888e-02	2.840e-01
IFNAR2	-1.536e-01	4.974e-03
IFNGR1	-1.265e-01	2.095e-02
IFNGR2	5.022e-02	3.610e-01
IFNL3	-2.344e-01	1.547e-05
IGF1	-8.485e-03	8.774e-01
IGF1R	-1.783e-01	1.088e-03
IGF2	-1.525e-01	5.303e-03
IKBKE	1.328e-01	1.530e-02
IKZF1	1.613e-01	3.155e-03
IKZF3	1.058e-01	5.376e-02
IL10RA	-1.795e-01	1.001e-03
IL15	nan	nan
IL2RA	9.542e-02	8.209e-02
IL6R	-2.735e-01	3.995e-07
IL7R	2.095e-01	1.173e-04
ING1	2.509e-01	3.542e-06
INHBA	-1.498e-01	6.174e-03
INPP4A	-5.838e-02	2.881e-01
INPP4B	1.151e-02	8.343e-01
INPPL1	-6.002e-02	2.748e-01
INSR	3.366e-02	5.404e-01
IRF1	1.349e-02	8.062e-01
IRF2	3.919e-02	4.760e-01
IRF4	-2.533e-02	6.451e-01
IRS1	-1.424e-01	9.255e-03
IRS2	2.223e-01	4.261e-05
ITPKB	-1.187e-01	3.037e-02
JAK1	-1.396e-01	1.073e-02
JAK2	-9.018e-02	1.004e-01
JAK3	-1.248e-02	8.205e-01
JUN	2.023e-01	2.028e-04
KAT6A	7.093e-02	1.967e-01
KDM5A	1.099e-01	4.510e-02
KDM5C	3.709e-02	5.000e-01
KDM6A	-6.289e-02	2.524e-01
KDM6B	-2.967e-03	9.570e-01
KDR	-6.815e-02	2.148e-01
KEAP1	-1.780e-01	1.109e-03
KEL	-4.969e-02	3.661e-01
KIF1B	7.617e-02	1.655e-01
KIT	5.076e-02	3.558e-01
KLF4	8.935e-02	1.036e-01
KLHL6	8.928e-02	1.039e-01
KLLN	9.548e-02	8.190e-02
KMT2A	1.659e-02	7.630e-01
KMT2B	-1.349e-01	1.372e-02
KMT2C	-1.807e-02	7.425e-01
KMT2D	3.994e-02	4.676e-01
KRAS	-8.952e-02	1.029e-01
LAG3	-1.230e-01	2.484e-02
LATS1	1.333e-02	8.085e-01
LATS2	8.281e-02	1.316e-01
LDLR	-4.671e-02	3.955e-01
LEF1	-2.982e-02	5.876e-01
LMNA	2.040e-01	1.786e-04
LMO1	-3.040e-02	5.804e-01
LRP1B	1.346e-01	1.393e-02
LYN	6.553e-02	2.331e-01
LZTR1	1.014e-02	8.538e-01
MAD2L2	-9.161e-02	9.511e-02
MAF	-6.354e-02	2.476e-01
MAFB	-1.387e-01	1.130e-02
MAGI2	-1.135e-01	3.846e-02
MALT1	5.053e-02	3.580e-01
MAP2K1	1.640e-02	7.656e-01
MAP2K2	-1.969e-02	7.203e-01
MAP2K4	-8.695e-02	1.132e-01
MAP3K1	-8.947e-02	1.031e-01
MAP3K7	3.365e-02	5.406e-01
MAPK1	1.696e-02	7.579e-01
MAX	-1.694e-01	1.916e-03
MC1R	1.314e-01	1.643e-02
MCL1	-2.076e-01	1.358e-04
MDC1	-1.450e-01	8.045e-03
MDM2	4.113e-03	9.404e-01
MDM4	1.743e-01	1.406e-03
MECOM	-1.169e-01	3.292e-02
MED1	-6.347e-03	9.081e-01
MED12	-2.087e-02	7.043e-01
MEF2B	4.550e-02	4.079e-01
MEN1	1.080e-01	4.898e-02
MET	-7.384e-04	9.893e-01
MGA	-1.146e-01	3.658e-02
MGMT	6.661e-02	2.254e-01
MIB1	-2.683e-02	6.257e-01
MITF	-4.874e-02	3.753e-01
MKI67	9.683e-02	7.764e-02
MLH1	2.259e-02	6.813e-01
MLH3	-5.222e-02	3.421e-01
MLLT3	-8.528e-02	1.204e-01
MPL	2.261e-01	3.127e-05
MRE11	1.766e-01	1.214e-03
MS4A1	-1.824e-02	7.402e-01
MSH2	-1.596e-01	3.491e-03
MSH3	1.672e-02	7.612e-01
MSH6	5.457e-02	3.208e-01
MST1	1.455e-01	7.836e-03
MST1R	1.001e-03	9.855e-01
MTA1	1.491e-01	6.421e-03
MTAP	-3.000e-01	2.357e-08
MTHFR	-1.420e-01	9.461e-03
MTOR	1.377e-01	1.191e-02
MTRR	-2.290e-01	2.450e-05
MUTYH	-9.274e-02	9.112e-02
MYB	-2.102e-01	1.110e-04
MYC	1.813e-01	8.902e-04
MYCL	9.468e-02	8.451e-02
MYCN	-2.414e-02	6.607e-01
MYD88	3.297e-02	5.488e-01
MYH11	-2.442e-02	6.571e-01
MYOD1	6.107e-02	2.665e-01
NBN	2.882e-02	6.002e-01
NCOA3	-1.812e-01	8.964e-04
NCOR1	-5.713e-02	2.986e-01
NCOR2	-2.698e-02	6.237e-01
NEGR1	-1.618e-01	3.075e-03
NF1	-1.854e-02	7.360e-01
NF2	-4.615e-02	4.013e-01
NFE2L2	3.805e-02	4.890e-01
NFKBIA	-2.231e-01	3.992e-05
NHP2	1.730e-02	7.532e-01
NKX2-1	-1.608e-01	3.247e-03
NKX3-1	-1.885e-01	5.433e-04
NOTCH1	-4.496e-02	4.135e-01
NOTCH2	9.073e-02	9.837e-02
NOTCH3	-1.269e-01	2.053e-02
NOTCH4	-1.304e-01	1.725e-02
NPM1	-6.632e-02	2.274e-01
NQO1	-3.116e-03	9.548e-01
NRAS	2.716e-02	6.214e-01
NRG1	-3.460e-02	5.293e-01
NRIP1	-1.800e-01	9.704e-04
NSD1	-2.861e-02	6.029e-01
NSD2	-1.290e-01	1.854e-02
NT5C2	5.425e-02	3.236e-01
NTHL1	-1.064e-01	5.242e-02
NTRK1	-1.631e-01	2.828e-03
NTRK2	-8.758e-02	1.107e-01
NTRK3	4.157e-02	4.496e-01
NUDT15	-2.164e-02	6.940e-01
NUP93	-1.108e-01	4.341e-02
NUP98	8.037e-02	1.434e-01
P2RY8	-9.643e-03	8.608e-01
PA2G4	-1.696e-02	7.578e-01
PAK1	-9.966e-02	6.932e-02
PAK3	1.256e-01	2.187e-02
PAK5	3.461e-02	5.291e-01
PALB2	2.863e-02	6.027e-01
PALLD	6.887e-02	2.100e-01
PARK2	-4.370e-03	9.367e-01
PARP1	-9.677e-02	7.783e-02
PAX5	1.524e-01	5.328e-03
PAX7	1.309e-01	1.681e-02
PAX8	-1.562e-01	4.284e-03
PBRM1	-1.108e-01	4.341e-02
PCBP1	-1.216e-02	8.251e-01
PDCD1	-4.097e-02	4.562e-01
PDCD1LG2	6.368e-02	2.465e-01
PDGFRA	-1.767e-01	1.204e-03
PDGFRB	6.220e-02	2.577e-01
PDK1	7.291e-02	1.844e-01
PDPK1	5.531e-02	3.143e-01
PELP1	8.662e-02	1.146e-01
PGR	1.373e-01	1.211e-02
PHB2	-3.331e-02	5.447e-01
PHF6	3.159e-02	5.656e-01
PHOX2B	4.996e-03	9.276e-01
PIAS4	4.812e-02	3.814e-01
PIK3C2B	3.581e-02	5.148e-01
PIK3C2G	6.646e-02	2.265e-01
PIK3C3	1.137e-01	3.813e-02
PIK3CA	-1.098e-01	4.529e-02
PIK3CB	7.386e-02	1.788e-01
PIK3CD	2.096e-02	7.031e-01
PIK3CG	-2.552e-02	6.427e-01
PIK3R1	-9.548e-02	8.189e-02
PIK3R2	8.437e-02	1.244e-01
PIK3R3	2.306e-01	2.145e-05
PIM1	-1.813e-01	8.874e-04
PLCG2	8.410e-02	1.256e-01
PLK2	7.104e-02	1.960e-01
PML	1.610e-01	3.225e-03
PMS1	-4.004e-02	4.665e-01
PMS2	-1.349e-01	1.378e-02
PNRC1	4.942e-03	9.284e-01
POLD1	-1.391e-01	1.107e-02
POLE	-2.193e-02	6.901e-01
POLH	-3.128e-02	5.696e-01
POT1	-4.474e-02	4.158e-01
POU2F2	-1.240e-01	2.366e-02
PPP1CA	-6.069e-02	2.695e-01
PPP1CB	-1.709e-01	1.747e-03
PPP1CC	-1.784e-01	1.080e-03
PPP1R15A	-5.309e-03	9.231e-01
PPP2CA	-4.182e-02	4.469e-01
PPP2CB	-4.233e-02	4.414e-01
PPP2R1A	-1.454e-01	7.882e-03
PPP2R1B	-4.149e-02	4.505e-01
PPP2R2A	-1.592e-01	3.589e-03
PPP6C	2.012e-02	7.146e-01
PRAME	-5.999e-02	2.750e-01
PRCC	-1.311e-01	1.667e-02
PRDM1	8.828e-02	1.078e-01
PREX2	5.924e-02	2.811e-01
PRF1	-9.865e-02	7.219e-02
PRKAR1A	-9.045e-02	9.942e-02
PRKCI	-1.284e-01	1.911e-02
PRKCZ	5.735e-02	2.967e-01
PRKDC	-8.346e-02	1.285e-01
PRPF40B	4.345e-03	9.370e-01
PRSS1	4.437e-02	4.197e-01
PRSS2	-7.236e-02	1.878e-01
PRSS8	1.312e-02	8.114e-01
PTCH1	1.286e-02	8.151e-01
PTCH2	3.447e-02	5.307e-01
PTEN	-1.370e-01	1.235e-02
PTK2	1.325e-01	1.554e-02
PTPN11	-5.014e-02	3.617e-01
PTPN13	-2.117e-02	7.003e-01
PTPN22	1.687e-01	2.011e-03
PTPRD	3.851e-02	4.837e-01
QKI	-2.320e-02	6.732e-01
RAB35	3.019e-02	5.831e-01
RAC1	8.637e-02	1.157e-01
RAD21	1.917e-01	4.366e-04
RAD50	1.660e-01	2.375e-03
RAD51	nan	nan
RAD51B	-1.951e-01	3.426e-04
RAD51C	4.795e-02	3.830e-01
RAD51D	-1.290e-01	1.854e-02
RAD52	8.412e-02	1.255e-01
RAD54L	-2.043e-01	1.747e-04
RAF1	1.649e-01	2.544e-03
RANBP2	4.010e-02	4.658e-01
RARA	-4.451e-02	4.182e-01
RASA1	6.047e-02	2.712e-01
RB1	4.580e-01	1.130e-18
RBL1	-5.696e-02	3.000e-01
RBL2	-8.306e-02	1.304e-01
RBM10	1.062e-02	8.469e-01
RECQL4	6.137e-02	2.641e-01
REL	-6.107e-02	2.665e-01
RET	5.861e-02	2.863e-01
RHOA	-8.252e-02	1.329e-01
RHPN2	-1.942e-01	3.637e-04
RICTOR	-2.854e-01	1.168e-07
RINT1	-5.073e-02	3.561e-01
RIT1	-2.287e-01	2.503e-05
RNF139	-5.956e-02	2.785e-01
RNF43	2.554e-02	6.424e-01
ROS1	-1.057e-01	5.396e-02
RPL5	1.756e-01	1.291e-03
RPS15	-1.094e-01	4.599e-02
RPS6KA4	3.961e-02	4.712e-01
RPS6KB1	3.834e-02	4.856e-01
RPS6KB2	8.793e-02	1.092e-01
RPTOR	4.668e-02	3.958e-01
RSF1	1.859e-01	6.508e-04
RUNX1	1.832e-01	7.842e-04
RUNX1T1	-1.324e-01	1.562e-02
RXRA	4.948e-02	3.681e-01
SCG5	-1.317e-01	1.621e-02
SDHA	2.613e-01	1.336e-06
SDHAF2	9.612e-02	7.986e-02
SDHB	1.199e-01	2.874e-02
SDHC	2.086e-01	1.255e-04
SDHD	-1.280e-01	1.945e-02
SEC23B	-3.607e-02	5.119e-01
SEMA3C	1.577e-02	7.743e-01
SETBP1	-3.910e-02	4.770e-01
SETD2	5.063e-02	3.570e-01
SF1	5.980e-02	2.766e-01
SF3B1	-8.609e-02	1.169e-01
SGK1	-1.028e-01	6.100e-02
SH2B3	-1.200e-01	2.861e-02
SH2D1A	-1.007e-01	6.642e-02
SHQ1	4.917e-02	3.711e-01
SKP1	-1.979e-02	7.190e-01
SLC26A3	6.047e-03	9.125e-01
SLC47A2	2.818e-02	6.084e-01
SLIT2	-5.698e-02	2.998e-01
SLX4	-1.360e-02	8.047e-01
SMAD2	-1.136e-01	3.825e-02
SMAD3	6.572e-02	2.317e-01
SMAD4	-4.896e-02	3.732e-01
SMARCA1	1.566e-01	4.168e-03
SMARCA4	1.338e-03	9.806e-01
SMARCB1	8.192e-02	1.358e-01
SMARCE1	8.110e-03	8.828e-01
SMC1A	-6.359e-02	2.472e-01
SMC3	3.221e-02	5.581e-01
SMO	-1.619e-02	7.686e-01
SNCAIP	-8.500e-02	1.216e-01
SOCS1	-4.452e-02	4.181e-01
SOD2	6.718e-02	2.215e-01
SOX10	-8.226e-02	1.341e-01
SOX17	3.407e-03	9.506e-01
SOX2	-1.074e-01	5.028e-02
SOX9	-1.703e-02	7.568e-01
SPEN	-6.405e-04	9.907e-01
SPINK1	nan	nan
SPOP	2.294e-02	6.766e-01
SPRED1	3.822e-02	4.871e-01
SPTA1	-4.756e-03	9.311e-01
SQSTM1	1.385e-01	1.141e-02
SRC	-1.251e-01	2.236e-02
SRSF2	1.269e-02	8.176e-01
STAG1	1.139e-01	3.777e-02
STAG2	-9.336e-02	8.893e-02
STAT3	-3.093e-03	9.552e-01
STAT4	9.114e-02	9.684e-02
STAT5A	-5.870e-02	2.855e-01
STAT5B	1.129e-01	3.954e-02
STAT6	4.243e-02	4.403e-01
STK11	-6.803e-02	2.157e-01
SUFU	-8.221e-02	1.344e-01
SUZ12	-1.723e-02	7.541e-01
SYK	9.044e-02	9.944e-02
TAF1	-1.087e-01	4.749e-02
TANC1	7.607e-02	1.661e-01
TAP1	1.083e-02	8.439e-01
TAP2	-3.002e-04	9.956e-01
TBC1D12	-1.180e-02	8.301e-01
TBL1XR1	-8.111e-02	1.397e-01
TBX3	7.672e-04	9.889e-01
TCF3	6.721e-03	9.027e-01
TCF7L2	8.430e-02	1.247e-01
TCL1A	1.032e-01	5.993e-02
TERT	3.076e-01	9.984e-09
TET1	-1.354e-01	1.339e-02
TET2	-3.983e-02	4.689e-01
TFDP1	-1.812e-01	8.919e-04
TFF1	1.347e-01	1.388e-02
TGFBR1	-1.194e-01	2.943e-02
TGFBR2	-1.144e-01	3.697e-02
TIGIT	-7.074e-02	1.979e-01
TLR4	1.201e-01	2.841e-02
TMEM127	-1.029e-01	6.078e-02
TMEM173	-4.125e-02	4.531e-01
TMPRSS2	-2.266e-01	2.987e-05
TNF	4.342e-02	4.297e-01
TNFAIP3	-1.373e-01	1.216e-02
TNFRSF14	-3.631e-02	5.091e-01
TNFRSF17	2.123e-02	6.995e-01
TNFRSF9	-4.789e-02	3.837e-01
TOP1	1.844e-01	7.200e-04
TOP2A	-1.062e-01	5.294e-02
TP53	-2.160e-01	7.053e-05
TP63	6.526e-02	2.350e-01
TPM1	-4.569e-02	4.060e-01
TPMT	4.013e-02	4.655e-01
TPRX1	-2.124e-02	6.994e-01
TRAF2	5.027e-02	3.605e-01
TRAF3	-1.319e-01	1.600e-02
TRAF7	-4.942e-03	9.284e-01
TSC1	-2.957e-02	5.907e-01
TSC2	3.760e-02	4.941e-01
TSHR	-1.999e-01	2.414e-04
TUSC3	-1.374e-01	1.206e-02
TYMS	-1.255e-01	2.202e-02
U2AF1	-5.904e-02	2.827e-01
UBE2T	1.349e-01	1.372e-02
UMPS	-2.775e-02	6.139e-01
UPF1	-1.375e-01	1.204e-02
VEGFA	2.007e-02	7.152e-01
VHL	1.390e-02	8.005e-01
