Gene	Rho	P_val
DPYD	-1.712e-02	7.556e-01
DYNC2H1	4.962e-02	3.667e-01
E2F1	1.160e-01	3.442e-02
E2F2	-7.534e-03	8.911e-01
E2F3	1.330e-02	8.090e-01
E2F4	4.850e-02	3.776e-01
E2F5	2.163e-02	6.941e-01
E2F6	-1.287e-01	1.877e-02
EBF1	7.761e-03	8.878e-01
ECT2L	2.431e-02	6.584e-01
EED	-9.784e-02	7.458e-02
EGF	-2.564e-02	6.411e-01
EGFL7	-7.573e-02	1.680e-01
EGFR	-3.453e-02	5.300e-01
EGLN1	-6.638e-02	2.270e-01
ELF3	-1.432e-01	8.873e-03
ELOC	1.174e-02	8.309e-01
EMSY	1.563e-01	4.250e-03
ENG	7.670e-03	8.891e-01
EP300	-2.057e-02	7.085e-01
EPCAM	1.919e-01	4.278e-04
EPHA2	-1.129e-01	3.944e-02
EPHA3	1.042e-01	5.745e-02
EPHA5	1.818e-01	8.606e-04
EPHA7	-2.946e-02	5.922e-01
EPHB1	7.587e-02	1.672e-01
EPHB2	1.352e-01	1.356e-02
EPOR	-9.233e-02	9.256e-02
ERBB2	-2.955e-02	5.910e-01
ERBB3	-1.680e-02	7.600e-01
ERBB4	-8.251e-02	1.330e-01
ERCC1	1.220e-01	2.598e-02
ERCC2	-9.272e-02	9.117e-02
ERCC3	1.933e-02	7.252e-01
ERCC4	2.532e-02	6.452e-01
ERCC5	1.159e-01	3.456e-02
ERCC6	-2.147e-02	6.963e-01
ERG	-1.082e-01	4.849e-02
ERRFI1	-1.438e-01	8.599e-03
ESR1	-4.253e-02	4.392e-01
ESR2	-1.182e-01	3.101e-02
ETS1	-6.065e-02	2.697e-01
ETS2	5.480e-02	3.188e-01
ETV1	5.779e-02	2.931e-01
ETV4	2.003e-01	2.337e-04
ETV5	-1.804e-01	9.435e-04
ETV6	-1.430e-01	8.960e-03
EWSR1	-1.042e-01	5.759e-02
EXT2	-1.353e-02	8.056e-01
EZH2	8.079e-02	1.412e-01
FAM46C	4.533e-02	4.097e-01
FANCA	8.639e-02	1.156e-01
FANCB	-4.723e-02	3.902e-01
FANCC	1.202e-01	2.828e-02
FANCD2	-3.754e-02	4.948e-01
FANCE	-4.017e-03	9.418e-01
FANCF	-4.016e-02	4.651e-01
FANCG	6.325e-02	2.497e-01
FANCI	4.421e-02	4.213e-01
FANCL	-5.391e-02	3.267e-01
FANCM	7.854e-02	1.527e-01
FAS	8.727e-02	1.119e-01
FAT1	-1.444e-02	7.930e-01
FBXO11	4.785e-02	3.841e-01
FBXW7	-7.366e-02	1.800e-01
FCGR2A	7.416e-02	1.770e-01
FCGR3A	-5.830e-02	2.888e-01
FDPS	3.306e-03	9.521e-01
FGF1	1.462e-01	7.514e-03
FGF10	1.628e-01	2.891e-03
FGF14	1.795e-01	1.004e-03
FGF19	-8.305e-03	8.800e-01
FGF2	-6.125e-02	2.651e-01
FGF23	-7.421e-02	1.767e-01
FGF3	6.339e-02	2.487e-01
FGF4	-2.659e-02	6.288e-01
FGF5	6.717e-02	2.215e-01
FGF6	-6.896e-02	2.094e-01
FGF7	-3.426e-03	9.503e-01
FGF8	-6.079e-02	2.686e-01
FGF9	-9.325e-02	8.934e-02
FGFR1	-2.741e-03	9.603e-01
FGFR2	6.418e-02	2.428e-01
FGFR3	-4.115e-02	4.542e-01
FGFR4	-3.169e-02	5.644e-01
FH	-4.632e-02	3.995e-01
FHIT	-1.765e-01	1.222e-03
FLCN	2.820e-02	6.081e-01
FLG	-2.986e-01	2.772e-08
FLT1	2.729e-02	6.197e-01
FLT3	5.605e-02	3.079e-01
FLT4	-2.933e-02	5.939e-01
FNTB	-9.797e-02	7.421e-02
FOXA1	3.518e-02	5.223e-01
FOXL2	-1.502e-01	6.021e-03
FOXO1	1.395e-02	7.998e-01
FOXO3	7.043e-03	8.981e-01
FOXP1	-1.550e-02	7.780e-01
FOXQ1	-1.606e-02	7.703e-01
FRS2	3.059e-02	5.780e-01
FUBP1	3.487e-02	5.260e-01
FUS	-2.963e-02	5.900e-01
FYN	-2.675e-02	6.267e-01
G6PD	2.297e-02	6.762e-01
GABRA6	-5.031e-02	3.601e-01
GALNT12	6.811e-03	9.015e-01
GATA1	-2.015e-02	7.140e-01
GATA2	9.308e-03	8.656e-01
GATA3	-6.838e-02	2.133e-01
GATA4	5.872e-02	2.853e-01
GATA6	1.429e-01	9.020e-03
GEN1	2.239e-01	3.728e-05
GID4	6.094e-02	2.675e-01
GLI1	1.474e-02	7.887e-01
GLI2	-6.262e-02	2.545e-01
GLI3	-8.377e-02	1.271e-01
GNA11	9.415e-02	8.626e-02
GNA13	2.113e-01	1.023e-04
GNAQ	-2.315e-02	6.738e-01
GNAS	-6.702e-02	2.226e-01
GPC3	-2.701e-02	6.233e-01
GPER1	1.352e-01	1.356e-02
GPS2	-2.205e-02	6.885e-01
GREM1	3.138e-02	5.683e-01
GRIN2A	1.304e-01	1.727e-02
GRM3	-5.775e-02	2.934e-01
GSK3B	-3.517e-02	5.225e-01
GSTP1	-2.053e-03	9.702e-01
H3F3A	1.154e-02	8.338e-01
H3F3C	-7.156e-02	1.927e-01
HAS3	2.822e-02	6.079e-01
HAVCR2	-8.232e-02	1.339e-01
HDAC1	-4.983e-02	3.647e-01
HDAC2	6.405e-02	2.437e-01
HDAC3	-1.336e-01	1.467e-02
HDAC4	4.927e-02	3.701e-01
HDAC5	5.974e-02	2.771e-01
HGF	-1.044e-03	9.849e-01
HIF1A	4.826e-02	3.800e-01
HIST1H1C	7.260e-02	1.863e-01
HIST1H1E	-6.081e-02	2.685e-01
HIST1H2BD	7.549e-02	1.694e-01
HIST1H3F	-6.280e-02	2.531e-01
HIST1H4E	-2.546e-02	6.435e-01
HIST3H3	-1.120e-01	4.105e-02
HLA-A	2.349e-02	6.693e-01
HLA-B	-2.876e-02	6.010e-01
HLA-C	1.036e-01	5.906e-02
HLA-DMA	-1.831e-03	9.734e-01
HLA-DMB	2.876e-02	6.010e-01
HLA-DOA	6.752e-02	2.191e-01
HLA-DOB	-6.752e-02	2.191e-01
HLA-DPA1	1.045e-01	5.673e-02
HLA-DPB1	3.833e-02	4.858e-01
HLA-DQA1	1.147e-01	3.635e-02
HLA-DQA2	5.530e-02	3.144e-01
HLA-DQB1	-1.332e-01	1.500e-02
HLA-DQB2	-7.913e-03	8.856e-01
HLA-DRA	1.262e-01	2.123e-02
HLA-DRB1	-1.356e-01	1.326e-02
HLA-DRB5	-1.149e-01	3.613e-02
HLA-E	-2.791e-02	6.118e-01
HLA-F	-6.316e-02	2.504e-01
HLA-G	-1.572e-02	7.751e-01
HNF1A	-4.405e-02	4.231e-01
HNF1B	-2.741e-02	6.181e-01
HOXB13	-1.279e-01	1.958e-02
HRAS	1.484e-01	6.680e-03
HSD3B1	-8.439e-02	1.243e-01
HSP90AA1	-9.479e-02	8.413e-02
HSPH1	3.918e-02	4.761e-01
IDH1	1.821e-02	7.405e-01
IDH2	-5.386e-02	3.271e-01
IDO1	1.307e-01	1.704e-02
IFIT1	4.013e-02	4.654e-01
IFIT2	-2.512e-03	9.636e-01
IFIT3	1.257e-02	8.193e-01
IFNAR1	1.544e-02	7.790e-01
IFNAR2	-1.221e-01	2.592e-02
IFNGR1	-2.729e-02	6.197e-01
IFNGR2	1.011e-02	8.541e-01
IFNL3	-2.413e-01	8.503e-06
IGF1	-5.232e-02	3.412e-01
IGF1R	-9.372e-02	8.772e-02
IGF2	-8.842e-02	1.073e-01
IKBKE	1.451e-01	7.986e-03
IKZF1	1.480e-01	6.825e-03
IKZF3	9.114e-02	9.686e-02
IL10RA	-4.773e-02	3.853e-01
IL15	nan	nan
IL2RA	-6.302e-02	2.514e-01
IL6R	-1.306e-01	1.713e-02
IL7R	8.626e-02	1.162e-01
ING1	2.372e-01	1.218e-05
INHBA	-1.311e-01	1.670e-02
INPP4A	4.704e-02	3.922e-01
INPP4B	1.835e-01	7.673e-04
INPPL1	1.262e-02	8.185e-01
INSR	6.910e-02	2.085e-01
IRF1	-6.609e-02	2.291e-01
IRF2	-8.859e-02	1.066e-01
IRF4	3.009e-02	5.843e-01
IRS1	-5.991e-02	2.756e-01
IRS2	1.862e-01	6.395e-04
ITPKB	-4.476e-02	4.156e-01
JAK1	-5.771e-02	2.937e-01
JAK2	6.272e-02	2.537e-01
JAK3	-1.481e-01	6.766e-03
JUN	1.168e-01	3.307e-02
KAT6A	1.476e-01	6.983e-03
KDM5A	1.905e-03	9.724e-01
KDM5C	2.679e-02	6.262e-01
KDM6A	-2.904e-02	5.974e-01
KDM6B	-3.706e-02	5.004e-01
KDR	-9.392e-02	8.702e-02
KEAP1	-6.012e-02	2.739e-01
KEL	-5.760e-02	2.947e-01
KIF1B	-2.122e-02	6.997e-01
KIT	1.518e-02	7.825e-01
KLF4	1.690e-01	1.974e-03
KLHL6	3.886e-02	4.797e-01
KLLN	7.508e-02	1.717e-01
KMT2A	1.625e-02	7.676e-01
KMT2B	-1.045e-01	5.680e-02
KMT2C	4.450e-02	4.183e-01
KMT2D	-1.915e-02	7.277e-01
KRAS	-1.199e-01	2.871e-02
LAG3	-6.833e-02	2.136e-01
LATS1	9.824e-02	7.340e-02
LATS2	9.220e-02	9.300e-02
LDLR	7.589e-02	1.671e-01
LEF1	-3.269e-02	5.522e-01
LMNA	7.603e-02	1.663e-01
LMO1	1.394e-01	1.089e-02
LRP1B	4.467e-02	4.165e-01
LYN	7.028e-02	2.008e-01
LZTR1	-6.028e-03	9.127e-01
MAD2L2	-5.292e-02	3.357e-01
MAF	5.996e-02	2.752e-01
MAFB	-1.121e-01	4.088e-02
MAGI2	-1.515e-01	5.615e-03
MALT1	1.090e-01	4.693e-02
MAP2K1	-8.011e-02	1.447e-01
MAP2K2	-9.102e-02	9.730e-02
MAP2K4	-7.588e-03	8.903e-01
MAP3K1	-1.595e-01	3.513e-03
MAP3K7	9.804e-03	8.585e-01
MAPK1	6.519e-02	2.355e-01
MAX	-1.242e-01	2.345e-02
MC1R	1.306e-01	1.711e-02
MCL1	-7.121e-02	1.949e-01
MDC1	-5.909e-02	2.823e-01
MDM2	-3.461e-02	5.292e-01
MDM4	5.828e-02	2.889e-01
MECOM	-1.314e-01	1.645e-02
MED1	-9.669e-02	7.808e-02
MED12	-5.447e-02	3.217e-01
MEF2B	3.166e-02	5.649e-01
MEN1	2.702e-02	6.232e-01
MET	-4.461e-02	4.171e-01
MGA	-1.320e-01	1.596e-02
MGMT	-1.276e-02	8.165e-01
MIB1	2.212e-02	6.875e-01
MITF	2.423e-02	6.596e-01
MKI67	5.294e-02	3.355e-01
MLH1	7.759e-02	1.577e-01
MLH3	-4.095e-03	9.407e-01
MLLT3	-5.607e-02	3.076e-01
MPL	1.202e-01	2.836e-02
MRE11	9.923e-02	7.054e-02
MS4A1	1.552e-02	7.778e-01
MSH2	-1.588e-01	3.665e-03
MSH3	2.995e-02	5.860e-01
MSH6	1.041e-01	5.770e-02
MST1	1.024e-01	6.209e-02
MST1R	9.121e-02	9.658e-02
MTA1	6.320e-02	2.501e-01
MTAP	-1.982e-01	2.725e-04
MTHFR	-1.395e-01	1.083e-02
MTOR	1.511e-01	5.744e-03
MTRR	-1.442e-01	8.412e-03
MUTYH	-5.604e-02	3.079e-01
MYB	-2.539e-01	2.694e-06
MYC	1.732e-01	1.506e-03
MYCL	1.084e-01	4.807e-02
MYCN	-6.552e-02	2.331e-01
MYD88	5.866e-02	2.858e-01
MYH11	-3.250e-02	5.545e-01
MYOD1	3.391e-02	5.375e-01
NBN	-2.301e-02	6.757e-01
NCOA3	-1.674e-01	2.180e-03
NCOR1	1.161e-01	3.414e-02
NCOR2	5.312e-02	3.338e-01
NEGR1	-1.698e-01	1.873e-03
NF1	-2.398e-02	6.628e-01
NF2	1.102e-02	8.412e-01
NFE2L2	2.387e-02	6.643e-01
NFKBIA	-1.173e-01	3.229e-02
NHP2	2.301e-03	9.666e-01
NKX2-1	-4.001e-02	4.668e-01
NKX3-1	-1.676e-01	2.146e-03
NOTCH1	-4.444e-03	9.356e-01
NOTCH2	9.157e-02	9.527e-02
NOTCH3	-7.774e-02	1.569e-01
NOTCH4	-5.815e-02	2.900e-01
NPM1	-1.249e-01	2.263e-02
NQO1	3.182e-03	9.539e-01
NRAS	-2.890e-02	5.992e-01
NRG1	-1.003e-03	9.855e-01
NRIP1	-1.618e-01	3.069e-03
NSD1	2.451e-02	6.558e-01
NSD2	-1.282e-01	1.930e-02
NT5C2	2.560e-02	6.416e-01
NTHL1	1.026e-01	6.138e-02
NTRK1	-1.482e-01	6.741e-03
NTRK2	-1.351e-01	1.362e-02
NTRK3	2.449e-01	6.164e-06
NUDT15	-9.963e-02	6.941e-02
NUP93	-2.794e-02	6.115e-01
NUP98	7.483e-02	1.731e-01
P2RY8	-1.150e-01	3.598e-02
PA2G4	-6.821e-02	2.144e-01
PAK1	-1.622e-01	2.988e-03
PAK3	1.073e-01	5.049e-02
PAK5	-6.330e-03	9.084e-01
PALB2	5.843e-03	9.154e-01
PALLD	-3.977e-02	4.695e-01
PARK2	-2.326e-02	6.723e-01
PARP1	-2.683e-02	6.256e-01
PAX5	7.976e-02	1.464e-01
PAX7	5.212e-02	3.430e-01
PAX8	-3.158e-02	5.658e-01
PBRM1	-1.474e-01	7.046e-03
PCBP1	-1.363e-01	1.277e-02
PDCD1	-6.655e-02	2.258e-01
PDCD1LG2	-4.062e-02	4.600e-01
PDGFRA	-2.548e-01	2.471e-06
PDGFRB	1.618e-01	3.069e-03
PDK1	-4.109e-03	9.405e-01
PDPK1	5.129e-02	3.508e-01
PELP1	1.764e-01	1.226e-03
PGR	1.718e-01	1.647e-03
PHB2	-4.442e-02	4.191e-01
PHF6	1.190e-02	8.287e-01
PHOX2B	3.356e-02	5.417e-01
PIAS4	-1.076e-02	8.450e-01
PIK3C2B	3.953e-02	4.722e-01
PIK3C2G	1.775e-01	1.146e-03
PIK3C3	7.512e-02	1.714e-01
PIK3CA	-1.679e-01	2.115e-03
PIK3CB	5.347e-02	3.307e-01
PIK3CD	6.513e-02	2.359e-01
PIK3CG	-2.958e-02	5.906e-01
PIK3R1	-2.880e-02	6.006e-01
PIK3R2	7.376e-02	1.794e-01
PIK3R3	1.198e-01	2.879e-02
PIM1	-1.334e-01	1.487e-02
PLCG2	9.738e-02	7.596e-02
PLK2	5.443e-02	3.221e-01
PML	1.432e-01	8.859e-03
PMS1	-1.972e-02	7.200e-01
PMS2	-1.283e-01	1.921e-02
PNRC1	4.558e-02	4.071e-01
POLD1	-1.013e-01	6.494e-02
POLE	-3.367e-02	5.404e-01
POLH	1.427e-02	7.953e-01
POT1	-3.679e-02	5.034e-01
POU2F2	-1.516e-01	5.576e-03
PPP1CA	1.386e-02	8.011e-01
PPP1CB	-1.577e-01	3.909e-03
PPP1CC	-9.865e-02	7.222e-02
PPP1R15A	1.010e-01	6.551e-02
PPP2CA	5.535e-02	3.140e-01
PPP2CB	4.898e-02	3.730e-01
PPP2R1A	-1.917e-01	4.362e-04
PPP2R1B	2.053e-02	7.090e-01
PPP2R2A	-1.032e-01	6.004e-02
PPP6C	4.271e-02	4.373e-01
PRAME	-7.982e-02	1.461e-01
PRCC	-8.060e-03	8.835e-01
PRDM1	5.419e-03	9.215e-01
PREX2	9.627e-02	7.938e-02
PRF1	-1.949e-01	3.466e-04
PRKAR1A	-1.360e-02	8.047e-01
PRKCI	-7.409e-02	1.774e-01
PRKCZ	1.015e-01	6.427e-02
PRKDC	-2.239e-02	6.839e-01
PRPF40B	-8.355e-02	1.281e-01
PRSS1	8.649e-02	1.152e-01
PRSS2	-1.230e-01	2.474e-02
PRSS8	1.044e-02	8.495e-01
PTCH1	-2.531e-02	6.454e-01
PTCH2	4.465e-02	4.167e-01
PTEN	-5.844e-02	2.876e-01
PTK2	-2.514e-03	9.635e-01
PTPN11	5.328e-02	3.324e-01
PTPN13	-1.530e-02	7.809e-01
PTPN22	1.575e-01	3.954e-03
PTPRD	3.055e-02	5.785e-01
QKI	4.812e-02	3.814e-01
RAB35	-1.408e-03	9.796e-01
RAC1	1.261e-01	2.134e-02
RAD21	1.455e-01	7.815e-03
RAD50	8.266e-02	1.322e-01
RAD51	nan	nan
RAD51B	-1.689e-01	1.983e-03
RAD51C	-3.649e-02	5.069e-01
RAD51D	8.080e-03	8.832e-01
RAD52	-1.578e-02	7.742e-01
RAD54L	-1.417e-01	9.639e-03
RAF1	5.524e-02	3.149e-01
RANBP2	4.365e-02	4.273e-01
RARA	2.226e-02	6.856e-01
RASA1	1.084e-01	4.802e-02
RB1	4.413e-01	2.674e-17
RBL1	-7.121e-02	1.949e-01
RBL2	-6.213e-02	2.582e-01
RBM10	2.019e-02	7.136e-01
RECQL4	2.300e-02	6.758e-01
REL	-1.278e-02	8.162e-01
RET	9.576e-02	8.100e-02
RHOA	-1.208e-01	2.757e-02
RHPN2	-1.004e-01	6.728e-02
RICTOR	-1.537e-01	4.939e-03
RINT1	-7.676e-02	1.623e-01
RIT1	-6.520e-02	2.354e-01
RNF139	4.722e-03	9.316e-01
RNF43	-1.252e-02	8.199e-01
ROS1	2.685e-02	6.254e-01
RPL5	1.201e-01	2.847e-02
RPS15	-3.736e-02	4.969e-01
RPS6KA4	1.128e-01	3.974e-02
RPS6KB1	1.142e-01	3.723e-02
RPS6KB2	-5.319e-02	3.332e-01
RPTOR	-1.536e-02	7.800e-01
RSF1	1.374e-01	1.211e-02
RUNX1	8.658e-02	1.148e-01
RUNX1T1	-7.195e-02	1.903e-01
RXRA	6.229e-03	9.098e-01
SCG5	-7.496e-02	1.724e-01
SDHA	1.707e-01	1.768e-03
SDHAF2	-7.441e-02	1.756e-01
SDHB	9.004e-02	1.009e-01
SDHC	1.016e-01	6.406e-02
SDHD	-6.780e-02	2.172e-01
SEC23B	-5.022e-02	3.609e-01
SEMA3C	-3.255e-02	5.539e-01
SETBP1	-1.153e-01	3.545e-02
SETD2	1.189e-01	3.009e-02
SF1	1.273e-02	8.169e-01
SF3B1	-8.773e-02	1.101e-01
SGK1	-1.227e-01	2.515e-02
SH2B3	-1.832e-01	7.819e-04
SH2D1A	-3.002e-02	5.852e-01
SHQ1	1.076e-01	4.977e-02
SKP1	-4.304e-02	4.337e-01
SLC26A3	4.464e-02	4.168e-01
SLC47A2	1.957e-01	3.272e-04
SLIT2	-2.252e-02	6.822e-01
SLX4	-9.279e-02	9.092e-02
SMAD2	-2.145e-01	7.975e-05
SMAD3	-1.400e-01	1.052e-02
SMAD4	-6.654e-02	2.259e-01
SMARCA1	5.240e-02	3.405e-01
SMARCA4	-8.823e-03	8.726e-01
SMARCB1	-2.951e-02	5.915e-01
SMARCE1	7.353e-03	8.937e-01
SMC1A	-3.921e-03	9.432e-01
SMC3	9.827e-02	7.330e-02
SMO	-7.829e-02	1.540e-01
SNCAIP	-2.967e-03	9.570e-01
SOCS1	-7.780e-02	1.566e-01
SOD2	4.857e-02	3.770e-01
SOX10	-1.239e-01	2.371e-02
SOX17	-2.687e-02	6.252e-01
SOX2	-1.132e-01	3.888e-02
SOX9	-8.103e-02	1.401e-01
SPEN	-1.933e-02	7.252e-01
SPINK1	nan	nan
SPOP	-8.248e-02	1.331e-01
SPRED1	-6.436e-02	2.415e-01
SPTA1	-5.751e-02	2.954e-01
SQSTM1	1.021e-02	8.528e-01
SRC	-1.669e-01	2.252e-03
SRSF2	-5.192e-02	3.449e-01
STAG1	1.138e-01	3.795e-02
STAG2	-1.323e-01	1.571e-02
STAT3	-1.003e-01	6.758e-02
STAT4	8.404e-02	1.259e-01
STAT5A	-5.824e-02	2.893e-01
STAT5B	1.605e-01	3.315e-03
STAT6	2.741e-02	6.182e-01
STK11	-3.910e-02	4.770e-01
SUFU	-8.907e-02	1.047e-01
SUZ12	7.134e-02	1.941e-01
SYK	1.132e-01	3.902e-02
TAF1	-7.603e-02	1.663e-01
TANC1	1.823e-02	7.403e-01
TAP1	6.084e-02	2.683e-01
TAP2	1.095e-02	8.422e-01
TBC1D12	8.258e-02	1.326e-01
TBL1XR1	4.329e-02	4.310e-01
TBX3	-5.299e-02	3.350e-01
TCF3	-9.095e-02	9.756e-02
TCF7L2	-3.649e-02	5.069e-01
TCL1A	-6.518e-03	9.057e-01
TERT	2.319e-01	1.912e-05
TET1	-8.536e-02	1.200e-01
TET2	-6.078e-02	2.688e-01
TFDP1	-2.354e-01	1.417e-05
TFF1	-1.694e-02	7.581e-01
TGFBR1	-1.223e-01	2.559e-02
TGFBR2	-4.957e-03	9.282e-01
TIGIT	-4.380e-02	4.256e-01
TLR4	1.229e-01	2.495e-02
TMEM127	2.274e-02	6.793e-01
TMEM173	-4.737e-02	3.889e-01
TMPRSS2	-8.445e-02	1.241e-01
TNF	9.812e-02	7.376e-02
TNFAIP3	-1.331e-01	1.510e-02
TNFRSF14	-2.021e-02	7.132e-01
TNFRSF17	1.093e-01	4.635e-02
TNFRSF9	-5.586e-02	3.095e-01
TOP1	1.136e-01	3.834e-02
TOP2A	-7.918e-02	1.494e-01
TP53	-2.237e-01	3.795e-05
TP63	1.845e-02	7.372e-01
TPM1	4.245e-02	4.400e-01
TPMT	3.417e-02	5.344e-01
TPRX1	5.091e-03	9.263e-01
TRAF2	-1.001e-01	6.801e-02
TRAF3	-1.593e-02	7.722e-01
TRAF7	1.409e-02	7.978e-01
TSC1	6.403e-03	9.073e-01
TSC2	-9.974e-02	6.911e-02
TSHR	-8.800e-02	1.089e-01
TUSC3	-3.581e-02	5.149e-01
TYMS	-5.298e-02	3.351e-01
U2AF1	-1.939e-02	7.244e-01
UBE2T	1.272e-01	2.028e-02
UMPS	1.387e-02	8.010e-01
UPF1	-1.475e-02	7.886e-01
VEGFA	3.426e-02	5.333e-01
