Gene	Rho	P_val
GNA11	2.705e-02	6.228e-01
GNA13	9.819e-02	7.355e-02
GNAQ	8.523e-02	1.206e-01
GNAS	6.190e-02	2.600e-01
GPC3	-2.598e-02	6.367e-01
GPER1	1.836e-01	7.623e-04
GPS2	1.047e-01	5.628e-02
GREM1	-6.472e-02	2.389e-01
GRIN2A	-1.953e-02	7.225e-01
GRM3	-6.814e-03	9.014e-01
GSK3B	3.137e-02	5.684e-01
GSTP1	-3.370e-03	9.512e-01
H3F3A	2.831e-02	6.067e-01
H3F3C	-1.306e-01	1.711e-02
HAS3	5.098e-02	3.537e-01
HAVCR2	1.569e-02	7.754e-01
HDAC1	-1.827e-02	7.397e-01
HDAC2	-7.091e-02	1.968e-01
HDAC3	-9.418e-02	8.617e-02
HDAC4	8.001e-02	1.451e-01
HDAC5	7.183e-02	1.910e-01
HGF	-1.190e-02	8.288e-01
HIF1A	2.830e-03	9.590e-01
HIST1H1C	1.280e-01	1.943e-02
HIST1H1E	-7.968e-02	1.468e-01
HIST1H2BD	5.835e-02	2.884e-01
HIST1H3F	-8.746e-02	1.111e-01
HIST1H4E	6.567e-02	2.320e-01
HIST3H3	8.103e-02	1.401e-01
HLA-A	1.145e-01	3.675e-02
HLA-B	-6.676e-02	2.243e-01
HLA-C	7.615e-03	8.899e-01
HLA-DMA	8.914e-02	1.044e-01
HLA-DMB	-7.603e-02	1.663e-01
HLA-DOA	-4.488e-02	4.143e-01
HLA-DOB	4.488e-02	4.143e-01
HLA-DPA1	8.897e-02	1.051e-01
HLA-DPB1	1.487e-01	6.544e-03
HLA-DQA1	1.714e-01	1.692e-03
HLA-DQA2	1.624e-02	7.679e-01
HLA-DQB1	-1.565e-01	4.211e-03
HLA-DQB2	2.844e-02	6.051e-01
HLA-DRA	2.130e-01	8.941e-05
HLA-DRB1	-1.882e-01	5.563e-04
HLA-DRB5	-1.771e-01	1.170e-03
HLA-E	-1.669e-01	2.243e-03
HLA-F	-1.722e-01	1.606e-03
HLA-G	1.767e-01	1.205e-03
HNF1A	-1.500e-01	6.086e-03
HNF1B	-6.024e-02	2.730e-01
HOXB13	1.531e-01	5.109e-03
HRAS	1.517e-01	5.554e-03
HSD3B1	-2.229e-01	4.069e-05
HSP90AA1	-1.592e-01	3.576e-03
HSPH1	1.193e-01	2.946e-02
IDH1	1.605e-02	7.705e-01
IDH2	-1.301e-01	1.750e-02
IDO1	1.378e-01	1.182e-02
IFIT1	6.072e-02	2.692e-01
IFIT2	-1.228e-02	8.233e-01
IFIT3	-6.312e-02	2.507e-01
IFNAR1	-1.851e-02	7.365e-01
IFNAR2	-1.263e-01	2.115e-02
IFNGR1	-9.746e-02	7.574e-02
IFNGR2	1.718e-02	7.548e-01
IFNL3	-2.115e-01	1.004e-04
IGF1	-1.536e-02	7.801e-01
IGF1R	-2.131e-02	6.984e-01
IGF2	-6.665e-02	2.251e-01
IKBKE	1.697e-01	1.891e-03
IKZF1	2.286e-01	2.534e-05
IKZF3	2.509e-02	6.482e-01
IL10RA	-8.476e-02	1.227e-01
IL15	nan	nan
IL2RA	1.290e-01	1.852e-02
IL6R	-2.571e-01	1.993e-06
IL7R	1.877e-01	5.755e-04
ING1	1.557e-01	4.402e-03
INHBA	-1.177e-01	3.177e-02
INPP4A	4.505e-03	9.347e-01
INPP4B	-4.557e-02	4.071e-01
INPPL1	2.831e-02	6.067e-01
INSR	9.154e-02	9.538e-02
IRF1	-3.363e-02	5.408e-01
IRF2	-2.398e-02	6.628e-01
IRF4	-3.798e-03	9.450e-01
IRS1	-9.028e-02	1.001e-01
IRS2	2.584e-01	1.770e-06
ITPKB	-9.970e-02	6.921e-02
JAK1	-1.069e-01	5.123e-02
JAK2	-2.620e-02	6.337e-01
JAK3	4.902e-02	3.726e-01
JUN	1.603e-01	3.363e-03
KAT6A	1.695e-02	7.580e-01
KDM5A	1.286e-02	8.151e-01
KDM5C	-1.026e-02	8.520e-01
KDM6A	-2.612e-02	6.348e-01
KDM6B	-1.127e-01	3.990e-02
KDR	-7.527e-02	1.706e-01
KEAP1	-1.708e-02	7.562e-01
KEL	-5.247e-02	3.398e-01
KIF1B	1.065e-01	5.218e-02
KIT	5.576e-02	3.104e-01
KLF4	7.616e-02	1.656e-01
KLHL6	7.595e-02	1.667e-01
KLLN	1.434e-01	8.768e-03
KMT2A	-1.228e-02	8.233e-01
KMT2B	-2.139e-01	8.371e-05
KMT2C	4.362e-04	9.937e-01
KMT2D	5.115e-03	9.259e-01
KRAS	-1.654e-01	2.459e-03
LAG3	-9.834e-02	7.310e-02
LATS1	-8.799e-02	1.090e-01
LATS2	1.619e-01	3.045e-03
LDLR	7.028e-02	2.008e-01
LEF1	2.581e-02	6.389e-01
LMNA	2.627e-01	1.163e-06
LMO1	-8.144e-02	1.381e-01
LRP1B	1.428e-01	9.078e-03
LYN	1.213e-01	2.691e-02
LZTR1	1.560e-01	4.317e-03
MAD2L2	-8.094e-02	1.405e-01
MAF	1.346e-03	9.805e-01
MAFB	-3.893e-02	4.789e-01
MAGI2	-1.366e-01	1.258e-02
MALT1	1.001e-01	6.798e-02
MAP2K1	7.579e-02	1.676e-01
MAP2K2	-7.740e-02	1.588e-01
MAP2K4	-9.520e-02	8.281e-02
MAP3K1	-8.131e-02	1.387e-01
MAP3K7	-2.283e-02	6.781e-01
MAPK1	-1.523e-01	5.357e-03
MAX	-1.445e-01	8.254e-03
MC1R	1.338e-01	1.453e-02
MCL1	-1.847e-01	7.078e-04
MDC1	1.027e-02	8.518e-01
MDM2	9.466e-04	9.863e-01
MDM4	1.516e-01	5.574e-03
MECOM	-1.937e-01	3.787e-04
MED1	2.628e-02	6.327e-01
MED12	-1.025e-01	6.174e-02
MEF2B	8.481e-02	1.225e-01
MEN1	7.369e-02	1.798e-01
MET	-9.418e-03	8.641e-01
MGA	-7.852e-02	1.528e-01
MGMT	9.925e-02	7.049e-02
MIB1	5.160e-02	3.479e-01
MITF	7.855e-03	8.864e-01
MKI67	2.853e-02	6.039e-01
MLH1	5.732e-02	2.970e-01
MLH3	-2.611e-02	6.350e-01
MLLT3	-2.232e-04	9.968e-01
MPL	2.181e-01	6.008e-05
MRE11	1.265e-01	2.092e-02
MS4A1	-3.382e-03	9.510e-01
MSH2	-9.579e-02	8.090e-02
MSH3	-6.167e-02	2.618e-01
MSH6	5.941e-03	9.140e-01
MST1	1.553e-01	4.516e-03
MST1R	9.945e-02	6.991e-02
MTA1	1.282e-01	1.930e-02
MTAP	-3.165e-01	3.500e-09
MTHFR	-1.274e-01	2.000e-02
MTOR	1.043e-01	5.730e-02
MTRR	-1.134e-01	3.855e-02
MUTYH	-9.047e-02	9.932e-02
MYB	-2.077e-01	1.352e-04
MYC	2.445e-01	6.378e-06
MYCL	1.155e-01	3.519e-02
MYCN	2.032e-02	7.118e-01
MYD88	8.792e-02	1.093e-01
MYH11	2.207e-02	6.882e-01
MYOD1	1.083e-01	4.837e-02
NBN	5.631e-02	3.056e-01
NCOA3	-1.413e-01	9.830e-03
NCOR1	-6.064e-02	2.699e-01
NCOR2	1.328e-02	8.092e-01
NEGR1	-1.305e-01	1.715e-02
NF1	1.427e-01	9.098e-03
NF2	5.186e-02	3.454e-01
NFE2L2	1.151e-02	8.342e-01
NFKBIA	-1.016e-01	6.398e-02
NHP2	1.628e-02	7.672e-01
NKX2-1	-1.508e-01	5.826e-03
NKX3-1	-2.329e-01	1.767e-05
NOTCH1	6.385e-02	2.453e-01
NOTCH2	6.275e-02	2.535e-01
NOTCH3	-2.161e-01	7.022e-05
NOTCH4	-1.847e-01	7.086e-04
NPM1	-1.382e-01	1.156e-02
NQO1	-6.725e-02	2.210e-01
NRAS	-1.023e-01	6.217e-02
NRG1	7.612e-02	1.658e-01
NRIP1	-1.978e-01	2.820e-04
NSD1	-3.935e-02	4.743e-01
NSD2	-9.906e-02	7.103e-02
NT5C2	8.290e-02	1.311e-01
NTHL1	5.942e-02	2.796e-01
NTRK1	-1.099e-01	4.509e-02
NTRK2	-1.329e-01	1.524e-02
NTRK3	4.297e-02	4.345e-01
NUDT15	-5.223e-02	3.420e-01
NUP93	-9.965e-02	6.934e-02
NUP98	-1.821e-02	7.406e-01
P2RY8	-7.726e-02	1.595e-01
PA2G4	-2.645e-02	6.306e-01
PAK1	-1.192e-01	2.959e-02
PAK3	5.687e-02	3.008e-01
PAK5	3.758e-02	4.944e-01
PALB2	-7.669e-02	1.627e-01
PALLD	1.003e-02	8.553e-01
PARK2	1.009e-01	6.595e-02
PARP1	5.212e-03	9.245e-01
PAX5	6.434e-02	2.416e-01
PAX7	1.031e-01	6.018e-02
PAX8	-7.492e-02	1.726e-01
PBRM1	-1.083e-01	4.829e-02
PCBP1	-6.006e-02	2.745e-01
PDCD1	-5.447e-02	3.217e-01
PDCD1LG2	2.172e-02	6.929e-01
PDGFRA	-1.184e-01	3.074e-02
PDGFRB	1.445e-03	9.790e-01
PDK1	-1.261e-02	8.187e-01
PDPK1	-9.755e-02	7.545e-02
PELP1	2.080e-02	7.054e-01
PGR	3.158e-02	5.658e-01
PHB2	-4.765e-02	3.860e-01
PHF6	-3.127e-02	5.696e-01
PHOX2B	1.417e-01	9.621e-03
PIAS4	1.339e-01	1.446e-02
PIK3C2B	-1.335e-02	8.082e-01
PIK3C2G	8.035e-02	1.435e-01
PIK3C3	9.193e-02	9.399e-02
PIK3CA	-1.405e-01	1.027e-02
PIK3CB	1.049e-01	5.576e-02
PIK3CD	-1.021e-01	6.266e-02
PIK3CG	1.428e-02	7.951e-01
PIK3R1	-6.001e-02	2.749e-01
PIK3R2	-2.405e-02	6.619e-01
PIK3R3	2.205e-01	4.937e-05
PIM1	-6.284e-02	2.528e-01
PLCG2	8.531e-02	1.203e-01
PLK2	-1.060e-01	5.333e-02
PML	1.916e-01	4.378e-04
PMS1	7.648e-03	8.894e-01
PMS2	-1.915e-01	4.409e-04
PNRC1	7.175e-02	1.915e-01
POLD1	-1.841e-01	7.369e-04
POLE	-1.136e-01	3.832e-02
POLH	-1.399e-01	1.061e-02
POT1	9.114e-02	9.686e-02
POU2F2	-1.528e-01	5.189e-03
PPP1CA	-2.580e-02	6.390e-01
PPP1CB	-1.365e-01	1.266e-02
PPP1CC	-1.141e-01	3.737e-02
PPP1R15A	4.276e-02	4.367e-01
PPP2CA	7.023e-02	2.011e-01
PPP2CB	3.620e-02	5.103e-01
PPP2R1A	-8.594e-02	1.175e-01
PPP2R1B	8.271e-03	8.805e-01
PPP2R2A	-1.071e-01	5.096e-02
PPP6C	-8.682e-03	8.746e-01
PRAME	4.760e-02	3.866e-01
PRCC	-1.415e-01	9.739e-03
PRDM1	8.380e-02	1.270e-01
PREX2	-8.737e-02	1.115e-01
PRF1	-5.312e-02	3.339e-01
PRKAR1A	-7.189e-02	1.907e-01
PRKCI	-1.175e-01	3.213e-02
PRKCZ	-7.456e-03	8.922e-01
PRKDC	-4.360e-02	4.278e-01
PRPF40B	-9.020e-02	1.004e-01
PRSS1	9.773e-02	7.493e-02
PRSS2	-9.797e-02	7.419e-02
PRSS8	-7.936e-02	1.485e-01
PTCH1	2.376e-02	6.657e-01
PTCH2	6.823e-03	9.013e-01
PTEN	-7.805e-02	1.553e-01
PTK2	1.705e-01	1.794e-03
PTPN11	-2.957e-02	5.908e-01
PTPN13	-1.003e-01	6.747e-02
PTPN22	1.265e-01	2.091e-02
PTPRD	2.942e-02	5.927e-01
QKI	2.201e-02	6.891e-01
RAB35	-1.505e-01	5.944e-03
RAC1	2.049e-01	1.670e-04
RAD21	2.007e-01	2.279e-04
RAD50	3.920e-02	4.759e-01
RAD51	nan	nan
RAD51B	-1.457e-01	7.733e-03
RAD51C	6.406e-02	2.437e-01
RAD51D	2.087e-03	9.697e-01
RAD52	3.059e-02	5.780e-01
RAD54L	-1.173e-01	3.243e-02
RAF1	9.736e-02	7.603e-02
RANBP2	4.772e-02	3.854e-01
RARA	3.199e-03	9.536e-01
RASA1	1.130e-02	8.373e-01
RB1	5.432e-01	5.879e-27
RBL1	-1.243e-01	2.332e-02
RBL2	-3.943e-02	4.734e-01
RBM10	-9.270e-03	8.662e-01
RECQL4	1.273e-01	2.009e-02
REL	-9.374e-02	8.766e-02
RET	7.209e-02	1.894e-01
RHOA	-6.963e-03	8.993e-01
RHPN2	-1.335e-01	1.477e-02
RICTOR	-1.886e-01	5.397e-04
RINT1	-7.085e-02	1.972e-01
RIT1	-1.812e-01	8.948e-04
RNF139	-1.125e-01	4.013e-02
RNF43	1.471e-01	7.164e-03
ROS1	-6.125e-02	2.650e-01
RPL5	1.597e-01	3.483e-03
RPS15	-1.194e-01	2.943e-02
RPS6KA4	1.318e-01	1.607e-02
RPS6KB1	-2.237e-02	6.841e-01
RPS6KB2	-7.545e-02	1.696e-01
RPTOR	-4.872e-02	3.754e-01
RSF1	2.004e-01	2.335e-04
RUNX1	1.422e-01	9.368e-03
RUNX1T1	-2.271e-01	2.879e-05
RXRA	4.620e-02	4.007e-01
SCG5	-1.888e-01	5.343e-04
SDHA	2.271e-01	2.873e-05
SDHAF2	-2.672e-02	6.271e-01
SDHB	2.696e-02	6.240e-01
SDHC	2.055e-01	1.591e-04
SDHD	-6.829e-02	2.139e-01
SEC23B	-9.768e-02	7.507e-02
SEMA3C	-8.097e-03	8.830e-01
SETBP1	1.089e-02	8.430e-01
SETD2	3.477e-02	5.272e-01
SF1	8.537e-02	1.200e-01
SF3B1	-7.725e-02	1.596e-01
SGK1	-6.730e-03	9.026e-01
SH2B3	-1.134e-01	3.856e-02
SH2D1A	-3.117e-02	5.708e-01
SHQ1	-7.438e-02	1.757e-01
SKP1	5.701e-02	2.996e-01
SLC26A3	9.755e-02	7.545e-02
SLC47A2	9.457e-02	8.486e-02
SLIT2	-7.102e-02	1.961e-01
SLX4	-6.036e-02	2.721e-01
SMAD2	-1.075e-01	4.994e-02
SMAD3	3.898e-02	4.784e-01
SMAD4	-1.013e-02	8.539e-01
SMARCA1	1.502e-01	6.039e-03
SMARCA4	2.211e-02	6.877e-01
SMARCB1	1.070e-01	5.114e-02
SMARCE1	9.562e-02	8.145e-02
SMC1A	-2.896e-02	5.984e-01
SMC3	9.501e-03	8.629e-01
SMO	3.488e-02	5.259e-01
SNCAIP	-6.728e-02	2.208e-01
SOCS1	-7.440e-02	1.756e-01
SOD2	1.273e-01	2.014e-02
SOX10	-2.623e-02	6.334e-01
SOX17	-3.410e-02	5.352e-01
SOX2	-1.498e-01	6.159e-03
SOX9	-2.776e-02	6.137e-01
SPEN	7.809e-02	1.551e-01
SPINK1	nan	nan
SPOP	4.231e-02	4.416e-01
SPRED1	6.604e-02	2.294e-01
SPTA1	2.740e-02	6.183e-01
SQSTM1	1.025e-01	6.162e-02
SRC	-6.245e-02	2.558e-01
SRSF2	1.123e-02	8.383e-01
STAG1	2.580e-02	6.390e-01
STAG2	-7.380e-02	1.791e-01
STAT3	-3.069e-02	5.768e-01
STAT4	1.016e-01	6.417e-02
STAT5A	-1.714e-01	1.695e-03
STAT5B	1.433e-02	7.944e-01
STAT6	-2.266e-02	6.804e-01
STK11	-7.687e-02	1.617e-01
SUFU	-9.192e-02	9.401e-02
SUZ12	1.172e-02	8.313e-01
SYK	1.175e-01	3.203e-02
TAF1	-8.388e-02	1.266e-01
TANC1	7.432e-02	1.760e-01
TAP1	6.948e-02	2.060e-01
TAP2	4.554e-02	4.075e-01
TBC1D12	6.684e-02	2.238e-01
TBL1XR1	-5.884e-02	2.844e-01
TBX3	-5.754e-04	9.917e-01
TCF3	-1.184e-01	3.081e-02
TCF7L2	1.873e-02	7.334e-01
TCL1A	3.668e-02	5.047e-01
TERT	2.939e-01	4.631e-08
TET1	3.780e-03	9.452e-01
TET2	-3.666e-02	5.050e-01
TFDP1	-1.754e-01	1.311e-03
TFF1	3.984e-02	4.687e-01
TGFBR1	-9.588e-02	8.062e-02
TGFBR2	-9.356e-02	8.825e-02
TIGIT	-9.884e-02	7.166e-02
TLR4	7.374e-02	1.795e-01
TMEM127	-7.890e-02	1.508e-01
TMEM173	-9.439e-02	8.547e-02
TMPRSS2	-8.648e-02	1.152e-01
TNF	1.767e-01	1.201e-03
TNFAIP3	-4.632e-02	3.994e-01
TNFRSF14	-1.188e-02	8.290e-01
TNFRSF17	-2.715e-02	6.216e-01
TNFRSF9	3.597e-02	5.130e-01
TOP1	5.063e-02	3.570e-01
TOP2A	-3.830e-03	9.445e-01
TP53	-2.125e-01	9.328e-05
TP63	1.734e-01	1.490e-03
TPM1	-3.639e-03	9.473e-01
TPMT	7.911e-02	1.498e-01
TPRX1	-2.710e-02	6.221e-01
TRAF2	-8.701e-02	1.130e-01
TRAF3	-3.067e-02	5.771e-01
TRAF7	1.312e-01	1.656e-02
TSC1	1.341e-01	1.434e-02
TSC2	-3.861e-02	4.825e-01
TSHR	-1.625e-01	2.945e-03
TUSC3	-1.783e-01	1.085e-03
TYMS	-1.088e-01	4.729e-02
U2AF1	-2.642e-02	6.310e-01
UBE2T	1.275e-01	1.990e-02
UMPS	-4.172e-02	4.480e-01
UPF1	-4.444e-02	4.189e-01
VEGFA	1.560e-01	4.335e-03
VHL	3.972e-02	4.700e-01
VSIR	-1.338e-01	1.453e-02
