Gene	Rho	P_val
MAD2L2	1.445e-02	7.928e-01
MAF	1.120e-01	4.101e-02
MAFB	-5.039e-02	3.593e-01
MAGI2	-9.525e-02	8.263e-02
MALT1	1.821e-01	8.440e-04
MAP2K1	8.550e-02	1.194e-01
MAP2K2	-1.711e-01	1.721e-03
MAP2K4	-1.694e-02	7.580e-01
MAP3K1	-8.271e-02	1.320e-01
MAP3K7	1.169e-02	8.317e-01
MAPK1	-4.183e-02	4.468e-01
MAX	-1.343e-01	1.420e-02
MC1R	1.298e-01	1.781e-02
MCL1	-2.337e-01	1.647e-05
MDC1	-4.050e-02	4.614e-01
MDM2	-1.936e-02	7.249e-01
MDM4	1.436e-01	8.683e-03
MECOM	-6.997e-02	2.028e-01
MED1	2.343e-02	6.701e-01
MED12	-2.705e-02	6.228e-01
MEF2B	-5.814e-02	2.901e-01
MEN1	1.408e-01	1.011e-02
MET	1.769e-02	7.478e-01
MGA	-7.011e-02	2.019e-01
MGMT	-3.297e-02	5.488e-01
MIB1	-3.075e-02	5.761e-01
MITF	-4.914e-02	3.713e-01
MKI67	8.068e-02	1.418e-01
MLH1	-5.454e-02	3.211e-01
MLH3	-1.296e-02	8.137e-01
MLLT3	7.062e-02	1.986e-01
MPL	1.958e-01	3.248e-04
MRE11	2.930e-02	5.941e-01
MS4A1	-1.860e-02	7.353e-01
MSH2	-1.699e-01	1.862e-03
MSH3	9.667e-02	7.814e-02
MSH6	-1.898e-02	7.300e-01
MST1	1.449e-02	7.923e-01
MST1R	3.955e-02	4.719e-01
MTA1	5.296e-02	3.353e-01
MTAP	-2.767e-01	2.884e-07
MTHFR	7.865e-02	1.521e-01
MTOR	2.152e-02	6.956e-01
MTRR	-2.232e-01	3.949e-05
MUTYH	-4.602e-02	4.025e-01
MYB	-1.617e-01	3.081e-03
MYC	6.854e-02	2.122e-01
MYCL	5.992e-02	2.756e-01
MYCN	-7.968e-02	1.468e-01
MYD88	1.196e-02	8.279e-01
MYH11	-3.507e-02	5.236e-01
MYOD1	-9.517e-02	8.291e-02
NBN	-1.004e-02	8.552e-01
NCOA3	-9.525e-02	8.264e-02
NCOR1	9.124e-02	9.649e-02
NCOR2	8.353e-05	9.988e-01
NEGR1	-1.285e-01	1.902e-02
NF1	4.717e-02	3.908e-01
NF2	4.660e-02	3.967e-01
NFE2L2	-1.233e-02	8.227e-01
NFKBIA	-1.549e-01	4.602e-03
NHP2	1.624e-01	2.950e-03
NKX2-1	-1.625e-01	2.948e-03
NKX3-1	-1.776e-01	1.133e-03
NOTCH1	1.303e-01	1.738e-02
NOTCH2	4.610e-02	4.017e-01
NOTCH3	-2.083e-01	1.288e-04
NOTCH4	-1.161e-01	3.417e-02
NPM1	-1.032e-01	5.999e-02
NQO1	-6.574e-02	2.315e-01
NRAS	2.885e-02	5.999e-01
NRG1	3.930e-02	4.748e-01
NRIP1	-1.359e-01	1.303e-02
NSD1	-1.913e-02	7.280e-01
NSD2	-1.257e-01	2.173e-02
NT5C2	-7.539e-02	1.699e-01
NTHL1	5.707e-02	2.991e-01
NTRK1	-8.755e-02	1.108e-01
NTRK2	-2.310e-02	6.745e-01
NTRK3	1.098e-01	4.526e-02
NUDT15	1.682e-02	7.598e-01
NUP93	-1.040e-01	5.795e-02
NUP98	7.751e-02	1.582e-01
P2RY8	-4.993e-02	3.637e-01
PA2G4	-2.425e-02	6.593e-01
PAK1	-3.397e-02	5.368e-01
PAK3	1.277e-01	1.976e-02
PAK5	1.131e-02	8.370e-01
PALB2	-3.214e-03	9.534e-01
PALLD	1.443e-01	8.349e-03
PARK2	2.146e-02	6.964e-01
PARP1	-1.612e-01	3.185e-03
PAX5	-5.075e-03	9.265e-01
PAX7	7.455e-02	1.747e-01
PAX8	4.056e-03	9.412e-01
PBRM1	-1.192e-01	2.964e-02
PCBP1	-4.432e-02	4.202e-01
PDCD1	-4.776e-02	3.850e-01
PDCD1LG2	2.057e-02	7.084e-01
PDGFRA	-3.967e-02	4.706e-01
PDGFRB	-4.532e-02	4.098e-01
PDK1	2.132e-02	6.982e-01
PDPK1	1.177e-01	3.183e-02
PELP1	-4.004e-03	9.420e-01
PGR	9.354e-02	8.833e-02
PHB2	-9.146e-02	9.566e-02
PHF6	7.369e-02	1.798e-01
PHOX2B	1.804e-02	7.430e-01
PIAS4	7.910e-02	1.498e-01
PIK3C2B	-3.967e-02	4.706e-01
PIK3C2G	8.386e-02	1.267e-01
PIK3C3	2.354e-01	1.421e-05
PIK3CA	-9.810e-02	7.381e-02
PIK3CB	-2.569e-02	6.404e-01
PIK3CD	-8.201e-02	1.353e-01
PIK3CG	4.610e-02	4.017e-01
PIK3R1	-1.548e-01	4.634e-03
PIK3R2	-4.165e-02	4.487e-01
PIK3R3	1.115e-01	4.200e-02
PIM1	2.220e-02	6.864e-01
PLCG2	1.657e-01	2.425e-03
PLK2	5.395e-02	3.263e-01
PML	8.633e-02	1.158e-01
PMS1	5.068e-02	3.566e-01
PMS2	-1.151e-01	3.583e-02
PNRC1	9.829e-02	7.325e-02
POLD1	-4.174e-02	4.477e-01
POLE	1.743e-02	7.514e-01
POLH	-5.628e-02	3.059e-01
POT1	3.341e-02	5.435e-01
POU2F2	-1.308e-01	1.691e-02
PPP1CA	-1.078e-01	4.943e-02
PPP1CB	-1.468e-01	7.280e-03
PPP1CC	-1.101e-01	4.464e-02
PPP1R15A	-5.389e-02	3.269e-01
PPP2CA	4.756e-02	3.870e-01
PPP2CB	2.227e-01	4.128e-05
PPP2R1A	-1.115e-01	4.201e-02
PPP2R1B	1.468e-02	7.896e-01
PPP2R2A	-1.300e-01	1.758e-02
PPP6C	4.805e-02	3.821e-01
PRAME	3.060e-02	5.779e-01
PRCC	-1.252e-01	2.235e-02
PRDM1	1.490e-01	6.459e-03
PREX2	8.436e-03	8.781e-01
PRF1	-7.692e-03	8.888e-01
PRKAR1A	-1.262e-01	2.128e-02
PRKCI	-3.994e-02	4.676e-01
PRKCZ	1.348e-01	1.384e-02
PRKDC	4.507e-02	4.124e-01
PRPF40B	1.028e-01	6.086e-02
PRSS1	8.375e-02	1.272e-01
PRSS2	-1.014e-01	6.464e-02
PRSS8	-1.173e-01	3.231e-02
PTCH1	3.027e-02	5.820e-01
PTCH2	-9.596e-03	8.615e-01
PTEN	-1.216e-01	2.643e-02
PTK2	1.236e-01	2.413e-02
PTPN11	-3.836e-02	4.854e-01
PTPN13	-1.083e-01	4.824e-02
PTPN22	5.347e-02	3.307e-01
PTPRD	-1.058e-02	8.475e-01
QKI	1.465e-01	7.417e-03
RAB35	-3.702e-02	5.007e-01
RAC1	1.227e-01	2.512e-02
RAD21	9.363e-02	8.802e-02
RAD50	9.244e-02	9.216e-02
RAD51	nan	nan
RAD51B	-2.173e-01	6.357e-05
RAD51C	8.928e-02	1.039e-01
RAD51D	1.654e-02	7.637e-01
RAD52	1.668e-01	2.258e-03
RAD54L	-4.440e-02	4.193e-01
RAF1	1.766e-01	1.213e-03
RANBP2	9.082e-02	9.804e-02
RARA	6.281e-02	2.530e-01
RASA1	1.231e-01	2.466e-02
RB1	4.520e-01	3.561e-18
RBL1	-9.172e-02	9.475e-02
RBL2	-4.045e-02	4.619e-01
RBM10	6.366e-02	2.466e-01
RECQL4	1.861e-02	7.351e-01
REL	-5.807e-02	2.907e-01
RET	1.142e-01	3.721e-02
RHOA	-6.569e-02	2.319e-01
RHPN2	-1.346e-01	1.394e-02
RICTOR	-1.894e-01	5.109e-04
RINT1	-4.694e-02	3.932e-01
RIT1	-1.562e-01	4.264e-03
RNF139	3.275e-02	5.515e-01
RNF43	5.814e-02	2.901e-01
ROS1	-7.166e-02	1.921e-01
RPL5	1.046e-01	5.651e-02
RPS15	-1.620e-02	7.683e-01
RPS6KA4	1.075e-02	8.450e-01
RPS6KB1	-9.322e-02	8.944e-02
RPS6KB2	3.835e-02	4.855e-01
RPTOR	5.724e-02	2.976e-01
RSF1	1.626e-01	2.917e-03
RUNX1	5.997e-02	2.752e-01
RUNX1T1	-5.931e-02	2.805e-01
RXRA	-8.316e-02	1.299e-01
SCG5	3.147e-02	5.671e-01
SDHA	2.196e-01	5.311e-05
SDHAF2	2.725e-02	6.202e-01
SDHB	2.581e-02	6.389e-01
SDHC	1.200e-01	2.858e-02
SDHD	-2.704e-02	6.230e-01
SEC23B	-3.987e-02	4.684e-01
SEMA3C	9.227e-02	9.276e-02
SETBP1	-1.045e-01	5.681e-02
SETD2	1.499e-01	6.144e-03
SF1	4.800e-02	3.826e-01
SF3B1	-8.694e-02	1.133e-01
SGK1	-8.378e-02	1.270e-01
SH2B3	-1.273e-01	2.013e-02
SH2D1A	-1.695e-01	1.909e-03
SHQ1	-3.605e-02	5.121e-01
SKP1	7.816e-02	1.547e-01
SLC26A3	-2.610e-02	6.351e-01
SLC47A2	6.587e-02	2.306e-01
SLIT2	-9.387e-02	8.722e-02
SLX4	-1.464e-01	7.432e-03
SMAD2	-2.247e-01	3.509e-05
SMAD3	-9.248e-02	9.202e-02
SMAD4	3.008e-02	5.844e-01
SMARCA1	2.257e-01	3.234e-05
SMARCA4	-3.696e-02	5.015e-01
SMARCB1	6.818e-02	2.146e-01
SMARCE1	1.010e-01	6.561e-02
SMC1A	-4.969e-03	9.280e-01
SMC3	1.286e-01	1.887e-02
SMO	-5.684e-02	3.011e-01
SNCAIP	-1.107e-01	4.352e-02
SOCS1	-5.971e-02	2.772e-01
SOD2	9.534e-02	8.237e-02
SOX10	-1.277e-01	1.972e-02
SOX17	-1.275e-02	8.167e-01
SOX2	-1.844e-01	7.225e-04
SOX9	9.729e-02	7.625e-02
SPEN	2.974e-02	5.887e-01
SPINK1	nan	nan
SPOP	1.313e-01	1.648e-02
SPRED1	7.911e-02	1.497e-01
SPTA1	-2.237e-02	6.842e-01
SQSTM1	2.179e-02	6.920e-01
SRC	-8.407e-02	1.257e-01
SRSF2	3.691e-02	5.021e-01
STAG1	1.930e-01	3.975e-04
STAG2	-1.764e-01	1.228e-03
STAT3	8.996e-02	1.013e-01
STAT4	9.967e-02	6.929e-02
STAT5A	-2.447e-01	6.244e-06
STAT5B	6.281e-02	2.530e-01
STAT6	3.575e-03	9.482e-01
STK11	-2.172e-03	9.685e-01
SUFU	-7.822e-02	1.544e-01
SUZ12	1.231e-01	2.468e-02
SYK	-1.001e-01	6.811e-02
TAF1	-2.027e-01	1.970e-04
TANC1	-8.951e-02	1.030e-01
TAP1	1.416e-01	9.669e-03
TAP2	-5.399e-03	9.218e-01
TBC1D12	6.924e-03	8.998e-01
TBL1XR1	-8.894e-02	1.052e-01
TBX3	-3.321e-03	9.519e-01
TCF3	-2.326e-02	6.723e-01
TCF7L2	9.167e-02	9.491e-02
TCL1A	5.275e-02	3.373e-01
TERT	2.835e-01	1.422e-07
TET1	-5.521e-02	3.151e-01
TET2	-3.273e-03	9.525e-01
TFDP1	-2.565e-01	2.116e-06
TFF1	5.521e-02	3.151e-01
TGFBR1	-1.071e-01	5.081e-02
TGFBR2	-1.200e-02	8.273e-01
TIGIT	-3.470e-02	5.280e-01
TLR4	5.093e-02	3.542e-01
TMEM127	-1.404e-01	1.029e-02
TMEM173	4.545e-02	4.084e-01
TMPRSS2	-1.112e-01	4.266e-02
TNF	3.303e-01	6.439e-10
TNFAIP3	-1.875e-01	5.845e-04
TNFRSF14	-4.596e-02	4.032e-01
TNFRSF17	-1.665e-01	2.304e-03
TNFRSF9	7.351e-02	1.808e-01
TOP1	1.105e-01	4.397e-02
TOP2A	1.226e-02	8.236e-01
TP53	-2.435e-01	6.999e-06
TP63	8.547e-02	1.195e-01
TPM1	-6.510e-02	2.361e-01
TPMT	1.230e-01	2.483e-02
TPRX1	-2.337e-02	6.709e-01
TRAF2	2.796e-02	6.112e-01
TRAF3	4.150e-02	4.503e-01
TRAF7	1.647e-03	9.761e-01
TSC1	1.027e-01	6.113e-02
TSC2	4.221e-02	4.426e-01
TSHR	-6.200e-02	2.592e-01
TUSC3	-1.007e-01	6.635e-02
TYMS	-1.417e-01	9.600e-03
U2AF1	8.060e-03	8.835e-01
UBE2T	1.329e-01	1.521e-02
UMPS	6.376e-02	2.459e-01
UPF1	-1.227e-01	2.516e-02
VEGFA	1.661e-01	2.360e-03
VHL	3.760e-02	4.941e-01
