Gene	Rho	P_val
NTHL1	1.092e-01	4.644e-02
NTRK1	-1.420e-01	9.449e-03
NTRK2	-1.594e-01	3.550e-03
NTRK3	1.346e-01	1.396e-02
NUDT15	-1.859e-02	7.353e-01
NUP93	-1.315e-01	1.631e-02
NUP98	1.716e-01	1.672e-03
P2RY8	-1.645e-01	2.603e-03
PA2G4	1.577e-02	7.743e-01
PAK1	-2.348e-01	1.494e-05
PAK3	1.502e-01	6.019e-03
PAK5	2.721e-02	6.208e-01
PALB2	-5.492e-02	3.177e-01
PALLD	3.576e-02	5.154e-01
PARK2	1.414e-03	9.795e-01
PARP1	-1.849e-01	6.977e-04
PAX5	1.368e-01	1.245e-02
PAX7	3.473e-02	5.277e-01
PAX8	-8.911e-02	1.045e-01
PBRM1	-1.830e-01	7.910e-04
PCBP1	-1.990e-01	2.581e-04
PDCD1	9.897e-03	8.572e-01
PDCD1LG2	5.451e-02	3.214e-01
PDGFRA	-2.071e-01	1.412e-04
PDGFRB	6.613e-02	2.287e-01
PDK1	-3.404e-02	5.359e-01
PDPK1	6.001e-02	2.749e-01
PELP1	8.799e-02	1.090e-01
PGR	1.966e-01	3.071e-04
PHB2	-5.509e-02	3.162e-01
PHF6	4.385e-02	4.251e-01
PHOX2B	3.028e-02	5.820e-01
PIAS4	-8.182e-03	8.817e-01
PIK3C2B	6.331e-02	2.493e-01
PIK3C2G	9.924e-02	7.052e-02
PIK3C3	1.235e-01	2.416e-02
PIK3CA	-1.399e-01	1.061e-02
PIK3CB	-3.504e-03	9.492e-01
PIK3CD	2.225e-02	6.858e-01
PIK3CG	6.665e-02	2.251e-01
PIK3R1	-1.231e-01	2.463e-02
PIK3R2	8.250e-02	1.330e-01
PIK3R3	1.899e-01	4.945e-04
PIM1	-4.577e-02	4.052e-01
PLCG2	1.176e-01	3.198e-02
PLK2	1.201e-02	8.272e-01
PML	5.992e-02	2.755e-01
PMS1	6.304e-02	2.513e-01
PMS2	-1.289e-01	1.858e-02
PNRC1	6.022e-02	2.732e-01
POLD1	-8.561e-02	1.190e-01
POLE	7.113e-03	8.971e-01
POLH	4.393e-02	4.242e-01
POT1	3.991e-02	4.679e-01
POU2F2	-1.330e-01	1.515e-02
PPP1CA	-7.630e-02	1.648e-01
PPP1CB	-1.801e-01	9.635e-04
PPP1CC	-6.309e-03	9.087e-01
PPP1R15A	2.442e-02	6.571e-01
PPP2CA	2.065e-02	7.074e-01
PPP2CB	4.539e-02	4.090e-01
PPP2R1A	-1.941e-01	3.666e-04
PPP2R1B	-1.144e-01	3.686e-02
PPP2R2A	-1.529e-01	5.171e-03
PPP6C	2.607e-02	6.355e-01
PRAME	-2.297e-02	6.763e-01
PRCC	-1.819e-01	8.546e-04
PRDM1	9.953e-02	6.968e-02
PREX2	-1.318e-02	8.106e-01
PRF1	1.360e-02	8.048e-01
PRKAR1A	-9.892e-02	7.143e-02
PRKCI	-1.102e-01	4.453e-02
PRKCZ	8.890e-02	1.054e-01
PRKDC	-6.259e-02	2.547e-01
PRPF40B	3.934e-04	9.943e-01
PRSS1	1.697e-01	1.885e-03
PRSS2	-2.074e-01	1.374e-04
PRSS8	-1.645e-01	2.602e-03
PTCH1	-1.275e-02	8.167e-01
PTCH2	1.617e-01	3.089e-03
PTEN	-2.181e-01	6.009e-05
PTK2	1.220e-01	2.598e-02
PTPN11	2.092e-02	7.037e-01
PTPN13	-1.521e-02	7.822e-01
PTPN22	1.678e-01	2.130e-03
PTPRD	-6.126e-02	2.649e-01
QKI	2.636e-02	6.318e-01
RAB35	-7.283e-02	1.849e-01
RAC1	1.120e-01	4.110e-02
RAD21	2.043e-01	1.739e-04
RAD50	1.148e-01	3.629e-02
RAD51	nan	nan
RAD51B	-1.101e-01	4.476e-02
RAD51C	-2.096e-02	7.032e-01
RAD51D	1.724e-02	7.540e-01
RAD52	1.334e-01	1.485e-02
RAD54L	-1.479e-01	6.874e-03
RAF1	1.864e-01	6.312e-04
RANBP2	1.247e-01	2.281e-02
RARA	-4.321e-02	4.320e-01
RASA1	5.358e-02	3.297e-01
RB1	3.770e-01	1.097e-12
RBL1	-5.802e-02	2.911e-01
RBL2	-7.560e-02	1.687e-01
RBM10	9.690e-02	7.744e-02
RECQL4	9.964e-02	6.938e-02
REL	-1.394e-01	1.089e-02
RET	4.154e-02	4.500e-01
RHOA	-1.362e-01	1.283e-02
RHPN2	-1.378e-01	1.186e-02
RICTOR	-2.161e-01	7.019e-05
RINT1	-3.330e-02	5.448e-01
RIT1	-1.154e-01	3.535e-02
RNF139	-1.503e-01	5.995e-03
RNF43	5.376e-02	3.280e-01
ROS1	5.546e-03	9.197e-01
RPL5	1.120e-01	4.107e-02
RPS15	-5.521e-02	3.151e-01
RPS6KA4	6.572e-02	2.317e-01
RPS6KB1	-2.118e-02	7.002e-01
RPS6KB2	3.004e-02	5.849e-01
RPTOR	3.929e-02	4.749e-01
RSF1	2.067e-01	1.455e-04
RUNX1	1.513e-01	5.658e-03
RUNX1T1	-1.725e-01	1.581e-03
RXRA	-1.313e-02	8.114e-01
SCG5	-4.478e-02	4.154e-01
SDHA	2.533e-01	2.855e-06
SDHAF2	-2.166e-02	6.937e-01
SDHB	1.159e-01	3.458e-02
SDHC	1.647e-01	2.565e-03
SDHD	-1.906e-01	4.694e-04
SEC23B	1.307e-02	8.122e-01
SEMA3C	-5.806e-02	2.908e-01
SETBP1	-1.027e-01	6.110e-02
SETD2	1.197e-01	2.903e-02
SF1	7.734e-02	1.591e-01
SF3B1	-6.399e-02	2.442e-01
SGK1	-1.239e-01	2.376e-02
SH2B3	-1.208e-01	2.754e-02
SH2D1A	-9.956e-02	6.961e-02
SHQ1	8.982e-02	1.018e-01
SKP1	5.964e-02	2.779e-01
SLC26A3	-4.283e-02	4.360e-01
SLC47A2	9.776e-02	7.484e-02
SLIT2	1.696e-02	7.578e-01
SLX4	-4.815e-02	3.811e-01
SMAD2	-1.723e-01	1.601e-03
SMAD3	-9.319e-02	8.955e-02
SMAD4	-6.661e-03	9.036e-01
SMARCA1	1.649e-01	2.535e-03
SMARCA4	6.504e-02	2.366e-01
SMARCB1	6.365e-02	2.467e-01
SMARCE1	6.543e-02	2.337e-01
SMC1A	9.748e-02	7.568e-02
SMC3	8.643e-02	1.154e-01
SMO	-6.049e-02	2.710e-01
SNCAIP	-2.673e-02	6.270e-01
SOCS1	-1.097e-01	4.545e-02
SOD2	8.377e-02	1.271e-01
SOX10	-1.335e-01	1.480e-02
SOX17	1.309e-02	8.119e-01
SOX2	-1.092e-01	4.645e-02
SOX9	6.315e-02	2.505e-01
SPEN	4.253e-02	4.392e-01
SPINK1	nan	nan
SPOP	1.134e-02	8.367e-01
SPRED1	-5.498e-02	3.172e-01
SPTA1	-6.589e-02	2.304e-01
SQSTM1	1.030e-01	6.046e-02
SRC	-1.439e-01	8.541e-03
SRSF2	2.782e-02	6.129e-01
STAG1	9.303e-02	9.010e-02
STAG2	-1.096e-01	4.559e-02
STAT3	-9.257e-03	8.664e-01
STAT4	5.939e-03	9.140e-01
STAT5A	-1.258e-01	2.166e-02
STAT5B	9.322e-02	8.942e-02
STAT6	8.057e-02	1.423e-01
STK11	4.545e-02	4.084e-01
SUFU	-7.650e-02	1.637e-01
SUZ12	8.360e-02	1.279e-01
SYK	-6.382e-03	9.076e-01
TAF1	-1.805e-01	9.392e-04
TANC1	4.684e-03	9.321e-01
TAP1	1.393e-01	1.091e-02
TAP2	4.350e-03	9.370e-01
TBC1D12	5.801e-03	9.160e-01
TBL1XR1	-7.334e-02	1.818e-01
TBX3	-1.220e-01	2.599e-02
TCF3	-3.178e-02	5.634e-01
TCF7L2	1.877e-02	7.328e-01
TCL1A	5.804e-02	2.909e-01
TERT	3.400e-01	1.878e-10
TET1	-1.275e-01	1.991e-02
TET2	-1.038e-01	5.855e-02
TFDP1	-7.259e-02	1.863e-01
TFF1	1.856e-02	7.358e-01
TGFBR1	-1.293e-01	1.827e-02
TGFBR2	-2.301e-03	9.666e-01
TIGIT	8.655e-03	8.750e-01
TLR4	1.062e-01	5.286e-02
TMEM127	-1.805e-01	9.399e-04
TMEM173	6.118e-03	9.114e-01
TMPRSS2	-1.032e-01	5.993e-02
TNF	1.182e-01	3.101e-02
TNFAIP3	-4.018e-02	4.649e-01
TNFRSF14	-6.544e-02	2.337e-01
TNFRSF17	5.801e-02	2.912e-01
TNFRSF9	4.745e-02	3.881e-01
TOP1	1.311e-01	1.669e-02
TOP2A	1.493e-03	9.783e-01
TP53	-2.618e-01	1.272e-06
TP63	9.331e-02	8.913e-02
TPM1	-2.547e-02	6.433e-01
TPMT	4.681e-02	3.945e-01
TPRX1	3.182e-02	5.628e-01
TRAF2	9.360e-03	8.649e-01
TRAF3	-5.222e-03	9.244e-01
TRAF7	7.560e-02	1.687e-01
TSC1	5.965e-03	9.136e-01
TSC2	-7.092e-03	8.974e-01
TSHR	-8.189e-02	1.359e-01
TUSC3	-1.193e-01	2.954e-02
TYMS	-1.194e-01	2.931e-02
U2AF1	2.343e-02	6.701e-01
UBE2T	7.385e-02	1.788e-01
UMPS	-2.461e-02	6.545e-01
UPF1	-1.002e-02	8.554e-01
VEGFA	6.518e-02	2.355e-01
VHL	3.389e-02	5.377e-01
