Gene	Rho	P_val
CIITA	-2.823e-03	9.591e-01
CKS1B	1.855e-01	6.673e-04
CREBBP	-9.734e-02	7.610e-02
CRKL	-8.559e-02	1.190e-01
CRLF2	1.105e-01	4.396e-02
CSF1R	-8.331e-02	1.292e-01
CSF3R	-1.743e-01	1.409e-03
CTC1	1.876e-01	5.794e-04
CTCF	7.773e-02	1.570e-01
CTLA4	-1.757e-03	9.745e-01
CTNNA1	-5.846e-03	9.154e-01
CTNNB1	2.316e-02	6.737e-01
CTRC	-1.291e-01	1.840e-02
CUL3	2.630e-02	6.326e-01
CUX1	3.017e-02	5.833e-01
CXCR4	-5.573e-03	9.193e-01
CYLD	9.585e-02	8.073e-02
CYP1B1	1.053e-01	5.484e-02
CYP2D6	-1.518e-01	5.496e-03
CYP3A5	-5.206e-02	3.436e-01
DAXX	-2.894e-02	5.987e-01
DDB2	-8.795e-02	1.092e-01
DDR2	-1.240e-01	2.360e-02
DDX3X	6.576e-03	9.048e-01
DICER1	3.689e-02	5.023e-01
DIS3	-9.311e-02	8.982e-02
DIS3L2	2.000e-02	7.161e-01
DKC1	-7.680e-02	1.621e-01
DMD	5.424e-02	3.237e-01
DNM2	-5.036e-03	9.270e-01
DNMT1	-9.902e-02	7.114e-02
DNMT3A	-1.913e-01	4.491e-04
DNMT3B	-1.765e-01	1.217e-03
DOT1L	-2.598e-02	6.367e-01
DPYD	5.931e-02	2.805e-01
DYNC2H1	4.245e-02	4.401e-01
E2F1	1.208e-01	2.752e-02
E2F2	-3.583e-02	5.147e-01
E2F3	1.184e-01	3.071e-02
E2F4	4.606e-02	4.021e-01
E2F5	1.069e-01	5.134e-02
E2F6	1.005e-02	8.551e-01
EBF1	1.838e-02	7.382e-01
ECT2L	8.430e-02	1.247e-01
EED	-5.976e-02	2.769e-01
EGF	8.993e-02	1.014e-01
EGFL7	-5.434e-02	3.228e-01
EGFR	-1.481e-01	6.773e-03
EGLN1	-6.404e-02	2.438e-01
ELF3	-1.639e-01	2.703e-03
ELOC	-1.619e-01	3.041e-03
EMSY	1.078e-01	4.936e-02
ENG	4.923e-02	3.705e-01
EP300	5.031e-02	3.601e-01
EPCAM	1.344e-01	1.411e-02
EPHA2	7.014e-02	2.017e-01
EPHA3	9.812e-02	7.375e-02
EPHA5	1.190e-01	2.994e-02
EPHA7	-2.437e-02	6.576e-01
EPHB1	-3.556e-02	5.179e-01
EPHB2	-6.202e-02	2.591e-01
EPOR	3.197e-02	5.610e-01
ERBB2	1.007e-01	6.647e-02
ERBB3	1.265e-01	2.099e-02
ERBB4	-2.475e-01	4.872e-06
ERCC1	2.100e-01	1.133e-04
ERCC2	-6.985e-02	2.036e-01
ERCC3	2.583e-02	6.386e-01
ERCC4	4.022e-02	4.645e-01
ERCC5	6.205e-02	2.588e-01
ERCC6	9.173e-02	9.469e-02
ERG	-2.685e-02	6.254e-01
ERRFI1	-1.963e-02	7.211e-01
ESR1	-9.506e-02	8.325e-02
ESR2	-1.523e-01	5.340e-03
ETS1	-8.604e-02	1.171e-01
ETS2	6.874e-02	2.108e-01
ETV1	-6.458e-03	9.065e-01
ETV4	1.848e-01	7.005e-04
ETV5	-4.236e-02	4.411e-01
ETV6	-8.528e-02	1.204e-01
EWSR1	-1.436e-01	8.705e-03
EXT2	1.606e-02	7.703e-01
EZH2	6.150e-02	2.631e-01
FAM46C	7.727e-02	1.595e-01
FANCA	1.297e-01	1.792e-02
FANCB	-2.856e-02	6.036e-01
FANCC	8.267e-02	1.322e-01
FANCD2	1.812e-01	8.923e-04
FANCE	-9.828e-02	7.330e-02
FANCF	-4.580e-02	4.048e-01
FANCG	9.472e-03	8.633e-01
FANCI	1.105e-02	8.407e-01
FANCL	-5.735e-03	9.170e-01
FANCM	-6.468e-02	2.391e-01
FAS	2.446e-02	6.565e-01
FAT1	3.671e-02	5.044e-01
FBXO11	1.436e-02	7.940e-01
FBXW7	-2.004e-03	9.709e-01
FCGR2A	9.059e-02	9.888e-02
FCGR3A	-1.146e-01	3.661e-02
FDPS	6.994e-02	2.030e-01
FGF1	-1.170e-01	3.281e-02
FGF10	2.751e-01	3.389e-07
FGF14	1.767e-01	1.202e-03
FGF19	2.374e-02	6.659e-01
FGF2	9.639e-03	8.609e-01
FGF23	-5.963e-02	2.779e-01
FGF3	9.168e-02	9.487e-02
FGF4	-2.811e-02	6.092e-01
FGF5	-1.783e-03	9.741e-01
FGF6	-7.955e-02	1.475e-01
FGF7	4.510e-02	4.120e-01
FGF8	-1.072e-01	5.053e-02
FGF9	-1.138e-01	3.800e-02
FGFR1	-1.239e-01	2.373e-02
FGFR2	-1.505e-02	7.844e-01
FGFR3	-7.026e-02	2.009e-01
FGFR4	-3.381e-02	5.387e-01
FH	-4.747e-02	3.879e-01
FHIT	-1.119e-01	4.137e-02
FLCN	-9.201e-02	9.368e-02
FLG	-2.008e-01	2.255e-04
FLT1	7.093e-02	1.967e-01
FLT3	-2.770e-03	9.598e-01
FLT4	-1.245e-02	8.209e-01
FNTB	-3.741e-02	4.963e-01
FOXA1	1.827e-01	8.105e-04
FOXL2	-7.694e-02	1.613e-01
FOXO1	-3.562e-02	5.172e-01
FOXO3	3.439e-02	5.317e-01
FOXP1	3.325e-02	5.454e-01
FOXQ1	7.511e-02	1.715e-01
FRS2	-7.688e-02	1.616e-01
FUBP1	1.177e-01	3.179e-02
FUS	-1.063e-01	5.261e-02
FYN	9.615e-02	7.976e-02
G6PD	-5.262e-02	3.384e-01
GABRA6	3.912e-02	4.768e-01
GALNT12	-6.999e-02	2.027e-01
GATA1	-6.475e-02	2.386e-01
GATA2	2.855e-02	6.037e-01
GATA3	-7.565e-03	8.906e-01
GATA4	1.118e-01	4.140e-02
GATA6	1.970e-02	7.202e-01
GEN1	2.090e-01	1.216e-04
GID4	1.087e-02	8.433e-01
GLI1	5.765e-02	2.943e-01
GLI2	6.190e-02	2.600e-01
GLI3	-6.738e-02	2.200e-01
GNA11	8.020e-03	8.841e-01
GNA13	1.146e-01	3.667e-02
GNAQ	2.077e-02	7.057e-01
GNAS	-4.694e-03	9.320e-01
GPC3	-1.866e-02	7.345e-01
GPER1	1.156e-01	3.496e-02
GPS2	2.012e-02	7.145e-01
GREM1	-5.949e-02	2.791e-01
GRIN2A	2.331e-03	9.662e-01
GRM3	-4.613e-02	4.015e-01
GSK3B	2.520e-02	6.468e-01
GSTP1	1.122e-01	4.069e-02
H3F3A	3.898e-02	4.784e-01
H3F3C	-1.011e-02	8.542e-01
HAS3	4.910e-02	3.718e-01
HAVCR2	-3.878e-02	4.806e-01
HDAC1	2.374e-02	6.660e-01
HDAC2	-2.660e-02	6.286e-01
HDAC3	-8.478e-02	1.226e-01
HDAC4	-7.160e-03	8.964e-01
HDAC5	6.184e-03	9.105e-01
HGF	1.576e-02	7.744e-01
HIF1A	-7.013e-02	2.018e-01
HIST1H1C	3.976e-02	4.696e-01
HIST1H1E	1.613e-02	7.693e-01
HIST1H2BD	1.591e-02	7.723e-01
HIST1H3F	-8.287e-02	1.312e-01
HIST1H4E	5.965e-02	2.778e-01
HIST3H3	1.130e-01	3.937e-02
HLA-A	1.205e-01	2.794e-02
HLA-B	-3.798e-03	9.450e-01
HLA-C	-2.395e-02	6.632e-01
HLA-DMA	-5.600e-04	9.919e-01
HLA-DMB	8.362e-03	8.792e-01
HLA-DOA	5.943e-02	2.795e-01
HLA-DOB	-5.943e-02	2.795e-01
HLA-DPA1	-6.867e-02	2.113e-01
HLA-DPB1	7.496e-02	1.724e-01
HLA-DQA1	1.179e-01	3.146e-02
HLA-DQA2	4.733e-02	3.893e-01
HLA-DQB1	-1.053e-01	5.480e-02
HLA-DQB2	-2.691e-02	6.246e-01
HLA-DRA	1.659e-01	2.386e-03
HLA-DRB1	-1.109e-01	4.314e-02
HLA-DRB5	-8.152e-02	1.377e-01
HLA-E	-1.368e-01	1.246e-02
HLA-F	-1.996e-01	2.471e-04
HLA-G	1.810e-01	9.092e-04
HNF1A	-1.520e-01	5.446e-03
HNF1B	6.152e-02	2.629e-01
HOXB13	9.858e-02	7.241e-02
HRAS	2.364e-01	1.301e-05
HSD3B1	-2.428e-01	7.425e-06
HSP90AA1	-1.339e-01	1.444e-02
HSPH1	7.689e-02	1.615e-01
IDH1	-2.188e-02	6.907e-01
IDH2	-1.098e-01	4.517e-02
IDO1	9.091e-02	9.769e-02
IFIT1	7.359e-02	1.803e-01
IFIT2	6.947e-02	2.060e-01
IFIT3	-8.395e-02	1.263e-01
IFNAR1	2.521e-02	6.467e-01
IFNAR2	-8.485e-02	1.222e-01
IFNGR1	-2.508e-02	6.483e-01
IFNGR2	3.915e-02	4.765e-01
IFNL3	-1.483e-01	6.708e-03
IGF1	-5.727e-02	2.974e-01
IGF1R	5.578e-03	9.192e-01
IGF2	-5.788e-02	2.923e-01
IKBKE	1.973e-01	2.914e-04
IKZF1	1.661e-01	2.358e-03
IKZF3	-8.408e-02	1.257e-01
IL10RA	-1.440e-01	8.481e-03
IL15	nan	nan
IL2RA	9.559e-02	8.155e-02
IL6R	-2.117e-01	9.910e-05
IL7R	3.001e-01	2.343e-08
ING1	1.375e-01	1.199e-02
INHBA	-9.681e-02	7.771e-02
INPP4A	-6.989e-02	2.034e-01
INPP4B	-1.090e-01	4.682e-02
INPPL1	5.354e-02	3.300e-01
INSR	8.478e-02	1.226e-01
IRF1	-7.046e-03	8.981e-01
IRF2	1.292e-01	1.831e-02
IRF4	-1.292e-02	8.143e-01
IRS1	-5.841e-02	2.879e-01
IRS2	1.807e-01	9.273e-04
ITPKB	6.292e-03	9.089e-01
JAK1	-1.428e-01	9.047e-03
JAK2	4.461e-03	9.354e-01
JAK3	7.407e-02	1.775e-01
JUN	1.680e-01	2.095e-03
KAT6A	-4.271e-02	4.373e-01
KDM5A	4.565e-03	9.339e-01
KDM5C	-7.809e-02	1.551e-01
KDM6A	2.819e-02	6.082e-01
KDM6B	-1.050e-01	5.555e-02
KDR	-2.439e-02	6.574e-01
KEAP1	-5.638e-03	9.184e-01
KEL	-2.182e-02	6.915e-01
KIF1B	1.790e-01	1.036e-03
KIT	7.136e-02	1.939e-01
KLF4	9.937e-02	7.013e-02
KLHL6	7.195e-02	1.903e-01
KLLN	1.820e-01	8.490e-04
KMT2A	-6.913e-02	2.083e-01
KMT2B	-2.218e-01	4.443e-05
KMT2C	5.161e-04	9.925e-01
KMT2D	-3.875e-02	4.810e-01
KRAS	-1.102e-01	4.446e-02
LAG3	-4.031e-02	4.635e-01
LATS1	-6.960e-02	2.052e-01
LATS2	8.874e-02	1.060e-01
LDLR	1.910e-02	7.284e-01
LEF1	-4.015e-02	4.653e-01
LMNA	1.377e-01	1.190e-02
LMO1	-3.269e-02	5.522e-01
LRP1B	1.236e-01	2.415e-02
LYN	1.755e-01	1.298e-03
LZTR1	1.623e-01	2.969e-03
MAD2L2	-1.272e-01	2.027e-02
MAF	8.530e-02	1.203e-01
MAFB	-6.367e-02	2.466e-01
MAGI2	-1.230e-01	2.479e-02
MALT1	8.745e-02	1.112e-01
MAP2K1	1.452e-01	7.943e-03
MAP2K2	-9.445e-02	8.527e-02
MAP2K4	-5.074e-02	3.560e-01
MAP3K1	-1.075e-02	8.450e-01
MAP3K7	-5.433e-02	3.229e-01
MAPK1	-1.688e-02	7.589e-01
MAX	-1.551e-01	4.563e-03
MC1R	1.266e-01	2.089e-02
MCL1	-1.300e-01	1.761e-02
MDC1	-4.448e-02	4.185e-01
MDM2	2.692e-02	6.244e-01
MDM4	1.120e-01	4.112e-02
MECOM	-1.092e-01	4.640e-02
MED1	-1.165e-01	3.358e-02
MED12	-8.376e-02	1.271e-01
MEF2B	1.025e-01	6.173e-02
MEN1	4.086e-02	4.574e-01
MET	1.245e-02	8.209e-01
MGA	-6.160e-02	2.623e-01
MGMT	6.892e-02	2.097e-01
MIB1	4.737e-02	3.888e-01
MITF	-8.416e-02	1.253e-01
MKI67	3.615e-02	5.109e-01
MLH1	5.749e-02	2.955e-01
MLH3	-2.807e-02	6.098e-01
MLLT3	-8.240e-02	1.335e-01
MPL	1.952e-01	3.394e-04
MRE11	1.138e-01	3.790e-02
MS4A1	-5.801e-02	2.912e-01
MSH2	-9.043e-02	9.950e-02
MSH3	6.864e-02	2.115e-01
MSH6	-2.526e-02	6.460e-01
MST1	1.127e-01	3.983e-02
MST1R	9.125e-02	9.644e-02
MTA1	1.201e-01	2.841e-02
MTAP	-4.643e-01	3.272e-19
MTHFR	3.158e-02	5.658e-01
MTOR	1.485e-01	6.619e-03
MTRR	-1.919e-01	4.301e-04
MUTYH	-7.477e-02	1.735e-01
MYB	-2.191e-01	5.525e-05
MYC	1.928e-01	4.034e-04
MYCL	1.643e-01	2.631e-03
MYCN	5.682e-02	3.012e-01
MYD88	-2.612e-02	6.349e-01
MYH11	7.308e-02	1.834e-01
MYOD1	3.217e-02	5.585e-01
NBN	1.667e-01	2.268e-03
NCOA3	-9.125e-02	9.644e-02
NCOR1	-3.744e-03	9.457e-01
NCOR2	1.398e-01	1.063e-02
NEGR1	-1.063e-01	5.256e-02
NF1	1.048e-01	5.600e-02
NF2	3.178e-02	5.633e-01
NFE2L2	-3.707e-02	5.003e-01
NFKBIA	-7.507e-02	1.717e-01
NHP2	1.825e-02	7.401e-01
NKX2-1	-1.613e-01	3.167e-03
NKX3-1	-1.949e-01	3.476e-04
NOTCH1	3.712e-02	4.996e-01
NOTCH2	8.196e-02	1.356e-01
NOTCH3	-2.468e-01	5.189e-06
NOTCH4	-1.491e-01	6.414e-03
NPM1	-1.238e-01	2.392e-02
NQO1	-8.702e-02	1.130e-01
NRAS	-5.351e-04	9.922e-01
NRG1	7.254e-02	1.867e-01
NRIP1	-1.614e-01	3.133e-03
NSD1	-8.990e-02	1.015e-01
NSD2	-9.097e-02	9.746e-02
NT5C2	4.392e-02	4.244e-01
NTHL1	7.163e-02	1.923e-01
NTRK1	1.538e-02	7.798e-01
NTRK2	-8.867e-02	1.063e-01
NTRK3	7.755e-02	1.580e-01
NUDT15	-4.254e-02	4.391e-01
NUP93	-7.591e-02	1.669e-01
NUP98	-8.714e-03	8.741e-01
P2RY8	-7.438e-02	1.757e-01
PA2G4	2.982e-04	9.957e-01
PAK1	-4.187e-02	4.464e-01
PAK3	5.278e-02	3.370e-01
PAK5	2.115e-02	7.006e-01
PALB2	-4.207e-02	4.442e-01
PALLD	5.875e-02	2.851e-01
PARK2	9.523e-02	8.270e-02
PARP1	3.797e-02	4.899e-01
PAX5	5.220e-02	3.423e-01
PAX7	7.927e-02	1.489e-01
PAX8	-6.732e-02	2.205e-01
PBRM1	-2.849e-02	6.044e-01
PCBP1	-4.508e-02	4.123e-01
PDCD1	-2.889e-02	5.993e-01
PDCD1LG2	-2.437e-02	6.577e-01
PDGFRA	-2.512e-02	6.479e-01
PDGFRB	2.874e-03	9.583e-01
PDK1	3.831e-02	4.859e-01
PDPK1	-7.442e-02	1.755e-01
PELP1	-6.099e-02	2.671e-01
PGR	5.376e-02	3.281e-01
PHB2	-3.362e-02	5.409e-01
PHF6	5.410e-03	9.217e-01
PHOX2B	1.267e-01	2.075e-02
PIAS4	1.216e-01	2.653e-02
PIK3C2B	-5.506e-02	3.165e-01
PIK3C2G	1.124e-02	8.381e-01
PIK3C3	2.146e-01	7.885e-05
PIK3CA	-7.228e-02	1.882e-01
PIK3CB	1.040e-01	5.808e-02
PIK3CD	-1.550e-01	4.592e-03
PIK3CG	1.084e-01	4.804e-02
PIK3R1	-3.415e-02	5.346e-01
PIK3R2	-3.159e-02	5.657e-01
PIK3R3	1.761e-01	1.249e-03
PIM1	-5.444e-02	3.219e-01
PLCG2	5.614e-02	3.070e-01
PLK2	-1.140e-01	3.756e-02
PML	1.027e-01	6.116e-02
PMS1	-8.005e-03	8.843e-01
PMS2	-1.293e-01	1.827e-02
PNRC1	-5.546e-02	3.129e-01
POLD1	-1.644e-01	2.625e-03
POLE	-5.050e-02	3.582e-01
POLH	-8.031e-02	1.436e-01
POT1	-4.969e-02	3.660e-01
POU2F2	-1.699e-01	1.866e-03
PPP1CA	-1.567e-01	4.151e-03
PPP1CB	-1.468e-01	7.280e-03
PPP1CC	-5.162e-03	9.252e-01
PPP1R15A	-9.303e-02	9.007e-02
PPP2CA	-1.899e-02	7.300e-01
PPP2CB	1.931e-01	3.941e-04
PPP2R1A	1.159e-02	8.332e-01
PPP2R1B	-8.512e-02	1.211e-01
PPP2R2A	-1.333e-01	1.491e-02
PPP6C	1.268e-02	8.177e-01
PRAME	1.231e-02	8.229e-01
PRCC	-1.117e-01	4.168e-02
PRDM1	7.865e-02	1.521e-01
PREX2	-4.476e-02	4.155e-01
PRF1	8.174e-02	1.366e-01
PRKAR1A	-7.341e-02	1.814e-01
PRKCI	-8.546e-02	1.196e-01
PRKCZ	-4.588e-03	9.335e-01
PRKDC	-2.312e-02	6.743e-01
PRPF40B	8.555e-02	1.192e-01
PRSS1	8.238e-02	1.336e-01
PRSS2	-8.020e-02	1.442e-01
PRSS8	-1.186e-01	3.049e-02
PTCH1	-1.069e-02	8.460e-01
PTCH2	4.904e-02	3.723e-01
PTEN	-1.531e-01	5.113e-03
PTK2	2.280e-01	2.663e-05
PTPN11	-1.318e-01	1.609e-02
PTPN13	-1.267e-01	2.079e-02
PTPN22	1.320e-01	1.595e-02
PTPRD	9.086e-02	9.789e-02
QKI	-4.883e-02	3.744e-01
RAB35	-1.603e-01	3.351e-03
RAC1	1.221e-01	2.586e-02
RAD21	2.078e-01	1.337e-04
RAD50	2.463e-02	6.543e-01
RAD51	nan	nan
RAD51B	-1.755e-01	1.305e-03
RAD51C	4.808e-02	3.818e-01
RAD51D	-1.534e-01	5.018e-03
RAD52	8.367e-02	1.276e-01
RAD54L	1.919e-02	7.272e-01
RAF1	1.420e-01	9.471e-03
RANBP2	2.638e-03	9.618e-01
RARA	1.451e-01	8.016e-03
RASA1	9.085e-02	9.792e-02
RB1	5.365e-01	3.265e-26
RBL1	-2.109e-01	1.056e-04
RBL2	-4.153e-02	4.501e-01
RBM10	2.585e-02	6.384e-01
RECQL4	1.346e-01	1.399e-02
REL	-6.371e-02	2.463e-01
RET	7.445e-03	8.923e-01
RHOA	-1.163e-02	8.326e-01
RHPN2	-1.457e-01	7.745e-03
RICTOR	-1.733e-01	1.496e-03
RINT1	-8.253e-02	1.329e-01
RIT1	-1.087e-01	4.746e-02
RNF139	-1.176e-01	3.197e-02
RNF43	7.571e-02	1.681e-01
ROS1	-2.851e-02	6.042e-01
RPL5	1.100e-01	4.488e-02
RPS15	-1.610e-01	3.215e-03
RPS6KA4	4.681e-02	3.945e-01
RPS6KB1	-3.314e-02	5.468e-01
RPS6KB2	5.636e-02	3.052e-01
RPTOR	-7.856e-02	1.526e-01
RSF1	1.872e-01	5.944e-04
RUNX1	1.258e-01	2.167e-02
RUNX1T1	-1.566e-01	4.174e-03
RXRA	3.119e-02	5.706e-01
SCG5	-1.231e-01	2.465e-02
SDHA	2.063e-01	1.503e-04
SDHAF2	-2.392e-03	9.653e-01
SDHB	8.374e-02	1.273e-01
SDHC	1.081e-01	4.876e-02
SDHD	-1.256e-01	2.183e-02
SEC23B	-5.745e-02	2.959e-01
SEMA3C	6.676e-02	2.244e-01
SETBP1	6.013e-02	2.739e-01
SETD2	-5.350e-03	9.225e-01
SF1	7.077e-02	1.977e-01
SF3B1	-6.515e-02	2.358e-01
SGK1	-4.412e-02	4.223e-01
SH2B3	-8.161e-02	1.373e-01
SH2D1A	-6.318e-02	2.502e-01
SHQ1	-8.198e-02	1.355e-01
SKP1	1.019e-01	6.333e-02
SLC26A3	6.994e-02	2.030e-01
SLC47A2	1.131e-01	3.919e-02
SLIT2	-7.404e-02	1.777e-01
SLX4	-5.158e-02	3.480e-01
SMAD2	-1.337e-01	1.465e-02
SMAD3	1.252e-02	8.200e-01
SMAD4	-1.281e-02	8.158e-01
SMARCA1	1.627e-01	2.906e-03
SMARCA4	-1.511e-02	7.836e-01
SMARCB1	6.993e-02	2.031e-01
SMARCE1	-8.104e-02	1.400e-01
SMC1A	-2.487e-02	6.511e-01
SMC3	-1.112e-02	8.397e-01
SMO	3.810e-04	9.945e-01
SNCAIP	-8.701e-02	1.130e-01
SOCS1	-8.895e-02	1.052e-01
SOD2	1.437e-02	7.938e-01
SOX10	6.012e-02	2.740e-01
SOX17	2.629e-02	6.326e-01
SOX2	-2.025e-01	1.985e-04
SOX9	-5.261e-02	3.385e-01
SPEN	9.293e-02	9.043e-02
SPINK1	nan	nan
SPOP	-1.739e-02	7.519e-01
SPRED1	1.418e-01	9.570e-03
SPTA1	2.673e-03	9.612e-01
SQSTM1	6.658e-02	2.256e-01
SRC	-1.300e-01	1.760e-02
SRSF2	9.250e-03	8.665e-01
STAG1	5.960e-02	2.782e-01
STAG2	-7.867e-02	1.520e-01
STAT3	-4.951e-02	3.678e-01
STAT4	4.263e-02	4.381e-01
STAT5A	-1.425e-01	9.237e-03
STAT5B	5.533e-02	3.141e-01
STAT6	-2.734e-02	6.191e-01
STK11	-3.200e-02	5.606e-01
SUFU	-8.792e-02	1.093e-01
SUZ12	-1.255e-01	2.196e-02
SYK	-2.335e-03	9.661e-01
TAF1	-1.651e-01	2.508e-03
TANC1	3.780e-02	4.918e-01
TAP1	4.619e-02	4.008e-01
TAP2	1.297e-01	1.793e-02
TBC1D12	-2.659e-03	9.614e-01
TBL1XR1	-1.450e-01	8.051e-03
TBX3	4.781e-02	3.845e-01
TCF3	-4.321e-02	4.319e-01
TCF7L2	7.286e-02	1.847e-01
TCL1A	1.059e-01	5.360e-02
TERT	2.442e-01	6.525e-06
TET1	2.377e-02	6.656e-01
TET2	-1.003e-01	6.762e-02
TFDP1	-1.720e-01	1.632e-03
TFF1	-1.226e-02	8.236e-01
TGFBR1	-1.147e-01	3.638e-02
TGFBR2	-1.090e-01	4.690e-02
TIGIT	-2.347e-02	6.695e-01
TLR4	3.086e-02	5.747e-01
TMEM127	-1.553e-01	4.491e-03
TMEM173	-7.341e-02	1.814e-01
TMPRSS2	-3.275e-02	5.515e-01
TNF	1.885e-01	5.456e-04
TNFAIP3	-2.385e-02	6.645e-01
TNFRSF14	-4.486e-02	4.145e-01
TNFRSF17	-1.301e-01	1.755e-02
TNFRSF9	2.219e-02	6.867e-01
TOP1	8.693e-02	1.133e-01
TOP2A	-6.920e-02	2.079e-01
TP53	-2.668e-01	7.839e-07
TP63	1.513e-01	5.661e-03
TPM1	-6.671e-02	2.247e-01
TPMT	6.037e-02	2.720e-01
TPRX1	-6.377e-02	2.458e-01
TRAF2	-1.203e-01	2.820e-02
TRAF3	3.222e-02	5.580e-01
TRAF7	1.473e-01	7.071e-03
TSC1	1.463e-01	7.500e-03
TSC2	-1.159e-02	8.330e-01
TSHR	-1.065e-01	5.222e-02
TUSC3	-1.694e-01	1.918e-03
TYMS	-5.882e-02	2.845e-01
U2AF1	5.137e-02	3.500e-01
UBE2T	8.839e-02	1.074e-01
UMPS	-1.902e-02	7.295e-01
UPF1	-1.249e-01	2.265e-02
VEGFA	1.441e-01	8.460e-03
VHL	8.773e-03	8.733e-01
