Gene	Rho	P_val
KMT2D	3.110e-02	5.717e-01
KRAS	-7.284e-02	1.849e-01
LAG3	-9.054e-02	9.906e-02
LATS1	1.508e-02	7.840e-01
LATS2	2.826e-02	6.074e-01
LDLR	4.948e-02	3.681e-01
LEF1	5.449e-02	3.216e-01
LMNA	2.395e-01	9.958e-06
LMO1	-1.032e-02	8.511e-01
LRP1B	1.518e-01	5.501e-03
LYN	-1.978e-02	7.192e-01
LZTR1	2.117e-01	9.877e-05
MAD2L2	-1.318e-01	1.613e-02
MAF	-1.092e-02	8.427e-01
MAFB	-1.911e-01	4.537e-04
MAGI2	-1.673e-01	2.193e-03
MALT1	1.022e-01	6.253e-02
MAP2K1	1.444e-01	8.328e-03
MAP2K2	-6.400e-02	2.441e-01
MAP2K4	-1.061e-01	5.317e-02
MAP3K1	-5.180e-02	3.460e-01
MAP3K7	2.737e-02	6.187e-01
MAPK1	-6.224e-02	2.574e-01
MAX	-1.553e-01	4.511e-03
MC1R	1.330e-01	1.514e-02
MCL1	-3.118e-01	6.064e-09
MDC1	-4.164e-02	4.488e-01
MDM2	5.017e-02	3.615e-01
MDM4	1.335e-01	1.475e-02
MECOM	-5.439e-02	3.224e-01
MED1	-5.207e-02	3.435e-01
MED12	-4.615e-02	4.012e-01
MEF2B	-2.748e-02	6.174e-01
MEN1	1.250e-01	2.253e-02
MET	-5.343e-02	3.310e-01
MGA	-2.340e-04	9.966e-01
MGMT	-2.740e-02	6.183e-01
MIB1	5.842e-02	2.878e-01
MITF	-8.626e-03	8.754e-01
MKI67	3.332e-02	5.446e-01
MLH1	-1.437e-02	7.938e-01
MLH3	-1.185e-01	3.066e-02
MLLT3	4.206e-02	4.443e-01
MPL	1.301e-01	1.752e-02
MRE11	7.219e-02	1.888e-01
MS4A1	-5.678e-02	3.015e-01
MSH2	-4.770e-02	3.856e-01
MSH3	5.735e-02	2.967e-01
MSH6	3.787e-02	4.910e-01
MST1	6.269e-02	2.539e-01
MST1R	1.078e-01	4.926e-02
MTA1	1.209e-01	2.734e-02
MTAP	-3.368e-01	2.808e-10
MTHFR	7.165e-02	1.921e-01
MTOR	1.430e-02	7.948e-01
MTRR	-2.616e-01	1.299e-06
MUTYH	-3.039e-02	5.805e-01
MYB	-1.324e-01	1.564e-02
MYC	8.488e-02	1.221e-01
MYCL	4.777e-02	3.849e-01
MYCN	2.247e-02	6.828e-01
MYD88	-2.242e-02	6.835e-01
MYH11	-7.701e-02	1.609e-01
MYOD1	8.072e-02	1.416e-01
NBN	9.206e-03	8.671e-01
NCOA3	-2.211e-01	4.717e-05
NCOR1	-4.832e-03	9.300e-01
NCOR2	-3.725e-02	4.981e-01
NEGR1	-4.443e-02	4.190e-01
NF1	3.292e-02	5.494e-01
NF2	3.876e-02	4.809e-01
NFE2L2	-9.317e-03	8.655e-01
NFKBIA	-5.535e-02	3.140e-01
NHP2	8.162e-02	1.372e-01
NKX2-1	-1.641e-01	2.675e-03
NKX3-1	-1.997e-01	2.452e-04
NOTCH1	4.104e-02	4.555e-01
NOTCH2	-5.223e-03	9.244e-01
NOTCH3	-1.950e-01	3.441e-04
NOTCH4	-6.989e-02	2.033e-01
NPM1	-1.233e-01	2.449e-02
NQO1	-1.121e-02	8.385e-01
NRAS	3.078e-02	5.756e-01
NRG1	1.908e-02	7.286e-01
NRIP1	-1.125e-01	4.017e-02
NSD1	-3.708e-03	9.463e-01
NSD2	-6.510e-02	2.361e-01
NT5C2	6.553e-02	2.331e-01
NTHL1	3.405e-02	5.357e-01
NTRK1	-2.071e-01	1.412e-04
NTRK2	-2.510e-02	6.481e-01
NTRK3	7.545e-02	1.695e-01
NUDT15	-3.154e-02	5.663e-01
NUP93	-8.813e-02	1.084e-01
NUP98	6.366e-02	2.467e-01
P2RY8	-2.776e-02	6.137e-01
PA2G4	-9.090e-03	8.687e-01
PAK1	-1.351e-02	8.060e-01
PAK3	5.003e-02	3.628e-01
PAK5	3.448e-02	5.307e-01
PALB2	-4.966e-02	3.663e-01
PALLD	8.609e-02	1.169e-01
PARK2	9.549e-02	8.187e-02
PARP1	-2.278e-01	2.705e-05
PAX5	9.312e-02	8.978e-02
PAX7	3.207e-02	5.597e-01
PAX8	-6.250e-02	2.554e-01
PBRM1	-1.329e-01	1.520e-02
PCBP1	-5.765e-02	2.942e-01
PDCD1	-8.845e-03	8.722e-01
PDCD1LG2	3.471e-03	9.497e-01
PDGFRA	-1.119e-01	4.136e-02
PDGFRB	9.918e-02	7.069e-02
PDK1	3.776e-03	9.453e-01
PDPK1	0.000e+00	1.000e+00
PELP1	7.279e-02	1.851e-01
PGR	1.035e-01	5.909e-02
PHB2	-2.680e-02	6.261e-01
PHF6	7.126e-03	8.969e-01
PHOX2B	1.003e-01	6.765e-02
PIAS4	7.700e-02	1.610e-01
PIK3C2B	-3.189e-02	5.619e-01
PIK3C2G	7.337e-02	1.816e-01
PIK3C3	1.515e-01	5.612e-03
PIK3CA	-6.130e-02	2.647e-01
PIK3CB	1.411e-01	9.946e-03
PIK3CD	-6.109e-02	2.663e-01
PIK3CG	5.469e-02	3.197e-01
PIK3R1	-1.143e-01	3.703e-02
PIK3R2	9.521e-03	8.626e-01
PIK3R3	1.431e-01	8.933e-03
PIM1	-4.401e-02	4.234e-01
PLCG2	1.100e-01	4.488e-02
PLK2	-9.288e-02	9.061e-02
PML	1.177e-01	3.178e-02
PMS1	-4.552e-02	4.077e-01
PMS2	-1.145e-01	3.676e-02
PNRC1	2.032e-02	7.118e-01
POLD1	-5.944e-02	2.795e-01
POLE	-1.624e-02	7.678e-01
POLH	2.169e-02	6.933e-01
POT1	-5.324e-02	3.327e-01
POU2F2	-1.165e-01	3.353e-02
PPP1CA	-6.929e-02	2.072e-01
PPP1CB	-1.629e-01	2.872e-03
PPP1CC	3.269e-02	5.522e-01
PPP1R15A	-2.407e-02	6.616e-01
PPP2CA	3.056e-02	5.785e-01
PPP2CB	1.182e-01	3.099e-02
PPP2R1A	-8.677e-02	1.140e-01
PPP2R1B	1.089e-02	8.430e-01
PPP2R2A	-1.125e-01	4.017e-02
PPP6C	2.945e-02	5.923e-01
PRAME	7.387e-02	1.787e-01
PRCC	-2.742e-01	3.716e-07
PRDM1	8.492e-02	1.220e-01
PREX2	7.453e-03	8.922e-01
PRF1	9.635e-02	7.914e-02
PRKAR1A	-9.448e-02	8.515e-02
PRKCI	-7.344e-02	1.812e-01
PRKCZ	-1.434e-02	7.943e-01
PRKDC	-7.008e-03	8.986e-01
PRPF40B	-7.515e-02	1.713e-01
PRSS1	9.000e-02	1.011e-01
PRSS2	-1.026e-01	6.150e-02
PRSS8	-8.948e-02	1.031e-01
PTCH1	-6.659e-03	9.036e-01
PTCH2	2.080e-02	7.053e-01
PTEN	-1.289e-01	1.863e-02
PTK2	7.282e-02	1.850e-01
PTPN11	-1.270e-01	2.048e-02
PTPN13	-1.037e-01	5.870e-02
PTPN22	1.517e-01	5.542e-03
PTPRD	-3.322e-02	5.457e-01
QKI	3.767e-02	4.933e-01
RAB35	-1.553e-01	4.508e-03
RAC1	9.761e-02	7.526e-02
RAD21	6.800e-02	2.159e-01
RAD50	1.661e-01	2.356e-03
RAD51	nan	nan
RAD51B	-1.923e-01	4.175e-04
RAD51C	7.438e-02	1.757e-01
RAD51D	4.050e-02	4.614e-01
RAD52	1.012e-01	6.521e-02
RAD54L	-2.344e-02	6.699e-01
RAF1	6.189e-02	2.601e-01
RANBP2	1.301e-01	1.755e-02
RARA	7.515e-02	1.713e-01
RASA1	5.341e-02	3.313e-01
RB1	5.616e-01	4.490e-29
RBL1	-1.612e-01	3.177e-03
RBL2	-1.684e-01	2.049e-03
RBM10	-4.133e-02	4.522e-01
RECQL4	7.465e-02	1.741e-01
REL	-1.390e-01	1.110e-02
RET	3.745e-02	4.958e-01
RHOA	-7.419e-02	1.768e-01
RHPN2	-1.264e-01	2.109e-02
RICTOR	-3.410e-01	1.649e-10
RINT1	2.570e-02	6.404e-01
RIT1	-2.654e-01	8.939e-07
RNF139	1.375e-02	8.026e-01
RNF43	8.364e-02	1.277e-01
ROS1	-5.960e-02	2.782e-01
RPL5	8.797e-02	1.091e-01
RPS15	-1.610e-01	3.215e-03
RPS6KA4	4.936e-02	3.693e-01
RPS6KB1	-5.428e-02	3.233e-01
RPS6KB2	-4.694e-02	3.932e-01
RPTOR	4.076e-02	4.585e-01
RSF1	1.501e-01	6.072e-03
RUNX1	1.010e-01	6.576e-02
RUNX1T1	-9.155e-02	9.535e-02
RXRA	-2.850e-02	6.043e-01
SCG5	-8.478e-02	1.226e-01
SDHA	3.273e-01	9.338e-10
SDHAF2	1.668e-02	7.617e-01
SDHB	5.965e-02	2.778e-01
SDHC	2.523e-01	3.119e-06
SDHD	-9.126e-02	9.640e-02
SEC23B	-2.957e-03	9.571e-01
SEMA3C	5.181e-02	3.459e-01
SETBP1	-5.954e-02	2.787e-01
SETD2	2.055e-02	7.087e-01
SF1	7.187e-02	1.908e-01
SF3B1	-8.483e-02	1.224e-01
SGK1	-5.357e-03	9.224e-01
SH2B3	-7.793e-02	1.559e-01
SH2D1A	-9.333e-02	8.907e-02
SHQ1	-5.897e-02	2.833e-01
SKP1	1.196e-01	2.905e-02
SLC26A3	-2.197e-02	6.896e-01
SLC47A2	4.304e-02	4.337e-01
SLIT2	-5.841e-02	2.879e-01
SLX4	-9.042e-02	9.950e-02
SMAD2	-1.568e-01	4.130e-03
SMAD3	-2.907e-02	5.971e-01
SMAD4	-1.739e-02	7.519e-01
SMARCA1	1.816e-01	8.734e-04
SMARCA4	3.365e-02	5.406e-01
SMARCB1	1.184e-01	3.084e-02
SMARCE1	3.755e-03	9.456e-01
SMC1A	-3.966e-02	4.707e-01
SMC3	4.702e-02	3.924e-01
SMO	-3.050e-02	5.792e-01
SNCAIP	-5.623e-02	3.063e-01
SOCS1	-1.943e-01	3.608e-04
SOD2	1.003e-01	6.745e-02
SOX10	-2.233e-02	6.848e-01
SOX17	-4.193e-02	4.458e-01
SOX2	-1.417e-01	9.600e-03
SOX9	8.545e-02	1.196e-01
SPEN	4.328e-02	4.312e-01
SPINK1	nan	nan
SPOP	6.053e-02	2.707e-01
SPRED1	8.884e-02	1.056e-01
SPTA1	2.704e-02	6.229e-01
SQSTM1	1.290e-01	1.848e-02
SRC	-2.059e-01	1.539e-04
SRSF2	5.217e-02	3.426e-01
STAG1	1.258e-01	2.170e-02
STAG2	-5.371e-02	3.285e-01
STAT3	1.946e-02	7.235e-01
STAT4	9.640e-02	7.900e-02
STAT5A	-1.959e-01	3.227e-04
STAT5B	2.811e-02	6.093e-01
STAT6	2.103e-03	9.695e-01
STK11	-6.952e-03	8.994e-01
SUFU	-8.050e-02	1.427e-01
SUZ12	6.160e-02	2.623e-01
SYK	-2.724e-02	6.204e-01
TAF1	-1.910e-01	4.579e-04
TANC1	-5.162e-02	3.477e-01
TAP1	9.274e-02	9.110e-02
TAP2	-2.427e-03	9.648e-01
TBC1D12	5.843e-02	2.877e-01
TBL1XR1	-4.793e-02	3.833e-01
TBX3	-7.864e-02	1.522e-01
TCF3	1.354e-02	8.055e-01
TCF7L2	7.752e-02	1.581e-01
TCL1A	9.113e-02	9.689e-02
TERT	3.909e-01	1.327e-13
TET1	-1.889e-02	7.312e-01
TET2	-5.205e-02	3.437e-01
TFDP1	-1.527e-01	5.241e-03
TFF1	-1.783e-02	7.458e-01
TGFBR1	-1.227e-01	2.519e-02
TGFBR2	-5.515e-02	3.157e-01
TIGIT	-1.200e-02	8.274e-01
TLR4	6.689e-02	2.234e-01
TMEM127	-1.106e-01	4.365e-02
TMEM173	-7.796e-02	1.558e-01
TMPRSS2	-4.869e-02	3.757e-01
TNF	1.940e-01	3.711e-04
TNFAIP3	-5.700e-02	2.997e-01
TNFRSF14	-8.140e-02	1.382e-01
TNFRSF17	2.927e-02	5.946e-01
TNFRSF9	1.180e-02	8.301e-01
TOP1	1.649e-01	2.539e-03
TOP2A	-5.287e-02	3.362e-01
TP53	-2.249e-01	3.456e-05
TP63	1.515e-01	5.604e-03
TPM1	-8.369e-02	1.275e-01
TPMT	1.224e-01	2.548e-02
TPRX1	-1.114e-01	4.215e-02
TRAF2	-7.606e-02	1.661e-01
TRAF3	1.677e-02	7.605e-01
TRAF7	1.349e-01	1.375e-02
TSC1	6.682e-03	9.033e-01
TSC2	3.242e-02	5.555e-01
TSHR	-6.692e-02	2.233e-01
TUSC3	-7.102e-02	1.961e-01
TYMS	-1.244e-01	2.315e-02
U2AF1	5.862e-02	2.862e-01
UBE2T	1.604e-01	3.325e-03
UMPS	1.062e-02	8.469e-01
UPF1	-7.922e-02	1.492e-01
VEGFA	8.784e-02	1.096e-01
VHL	1.160e-02	8.330e-01
VSIR	-1.330e-01	1.514e-02
