Gene	Rho	P_val
EGFR	-9.359e-02	8.817e-02
EGLN1	-1.261e-01	2.137e-02
ELF3	-1.478e-01	6.911e-03
ELOC	-3.458e-02	5.295e-01
EMSY	1.144e-01	3.697e-02
ENG	-1.863e-02	7.348e-01
EP300	4.848e-03	9.298e-01
EPCAM	1.838e-01	7.535e-04
EPHA2	-1.458e-01	7.712e-03
EPHA3	8.821e-02	1.081e-01
EPHA5	1.883e-01	5.530e-04
EPHA7	6.866e-02	2.114e-01
EPHB1	1.292e-01	1.837e-02
EPHB2	2.160e-02	6.945e-01
EPOR	-3.741e-02	4.963e-01
ERBB2	-7.628e-02	1.649e-01
ERBB3	6.548e-02	2.334e-01
ERBB4	-1.046e-01	5.659e-02
ERCC1	1.266e-01	2.082e-02
ERCC2	-6.843e-02	2.130e-01
ERCC3	-7.564e-03	8.906e-01
ERCC4	4.878e-02	3.749e-01
ERCC5	1.395e-01	1.081e-02
ERCC6	8.056e-02	1.424e-01
ERG	-1.375e-01	1.201e-02
ERRFI1	-1.407e-01	1.014e-02
ESR1	-3.895e-02	4.787e-01
ESR2	-1.513e-01	5.674e-03
ETS1	-1.210e-01	2.728e-02
ETS2	-8.397e-03	8.787e-01
ETV1	1.391e-03	9.798e-01
ETV4	7.997e-02	1.453e-01
ETV5	-1.423e-01	9.327e-03
ETV6	-6.815e-02	2.149e-01
EWSR1	-1.214e-01	2.670e-02
EXT2	-2.449e-02	6.561e-01
EZH2	-2.096e-02	7.032e-01
FAM46C	-2.842e-02	6.053e-01
FANCA	-2.164e-02	6.940e-01
FANCB	1.845e-02	7.373e-01
FANCC	1.658e-01	2.397e-03
FANCD2	1.552e-02	7.779e-01
FANCE	-1.638e-01	2.724e-03
FANCF	-4.063e-02	4.599e-01
FANCG	-9.062e-02	9.877e-02
FANCI	-2.905e-02	5.974e-01
FANCL	-3.384e-02	5.383e-01
FANCM	4.897e-02	3.730e-01
FAS	2.993e-02	5.863e-01
FAT1	-4.267e-03	9.382e-01
FBXO11	-5.428e-03	9.214e-01
FBXW7	-7.004e-02	2.023e-01
FCGR2A	1.091e-01	4.657e-02
FCGR3A	-1.406e-01	1.020e-02
FDPS	1.348e-01	1.379e-02
FGF1	-3.441e-02	5.315e-01
FGF10	2.660e-01	8.459e-07
FGF14	2.381e-01	1.122e-05
FGF19	-7.628e-03	8.897e-01
FGF2	-8.042e-03	8.838e-01
FGF23	-7.836e-02	1.537e-01
FGF3	4.640e-02	3.986e-01
FGF4	-2.565e-02	6.410e-01
FGF5	6.207e-02	2.587e-01
FGF6	-9.262e-02	9.152e-02
FGF7	5.709e-04	9.917e-01
FGF8	6.538e-02	2.341e-01
FGF9	1.493e-02	7.860e-01
FGFR1	-5.821e-02	2.895e-01
FGFR2	-1.073e-02	8.453e-01
FGFR3	-8.610e-02	1.168e-01
FGFR4	-4.658e-02	3.968e-01
FH	-1.871e-01	6.014e-04
FHIT	-1.614e-01	3.147e-03
FLCN	-7.613e-02	1.657e-01
FLG	-2.909e-01	6.418e-08
FLT1	2.808e-02	6.096e-01
FLT3	-8.418e-04	9.878e-01
FLT4	-6.794e-02	2.162e-01
FNTB	-7.824e-02	1.543e-01
FOXA1	1.798e-01	9.803e-04
FOXL2	-1.714e-01	1.693e-03
FOXO1	-7.398e-03	8.930e-01
FOXO3	-5.328e-02	3.324e-01
FOXP1	-4.343e-02	4.296e-01
FOXQ1	5.826e-02	2.891e-01
FRS2	-1.055e-01	5.436e-02
FUBP1	9.619e-02	7.965e-02
FUS	-1.558e-01	4.370e-03
FYN	-1.978e-02	7.191e-01
G6PD	-9.154e-02	9.539e-02
GABRA6	-1.172e-01	3.249e-02
GALNT12	-9.582e-02	8.081e-02
GATA1	-7.847e-02	1.531e-01
GATA2	1.425e-01	9.241e-03
GATA3	-3.392e-02	5.374e-01
GATA4	5.352e-02	3.302e-01
GATA6	1.128e-01	3.960e-02
GEN1	1.640e-01	2.683e-03
GID4	5.002e-03	9.275e-01
GLI1	-1.099e-01	4.512e-02
GLI2	-3.184e-02	5.626e-01
GLI3	-6.943e-02	2.063e-01
GNA11	9.168e-03	8.676e-01
GNA13	7.133e-02	1.942e-01
GNAQ	2.820e-02	6.081e-01
GNAS	-1.656e-01	2.429e-03
GPC3	-1.161e-01	3.427e-02
GPER1	7.426e-02	1.764e-01
GPS2	5.464e-02	3.202e-01
GREM1	-8.630e-03	8.753e-01
GRIN2A	2.394e-02	6.634e-01
GRM3	-4.489e-02	4.143e-01
GSK3B	-1.241e-01	2.349e-02
GSTP1	-1.421e-02	7.961e-01
H3F3A	-5.030e-02	3.601e-01
H3F3C	1.173e-02	8.312e-01
HAS3	5.745e-02	2.959e-01
HAVCR2	4.405e-03	9.362e-01
HDAC1	4.147e-02	4.507e-01
HDAC2	7.376e-02	1.793e-01
HDAC3	-1.125e-01	4.020e-02
HDAC4	-1.022e-01	6.256e-02
HDAC5	-7.429e-02	1.762e-01
HGF	8.777e-02	1.099e-01
HIF1A	7.804e-02	1.553e-01
HIST1H1C	8.028e-02	1.438e-01
HIST1H1E	-8.306e-02	1.304e-01
HIST1H2BD	4.733e-02	3.893e-01
HIST1H3F	-7.140e-02	1.937e-01
HIST1H4E	8.887e-03	8.717e-01
HIST3H3	-3.053e-03	9.557e-01
HLA-A	1.037e-01	5.881e-02
HLA-B	-9.377e-02	8.754e-02
HLA-C	1.211e-01	2.715e-02
HLA-DMA	8.184e-02	1.361e-01
HLA-DMB	-8.456e-02	1.235e-01
HLA-DOA	-4.245e-02	4.400e-01
HLA-DOB	4.245e-02	4.400e-01
HLA-DPA1	-3.958e-03	9.426e-01
HLA-DPB1	1.199e-01	2.864e-02
HLA-DQA1	1.821e-01	8.402e-04
HLA-DQA2	8.549e-02	1.195e-01
HLA-DQB1	-2.152e-01	7.522e-05
HLA-DQB2	8.556e-02	1.192e-01
HLA-DRA	2.144e-01	8.043e-05
HLA-DRB1	-2.242e-01	3.637e-05
HLA-DRB5	-1.858e-01	6.540e-04
HLA-E	-8.802e-02	1.089e-01
HLA-F	-2.330e-01	1.751e-05
HLA-G	1.006e-01	6.668e-02
HNF1A	4.837e-02	3.790e-01
HNF1B	-1.127e-01	3.979e-02
HOXB13	5.352e-02	3.302e-01
HRAS	2.687e-01	6.454e-07
HSD3B1	-1.483e-01	6.707e-03
HSP90AA1	-5.278e-02	3.369e-01
HSPH1	-6.146e-02	2.634e-01
IDH1	-5.216e-02	3.426e-01
IDH2	-4.076e-02	4.585e-01
IDO1	1.024e-01	6.184e-02
IFIT1	9.417e-02	8.620e-02
IFIT2	5.970e-02	2.774e-01
IFIT3	-4.208e-02	4.441e-01
IFNAR1	-7.074e-03	8.977e-01
IFNAR2	-3.155e-02	5.662e-01
IFNGR1	-1.152e-02	8.342e-01
IFNGR2	1.604e-02	7.706e-01
IFNL3	-2.177e-01	6.188e-05
IGF1	-1.237e-01	2.397e-02
IGF1R	-1.046e-01	5.645e-02
IGF2	-5.710e-02	2.988e-01
IKBKE	1.884e-01	5.468e-04
IKZF1	1.822e-01	8.349e-04
IKZF3	1.344e-01	1.412e-02
IL10RA	-6.434e-02	2.416e-01
IL15	nan	nan
IL2RA	3.250e-02	5.546e-01
IL6R	-2.421e-01	7.876e-06
IL7R	2.522e-01	3.170e-06
ING1	2.603e-01	1.468e-06
INHBA	-1.200e-01	2.859e-02
INPP4A	2.616e-02	6.343e-01
INPP4B	-4.542e-02	4.087e-01
INPPL1	-3.551e-03	9.485e-01
INSR	-7.466e-04	9.892e-01
IRF1	5.620e-02	3.065e-01
IRF2	1.762e-03	9.744e-01
IRF4	-1.340e-02	8.075e-01
IRS1	-2.441e-01	6.620e-06
IRS2	2.010e-01	2.221e-04
ITPKB	-4.129e-02	4.527e-01
JAK1	-8.688e-02	1.135e-01
JAK2	8.562e-03	8.763e-01
JAK3	3.133e-02	5.688e-01
JUN	2.289e-01	2.478e-05
KAT6A	2.964e-02	5.899e-01
KDM5A	4.573e-02	4.055e-01
KDM5C	-6.210e-02	2.584e-01
KDM6A	4.696e-02	3.930e-01
KDM6B	-4.045e-02	4.619e-01
KDR	-1.546e-01	4.694e-03
KEAP1	-1.265e-01	2.092e-02
KEL	2.391e-02	6.637e-01
KIF1B	1.330e-01	1.514e-02
KIT	1.965e-02	7.209e-01
KLF4	1.534e-01	5.013e-03
KLHL6	1.115e-01	4.198e-02
KLLN	1.214e-01	2.676e-02
KMT2A	7.634e-02	1.646e-01
KMT2B	-1.854e-01	6.723e-04
KMT2C	1.671e-02	7.613e-01
KMT2D	1.784e-02	7.457e-01
KRAS	-5.110e-02	3.526e-01
LAG3	-7.145e-02	1.934e-01
LATS1	-1.481e-02	7.877e-01
LATS2	-2.102e-02	7.024e-01
LDLR	-4.810e-03	9.303e-01
LEF1	-1.376e-02	8.024e-01
LMNA	1.342e-01	1.427e-02
LMO1	1.721e-02	7.544e-01
LRP1B	1.719e-01	1.644e-03
LYN	7.934e-02	1.486e-01
LZTR1	1.611e-01	3.201e-03
MAD2L2	-3.513e-02	5.229e-01
MAF	1.418e-02	7.966e-01
MAFB	-1.787e-01	1.056e-03
MAGI2	-1.433e-01	8.818e-03
MALT1	4.376e-02	4.260e-01
MAP2K1	9.375e-02	8.761e-02
MAP2K2	-1.374e-01	1.209e-02
MAP2K4	-5.164e-02	3.475e-01
MAP3K1	-7.973e-02	1.466e-01
MAP3K7	4.370e-02	4.267e-01
MAPK1	-4.914e-02	3.714e-01
MAX	-1.163e-01	3.390e-02
MC1R	1.330e-01	1.514e-02
MCL1	-1.934e-01	3.869e-04
MDC1	-5.449e-02	3.215e-01
MDM2	3.356e-02	5.417e-01
MDM4	3.412e-02	5.349e-01
MECOM	-2.191e-02	6.903e-01
MED1	6.325e-03	9.085e-01
MED12	-1.142e-01	3.733e-02
MEF2B	-1.858e-02	7.355e-01
MEN1	1.356e-01	1.325e-02
MET	-2.394e-02	6.633e-01
MGA	2.805e-03	9.593e-01
MGMT	-9.513e-02	8.305e-02
MIB1	-3.519e-02	5.222e-01
MITF	-8.726e-02	1.120e-01
MKI67	9.806e-02	7.395e-02
MLH1	8.323e-03	8.797e-01
MLH3	-3.741e-02	4.963e-01
MLLT3	1.372e-02	8.030e-01
MPL	1.982e-01	2.735e-04
MRE11	5.106e-02	3.530e-01
MS4A1	-4.497e-02	4.134e-01
MSH2	-5.280e-02	3.368e-01
MSH3	1.111e-01	4.279e-02
MSH6	1.236e-02	8.221e-01
MST1	4.863e-02	3.763e-01
MST1R	5.465e-02	3.201e-01
MTA1	7.917e-02	1.495e-01
MTAP	-2.840e-01	1.352e-07
MTHFR	-1.103e-02	8.410e-01
MTOR	6.525e-02	2.350e-01
MTRR	-2.643e-01	9.978e-07
MUTYH	-1.009e-01	6.579e-02
MYB	-1.608e-01	3.258e-03
MYC	1.489e-01	6.481e-03
MYCL	1.593e-01	3.553e-03
MYCN	-5.771e-02	2.937e-01
MYD88	-4.353e-02	4.285e-01
MYH11	-1.555e-01	4.462e-03
MYOD1	1.926e-02	7.261e-01
NBN	5.377e-02	3.280e-01
NCOA3	-1.892e-01	5.185e-04
NCOR1	2.432e-02	6.583e-01
NCOR2	-4.485e-02	4.146e-01
NEGR1	-1.643e-01	2.638e-03
NF1	1.349e-02	8.063e-01
NF2	1.048e-01	5.604e-02
NFE2L2	9.539e-03	8.623e-01
NFKBIA	-1.304e-01	1.730e-02
NHP2	1.125e-01	4.024e-02
NKX2-1	-1.247e-01	2.280e-02
NKX3-1	-2.190e-01	5.590e-05
NOTCH1	2.733e-02	6.192e-01
NOTCH2	8.142e-02	1.382e-01
NOTCH3	-1.745e-01	1.388e-03
NOTCH4	-1.008e-01	6.622e-02
NPM1	-1.455e-01	7.840e-03
NQO1	7.953e-03	8.850e-01
NRAS	4.173e-02	4.479e-01
NRG1	3.831e-02	4.859e-01
NRIP1	-6.703e-02	2.225e-01
NSD1	6.532e-02	2.345e-01
NSD2	-1.201e-01	2.845e-02
NT5C2	-6.787e-02	2.167e-01
NTHL1	3.922e-02	4.757e-01
NTRK1	-1.448e-01	8.118e-03
NTRK2	-7.493e-02	1.726e-01
NTRK3	1.435e-01	8.755e-03
NUDT15	-2.060e-02	7.080e-01
NUP93	-1.214e-01	2.669e-02
NUP98	7.596e-02	1.667e-01
P2RY8	-8.708e-02	1.127e-01
PA2G4	1.512e-02	7.833e-01
PAK1	-6.380e-02	2.456e-01
PAK3	1.727e-01	1.556e-03
PAK5	1.010e-02	8.543e-01
PALB2	-1.928e-02	7.259e-01
PALLD	8.095e-02	1.405e-01
PARK2	-1.388e-02	8.008e-01
PARP1	-1.586e-01	3.705e-03
PAX5	2.443e-02	6.569e-01
PAX7	1.284e-02	8.155e-01
PAX8	-2.100e-02	7.027e-01
PBRM1	-1.202e-01	2.827e-02
PCBP1	-9.737e-02	7.599e-02
PDCD1	-3.888e-02	4.795e-01
PDCD1LG2	-5.729e-02	2.973e-01
PDGFRA	-1.601e-01	3.403e-03
PDGFRB	6.564e-02	2.322e-01
PDK1	2.789e-02	6.121e-01
PDPK1	9.554e-02	8.171e-02
PELP1	1.113e-01	4.237e-02
PGR	9.202e-02	9.364e-02
PHB2	6.362e-03	9.079e-01
PHF6	9.480e-02	8.412e-02
PHOX2B	4.051e-02	4.613e-01
PIAS4	7.945e-02	1.480e-01
PIK3C2B	-4.158e-04	9.940e-01
PIK3C2G	3.568e-02	5.164e-01
PIK3C3	1.294e-01	1.812e-02
PIK3CA	-1.046e-01	5.664e-02
PIK3CB	6.925e-02	2.075e-01
PIK3CD	-8.214e-03	8.813e-01
PIK3CG	4.746e-02	3.880e-01
PIK3R1	-1.165e-01	3.357e-02
PIK3R2	9.129e-02	9.630e-02
PIK3R3	1.528e-01	5.199e-03
PIM1	-2.938e-02	5.932e-01
PLCG2	1.579e-01	3.868e-03
PLK2	1.626e-02	7.675e-01
PML	7.299e-02	1.839e-01
PMS1	-3.033e-02	5.813e-01
PMS2	-6.919e-02	2.079e-01
PNRC1	6.773e-03	9.020e-01
POLD1	-1.272e-01	2.024e-02
POLE	2.098e-02	7.028e-01
POLH	-7.486e-02	1.729e-01
POT1	-6.832e-02	2.137e-01
POU2F2	-1.715e-01	1.686e-03
PPP1CA	-5.834e-02	2.884e-01
PPP1CB	-1.606e-01	3.298e-03
PPP1CC	-8.603e-03	8.757e-01
PPP1R15A	-2.576e-02	6.395e-01
PPP2CA	9.122e-03	8.683e-01
PPP2CB	1.998e-01	2.436e-04
PPP2R1A	-1.255e-01	2.200e-02
PPP2R1B	1.286e-02	8.152e-01
PPP2R2A	-1.670e-01	2.229e-03
PPP6C	5.061e-02	3.573e-01
PRAME	2.362e-02	6.676e-01
PRCC	-1.576e-01	3.948e-03
PRDM1	9.490e-02	8.377e-02
PREX2	5.549e-02	3.127e-01
PRF1	-2.989e-02	5.868e-01
PRKAR1A	-1.459e-01	7.655e-03
PRKCI	-8.889e-02	1.054e-01
PRKCZ	1.445e-01	8.257e-03
PRKDC	-2.048e-03	9.703e-01
PRPF40B	4.600e-02	4.028e-01
PRSS1	1.055e-01	5.441e-02
PRSS2	-1.645e-01	2.604e-03
PRSS8	-1.133e-01	3.883e-02
PTCH1	-6.619e-02	2.283e-01
PTCH2	7.593e-02	1.669e-01
PTEN	-1.287e-01	1.882e-02
PTK2	1.353e-01	1.346e-02
PTPN11	-8.876e-02	1.059e-01
PTPN13	-1.059e-01	5.346e-02
PTPN22	1.581e-01	3.832e-03
PTPRD	1.508e-03	9.781e-01
QKI	1.012e-01	6.503e-02
RAB35	-1.824e-02	7.401e-01
RAC1	4.935e-02	3.693e-01
RAD21	1.433e-01	8.848e-03
RAD50	8.157e-02	1.374e-01
RAD51	nan	nan
RAD51B	-1.986e-01	2.653e-04
RAD51C	1.119e-01	4.129e-02
RAD51D	6.449e-02	2.405e-01
RAD52	4.246e-02	4.399e-01
RAD54L	-7.706e-02	1.606e-01
RAF1	1.399e-01	1.060e-02
RANBP2	1.050e-01	5.556e-02
RARA	4.571e-02	4.057e-01
RASA1	9.643e-02	7.890e-02
RB1	5.095e-01	2.123e-23
RBL1	-1.150e-01	3.590e-02
RBL2	-1.824e-01	8.253e-04
RBM10	1.082e-01	4.843e-02
RECQL4	8.573e-02	1.184e-01
REL	-6.457e-02	2.400e-01
RET	1.067e-01	5.174e-02
RHOA	-1.393e-01	1.095e-02
RHPN2	-1.319e-01	1.603e-02
RICTOR	-2.721e-01	4.588e-07
RINT1	-4.314e-02	4.327e-01
RIT1	-1.995e-01	2.481e-04
RNF139	-2.049e-02	7.095e-01
RNF43	6.814e-02	2.149e-01
ROS1	-4.284e-02	4.359e-01
RPL5	1.133e-01	3.883e-02
RPS15	-1.346e-01	1.399e-02
RPS6KA4	4.172e-02	4.480e-01
RPS6KB1	-8.479e-02	1.225e-01
RPS6KB2	4.897e-03	9.291e-01
RPTOR	6.828e-02	2.139e-01
RSF1	1.322e-01	1.575e-02
RUNX1	6.227e-02	2.571e-01
RUNX1T1	-1.295e-01	1.804e-02
RXRA	-4.012e-05	9.994e-01
SCG5	4.400e-02	4.235e-01
SDHA	2.863e-01	1.055e-07
SDHAF2	-8.095e-03	8.830e-01
SDHB	1.445e-01	8.257e-03
SDHC	1.714e-01	1.696e-03
SDHD	-6.135e-02	2.642e-01
SEC23B	-2.537e-02	6.446e-01
SEMA3C	3.716e-02	4.992e-01
SETBP1	-7.684e-02	1.618e-01
SETD2	1.356e-01	1.324e-02
SF1	2.279e-03	9.670e-01
SF3B1	-1.210e-01	2.722e-02
SGK1	-1.220e-01	2.604e-02
SH2B3	-1.240e-01	2.359e-02
SH2D1A	-1.528e-01	5.209e-03
SHQ1	5.784e-02	2.926e-01
SKP1	1.023e-01	6.216e-02
SLC26A3	-7.256e-02	1.866e-01
SLC47A2	4.888e-02	3.739e-01
SLIT2	-5.176e-02	3.464e-01
SLX4	-1.172e-01	3.257e-02
SMAD2	-1.019e-01	6.320e-02
SMAD3	-3.698e-02	5.013e-01
SMAD4	7.780e-02	1.566e-01
SMARCA1	2.232e-01	3.949e-05
SMARCA4	8.574e-05	9.988e-01
SMARCB1	8.548e-02	1.195e-01
SMARCE1	9.377e-02	8.756e-02
SMC1A	1.100e-02	8.415e-01
SMC3	1.720e-01	1.631e-03
SMO	-6.162e-02	2.621e-01
SNCAIP	-1.856e-01	6.634e-04
SOCS1	-1.625e-01	2.936e-03
SOD2	1.001e-01	6.812e-02
SOX10	-1.410e-01	1.001e-02
SOX17	7.110e-02	1.956e-01
SOX2	-2.325e-01	1.828e-05
SOX9	1.703e-01	1.814e-03
SPEN	4.459e-02	4.174e-01
SPINK1	nan	nan
SPOP	1.375e-01	1.203e-02
SPRED1	7.476e-02	1.735e-01
SPTA1	-3.327e-03	9.518e-01
SQSTM1	3.977e-02	4.695e-01
SRC	-1.801e-01	9.622e-04
SRSF2	8.102e-02	1.401e-01
STAG1	1.978e-01	2.821e-04
STAG2	-2.018e-01	2.100e-04
STAT3	5.920e-02	2.814e-01
STAT4	8.998e-02	1.012e-01
STAT5A	-2.246e-01	3.538e-05
STAT5B	5.631e-02	3.056e-01
STAT6	4.720e-02	3.906e-01
STK11	-4.753e-02	3.873e-01
SUFU	-7.879e-02	1.514e-01
SUZ12	9.313e-02	8.973e-02
SYK	-4.966e-02	3.664e-01
TAF1	-1.397e-01	1.072e-02
TANC1	-7.689e-02	1.616e-01
TAP1	1.092e-01	4.637e-02
TAP2	4.647e-02	3.979e-01
TBC1D12	1.175e-02	8.309e-01
TBL1XR1	-1.436e-01	8.669e-03
TBX3	-2.807e-02	6.097e-01
TCF3	5.436e-02	3.227e-01
TCF7L2	3.510e-02	5.233e-01
TCL1A	8.295e-02	1.309e-01
TERT	3.338e-01	4.169e-10
TET1	-1.782e-02	7.460e-01
TET2	-1.255e-01	2.201e-02
TFDP1	-2.342e-01	1.569e-05
TFF1	7.926e-02	1.490e-01
TGFBR1	-1.170e-01	3.275e-02
TGFBR2	3.960e-03	9.426e-01
TIGIT	-5.948e-03	9.139e-01
TLR4	1.256e-01	2.190e-02
TMEM127	-8.989e-02	1.015e-01
TMEM173	-1.346e-02	8.067e-01
TMPRSS2	-1.159e-01	3.448e-02
TNF	1.818e-01	8.616e-04
TNFAIP3	-1.853e-01	6.776e-04
TNFRSF14	5.556e-02	3.121e-01
TNFRSF17	-4.096e-02	4.563e-01
TNFRSF9	-2.189e-02	6.907e-01
TOP1	2.007e-01	2.280e-04
TOP2A	1.223e-02	8.241e-01
TP53	-1.494e-01	6.316e-03
TP63	1.205e-01	2.795e-02
TPM1	-5.458e-02	3.207e-01
TPMT	1.291e-04	9.981e-01
TPRX1	1.815e-02	7.414e-01
TRAF2	5.767e-02	2.941e-01
TRAF3	-2.058e-02	7.082e-01
TRAF7	3.057e-02	5.783e-01
TSC1	6.183e-02	2.606e-01
TSC2	5.730e-02	2.972e-01
TSHR	-7.088e-02	1.970e-01
TUSC3	-2.606e-02	6.356e-01
TYMS	-1.123e-01	4.048e-02
U2AF1	-4.640e-02	3.987e-01
UBE2T	1.160e-01	3.441e-02
UMPS	-4.368e-02	4.270e-01
UPF1	-9.927e-02	7.044e-02
VEGFA	2.918e-02	5.957e-01
VHL	3.813e-02	4.880e-01
