Gene	Rho	P_val
CCNE2	-5.560e-02	3.118e-01
CD19	1.364e-01	1.273e-02
CD22	-1.303e-01	1.736e-02
CD274	-2.405e-02	6.619e-01
CD276	4.423e-02	4.212e-01
CD40	1.450e-01	8.046e-03
CD70	7.270e-02	1.857e-01
CD79A	-3.274e-02	5.515e-01
CD79B	-4.157e-02	4.496e-01
CDC25A	1.277e-01	1.976e-02
CDC73	1.979e-01	2.788e-04
CDH1	-2.179e-01	6.057e-05
CDH2	-5.549e-02	3.127e-01
CDK12	1.037e-01	5.863e-02
CDK4	-6.191e-02	2.599e-01
CDK5	-7.797e-02	1.557e-01
CDK6	-7.120e-02	1.949e-01
CDK8	1.109e-01	4.320e-02
CDKN1A	-4.554e-02	4.075e-01
CDKN1B	-1.132e-01	3.899e-02
CDKN1C	-1.600e-01	3.415e-03
CDKN2A	-2.755e-01	3.258e-07
CDKN2B	2.777e-01	2.615e-07
CDKN2C	1.218e-01	2.630e-02
CEBPA	3.820e-02	4.872e-01
CEP57	-6.519e-02	2.354e-01
CFTR	-1.014e-01	6.452e-02
CHD2	-9.470e-02	8.443e-02
CHD4	1.334e-01	1.483e-02
CHEK1	1.202e-01	2.835e-02
CHEK2	1.200e-02	8.274e-01
CIC	-5.022e-02	3.609e-01
CIITA	-6.033e-03	9.127e-01
CKS1B	1.964e-01	3.121e-04
CREBBP	-4.676e-02	3.950e-01
CRKL	-2.120e-01	9.672e-05
CRLF2	1.442e-01	8.402e-03
CSF1R	-1.016e-01	6.394e-02
CSF3R	-4.536e-02	4.094e-01
CTC1	4.736e-02	3.890e-01
CTCF	5.815e-02	2.900e-01
CTLA4	-1.700e-01	1.854e-03
CTNNA1	-6.547e-02	2.335e-01
CTNNB1	-8.358e-02	1.280e-01
CTRC	-1.650e-01	2.530e-03
CUL3	-8.787e-02	1.095e-01
CUX1	6.168e-02	2.617e-01
CXCR4	2.220e-02	6.864e-01
CYLD	1.547e-01	4.662e-03
CYP1B1	-4.146e-02	4.508e-01
CYP2D6	1.818e-02	7.410e-01
CYP3A5	-2.139e-02	6.973e-01
DAXX	-8.153e-02	1.376e-01
DDB2	-1.088e-01	4.732e-02
DDR2	-1.858e-01	6.556e-04
DDX3X	3.449e-02	5.306e-01
DICER1	1.720e-01	1.631e-03
DIS3	-2.174e-01	6.351e-05
DIS3L2	-1.137e-01	3.810e-02
DKC1	-7.686e-02	1.617e-01
DMD	-3.429e-02	5.330e-01
DNM2	-3.717e-02	4.990e-01
DNMT1	-9.302e-02	9.012e-02
DNMT3A	-9.139e-02	9.594e-02
DNMT3B	-1.644e-01	2.619e-03
DOT1L	-9.661e-03	8.606e-01
DPYD	-5.007e-02	3.624e-01
DYNC2H1	2.056e-02	7.086e-01
E2F1	1.544e-01	4.750e-03
E2F2	5.085e-02	3.549e-01
E2F3	4.390e-02	4.246e-01
E2F4	1.626e-02	7.675e-01
E2F5	3.476e-03	9.496e-01
E2F6	-1.066e-01	5.194e-02
EBF1	5.690e-02	3.006e-01
ECT2L	-4.322e-03	9.374e-01
EED	-9.215e-02	9.318e-02
EGF	-6.666e-02	2.250e-01
EGFL7	-4.942e-02	3.686e-01
EGFR	-1.014e-01	6.459e-02
EGLN1	-8.982e-02	1.018e-01
ELF3	-1.055e-01	5.433e-02
ELOC	8.834e-02	1.076e-01
EMSY	1.190e-01	2.986e-02
ENG	-9.419e-02	8.612e-02
EP300	-4.389e-02	4.247e-01
EPCAM	2.581e-01	1.811e-06
EPHA2	-1.238e-01	2.392e-02
EPHA3	1.308e-01	1.695e-02
EPHA5	9.342e-02	8.875e-02
EPHA7	2.975e-02	5.886e-01
EPHB1	1.618e-01	3.063e-03
EPHB2	1.536e-01	4.980e-03
EPOR	4.504e-02	4.126e-01
ERBB2	-1.313e-01	1.649e-02
ERBB3	6.872e-02	2.110e-01
ERBB4	3.178e-02	5.634e-01
ERCC1	1.020e-01	6.309e-02
ERCC2	-7.821e-02	1.545e-01
ERCC3	-1.039e-02	8.502e-01
ERCC4	1.096e-02	8.420e-01
ERCC5	1.520e-01	5.440e-03
ERCC6	-2.470e-02	6.534e-01
ERG	-1.332e-01	1.497e-02
ERRFI1	-1.204e-01	2.804e-02
ESR1	9.993e-04	9.855e-01
ESR2	-1.293e-01	1.825e-02
ETS1	-1.116e-01	4.178e-02
ETS2	-4.318e-03	9.374e-01
ETV1	5.517e-02	3.155e-01
ETV4	7.693e-02	1.613e-01
ETV5	-1.599e-01	3.433e-03
ETV6	-9.330e-02	8.917e-02
EWSR1	-1.588e-01	3.658e-03
EXT2	3.720e-02	4.987e-01
EZH2	5.600e-02	3.083e-01
FAM46C	-1.902e-02	7.294e-01
FANCA	1.230e-02	8.231e-01
FANCB	3.798e-02	4.898e-01
FANCC	1.475e-01	7.027e-03
FANCD2	-1.508e-02	7.839e-01
FANCE	-1.607e-01	3.275e-03
FANCF	-7.915e-02	1.495e-01
FANCG	-1.780e-02	7.463e-01
FANCI	-4.434e-02	4.200e-01
FANCL	-1.153e-01	3.549e-02
FANCM	7.097e-02	1.964e-01
FAS	3.439e-02	5.317e-01
FAT1	3.793e-03	9.450e-01
FBXO11	2.273e-02	6.795e-01
FBXW7	-8.387e-02	1.266e-01
FCGR2A	1.076e-01	4.977e-02
FCGR3A	-1.216e-01	2.655e-02
FDPS	4.661e-02	3.966e-01
FGF1	1.721e-01	1.624e-03
FGF10	2.441e-01	6.609e-06
FGF14	2.523e-01	3.116e-06
FGF19	1.905e-02	7.290e-01
FGF2	-1.610e-01	3.217e-03
FGF23	-1.474e-01	7.067e-03
FGF3	7.508e-02	1.717e-01
FGF4	-2.106e-02	7.018e-01
FGF5	3.404e-02	5.359e-01
FGF6	-1.624e-01	2.965e-03
FGF7	-5.709e-04	9.917e-01
FGF8	-3.269e-02	5.522e-01
FGF9	1.452e-02	7.917e-01
FGFR1	5.067e-03	9.266e-01
FGFR2	-2.170e-03	9.685e-01
FGFR3	-1.058e-01	5.386e-02
FGFR4	-6.302e-02	2.515e-01
FH	-1.420e-01	9.447e-03
FHIT	-1.955e-01	3.316e-04
FLCN	9.603e-03	8.614e-01
FLG	-3.220e-01	1.791e-09
FLT1	-7.124e-02	1.947e-01
FLT3	9.465e-02	8.460e-02
FLT4	-1.117e-01	4.173e-02
FNTB	-1.179e-01	3.143e-02
FOXA1	1.440e-01	8.501e-03
FOXL2	-1.161e-01	3.419e-02
FOXO1	7.728e-02	1.594e-01
FOXO3	-9.168e-03	8.676e-01
FOXP1	-5.009e-02	3.622e-01
FOXQ1	-1.230e-01	2.478e-02
FRS2	-6.471e-03	9.064e-01
FUBP1	5.695e-02	3.001e-01
FUS	-1.169e-01	3.302e-02
FYN	-9.221e-02	9.297e-02
G6PD	-5.508e-02	3.163e-01
GABRA6	-7.608e-02	1.660e-01
GALNT12	-4.979e-02	3.651e-01
GATA1	-9.521e-03	8.626e-01
GATA2	1.006e-01	6.678e-02
GATA3	-7.002e-02	2.025e-01
GATA4	8.723e-02	1.121e-01
GATA6	1.482e-01	6.751e-03
GEN1	1.740e-01	1.436e-03
GID4	4.143e-02	4.512e-01
GLI1	-9.976e-02	6.905e-02
GLI2	-8.032e-02	1.436e-01
GLI3	-1.682e-01	2.071e-03
GNA11	8.019e-02	1.443e-01
GNA13	1.053e-01	5.481e-02
GNAQ	-2.947e-02	5.921e-01
GNAS	-1.318e-01	1.610e-02
GPC3	-5.665e-02	3.027e-01
GPER1	1.543e-01	4.780e-03
GPS2	3.496e-02	5.249e-01
GREM1	-2.159e-02	6.946e-01
GRIN2A	2.866e-02	6.023e-01
GRM3	-1.419e-01	9.529e-03
GSK3B	-1.230e-01	2.480e-02
GSTP1	2.520e-02	6.468e-01
H3F3A	-3.920e-02	4.759e-01
H3F3C	4.084e-02	4.577e-01
HAS3	1.004e-01	6.718e-02
HAVCR2	-7.587e-02	1.672e-01
HDAC1	-1.055e-01	5.441e-02
HDAC2	-2.700e-02	6.235e-01
HDAC3	-1.703e-01	1.819e-03
HDAC4	-6.617e-02	2.285e-01
HDAC5	-7.638e-02	1.643e-01
HGF	2.490e-02	6.508e-01
HIF1A	5.049e-02	3.584e-01
HIST1H1C	1.029e-01	6.076e-02
HIST1H1E	-1.716e-01	1.671e-03
HIST1H2BD	3.876e-02	4.808e-01
HIST1H3F	-7.829e-02	1.540e-01
HIST1H4E	6.477e-03	9.063e-01
HIST3H3	-1.613e-01	3.151e-03
HLA-A	7.555e-02	1.690e-01
HLA-B	-5.524e-03	9.200e-01
HLA-C	2.839e-02	6.057e-01
HLA-DMA	6.240e-02	2.561e-01
HLA-DMB	-3.882e-02	4.802e-01
HLA-DOA	-1.739e-02	7.519e-01
HLA-DOB	1.739e-02	7.519e-01
HLA-DPA1	1.065e-01	5.228e-02
HLA-DPB1	1.046e-01	5.660e-02
HLA-DQA1	1.598e-01	3.463e-03
HLA-DQA2	8.342e-02	1.287e-01
HLA-DQB1	-1.813e-01	8.890e-04
HLA-DQB2	1.208e-01	2.749e-02
HLA-DRA	1.722e-01	1.614e-03
HLA-DRB1	-2.102e-01	1.115e-04
HLA-DRB5	-2.093e-01	1.196e-04
HLA-E	-1.308e-01	1.691e-02
HLA-F	-1.449e-01	8.103e-03
HLA-G	1.733e-03	9.749e-01
HNF1A	5.147e-02	3.491e-01
HNF1B	-6.954e-02	2.056e-01
HOXB13	1.138e-03	9.835e-01
HRAS	1.737e-01	1.467e-03
HSD3B1	-1.325e-01	1.551e-02
HSP90AA1	-8.972e-02	1.022e-01
HSPH1	6.828e-02	2.140e-01
IDH1	-9.631e-03	8.610e-01
IDH2	-1.081e-02	8.442e-01
IDO1	1.635e-01	2.762e-03
IFIT1	1.318e-01	1.612e-02
IFIT2	-9.237e-02	9.240e-02
IFIT3	-3.178e-02	5.633e-01
IFNAR1	-3.836e-02	4.854e-01
IFNAR2	-6.178e-02	2.609e-01
IFNGR1	-4.563e-03	9.339e-01
IFNGR2	1.247e-02	8.206e-01
IFNL3	-1.005e-01	6.699e-02
IGF1	-1.782e-01	1.089e-03
IGF1R	-5.993e-02	2.755e-01
IGF2	-4.825e-02	3.801e-01
IKBKE	7.801e-02	1.555e-01
IKZF1	1.847e-01	7.072e-04
IKZF3	3.422e-02	5.337e-01
IL10RA	-5.631e-02	3.056e-01
IL15	nan	nan
IL2RA	-4.485e-02	4.147e-01
IL6R	-1.729e-01	1.543e-03
IL7R	2.148e-01	7.758e-05
ING1	3.060e-01	1.191e-08
INHBA	-1.860e-01	6.459e-04
INPP4A	-3.343e-03	9.515e-01
INPP4B	1.380e-01	1.170e-02
INPPL1	5.978e-03	9.135e-01
INSR	9.706e-02	7.694e-02
IRF1	-5.228e-02	3.416e-01
IRF2	-1.613e-01	3.154e-03
IRF4	1.953e-03	9.717e-01
IRS1	-1.553e-01	4.509e-03
IRS2	2.678e-01	7.101e-07
ITPKB	1.440e-02	7.935e-01
JAK1	-8.707e-02	1.127e-01
JAK2	-3.616e-03	9.476e-01
JAK3	-1.620e-01	3.033e-03
JUN	1.266e-01	2.082e-02
KAT6A	1.206e-01	2.779e-02
KDM5A	7.792e-02	1.560e-01
KDM5C	-5.399e-02	3.260e-01
KDM6A	3.849e-02	4.840e-01
KDM6B	1.108e-02	8.403e-01
KDR	-1.545e-01	4.710e-03
KEAP1	-1.296e-01	1.796e-02
KEL	-2.287e-02	6.776e-01
KIF1B	-4.746e-02	3.880e-01
KIT	-4.690e-02	3.936e-01
KLF4	1.139e-01	3.780e-02
KLHL6	5.717e-02	2.983e-01
KLLN	8.508e-02	1.213e-01
KMT2A	4.171e-02	4.481e-01
KMT2B	-6.369e-02	2.464e-01
KMT2C	5.030e-02	3.602e-01
KMT2D	2.543e-02	6.438e-01
KRAS	-1.145e-01	3.669e-02
LAG3	-1.378e-01	1.183e-02
LATS1	9.017e-02	1.005e-01
LATS2	8.117e-02	1.394e-01
LDLR	3.800e-02	4.895e-01
LEF1	-4.015e-03	9.418e-01
LMNA	1.046e-01	5.645e-02
LMO1	1.061e-01	5.307e-02
LRP1B	1.841e-01	7.376e-04
LYN	-7.346e-02	1.811e-01
LZTR1	7.687e-02	1.616e-01
MAD2L2	-3.228e-02	5.572e-01
MAF	-3.833e-02	4.858e-01
MAFB	-2.023e-01	2.023e-04
MAGI2	-1.713e-01	1.703e-03
MALT1	2.107e-02	7.017e-01
MAP2K1	3.314e-02	5.468e-01
MAP2K2	-7.145e-02	1.934e-01
MAP2K4	-5.370e-02	3.286e-01
MAP3K1	-6.154e-02	2.628e-01
MAP3K7	4.652e-02	3.974e-01
MAPK1	-1.440e-01	8.498e-03
MAX	-1.233e-01	2.442e-02
MC1R	1.330e-01	1.514e-02
MCL1	-1.649e-01	2.534e-03
MDC1	4.535e-02	4.095e-01
MDM2	6.873e-02	2.110e-01
MDM4	7.491e-02	1.726e-01
MECOM	-8.572e-02	1.185e-01
MED1	-3.589e-02	5.139e-01
MED12	-6.112e-02	2.661e-01
MEF2B	-5.039e-02	3.593e-01
MEN1	5.084e-02	3.551e-01
MET	-1.398e-01	1.067e-02
MGA	-1.080e-02	8.444e-01
MGMT	-1.159e-02	8.331e-01
MIB1	-5.952e-02	2.788e-01
MITF	1.563e-02	7.763e-01
MKI67	9.320e-02	8.950e-02
MLH1	-1.579e-02	7.740e-01
MLH3	-1.673e-01	2.185e-03
MLLT3	4.891e-05	9.993e-01
MPL	1.634e-01	2.776e-03
MRE11	6.967e-02	2.047e-01
MS4A1	-3.675e-02	5.039e-01
MSH2	-6.527e-03	9.055e-01
MSH3	6.108e-02	2.664e-01
MSH6	1.249e-01	2.259e-02
MST1	8.169e-02	1.369e-01
MST1R	2.812e-02	6.091e-01
MTA1	7.189e-02	1.907e-01
MTAP	-1.898e-01	4.983e-04
MTHFR	-3.885e-02	4.798e-01
MTOR	8.282e-02	1.315e-01
MTRR	-2.588e-01	1.700e-06
MUTYH	-9.617e-02	7.971e-02
MYB	-2.020e-01	2.069e-04
MYC	1.302e-01	1.749e-02
MYCL	6.940e-02	2.065e-01
MYCN	-5.503e-02	3.167e-01
MYD88	2.739e-02	6.185e-01
MYH11	-1.225e-01	2.545e-02
MYOD1	3.198e-02	5.609e-01
NBN	-3.343e-02	5.432e-01
NCOA3	-2.286e-01	2.537e-05
NCOR1	1.460e-01	7.606e-03
NCOR2	-7.008e-02	2.021e-01
NEGR1	-1.707e-01	1.774e-03
NF1	-3.948e-02	4.727e-01
NF2	3.338e-02	5.438e-01
NFE2L2	-6.489e-02	2.376e-01
NFKBIA	-5.207e-02	3.435e-01
NHP2	1.101e-01	4.458e-02
NKX2-1	-1.398e-01	1.065e-02
NKX3-1	-2.319e-01	1.919e-05
NOTCH1	5.522e-02	3.150e-01
NOTCH2	7.086e-02	1.971e-01
NOTCH3	-8.981e-02	1.018e-01
NOTCH4	-8.007e-02	1.448e-01
NPM1	-1.578e-01	3.887e-03
NQO1	2.594e-02	6.372e-01
NRAS	-6.312e-02	2.507e-01
NRG1	-6.190e-03	9.104e-01
NRIP1	-6.813e-02	2.150e-01
NSD1	1.164e-01	3.380e-02
NSD2	-1.160e-01	3.428e-02
NT5C2	-6.083e-02	2.684e-01
NTHL1	3.077e-02	5.759e-01
NTRK1	-1.467e-01	7.349e-03
NTRK2	-1.846e-01	7.135e-04
NTRK3	2.340e-01	1.597e-05
NUDT15	-5.850e-02	2.871e-01
NUP93	-3.863e-02	4.824e-01
NUP98	1.711e-01	1.731e-03
P2RY8	-1.902e-01	4.830e-04
PA2G4	8.564e-03	8.763e-01
PAK1	-1.692e-01	1.944e-03
PAK3	1.595e-01	3.511e-03
PAK5	3.125e-02	5.699e-01
PALB2	-3.447e-02	5.307e-01
PALLD	9.462e-02	8.470e-02
PARK2	-2.609e-02	6.352e-01
PARP1	-1.367e-01	1.253e-02
PAX5	1.449e-01	8.103e-03
PAX7	1.521e-02	7.822e-01
PAX8	-5.868e-02	2.857e-01
PBRM1	-2.339e-01	1.614e-05
PCBP1	-1.636e-01	2.751e-03
PDCD1	5.172e-02	3.468e-01
PDCD1LG2	8.642e-02	1.155e-01
PDGFRA	-1.955e-01	3.317e-04
PDGFRB	1.573e-01	4.011e-03
PDK1	6.332e-02	2.492e-01
PDPK1	1.351e-01	1.361e-02
PELP1	2.192e-01	5.471e-05
PGR	1.810e-01	9.064e-04
PHB2	-7.016e-03	8.985e-01
PHF6	9.124e-02	9.648e-02
PHOX2B	-6.475e-03	9.063e-01
PIAS4	1.191e-02	8.286e-01
PIK3C2B	8.669e-02	1.143e-01
PIK3C2G	1.582e-01	3.795e-03
PIK3C3	9.521e-02	8.276e-02
PIK3CA	-1.754e-01	1.311e-03
PIK3CB	6.789e-02	2.166e-01
PIK3CD	1.184e-01	3.074e-02
PIK3CG	-2.408e-02	6.615e-01
PIK3R1	-4.048e-02	4.616e-01
PIK3R2	1.703e-01	1.813e-03
PIK3R3	1.282e-01	1.928e-02
PIM1	9.244e-03	8.665e-01
PLCG2	1.907e-01	4.654e-04
PLK2	3.209e-03	9.535e-01
PML	1.117e-01	4.174e-02
PMS1	9.329e-03	8.653e-01
PMS2	-1.535e-01	4.985e-03
PNRC1	1.020e-01	6.312e-02
POLD1	-6.848e-02	2.126e-01
POLE	-2.015e-02	7.140e-01
POLH	5.762e-02	2.945e-01
POT1	-2.088e-02	7.042e-01
POU2F2	-3.071e-02	5.766e-01
PPP1CA	-6.870e-02	2.111e-01
PPP1CB	-1.709e-01	1.747e-03
PPP1CC	-4.072e-02	4.589e-01
PPP1R15A	8.685e-02	1.137e-01
PPP2CA	7.621e-03	8.898e-01
PPP2CB	1.410e-01	9.985e-03
PPP2R1A	-1.991e-01	2.562e-04
PPP2R1B	-5.135e-02	3.503e-01
PPP2R2A	-1.125e-01	4.012e-02
PPP6C	3.434e-02	5.323e-01
PRAME	-1.683e-02	7.596e-01
PRCC	-1.077e-01	4.961e-02
PRDM1	8.199e-02	1.354e-01
PREX2	1.021e-01	6.268e-02
PRF1	-8.613e-02	1.167e-01
PRKAR1A	-1.355e-01	1.331e-02
PRKCI	-9.086e-02	9.787e-02
PRKCZ	1.336e-01	1.467e-02
PRKDC	6.851e-03	9.009e-01
PRPF40B	-1.469e-02	7.894e-01
PRSS1	1.073e-01	5.045e-02
PRSS2	-1.709e-01	1.750e-03
PRSS8	-1.433e-01	8.840e-03
PTCH1	-4.215e-02	4.434e-01
PTCH2	1.357e-01	1.321e-02
PTEN	-2.635e-01	1.081e-06
PTK2	3.402e-02	5.362e-01
PTPN11	-9.691e-02	7.740e-02
PTPN13	-3.967e-02	4.706e-01
PTPN22	1.002e-01	6.780e-02
PTPRD	-1.155e-01	3.509e-02
QKI	9.146e-02	9.567e-02
RAB35	-4.409e-02	4.226e-01
RAC1	1.286e-01	1.892e-02
RAD21	6.988e-02	2.034e-01
RAD50	6.439e-02	2.412e-01
RAD51	nan	nan
RAD51B	-1.623e-01	2.970e-03
RAD51C	2.796e-02	6.112e-01
RAD51D	5.354e-02	3.301e-01
RAD52	9.795e-02	7.425e-02
RAD54L	-1.290e-01	1.855e-02
RAF1	5.786e-02	2.924e-01
RANBP2	1.448e-01	8.116e-03
RARA	-4.654e-02	3.972e-01
RASA1	8.186e-02	1.361e-01
RB1	3.901e-01	1.504e-13
RBL1	-5.912e-02	2.821e-01
RBL2	-1.025e-01	6.167e-02
RBM10	7.216e-02	1.890e-01
RECQL4	7.256e-02	1.866e-01
REL	-3.428e-03	9.503e-01
RET	1.180e-01	3.141e-02
RHOA	-9.163e-02	9.506e-02
RHPN2	-8.610e-02	1.168e-01
RICTOR	-2.560e-01	2.214e-06
RINT1	-3.502e-02	5.242e-01
RIT1	-6.591e-02	2.303e-01
RNF139	-5.439e-02	3.224e-01
RNF43	1.144e-01	3.699e-02
ROS1	-3.284e-02	5.504e-01
RPL5	9.103e-02	9.723e-02
RPS15	-1.471e-01	7.158e-03
RPS6KA4	3.718e-02	4.990e-01
RPS6KB1	-5.749e-02	2.956e-01
RPS6KB2	-7.080e-03	8.976e-01
RPTOR	1.457e-01	7.737e-03
RSF1	6.670e-02	2.248e-01
RUNX1	7.862e-02	1.523e-01
RUNX1T1	-9.420e-02	8.609e-02
RXRA	2.618e-02	6.340e-01
SCG5	-5.045e-02	3.587e-01
SDHA	2.709e-01	5.218e-07
SDHAF2	-4.090e-02	4.569e-01
SDHB	1.050e-01	5.570e-02
SDHC	1.724e-01	1.593e-03
SDHD	-4.787e-02	3.838e-01
SEC23B	-1.760e-02	7.490e-01
SEMA3C	-9.255e-02	9.178e-02
SETBP1	-1.812e-01	8.946e-04
SETD2	2.125e-01	9.330e-05
SF1	3.158e-02	5.658e-01
SF3B1	-1.114e-01	4.211e-02
SGK1	-8.278e-02	1.317e-01
SH2B3	-1.453e-01	7.934e-03
SH2D1A	-8.732e-02	1.117e-01
SHQ1	6.368e-02	2.465e-01
SKP1	5.277e-02	3.371e-01
SLC26A3	4.333e-03	9.372e-01
SLC47A2	9.018e-02	1.004e-01
SLIT2	7.257e-05	9.989e-01
SLX4	-1.652e-02	7.640e-01
SMAD2	-2.061e-01	1.525e-04
SMAD3	-1.350e-01	1.368e-02
SMAD4	-4.996e-02	3.634e-01
SMARCA1	1.360e-01	1.297e-02
SMARCA4	-3.866e-02	4.820e-01
SMARCB1	3.772e-02	4.927e-01
SMARCE1	7.117e-02	1.951e-01
SMC1A	1.029e-01	6.068e-02
SMC3	1.450e-01	8.031e-03
SMO	-8.115e-02	1.395e-01
SNCAIP	9.569e-03	8.619e-01
SOCS1	-4.231e-02	4.415e-01
SOD2	9.424e-02	8.597e-02
SOX10	-1.196e-01	2.909e-02
SOX17	-3.251e-02	5.543e-01
SOX2	-1.402e-01	1.042e-02
SOX9	1.397e-01	1.069e-02
SPEN	6.507e-02	2.363e-01
SPINK1	nan	nan
SPOP	1.145e-01	3.683e-02
SPRED1	-1.304e-01	1.727e-02
SPTA1	-2.769e-02	6.147e-01
SQSTM1	3.961e-02	4.713e-01
SRC	-1.446e-01	8.245e-03
SRSF2	8.418e-02	1.252e-01
STAG1	2.185e-01	5.809e-05
STAG2	-1.150e-01	3.597e-02
STAT3	1.006e-01	6.677e-02
STAT4	9.521e-02	8.277e-02
STAT5A	-1.890e-01	5.244e-04
STAT5B	3.224e-02	5.577e-01
STAT6	1.008e-01	6.624e-02
STK11	-6.098e-02	2.671e-01
SUFU	-5.310e-02	3.341e-01
SUZ12	1.408e-01	1.011e-02
SYK	1.510e-02	7.837e-01
TAF1	-1.465e-01	7.411e-03
TANC1	-5.309e-02	3.341e-01
TAP1	1.536e-01	4.968e-03
TAP2	3.518e-03	9.490e-01
TBC1D12	9.879e-02	7.180e-02
TBL1XR1	-4.263e-02	4.382e-01
TBX3	-1.381e-01	1.164e-02
TCF3	4.150e-02	4.504e-01
TCF7L2	-1.057e-01	5.408e-02
TCL1A	1.336e-01	1.470e-02
TERT	3.670e-01	4.715e-12
TET1	-1.081e-01	4.876e-02
TET2	-1.270e-01	2.043e-02
TFDP1	-1.175e-01	3.210e-02
TFF1	-3.572e-02	5.159e-01
TGFBR1	-1.180e-01	3.129e-02
TGFBR2	5.188e-02	3.453e-01
TIGIT	-4.691e-02	3.935e-01
TLR4	1.316e-01	1.626e-02
TMEM127	-1.334e-01	1.482e-02
TMEM173	2.972e-03	9.569e-01
TMPRSS2	-6.353e-02	2.476e-01
TNF	6.902e-02	2.090e-01
TNFAIP3	-6.491e-02	2.375e-01
TNFRSF14	-4.547e-02	4.082e-01
TNFRSF17	1.478e-01	6.885e-03
TNFRSF9	-1.648e-02	7.645e-01
TOP1	1.801e-01	9.646e-04
TOP2A	1.616e-02	7.688e-01
TP53	-2.001e-01	2.373e-04
TP63	1.084e-01	4.814e-02
TPM1	-1.334e-02	8.083e-01
TPMT	5.489e-02	3.180e-01
TPRX1	5.676e-02	3.018e-01
TRAF2	-8.860e-03	8.720e-01
TRAF3	-2.724e-02	6.204e-01
TRAF7	6.864e-02	2.115e-01
TSC1	-3.587e-02	5.142e-01
TSC2	3.107e-02	5.721e-01
TSHR	-1.901e-03	9.724e-01
TUSC3	4.257e-02	4.388e-01
TYMS	-7.864e-02	1.522e-01
U2AF1	8.264e-02	1.323e-01
UBE2T	1.147e-01	3.646e-02
UMPS	6.535e-02	2.343e-01
UPF1	2.978e-02	5.881e-01
VEGFA	7.279e-02	1.852e-01
VHL	2.803e-02	6.103e-01
